Date,ProShares UltraShort TechnologyEtf_Open_average,ProShares UltraShort TechnologyEtf_Open_max,ProShares UltraShort TechnologyEtf_Open_min,ProShares UltraShort TechnologyEtf_High_average,ProShares UltraShort TechnologyEtf_High_max,ProShares UltraShort TechnologyEtf_High_min,ProShares UltraShort TechnologyEtf_Low_average,ProShares UltraShort TechnologyEtf_Low_max,ProShares UltraShort TechnologyEtf_Low_min,ProShares UltraShort TechnologyEtf_Close_average,ProShares UltraShort TechnologyEtf_Close_max,ProShares UltraShort TechnologyEtf_Close_min
2018-05-27,-1.5805211887060795,-1.5805211887060795,-1.5805211887060795,-1.4908258380064947,-1.4908258380064947,-1.4908258380064947,-1.7228903297266824,-1.7228903297266824,-1.7228903297266824,-1.7422635476407058,-1.7422635476407058,-1.7422635476407058
2018-06-03,-1.5786937105540104,-1.5786937105540104,-1.5786937105540104,-1.4819267561922442,-1.4819267561922442,-1.4819267561922442,-1.5974142670688751,-1.5974142670688751,-1.5974142670688751,-1.6027626266664805,-1.6027626266664805,-1.6027626266664805
2018-06-10,-1.5540801431372882,-1.5540801431372882,-1.5540801431372882,-1.45937035027168,-1.45937035027168,-1.45937035027168,-1.5600043663955676,-1.5600043663955676,-1.5600043663955676,-1.5630240644436242,-1.5630240644436242,-1.5630240644436242
2018-06-17,-1.1255684616472466,-1.1255684616472466,-1.1255684616472466,-1.0869229376133158,-1.0869229376133158,-1.0869229376133158,-1.1237108493250836,-1.1237108493250836,-1.1237108493250836,-1.1554931288105519,-1.1554931288105519,-1.1554931288105519
2018-06-24,-0.8473626124171864,-0.8473626124171864,-0.8473626124171864,-0.7401144731995833,-0.7401144731995833,-0.7401144731995833,-0.8079654861923831,-0.8079654861923831,-0.8079654861923831,-0.6158809556386927,-0.6158809556386927,-0.6158809556386927
2018-07-01,-1.0422613400431398,-1.0422613400431398,-1.0422613400431398,-1.0471255354907696,-1.0471255354907696,-1.0471255354907696,-1.123827562841108,-1.123827562841108,-1.123827562841108,-1.1199183737613092,-1.1199183737613092,-1.1199183737613092
2018-07-08,-1.5465985024174582,-1.5465985024174582,-1.5465985024174582,-1.429706110340943,-1.429706110340943,-1.429706110340943,-1.5080054806349805,-1.5080054806349805,-1.5080054806349805,-1.3790487435834553,-1.3790487435834553,-1.3790487435834553
2018-07-15,-1.4335651289269045,-1.4335651289269045,-1.4335651289269045,-1.321025123174443,-1.321025123174443,-1.321025123174443,-1.4196100456560463,-1.4196100456560463,-1.4196100456560463,-1.2622330141580103,-1.2622330141580103,-1.2622330141580103
2018-07-22,-1.317419193227189,-1.317419193227189,-1.317419193227189,-0.9794011619663411,-0.9794011619663411,-0.9794011619663411,-1.268181380962992,-1.268181380962992,-1.268181380962992,-0.929415418778535,-0.929415418778535,-0.929415418778535
2018-07-29,-1.2043405979661261,-1.2043405979661261,-1.2043405979661261,-1.131018993043715,-1.131018993043715,-1.131018993043715,-1.1611060336932661,-1.1611060336932661,-1.1611060336932661,-1.1738134741520423,-1.1738134741520423,-1.1738134741520423
2018-08-05,-1.203021135166967,-1.203021135166967,-1.203021135166967,-1.222695224583251,-1.222695224583251,-1.222695224583251,-1.23078817684638,-1.23078817684638,-1.23078817684638,-1.2492282673645094,-1.2492282673645094,-1.2492282673645094
2018-08-12,-0.9571233105894709,-0.9571233105894709,-0.9571233105894709,-0.9800048663122383,-0.9800048663122383,-0.9800048663122383,-0.9452067782529087,-0.9452067782529087,-0.9452067782529087,-0.9542947616261394,-0.9542947616261394,-0.9542947616261394
2018-08-19,-1.2757361690214335,-1.2757361690214335,-1.2757361690214335,-1.2772911646146843,-1.2772911646146843,-1.2772911646146843,-1.3968129615458893,-1.3968129615458893,-1.3968129615458893,-1.3657281001015233,-1.3657281001015233,-1.3657281001015233
2018-08-26,-1.7526067672309418,-1.7526067672309418,-1.7526067672309418,-1.707072978506667,-1.707072978506667,-1.707072978506667,-1.7007024706917677,-1.7007024706917677,-1.7007024706917677,-1.6586645162958338,-1.6586645162958338,-1.6586645162958338
2018-09-02,-0.846878314818875,-0.846878314818875,-0.846878314818875,-0.879990674612127,-0.879990674612127,-0.879990674612127,-1.1043369387723825,-1.1043369387723825,-1.1043369387723825,-1.0110018923550628,-1.0110018923550628,-1.0110018923550628
2018-09-09,-1.3697822440769931,-1.3697822440769931,-1.3697822440769931,-1.3253815967105496,-1.3253815967105496,-1.3253815967105496,-1.3983886232845935,-1.3983886232845935,-1.3983886232845935,-1.3734895964401894,-1.3734895964401894,-1.3734895964401894
2018-09-16,-1.4365276555301383,-1.4365276555301383,-1.4365276555301383,-1.2580634200909795,-1.2580634200909795,-1.2580634200909795,-1.3237958153959322,-1.3237958153959322,-1.3237958153959322,-1.1351078617790409,-1.1351078617790409,-1.1351078617790409
2018-09-23,-1.3237635148185651,-1.3237635148185651,-1.3237635148185651,-1.4217903043417193,-1.4217903043417193,-1.4217903043417193,-1.3534288434765178,-1.3534288434765178,-1.3534288434765178,-1.4473744823910941,-1.4473744823910941,-1.4473744823910941
2018-09-30,-0.9691813148701959,-0.9691813148701959,-0.9691813148701959,-0.3463736833279216,-0.3463736833279216,-0.3463736833279216,-0.8722338321071001,-0.8722338321071001,-0.8722338321071001,-0.63689682102582,-0.63689682102582,-0.63689682102582
2018-10-07,0.8208630196207889,0.8208630196207889,0.8208630196207889,1.4029964131904025,1.4029964131904025,1.4029964131904025,0.786869175926997,0.786869175926997,0.786869175926997,0.7492350797008114,0.7492350797008114,0.7492350797008114
2018-10-14,0.7034274325445604,0.7034274325445604,0.7034274325445604,1.1170047163505665,1.1170047163505665,1.1170047163505665,0.6722360597927991,0.6722360597927991,0.6722360597927991,1.085990452129643,1.085990452129643,1.085990452129643
2018-10-21,2.390346632099357,2.390346632099357,2.390346632099357,2.292160532911084,2.292160532911084,2.292160532911084,1.743451072125565,1.743451072125565,1.743451072125565,2.1838715089699146,2.1838715089699146,2.1838715089699146
2018-10-28,1.0684540448742386,1.0684540448742386,1.0684540448742386,1.303522471300585,1.303522471300585,1.303522471300585,1.1700593874054357,1.1700593874054357,1.1700593874054357,1.399211193476679,1.399211193476679,1.399211193476679
2018-11-04,0.9189852508456664,0.9189852508456664,0.9189852508456664,1.0940556942908928,1.0940556942908928,1.0940556942908928,1.1089755800551717,1.1089755800551717,1.1089755800551717,1.0791609228429908,1.0791609228429908,1.0791609228429908
2018-11-11,2.08972637913443,2.08972637913443,2.08972637913443,1.7668058858793652,1.7668058858793652,1.7668058858793652,2.0333695502573876,2.0333695502573876,2.0333695502573876,1.6474216974713978,1.6474216974713978,1.6474216974713978
2018-11-18,2.7696158313148853,2.7696158313148853,2.7696158313148853,2.5565300246946387,2.5565300246946387,2.5565300246946387,2.949713254077694,2.949713254077694,2.949713254077694,2.8119255404024606,2.8119255404024606,2.8119255404024606
2018-11-25,1.1375328787238468,1.1375328787238468,1.1375328787238468,1.0485395798944874,1.0485395798944874,1.0485395798944874,1.1244694731100533,1.1244694731100533,1.1244694731100533,0.8673286648003944,0.8673286648003944,0.8673286648003944
2018-12-02,1.0963887775185028,1.0963887775185028,1.0963887775185028,1.7109721876030355,1.7109721876030355,1.7109721876030355,1.3393772906022476,1.3393772906022476,1.3393772906022476,1.8929065125729512,1.8929065125729512,1.8929065125729512
2018-12-09,1.3564580945999785,1.3564580945999785,1.3564580945999785,1.3763627038075,1.3763627038075,1.3763627038075,1.5446886741314863,1.5446886741314863,1.5446886741314863,1.5286698810710757,1.5286698810710757,1.5286698810710757
2018-12-16,2.205455417021579,2.205455417021579,2.205455417021579,2.666425397146089,2.666425397146089,2.666425397146089,2.4266291066422783,2.4266291066422783,2.4266291066422783,2.6864086356338226,2.6864086356338226,2.6864086356338226
2018-12-23,1.5233921204770196,1.5233921204770196,1.5233921204770196,1.5425749401497568,1.5425749401497568,1.5425749401497568,1.3095626189948448,1.3095626189948448,1.3095626189948448,1.482463470977016,1.482463470977016,1.482463470977016
2018-12-30,1.895170251497509,1.895170251497509,1.895170251497509,1.5123359274936958,1.5123359274936958,1.5123359274936958,1.4703499996796312,1.4703499996796312,1.4703499996796312,1.0900398418042447,1.0900398418042447,1.0900398418042447
2019-01-06,0.669394862316407,0.669394862316407,0.669394862316407,0.45431051168602654,0.45431051168602654,0.45431051168602654,0.8203463748423137,0.8203463748423137,0.8203463748423137,0.4972142618036957,0.4972142618036957,0.4972142618036957
