Date,PowerShares S&P SmallCap UtilitiesEtf_Open_average,PowerShares S&P SmallCap UtilitiesEtf_Open_max,PowerShares S&P SmallCap UtilitiesEtf_Open_min,PowerShares S&P SmallCap UtilitiesEtf_High_average,PowerShares S&P SmallCap UtilitiesEtf_High_max,PowerShares S&P SmallCap UtilitiesEtf_High_min,PowerShares S&P SmallCap UtilitiesEtf_Low_average,PowerShares S&P SmallCap UtilitiesEtf_Low_max,PowerShares S&P SmallCap UtilitiesEtf_Low_min,PowerShares S&P SmallCap UtilitiesEtf_Close_average,PowerShares S&P SmallCap UtilitiesEtf_Close_max,PowerShares S&P SmallCap UtilitiesEtf_Close_min
2018-05-27,1.2385675261009268,1.2385675261009268,1.2385675261009268,1.2530620572274185,1.2530620572274185,1.2530620572274185,1.3506852795538407,1.3506852795538407,1.3506852795538407,1.3126775398006818,1.3126775398006818,1.3126775398006818
2018-06-03,0.8052201788746113,0.8052201788746113,0.8052201788746113,0.6865400172770082,0.6865400172770082,0.6865400172770082,0.8789874439023304,0.8789874439023304,0.8789874439023304,0.7803816775504931,0.7803816775504931,0.7803816775504931
2018-06-10,1.5847535500283827,1.5847535500283827,1.5847535500283827,1.5785227473279058,1.5785227473279058,1.5785227473279058,1.5414169205730084,1.5414169205730084,1.5414169205730084,1.6429536181153566,1.6429536181153566,1.6429536181153566
2018-06-17,1.8569306904777032,1.8569306904777032,1.8569306904777032,1.8360321245780251,1.8360321245780251,1.8360321245780251,1.7670422226704607,1.7670422226704607,1.7670422226704607,1.7924397321954377,1.7924397321954377,1.7924397321954377
2018-06-24,1.6485429502000852,1.6485429502000852,1.6485429502000852,1.6574476998994212,1.6574476998994212,1.6574476998994212,1.539478057144782,1.539478057144782,1.539478057144782,1.6080433451633627,1.6080433451633627,1.6080433451633627
2018-07-01,2.1944523777487377,2.1944523777487377,2.1944523777487377,2.4393131196127245,2.4393131196127245,2.4393131196127245,2.2780771728784552,2.2780771728784552,2.2780771728784552,2.467628601722227,2.467628601722227,2.467628601722227
2018-07-08,1.5181783377884874,1.5181783377884874,1.5181783377884874,1.605240937257848,1.605240937257848,1.605240937257848,1.4163369456211123,1.4163369456211123,1.4163369456211123,1.316742174325253,1.316742174325253,1.316742174325253
2018-07-15,1.0524266265204665,1.0524266265204665,1.0524266265204665,0.963466271066225,0.963466271066225,0.963466271066225,0.836922458802827,0.836922458802827,0.836922458802827,0.8184733293749076,0.8184733293749076,0.8184733293749076
2018-07-22,1.2377111185803855,1.2377111185803855,1.2377111185803855,1.1561736972605658,1.1561736972605658,1.1561736972605658,0.9017811671677465,0.9017811671677465,0.9017811671677465,0.8612342967399742,0.8612342967399742,0.8612342967399742
2018-07-29,1.3305352046384253,1.3305352046384253,1.3305352046384253,1.2446575967390001,1.2446575967390001,1.2446575967390001,0.9521989538292515,0.9521989538292515,0.9521989538292515,0.9247218307760039,0.9247218307760039,0.9247218307760039
