Date,KraneShares Bosera MSCI China A ShareEtf_Open_average,KraneShares Bosera MSCI China A ShareEtf_Open_max,KraneShares Bosera MSCI China A ShareEtf_Open_min,KraneShares Bosera MSCI China A ShareEtf_High_average,KraneShares Bosera MSCI China A ShareEtf_High_max,KraneShares Bosera MSCI China A ShareEtf_High_min,KraneShares Bosera MSCI China A ShareEtf_Low_average,KraneShares Bosera MSCI China A ShareEtf_Low_max,KraneShares Bosera MSCI China A ShareEtf_Low_min,KraneShares Bosera MSCI China A ShareEtf_Close_average,KraneShares Bosera MSCI China A ShareEtf_Close_max,KraneShares Bosera MSCI China A ShareEtf_Close_min
2018-08-05,-1.5726615230711423,-1.5726615230711423,-1.5726615230711423,-1.6044904666084205,-1.6044904666084205,-1.6044904666084205,-1.5939784481106158,-1.5939784481106158,-1.5939784481106158,-1.6378868327342633,-1.6378868327342633,-1.6378868327342633
2018-08-12,-1.8359313119561742,-1.8359313119561742,-1.8359313119561742,-1.6979897100897263,-1.6979897100897263,-1.6979897100897263,-1.8420702794466433,-1.8420702794466433,-1.8420702794466433,-1.6857934175490499,-1.6857934175490499,-1.6857934175490499
2018-08-19,-1.3194408155616169,-1.3194408155616169,-1.3194408155616169,-1.312104824139814,-1.312104824139814,-1.312104824139814,-1.2962283910524,-1.2962283910524,-1.2962283910524,-1.3030750445691859,-1.3030750445691859,-1.3030750445691859
2018-08-26,-1.251080143587031,-1.251080143587031,-1.251080143587031,-1.2573826560959642,-1.2573826560959642,-1.2573826560959642,-1.2294729654809915,-1.2294729654809915,-1.2294729654809915,-1.2406832902547065,-1.2406832902547065,-1.2406832902547065
2018-09-02,-1.2782250127435502,-1.2782250127435502,-1.2782250127435502,-1.3014672084520007,-1.3014672084520007,-1.3014672084520007,-1.2991611068339768,-1.2991611068339768,-1.2991611068339768,-1.3614321111316068,-1.3614321111316068,-1.3614321111316068
2018-09-09,-1.16873593053754,-1.16873593053754,-1.16873593053754,-1.256488832812813,-1.256488832812813,-1.256488832812813,-1.2622238155742644,-1.2622238155742644,-1.2622238155742644,-1.3166983252697275,-1.3166983252697275,-1.3166983252697275
2018-09-16,-0.544376831900044,-0.544376831900044,-0.544376831900044,-0.5757631899672181,-0.5757631899672181,-0.5757631899672181,-0.5331297541638255,-0.5331297541638255,-0.5331297541638255,-0.5634907940936191,-0.5634907940936191,-0.5634907940936191
2018-09-23,-0.40175395448279083,-0.40175395448279083,-0.40175395448279083,-0.38161219485472136,-0.38161219485472136,-0.38161219485472136,-0.3636879422292286,-0.3636879422292286,-0.3636879422292286,-0.36222883803675376,-0.36222883803675376,-0.36222883803675376
2018-09-30,-0.7516431417748926,-0.7516431417748926,-0.7516431417748926,-0.7526490842639137,-0.7526490842639137,-0.7526490842639137,-0.744104815023738,-0.744104815023738,-0.744104815023738,-0.714340492715284,-0.714340492715284,-0.714340492715284
2018-10-07,-1.2200613896406798,-1.2200613896406798,-1.2200613896406798,-1.2533268685527954,-1.2533268685527954,-1.2533268685527954,-1.2565516713143268,-1.2565516713143268,-1.2565516713143268,-1.2551521731681134,-1.2551521731681134,-1.2551521731681134
2018-10-14,-1.3839212836918664,-1.3839212836918664,-1.3839212836918664,-1.4191016151849283,-1.4191016151849283,-1.4191016151849283,-1.3738905848186924,-1.3738905848186924,-1.3738905848186924,-1.4700625995256664,-1.4700625995256664,-1.4700625995256664
2018-10-21,-1.2546264518669699,-1.2546264518669699,-1.2546264518669699,-1.218336159298844,-1.218336159298844,-1.218336159298844,-1.239010556810177,-1.239010556810177,-1.239010556810177,-1.2665850193802524,-1.2665850193802524,-1.2665850193802524
2018-10-28,-0.42557047976101564,-0.42557047976101564,-0.42557047976101564,-0.5331208524431257,-0.5331208524431257,-0.5331208524431257,-0.7379673028400708,-0.7379673028400708,-0.7379673028400708,-0.7189108757963717,-0.7189108757963717,-0.7189108757963717
2018-11-04,-1.4197776600888503,-1.4197776600888503,-1.4197776600888503,-1.6006559826546172,-1.6006559826546172,-1.6006559826546172,-1.4888389319581354,-1.4888389319581354,-1.4888389319581354,-1.5437304734552955,-1.5437304734552955,-1.5437304734552955
2018-11-11,-0.6796987989213945,-0.6796987989213945,-0.6796987989213945,-0.5695563774621938,-0.5695563774621938,-0.5695563774621938,-0.5873052253427682,-0.5873052253427682,-0.5873052253427682,-0.5077025872064254,-0.5077025872064254,-0.5077025872064254
2018-11-18,-1.2796178263363351,-1.2796178263363351,-1.2796178263363351,-1.3768970714395872,-1.3768970714395872,-1.3768970714395872,-1.3071226690642115,-1.3071226690642115,-1.3071226690642115,-1.3358821417663653,-1.3358821417663653,-1.3358821417663653
2018-11-25,-1.0435229633104026,-1.0435229633104026,-1.0435229633104026,-1.018310299315762,-1.018310299315762,-1.018310299315762,-1.0084050395287656,-1.0084050395287656,-1.0084050395287656,-0.9902901761886703,-0.9902901761886703,-0.9902901761886703
2018-12-02,-0.5619108144264571,-0.5619108144264571,-0.5619108144264571,-0.7159796862472104,-0.7159796862472104,-0.7159796862472104,-0.7812113873895866,-0.7812113873895866,-0.7812113873895866,-0.8549666616994009,-0.8549666616994009,-0.8549666616994009
2018-12-09,-0.6529592968801713,-0.6529592968801713,-0.6529592968801713,-0.728089109759149,-0.728089109759149,-0.728089109759149,-0.5101705854989883,-0.5101705854989883,-0.5101705854989883,-0.6354871903390095,-0.6354871903390095,-0.6354871903390095
2018-12-16,-1.7212834312865235,-1.7212834312865235,-1.7212834312865235,-1.792375196008831,-1.792375196008831,-1.792375196008831,-1.7511102299125962,-1.7511102299125962,-1.7511102299125962,-1.867068175392756,-1.867068175392756,-1.867068175392756
2018-12-23,-2.1170193162235473,-2.1170193162235473,-2.1170193162235473,-2.134934345779222,-2.134934345779222,-2.134934345779222,-2.018951700707926,-2.018951700707926,-2.018951700707926,-2.0302953787509646,-2.0302953787509646,-2.0302953787509646
2018-12-30,-1.649656792174841,-1.649656792174841,-1.649656792174841,-1.4132096828846057,-1.4132096828846057,-1.4132096828846057,-1.5127963103403335,-1.5127963103403335,-1.5127963103403335,-1.279608877702227,-1.279608877702227,-1.279608877702227
2019-01-06,-0.7985727492881872,-0.7985727492881872,-0.7985727492881872,-0.8525201452962252,-0.8525201452962252,-0.8525201452962252,-0.7198703369420605,-0.7198703369420605,-0.7198703369420605,-0.7407323163137696,-0.7407323163137696,-0.7407323163137696
2019-01-13,-0.09319618064848403,-0.09319618064848403,-0.09319618064848403,-0.12528680780637155,-0.12528680780637155,-0.12528680780637155,-0.0032293615721235027,-0.0032293615721235027,-0.0032293615721235027,-0.11080137820036866,-0.11080137820036866,-0.11080137820036866
2019-01-20,0.17578320997323338,0.17578320997323338,0.17578320997323338,0.16593930518998712,0.16593930518998712,0.16593930518998712,0.299056890464637,0.299056890464637,0.299056890464637,0.2746899484317013,0.2746899484317013,0.2746899484317013
2019-01-27,0.6478025386616643,0.6478025386616643,0.6478025386616643,0.5018799326997727,0.5018799326997727,0.5018799326997727,0.6641704019442569,0.6641704019442569,0.6641704019442569,0.5301394912570709,0.5301394912570709,0.5301394912570709
2019-02-03,0.405087572371159,0.405087572371159,0.405087572371159,0.2843766199362676,0.2843766199362676,0.2843766199362676,0.4179871221302859,0.4179871221302859,0.4179871221302859,0.35200318192469676,0.35200318192469676,0.35200318192469676
2019-02-10,1.7357342245218064,1.7357342245218064,1.7357342245218064,1.8202132744013528,1.8202132744013528,1.8202132744013528,1.898493468902311,1.898493468902311,1.898493468902311,1.9029595442612262,1.9029595442612262,1.9029595442612262
2019-02-17,2.713592750076604,2.713592750076604,2.713592750076604,2.774284466346566,2.774284466346566,2.774284466346566,2.81092929789764,2.81092929789764,2.81092929789764,2.788149330429543,2.788149330429543,2.788149330429543
2019-02-24,3.0548193444001726,3.0548193444001726,3.0548193444001726,3.0420405830597517,3.0420405830597517,3.0420405830597517,3.0579708036655835,3.0579708036655835,3.0579708036655835,3.0434503366470995,3.0434503366470995,3.0434503366470995
2019-03-03,1.882525622545204,1.882525622545204,1.882525622545204,1.8670493954638203,1.8670493954638203,1.8670493954638203,1.8145415004363827,1.8145415004363827,1.8145415004363827,1.8046277527194794,1.8046277527194794,1.8046277527194794
2019-03-10,2.0082360875447383,2.0082360875447383,2.0082360875447383,2.0875477605220594,2.0875477605220594,2.0875477605220594,2.0571524261448086,2.0571524261448086,2.0571524261448086,2.094006511703654,2.094006511703654,2.094006511703654
2019-03-17,2.034047747541673,2.034047747541673,2.034047747541673,1.979896333633297,1.979896333633297,1.979896333633297,1.8838698331322308,1.8838698331322308,1.8838698331322308,1.8708618041809375,1.8708618041809375,1.8708618041809375
2019-03-24,1.8862108829986015,1.8862108829986015,1.8862108829986015,1.8733465951976944,1.8733465951976944,1.8733465951976944,1.8600557861327636,1.8600557861327636,1.8600557861327636,1.8375184267930993,1.8375184267930993,1.8375184267930993
2019-03-31,2.180447619919254,2.180447619919254,2.180447619919254,2.1879501247701976,2.1879501247701976,2.1879501247701976,2.2197064847981585,2.2197064847981585,2.2197064847981585,2.233209936532207,2.233209936532207,2.233209936532207
2019-04-07,1.740460735599966,1.740460735599966,1.740460735599966,1.7374527621952,1.7374527621952,1.7374527621952,1.7843872252628108,1.7843872252628108,1.7843872252628108,1.772844018132874,1.772844018132874,1.772844018132874
2019-04-14,1.6065959903686418,1.6065959903686418,1.6065959903686418,1.5835755655789567,1.5835755655789567,1.5835755655789567,1.604455701834104,1.604455701834104,1.604455701834104,1.6054618177886693,1.6054618177886693,1.6054618177886693
2019-04-21,0.9405444056785534,0.9405444056785534,0.9405444056785534,0.9435191887130796,0.9435191887130796,0.9435191887130796,0.945469434269477,0.945469434269477,0.945469434269477,0.9671912827863994,0.9671912827863994,0.9671912827863994
2019-04-28,0.8995847334441843,0.8995847334441843,0.8995847334441843,0.936727184716216,0.936727184716216,0.936727184716216,0.9386935670462123,0.9386935670462123,0.9386935670462123,0.9408826039692035,0.9408826039692035,0.9408826039692035
2019-05-05,0.06408673329063302,0.06408673329063302,0.06408673329063302,0.14021731570227813,0.14021731570227813,0.14021731570227813,-0.0047587100129023036,-0.0047587100129023036,-0.0047587100129023036,0.1068319815068947,0.1068319815068947,0.1068319815068947
2019-05-12,-0.19091263263357583,-0.19091263263357583,-0.19091263263357583,-0.1770347469509272,-0.1770347469509272,-0.1770347469509272,-0.21385992311213542,-0.21385992311213542,-0.21385992311213542,-0.2700304968434275,-0.2700304968434275,-0.2700304968434275
2019-05-19,-0.39776952465233284,-0.39776952465233284,-0.39776952465233284,-0.4346276639809612,-0.4346276639809612,-0.4346276639809612,-0.4570243935510208,-0.4570243935510208,-0.4570243935510208,-0.4765786247777177,-0.4765786247777177,-0.4765786247777177
2019-05-26,-0.47232405367020674,-0.47232405367020674,-0.47232405367020674,-0.4717725416169127,-0.4717725416169127,-0.4717725416169127,-0.46818226968605187,-0.46818226968605187,-0.46818226968605187,-0.4568115001411924,-0.4568115001411924,-0.4568115001411924
2019-06-02,-0.6607317128485214,-0.6607317128485214,-0.6607317128485214,-0.5629521241515554,-0.5629521241515554,-0.5629521241515554,-0.6096833767198496,-0.6096833767198496,-0.6096833767198496,-0.5890250730625438,-0.5890250730625438,-0.5890250730625438
2019-06-09,-0.5364005266520574,-0.5364005266520574,-0.5364005266520574,-0.5999816245775585,-0.5999816245775585,-0.5999816245775585,-0.5581039499886813,-0.5581039499886813,-0.5581039499886813,-0.5812555932083284,-0.5812555932083284,-0.5812555932083284
2019-06-16,0.18397757760807484,0.18397757760807484,0.18397757760807484,0.16446076871115026,0.16446076871115026,0.16446076871115026,0.21578158433623065,0.21578158433623065,0.21578158433623065,0.17179189444506276,0.17179189444506276,0.17179189444506276
2019-06-23,0.13747231769170096,0.13747231769170096,0.13747231769170096,0.10918719936416484,0.10918719936416484,0.10918719936416484,0.17148168933072722,0.17148168933072722,0.17148168933072722,0.11358953319526406,0.11358953319526406,0.11358953319526406
2019-06-30,0.18436530389802747,0.18436530389802747,0.18436530389802747,0.15274480572786717,0.15274480572786717,0.15274480572786717,0.15397715821656133,0.15397715821656133,0.15397715821656133,0.10761505638054727,0.10761505638054727,0.10761505638054727
2019-07-07,-0.19807521513655388,-0.19807521513655388,-0.19807521513655388,-0.2762847472845319,-0.2762847472845319,-0.2762847472845319,-0.20162587580340366,-0.20162587580340366,-0.20162587580340366,-0.23541414702456256,-0.23541414702456256,-0.23541414702456256
2019-07-14,-0.12165010169092115,-0.12165010169092115,-0.12165010169092115,-0.16004739432060366,-0.16004739432060366,-0.16004739432060366,-0.06636890027956988,-0.06636890027956988,-0.06636890027956988,-0.14489179569869878,-0.14489179569869878,-0.14489179569869878
2019-07-21,0.17142969565842606,0.17142969565842606,0.17142969565842606,0.12124822728659265,0.12124822728659265,0.12124822728659265,0.20058382779975065,0.20058382779975065,0.20058382779975065,0.1658038492586096,0.1658038492586096,0.1658038492586096
2019-07-28,-0.6812992654253248,-0.6812992654253248,-0.6812992654253248,-0.7040149615404628,-0.7040149615404628,-0.7040149615404628,-0.8566446638281693,-0.8566446638281693,-0.8566446638281693,-0.8855237367345862,-0.8855237367345862,-0.8855237367345862
2019-08-04,-1.2238054581212816,-1.2238054581212816,-1.2238054581212816,-1.3017023028529147,-1.3017023028529147,-1.3017023028529147,-1.2832440208258808,-1.2832440208258808,-1.2832440208258808,-1.2473172685900964,-1.2473172685900964,-1.2473172685900964
2019-08-11,-0.8044625011742857,-0.8044625011742857,-0.8044625011742857,-0.7354102667382537,-0.7354102667382537,-0.7354102667382537,-0.7536512456824984,-0.7536512456824984,-0.7536512456824984,-0.6407531596759108,-0.6407531596759108,-0.6407531596759108
2019-08-18,-0.3229291476212982,-0.3229291476212982,-0.3229291476212982,-0.3440069598346944,-0.3440069598346944,-0.3440069598346944,-0.6033789983479876,-0.6033789983479876,-0.6033789983479876,-0.6649157659320822,-0.6649157659320822,-0.6649157659320822
2019-08-25,-0.23446694256858053,-0.23446694256858053,-0.23446694256858053,-0.32099044472142013,-0.32099044472142013,-0.32099044472142013,-0.21637559370733064,-0.21637559370733064,-0.21637559370733064,-0.2864449603060908,-0.2864449603060908,-0.2864449603060908
2019-09-01,1.0044372200490501,1.0044372200490501,1.0044372200490501,1.0126750128926296,1.0126750128926296,1.0126750128926296,1.0997041402668928,1.0997041402668928,1.0997041402668928,1.0721670860138255,1.0721670860138255,1.0721670860138255
2019-09-08,1.4269222182257475,1.4269222182257475,1.4269222182257475,1.5322828057645395,1.5322828057645395,1.5322828057645395,1.4825874726283768,1.4825874726283768,1.4825874726283768,1.5562204454170354,1.5562204454170354,1.5562204454170354
2019-09-15,0.9573119329713108,0.9573119329713108,0.9573119329713108,0.9756928750464883,0.9756928750464883,0.9756928750464883,0.6927115856301901,0.6927115856301901,0.6927115856301901,0.6501933324912029,0.6501933324912029,0.6501933324912029
2019-09-22,0.20439562834536656,0.20439562834536656,0.20439562834536656,0.14667894610825155,0.14667894610825155,0.14667894610825155,-0.21075434991578038,-0.21075434991578038,-0.21075434991578038,-0.2286749814070284,-0.2286749814070284,-0.2286749814070284
2019-09-29,-0.4465567154489936,-0.4465567154489936,-0.4465567154489936,-0.2679409247906421,-0.2679409247906421,-0.2679409247906421,-0.23197175122541144,-0.23197175122541144,-0.23197175122541144,-0.07460782020891162,-0.07460782020891162,-0.07460782020891162
2019-10-06,0.8131509229501548,0.8131509229501548,0.8131509229501548,1.0139215645645991,1.0139215645645991,1.0139215645645991,0.9555984395421351,0.9555984395421351,0.9555984395421351,1.008264698743764,1.008264698743764,1.008264698743764
2019-10-13,0.34736762656663533,0.34736762656663533,0.34736762656663533,0.2680060988931501,0.2680060988931501,0.2680060988931501,0.39280884578048253,0.39280884578048253,0.39280884578048253,0.37790094483708525,0.37790094483708525,0.37790094483708525
2019-10-20,0.450861927295518,0.450861927295518,0.450861927295518,0.7341241509239617,0.7341241509239617,0.7341241509239617,0.6109455192860876,0.6109455192860876,0.6109455192860876,0.8787610259566363,0.8787610259566363,0.8787610259566363
2019-10-27,0.9994162489215751,0.9994162489215751,0.9994162489215751,0.9664141177405706,0.9664141177405706,0.9664141177405706,0.965704345377678,0.965704345377678,0.965704345377678,1.0961814245900154,1.0961814245900154,1.0961814245900154
2019-11-03,1.5966782458928994,1.5966782458928994,1.5966782458928994,1.4445780612194983,1.4445780612194983,1.4445780612194983,1.4332411596030095,1.4332411596030095,1.4332411596030095,1.5008209127091812,1.5008209127091812,1.5008209127091812
2019-11-10,0.664433354548002,0.664433354548002,0.664433354548002,0.5741258035668034,0.5741258035668034,0.5741258035668034,0.745247258230774,0.745247258230774,0.745247258230774,0.6565851223938206,0.6565851223938206,0.6565851223938206
2019-11-17,0.34667974405335045,0.34667974405335045,0.34667974405335045,0.213808984499209,0.213808984499209,0.213808984499209,0.30704785556638636,0.30704785556638636,0.30704785556638636,0.23660836030940624,0.23660836030940624,0.23660836030940624
2019-11-24,-0.09885100143455046,-0.09885100143455046,-0.09885100143455046,-0.19368849436791513,-0.19368849436791513,-0.19368849436791513,-0.028461674749407615,-0.028461674749407615,-0.028461674749407615,-0.005502520007198313,-0.005502520007198313,-0.005502520007198313
2019-12-01,0.603155344999844,0.603155344999844,0.603155344999844,0.5740518653906558,0.5740518653906558,0.5740518653906558,0.6355220353986738,0.6355220353986738,0.6355220353986738,0.6320147770131996,0.6320147770131996,0.6320147770131996
2019-12-08,1.4515610727841726,1.4515610727841726,1.4515610727841726,1.6195888416929343,1.6195888416929343,1.6195888416929343,1.1927633096705361,1.1927633096705361,1.1927633096705361,1.240902561520458,1.240902561520458,1.240902561520458
2019-12-15,1.7141906494416619,1.7141906494416619,1.7141906494416619,1.6696426225271843,1.6696426225271843,1.6696426225271843,1.7614531535405364,1.7614531535405364,1.7614531535405364,1.6971637690210062,1.6971637690210062,1.6971637690210062
2019-12-22,1.3172721302421457,1.3172721302421457,1.3172721302421457,1.168333548857608,1.168333548857608,1.168333548857608,1.239779169644605,1.239779169644605,1.239779169644605,1.1582480429023323,1.1582480429023323,1.1582480429023323
2019-12-29,2.174079963107951,2.174079963107951,2.174079963107951,2.1816212804192707,2.1816212804192707,2.1816212804192707,2.1177367106745764,2.1177367106745764,2.1177367106745764,2.064398966490672,2.064398966490672,2.064398966490672
