Date,iShares MSCI Belgium Capped_etf_Open_average,iShares MSCI Belgium Capped_etf_Open_max,iShares MSCI Belgium Capped_etf_Open_min,iShares MSCI Belgium Capped_etf_High_average,iShares MSCI Belgium Capped_etf_High_max,iShares MSCI Belgium Capped_etf_High_min,iShares MSCI Belgium Capped_etf_Low_average,iShares MSCI Belgium Capped_etf_Low_max,iShares MSCI Belgium Capped_etf_Low_min,iShares MSCI Belgium Capped_etf_Close_average,iShares MSCI Belgium Capped_etf_Close_max,iShares MSCI Belgium Capped_etf_Close_min
2018-04-08,-1.0758583162585558,-1.0758583162585558,-1.0758583162585558,-1.1184895913065425,-1.1184895913065425,-1.1184895913065425,-0.8174870052701282,-0.8174870052701282,-0.8174870052701282,-0.9458641315996701,-0.9458641315996701,-0.9458641315996701
2018-04-15,-0.7643842532484144,-0.7643842532484144,-0.7643842532484144,-0.8219748140054194,-0.8219748140054194,-0.8219748140054194,-0.7236879860906509,-0.7236879860906509,-0.7236879860906509,-0.9119963120515903,-0.9119963120515903,-0.9119963120515903
2018-04-22,-1.3866598103507422,-1.3866598103507422,-1.3866598103507422,-1.4186935253461146,-1.4186935253461146,-1.4186935253461146,-1.2048756452675584,-1.2048756452675584,-1.2048756452675584,-1.3847234777845465,-1.3847234777845465,-1.3847234777845465
2018-04-29,-2.04592973636619,-2.04592973636619,-2.04592973636619,-1.844056955011919,-1.844056955011919,-1.844056955011919,-1.6321641410867147,-1.6321641410867147,-1.6321641410867147,-1.5973293420791181,-1.5973293420791181,-1.5973293420791181
2018-05-06,-1.3021626430701574,-1.3021626430701574,-1.3021626430701574,-1.342093625877146,-1.342093625877146,-1.342093625877146,-1.2963605412916555,-1.2963605412916555,-1.2963605412916555,-1.287083086576452,-1.287083086576452,-1.287083086576452
2018-05-13,-1.5480144114441485,-1.5480144114441485,-1.5480144114441485,-1.550641829945077,-1.550641829945077,-1.550641829945077,-1.4540796061480028,-1.4540796061480028,-1.4540796061480028,-1.4459199294347105,-1.4459199294347105,-1.4459199294347105
2018-05-20,-1.6378794604571887,-1.6378794604571887,-1.6378794604571887,-1.5946115829070517,-1.5946115829070517,-1.5946115829070517,-1.5291370144343264,-1.5291370144343264,-1.5291370144343264,-1.4400162414026287,-1.4400162414026287,-1.4400162414026287
2018-05-27,-1.2780318226395413,-1.2780318226395413,-1.2780318226395413,-1.3026880155390907,-1.3026880155390907,-1.3026880155390907,-1.3356103296685837,-1.3356103296685837,-1.3356103296685837,-1.2807109624916073,-1.2807109624916073,-1.2807109624916073
2018-06-03,-1.3247354081888325,-1.3247354081888325,-1.3247354081888325,-1.1938149130828792,-1.1938149130828792,-1.1938149130828792,-1.1825645034134078,-1.1825645034134078,-1.1825645034134078,-1.1717768437439624,-1.1717768437439624,-1.1717768437439624
2018-06-10,-0.9472883442542118,-0.9472883442542118,-0.9472883442542118,-1.0368860274313323,-1.0368860274313323,-1.0368860274313323,-1.0510346015047607,-1.0510346015047607,-1.0510346015047607,-1.008385657309875,-1.008385657309875,-1.008385657309875
2018-06-17,-1.7125171088198228,-1.7125171088198228,-1.7125171088198228,-1.625921685971105,-1.625921685971105,-1.625921685971105,-1.6545055698313336,-1.6545055698313336,-1.6545055698313336,-1.7470386095017751,-1.7470386095017751,-1.7470386095017751
2018-06-24,-1.6010412348091643,-1.6010412348091643,-1.6010412348091643,-1.6136901004022768,-1.6136901004022768,-1.6136901004022768,-1.642702092799452,-1.642702092799452,-1.642702092799452,-1.7495192198208365,-1.7495192198208365,-1.7495192198208365
2018-07-01,-0.8054080092355347,-0.8054080092355347,-0.8054080092355347,-0.7997566042659322,-0.7997566042659322,-0.7997566042659322,-0.7536125330924061,-0.7536125330924061,-0.7536125330924061,-0.7015130826545496,-0.7015130826545496,-0.7015130826545496
2018-07-08,-0.5763081662971371,-0.5763081662971371,-0.5763081662971371,-0.6659096051941675,-0.6659096051941675,-0.6659096051941675,-0.5187131015857335,-0.5187131015857335,-0.5187131015857335,-0.5710160807982317,-0.5710160807982317,-0.5710160807982317
2018-07-15,-0.27166299665176813,-0.27166299665176813,-0.27166299665176813,-0.284380964814755,-0.284380964814755,-0.284380964814755,-0.12703778418072922,-0.12703778418072922,-0.12703778418072922,-0.2173720795776129,-0.2173720795776129,-0.2173720795776129
2018-07-22,0.41935393266038584,0.41935393266038584,0.41935393266038584,0.37620403034240013,0.37620403034240013,0.37620403034240013,0.3866418741865403,0.3866418741865403,0.3866418741865403,0.3523987345571525,0.3523987345571525,0.3523987345571525
2018-07-29,-0.2820288476266095,-0.2820288476266095,-0.2820288476266095,-0.3663079157295849,-0.3663079157295849,-0.3663079157295849,-0.22054103511134074,-0.22054103511134074,-0.22054103511134074,-0.31687448027089016,-0.31687448027089016,-0.31687448027089016
2018-08-05,-1.7205657923009858,-1.7205657923009858,-1.7205657923009858,-1.9219571055327211,-1.9219571055327211,-1.9219571055327211,-2.003853271294262,-2.003853271294262,-2.003853271294262,-1.9392030140924463,-1.9392030140924463,-1.9392030140924463
2018-08-12,-2.0779882628263127,-2.0779882628263127,-2.0779882628263127,-1.7879489137222038,-1.7879489137222038,-1.7879489137222038,-2.0058011275007064,-2.0058011275007064,-2.0058011275007064,-1.595351356663458,-1.595351356663458,-1.595351356663458
2018-08-19,-0.2378696831107055,-0.2378696831107055,-0.2378696831107055,-0.5020509307443151,-0.5020509307443151,-0.5020509307443151,-0.22697400417924996,-0.22697400417924996,-0.22697400417924996,-0.3967140764462738,-0.3967140764462738,-0.3967140764462738
2018-08-26,-0.9902263512333006,-0.9902263512333006,-0.9902263512333006,-1.3022062024503565,-1.3022062024503565,-1.3022062024503565,-1.3429339799482107,-1.3429339799482107,-1.3429339799482107,-1.4920373691228792,-1.4920373691228792,-1.4920373691228792
