Date,iShares 0-5 Year TIPS Bond_Open_average,iShares 0-5 Year TIPS Bond_Open_max,iShares 0-5 Year TIPS Bond_Open_min,iShares 0-5 Year TIPS Bond_High_average,iShares 0-5 Year TIPS Bond_High_max,iShares 0-5 Year TIPS Bond_High_min,iShares 0-5 Year TIPS Bond_Low_average,iShares 0-5 Year TIPS Bond_Low_max,iShares 0-5 Year TIPS Bond_Low_min,iShares 0-5 Year TIPS Bond_Close_average,iShares 0-5 Year TIPS Bond_Close_max,iShares 0-5 Year TIPS Bond_Close_min
2018-04-08,0.6605247253297388,0.6605247253297388,0.6605247253297388,0.6110498537711482,0.6110498537711482,0.6110498537711482,0.8555371221055824,0.8555371221055824,0.8555371221055824,0.7258946734362692,0.7258946734362692,0.7258946734362692
2018-04-15,0.02020545644568942,0.02020545644568942,0.02020545644568942,-0.19985933597929373,-0.19985933597929373,-0.19985933597929373,-0.08364832452666993,-0.08364832452666993,-0.08364832452666993,-0.03179100759569543,-0.03179100759569543,-0.03179100759569543
2018-04-22,0.0303383904966234,0.0303383904966234,0.0303383904966234,0.18906865916083423,0.18906865916083423,0.18906865916083423,0.16219757913600277,0.16219757913600277,0.16219757913600277,0.2799534413055855,0.2799534413055855,0.2799534413055855
2018-04-29,-1.7175044845419023,-1.7175044845419023,-1.7175044845419023,-1.8027559460990359,-1.8027559460990359,-1.8027559460990359,-1.661033722852573,-1.661033722852573,-1.661033722852573,-1.732584629266462,-1.732584629266462,-1.732584629266462
2018-05-06,-1.8347937902202607,-1.8347937902202607,-1.8347937902202607,-1.8921333275652488,-1.8921333275652488,-1.8921333275652488,-1.8730916228847398,-1.8730916228847398,-1.8730916228847398,-2.049832438974634,-2.049832438974634,-2.049832438974634
2018-05-13,-1.70764665749129,-1.70764665749129,-1.70764665749129,-1.5419610715806127,-1.5419610715806127,-1.5419610715806127,-1.6548701573073443,-1.6548701573073443,-1.6548701573073443,-1.4422358002053706,-1.4422358002053706,-1.4422358002053706
2018-05-20,-0.8125253230966065,-0.8125253230966065,-0.8125253230966065,-0.8165749302783757,-0.8165749302783757,-0.8165749302783757,-0.8108476017374452,-0.8108476017374452,-0.8108476017374452,-0.9830654496352411,-0.9830654496352411,-0.9830654496352411
2018-05-27,-1.6829170619474345,-1.6829170619474345,-1.6829170619474345,-1.7254490661723645,-1.7254490661723645,-1.7254490661723645,-1.827015604443094,-1.827015604443094,-1.827015604443094,-1.8911882581547677,-1.8911882581547677,-1.8911882581547677
2018-06-03,-1.5176971139628397,-1.5176971139628397,-1.5176971139628397,-1.4532933391093414,-1.4532933391093414,-1.4532933391093414,-1.400755097080795,-1.400755097080795,-1.400755097080795,-1.3236890363768208,-1.3236890363768208,-1.3236890363768208
2018-06-10,-1.2417239552702448,-1.2417239552702448,-1.2417239552702448,-1.0996636750430877,-1.0996636750430877,-1.0996636750430877,-1.1216645042172277,-1.1216645042172277,-1.1216645042172277,-1.093013840510554,-1.093013840510554,-1.093013840510554
2018-06-17,-0.4596081119440466,-0.4596081119440466,-0.4596081119440466,-0.3988205748970203,-0.3988205748970203,-0.3988205748970203,-0.4258751846538093,-0.4258751846538093,-0.4258751846538093,-0.5511705294405547,-0.5511705294405547,-0.5511705294405547
2018-06-24,-0.8894346676849977,-0.8894346676849977,-0.8894346676849977,-0.9924625984772466,-0.9924625984772466,-0.9924625984772466,-1.0720884476730332,-1.0720884476730332,-1.0720884476730332,-1.0594693920911615,-1.0594693920911615,-1.0594693920911615
2018-07-01,-0.3127716210856245,-0.3127716210856245,-0.3127716210856245,-0.37280312644238134,-0.37280312644238134,-0.37280312644238134,-0.24927400800877628,-0.24927400800877628,-0.24927400800877628,-0.20104021802459945,-0.20104021802459945,-0.20104021802459945
