Date,iShares MSCI Europe Small-CapEtf_Open_average,iShares MSCI Europe Small-CapEtf_Open_max,iShares MSCI Europe Small-CapEtf_Open_min,iShares MSCI Europe Small-CapEtf_High_average,iShares MSCI Europe Small-CapEtf_High_max,iShares MSCI Europe Small-CapEtf_High_min,iShares MSCI Europe Small-CapEtf_Low_average,iShares MSCI Europe Small-CapEtf_Low_max,iShares MSCI Europe Small-CapEtf_Low_min,iShares MSCI Europe Small-CapEtf_Close_average,iShares MSCI Europe Small-CapEtf_Close_max,iShares MSCI Europe Small-CapEtf_Close_min
2018-12-30,-1.2893680893615718,-1.2893680893615718,-1.2893680893615718,-1.160728158839454,-1.160728158839454,-1.160728158839454,-1.2308960413165304,-1.2308960413165304,-1.2308960413165304,-1.1118015758965991,-1.1118015758965991,-1.1118015758965991
2019-01-06,-0.5849226773699677,-0.5849226773699677,-0.5849226773699677,-0.6237395092355404,-0.6237395092355404,-0.6237395092355404,-0.5663645568345383,-0.5663645568345383,-0.5663645568345383,-0.6115112710864884,-0.6115112710864884,-0.6115112710864884
2019-01-13,-0.38718719153955683,-0.38718719153955683,-0.38718719153955683,-0.43495508448034187,-0.43495508448034187,-0.43495508448034187,-0.360161697881402,-0.360161697881402,-0.360161697881402,-0.40048585394197717,-0.40048585394197717,-0.40048585394197717
2019-01-20,-0.20685816381772495,-0.20685816381772495,-0.20685816381772495,-0.18683322468154884,-0.18683322468154884,-0.18683322468154884,-0.15366034796900113,-0.15366034796900113,-0.15366034796900113,-0.17150258647474767,-0.17150258647474767,-0.17150258647474767
2019-01-27,-0.05320004175590201,-0.05320004175590201,-0.05320004175590201,-0.0874429497576267,-0.0874429497576267,-0.0874429497576267,-0.03709140605125187,-0.03709140605125187,-0.03709140605125187,-0.08521897205360006,-0.08521897205360006,-0.08521897205360006
2019-02-03,-0.2225333124873359,-0.2225333124873359,-0.2225333124873359,-0.281188831562018,-0.281188831562018,-0.281188831562018,-0.22016315221408636,-0.22016315221408636,-0.22016315221408636,-0.20883829629541137,-0.20883829629541137,-0.20883829629541137
2019-02-10,0.17167042422247208,0.17167042422247208,0.17167042422247208,0.18362075308805648,0.18362075308805648,0.18362075308805648,0.2269680660633649,0.2269680660633649,0.2269680660633649,0.24644095303772237,0.24644095303772237,0.24644095303772237
2019-02-17,0.7488233624988774,0.7488233624988774,0.7488233624988774,0.7119126152446099,0.7119126152446099,0.7119126152446099,0.7964881236412497,0.7964881236412497,0.7964881236412497,0.7297248838771396,0.7297248838771396,0.7297248838771396
2019-02-24,1.2902605445287492,1.2902605445287492,1.2902605445287492,1.3113232343099184,1.3113232343099184,1.3113232343099184,1.2833350147200377,1.2833350147200377,1.2833350147200377,1.2799543773430384,1.2799543773430384,1.2799543773430384
2019-03-03,0.5822867360347049,0.5822867360347049,0.5822867360347049,0.6139863051862667,0.6139863051862667,0.6139863051862667,0.6062413571754802,0.6062413571754802,0.6062413571754802,0.6677538665218965,0.6677538665218965,0.6677538665218965
2019-03-10,1.3718772596365678,1.3718772596365678,1.3718772596365678,1.4400595964978629,1.4400595964978629,1.4400595964978629,1.424502215208037,1.424502215208037,1.424502215208037,1.4398900757679658,1.4398900757679658,1.4398900757679658
2019-03-17,1.2398182925404824,1.2398182925404824,1.2398182925404824,1.2522293153062767,1.2522293153062767,1.2522293153062767,1.0386730936571424,1.0386730936571424,1.0386730936571424,1.0489953688751705,1.0489953688751705,1.0489953688751705
2019-03-24,1.0924907962826065,1.0924907962826065,1.0924907962826065,1.0364633273951882,1.0364633273951882,1.0364633273951882,1.0470926885508522,1.0470926885508522,1.0470926885508522,1.0582704534049465,1.0582704534049465,1.0582704534049465
2019-03-31,1.5927874143390401,1.5927874143390401,1.5927874143390401,1.5726180050272136,1.5726180050272136,1.5726180050272136,1.5910211523088498,1.5910211523088498,1.5910211523088498,1.5542341108570554,1.5542341108570554,1.5542341108570554
2019-04-07,1.63533466983727,1.63533466983727,1.63533466983727,1.6318492577632795,1.6318492577632795,1.6318492577632795,1.6265331697716334,1.6265331697716334,1.6265331697716334,1.606246072890012,1.606246072890012,1.606246072890012
2019-04-14,1.4787336403540463,1.4787336403540463,1.4787336403540463,1.5993962116030276,1.5993962116030276,1.5993962116030276,1.504750635651717,1.504750635651717,1.504750635651717,1.511290447684087,1.511290447684087,1.511290447684087
2019-04-21,1.2504379481669439,1.2504379481669439,1.2504379481669439,1.2636330302611898,1.2636330302611898,1.2636330302611898,1.2661495768480329,1.2661495768480329,1.2661495768480329,1.2227431271589333,1.2227431271589333,1.2227431271589333
2019-04-28,1.1944667174059533,1.1944667174059533,1.1944667174059533,1.2622755330151638,1.2622755330151638,1.2622755330151638,1.2147804053766196,1.2147804053766196,1.2147804053766196,1.285858389190726,1.285858389190726,1.285858389190726
2019-05-05,0.7140326205967582,0.7140326205967582,0.7140326205967582,0.7638065197279585,0.7638065197279585,0.7638065197279585,0.6760381915653934,0.6760381915653934,0.6760381915653934,0.8122944055919766,0.8122944055919766,0.8122944055919766
2019-05-12,0.38723908636063953,0.38723908636063953,0.38723908636063953,0.35170890512043224,0.35170890512043224,0.35170890512043224,0.33254183356672457,0.33254183356672457,0.33254183356672457,0.2505337622892693,0.2505337622892693,0.2505337622892693
2019-05-19,-0.04037290818425203,-0.04037290818425203,-0.04037290818425203,0.014214642544467583,0.014214642544467583,0.014214642544467583,-0.051024255419211864,-0.051024255419211864,-0.051024255419211864,0.053245184519343944,0.053245184519343944,0.053245184519343944
2019-05-26,-0.9254245002923444,-0.9254245002923444,-0.9254245002923444,-0.7499454222352459,-0.7499454222352459,-0.7499454222352459,-0.8301750115830466,-0.8301750115830466,-0.8301750115830466,-0.7130247784416541,-0.7130247784416541,-0.7130247784416541
2019-06-02,-0.024822850481095185,-0.024822850481095185,-0.024822850481095185,0.01585492808651668,0.01585492808651668,0.01585492808651668,0.05915978354310336,0.05915978354310336,0.05915978354310336,0.060795588683592125,0.060795588683592125,0.060795588683592125
2019-06-09,-0.10595641818975152,-0.10595641818975152,-0.10595641818975152,-0.2207470748146181,-0.2207470748146181,-0.2207470748146181,-0.19938931137658106,-0.19938931137658106,-0.19938931137658106,-0.2652661185660576,-0.2652661185660576,-0.2652661185660576
2019-06-16,-0.8753156058585677,-0.8753156058585677,-0.8753156058585677,-0.8663212104375301,-0.8663212104375301,-0.8663212104375301,-0.7950397711206484,-0.7950397711206484,-0.7950397711206484,-0.8200847423485593,-0.8200847423485593,-0.8200847423485593
2019-06-23,-0.7395062049382917,-0.7395062049382917,-0.7395062049382917,-0.6946793509939735,-0.6946793509939735,-0.6946793509939735,-0.6429417285473326,-0.6429417285473326,-0.6429417285473326,-0.6270698201455265,-0.6270698201455265,-0.6270698201455265
2019-06-30,-0.6391418969718049,-0.6391418969718049,-0.6391418969718049,-0.7364868748705115,-0.7364868748705115,-0.7364868748705115,-0.7238735792088187,-0.7238735792088187,-0.7238735792088187,-0.6565733531456562,-0.6565733531456562,-0.6565733531456562
2019-07-07,-0.859765308144424,-0.859765308144424,-0.859765308144424,-0.8630092326346018,-0.8630092326346018,-0.8630092326346018,-0.7635412740918497,-0.7635412740918497,-0.7635412740918497,-0.8850878293902041,-0.8850878293902041,-0.8850878293902041
2019-07-14,-1.0845105605178862,-1.0845105605178862,-1.0845105605178862,-1.1689499249185262,-1.1689499249185262,-1.1689499249185262,-1.090766092358048,-1.090766092358048,-1.090766092358048,-1.2500569006079283,-1.2500569006079283,-1.2500569006079283
2019-07-21,-0.8736001991189429,-0.8736001991189429,-0.8736001991189429,-0.9914308683277191,-0.9914308683277191,-0.9914308683277191,-0.9136984203083083,-0.9136984203083083,-0.9136984203083083,-0.9984480784604829,-0.9984480784604829,-0.9984480784604829
2019-07-28,-1.9179191101719264,-1.9179191101719264,-1.9179191101719264,-1.9712799458035573,-1.9712799458035573,-1.9712799458035573,-2.0125451102762555,-2.0125451102762555,-2.0125451102762555,-2.0353382005432503,-2.0353382005432503,-2.0353382005432503
2019-08-04,-2.0486254170529787,-2.0486254170529787,-2.0486254170529787,-2.071438828246307,-2.071438828246307,-2.071438828246307,-2.013113505436402,-2.013113505436402,-2.013113505436402,-2.047380205185164,-2.047380205185164,-2.047380205185164
2019-08-11,-2.453161574142667,-2.453161574142667,-2.453161574142667,-2.3167694205888396,-2.3167694205888396,-2.3167694205888396,-2.379768045274115,-2.379768045274115,-2.379768045274115,-2.2995363093842296,-2.2995363093842296,-2.2995363093842296
2019-08-18,-1.5107243082186919,-1.5107243082186919,-1.5107243082186919,-1.4050742295544862,-1.4050742295544862,-1.4050742295544862,-1.569901972382757,-1.569901972382757,-1.569901972382757,-1.6591342192289567,-1.6591342192289567,-1.6591342192289567
2019-08-25,-1.191169388177069,-1.191169388177069,-1.191169388177069,-1.2673842971028353,-1.2673842971028353,-1.2673842971028353,-1.2121101834087686,-1.2121101834087686,-1.2121101834087686,-1.2210865388647698,-1.2210865388647698,-1.2210865388647698
2019-09-01,-0.6371705066919553,-0.6371705066919553,-0.6371705066919553,-0.7058852066007345,-0.7058852066007345,-0.7058852066007345,-0.607616665978658,-0.607616665978658,-0.607616665978658,-0.6966155714650092,-0.6966155714650092,-0.6966155714650092
2019-09-08,0.08292923993566727,0.08292923993566727,0.08292923993566727,0.09949922531177562,0.09949922531177562,0.09949922531177562,0.16655686139669396,0.16655686139669396,0.16655686139669396,0.10001484573100704,0.10001484573100704,0.10001484573100704
2019-09-15,0.16799097533495622,0.16799097533495622,0.16799097533495622,0.20100136205331867,0.20100136205331867,0.20100136205331867,0.13710011149355078,0.13710011149355078,0.13710011149355078,0.023348231544521484,0.023348231544521484,0.023348231544521484
2019-09-22,-0.4132514268391389,-0.4132514268391389,-0.4132514268391389,-0.42756316943730244,-0.42756316943730244,-0.42756316943730244,-0.45666108316128506,-0.45666108316128506,-0.45666108316128506,-0.522191013866569,-0.522191013866569,-0.522191013866569
2019-09-29,-1.048914604742581,-1.048914604742581,-1.048914604742581,-0.8759153887377685,-0.8759153887377685,-0.8759153887377685,-0.9331901153429124,-0.9331901153429124,-0.9331901153429124,-0.7418553901514328,-0.7418553901514328,-0.7418553901514328
2019-10-06,0.46424948251394366,0.46424948251394366,0.46424948251394366,0.5577507522349877,0.5577507522349877,0.5577507522349877,0.556835900358944,0.556835900358944,0.556835900358944,0.6402515364817645,0.6402515364817645,0.6402515364817645
2019-10-13,1.3960614812129344,1.3960614812129344,1.3960614812129344,1.4425881320533112,1.4425881320533112,1.4425881320533112,1.3280953537412041,1.3280953537412041,1.3280953537412041,1.3924540787789619,1.3924540787789619,1.3924540787789619
2019-10-20,1.4287454169566625,1.4287454169566625,1.4287454169566625,1.4077682203372146,1.4077682203372146,1.4077682203372146,1.5140921072807951,1.5140921072807951,1.5140921072807951,1.4371552083582184,1.4371552083582184,1.4371552083582184
2019-10-27,1.797253722288293,1.797253722288293,1.797253722288293,1.8666476021700313,1.8666476021700313,1.8666476021700313,1.8404447439835385,1.8404447439835385,1.8404447439835385,1.840456777082068,1.840456777082068,1.840456777082068
2019-11-03,1.7916907208366688,1.7916907208366688,1.7916907208366688,1.7710880402351026,1.7710880402351026,1.7710880402351026,1.760133291829718,1.760133291829718,1.760133291829718,1.7903102508767208,1.7903102508767208,1.7903102508767208
2019-11-10,1.7698931866504082,1.7698931866504082,1.7698931866504082,1.768399010818056,1.768399010818056,1.768399010818056,1.7725643724180145,1.7725643724180145,1.7725643724180145,1.763974639472895,1.763974639472895,1.763974639472895
2019-11-17,1.5282798035338487,1.5282798035338487,1.5282798035338487,1.5515540129792196,1.5515540129792196,1.5515540129792196,1.5355827885552416,1.5355827885552416,1.5355827885552416,1.5542579715598852,1.5542579715598852,1.5542579715598852
2019-11-24,1.737688929045596,1.737688929045596,1.737688929045596,1.7205715552473084,1.7205715552473084,1.7205715552473084,1.7471740164787253,1.7471740164787253,1.7471740164787253,1.7244427837415652,1.7244427837415652,1.7244427837415652
2019-12-01,1.7942992363192698,1.7942992363192698,1.7942992363192698,1.857463755693422,1.857463755693422,1.857463755693422,1.7884069208103586,1.7884069208103586,1.7884069208103586,1.8304306150779284,1.8304306150779284,1.8304306150779284
2019-12-08,2.0589838458321994,2.0589838458321994,2.0589838458321994,2.067398072585013,2.067398072585013,2.067398072585013,2.007042015173326,2.007042015173326,2.007042015173326,2.036363570892397,2.036363570892397,2.036363570892397
2019-12-15,1.62437265334022,1.62437265334022,1.62437265334022,1.6365196158455415,1.6365196158455415,1.6365196158455415,1.6101178241491227,1.6101178241491227,1.6101178241491227,1.6060026684447462,1.6060026684447462,1.6060026684447462
2019-12-22,1.7756032178972665,1.7756032178972665,1.7756032178972665,1.7708282734360408,1.7708282734360408,1.7708282734360408,1.7063694514708951,1.7063694514708951,1.7063694514708951,1.7098792934075988,1.7098792934075988,1.7098792934075988
2019-12-29,1.5316836457070562,1.5316836457070562,1.5316836457070562,1.6114345080184405,1.6114345080184405,1.6114345080184405,1.566106277457219,1.566106277457219,1.566106277457219,1.5558465466022398,1.5558465466022398,1.5558465466022398
