Date,Global X Scientific Beta Europe_Open_average,Global X Scientific Beta Europe_Open_max,Global X Scientific Beta Europe_Open_min,Global X Scientific Beta Europe_High_average,Global X Scientific Beta Europe_High_max,Global X Scientific Beta Europe_High_min,Global X Scientific Beta Europe_Low_average,Global X Scientific Beta Europe_Low_max,Global X Scientific Beta Europe_Low_min,Global X Scientific Beta Europe_Close_average,Global X Scientific Beta Europe_Close_max,Global X Scientific Beta Europe_Close_min
2018-04-08,-0.10724457512621446,-0.10724457512621446,-0.10724457512621446,-0.06282962779373122,-0.06282962779373122,-0.06282962779373122,0.012905514532112696,0.012905514532112696,0.012905514532112696,-0.04510300886779496,-0.04510300886779496,-0.04510300886779496
2018-04-15,0.9382457911320572,0.9382457911320572,0.9382457911320572,0.8039841237468952,0.8039841237468952,0.8039841237468952,0.8080221722148285,0.8080221722148285,0.8080221722148285,0.7326708034138395,0.7326708034138395,0.7326708034138395
2018-04-22,0.6167592430196418,0.6167592430196418,0.6167592430196418,0.49602056495848684,0.49602056495848684,0.49602056495848684,0.7155214761451766,0.7155214761451766,0.7155214761451766,0.6771228140939632,0.6771228140939632,0.6771228140939632
2018-04-29,0.3964371551508388,0.3964371551508388,0.3964371551508388,0.2763864503645876,0.2763864503645876,0.2763864503645876,0.38214153489678515,0.38214153489678515,0.38214153489678515,0.2870244140943994,0.2870244140943994,0.2870244140943994
2018-05-06,1.3894027981209414,1.3894027981209414,1.3894027981209414,1.3976907492176833,1.3976907492176833,1.3976907492176833,1.3751209587982833,1.3751209587982833,1.3751209587982833,1.4770320991264456,1.4770320991264456,1.4770320991264456
2018-05-13,0.5914260848084579,0.5914260848084579,0.5914260848084579,0.6655809199969849,0.6655809199969849,0.6655809199969849,0.6576741658346126,0.6576741658346126,0.6576741658346126,0.5535069255777619,0.5535069255777619,0.5535069255777619
2018-05-20,-0.051471341925667595,-0.051471341925667595,-0.051471341925667595,-0.19663128216466425,-0.19663128216466425,-0.19663128216466425,-0.3654104935798692,-0.3654104935798692,-0.3654104935798692,-0.0818520119547631,-0.0818520119547631,-0.0818520119547631
2018-05-27,-0.6448408413487683,-0.6448408413487683,-0.6448408413487683,-0.8524179859105369,-0.8524179859105369,-0.8524179859105369,-0.8841771746986294,-0.8841771746986294,-0.8841771746986294,-1.0701366263130414,-1.0701366263130414,-1.0701366263130414
2018-06-03,-0.9092692933933862,-0.9092692933933862,-0.9092692933933862,-0.7844645405527312,-0.7844645405527312,-0.7844645405527312,-0.709292859373239,-0.709292859373239,-0.709292859373239,-0.5361328175209755,-0.5361328175209755,-0.5361328175209755
2018-06-10,-1.2212122738047178,-1.2212122738047178,-1.2212122738047178,-1.4574143765463214,-1.4574143765463214,-1.4574143765463214,-1.1657308480406108,-1.1657308480406108,-1.1657308480406108,-1.3493562430600041,-1.3493562430600041,-1.3493562430600041
2018-06-17,-1.6006891336567692,-1.6006891336567692,-1.6006891336567692,-1.698252765058055,-1.698252765058055,-1.698252765058055,-1.4513061754233831,-1.4513061754233831,-1.4513061754233831,-1.5422594329229562,-1.5422594329229562,-1.5422594329229562
2018-06-24,-2.3964779432484713,-2.3964779432484713,-2.3964779432484713,-2.2949873902877598,-2.2949873902877598,-2.2949873902877598,-2.334540390185307,-2.334540390185307,-2.334540390185307,-2.2430011938021073,-2.2430011938021073,-2.2430011938021073
2018-07-01,-0.6619800536434437,-0.6619800536434437,-0.6619800536434437,-0.7532219603192621,-0.7532219603192621,-0.7532219603192621,-0.5852199914488881,-0.5852199914488881,-0.5852199914488881,-0.6803644821484279,-0.6803644821484279,-0.6803644821484279
2018-07-08,-0.8347965352379512,-0.8347965352379512,-0.8347965352379512,-0.9155107529965276,-0.9155107529965276,-0.9155107529965276,-0.7772871962043847,-0.7772871962043847,-0.7772871962043847,-0.8672852761717856,-0.8672852761717856,-0.8672852761717856
2018-07-15,-0.9740066402558899,-0.9740066402558899,-0.9740066402558899,-1.0543993132385447,-1.0543993132385447,-1.0543993132385447,-1.044753004885422,-1.044753004885422,-1.044753004885422,-1.1255286513557563,-1.1255286513557563,-1.1255286513557563
2018-07-22,-0.16423399676976191,-0.16423399676976191,-0.16423399676976191,-0.21898638623661582,-0.21898638623661582,-0.21898638623661582,-0.07564814716491788,-0.07564814716491788,-0.07564814716491788,-0.150201220884586,-0.150201220884586,-0.150201220884586
2018-07-29,-0.7536593979892758,-0.7536593979892758,-0.7536593979892758,-0.8216074977678298,-0.8216074977678298,-0.8216074977678298,-0.7048832436566398,-0.7048832436566398,-0.7048832436566398,-0.7737596439440089,-0.7737596439440089,-0.7737596439440089
2018-08-05,-1.6004577152471264,-1.6004577152471264,-1.6004577152471264,-1.6407794966903932,-1.6407794966903932,-1.6407794966903932,-1.7932609862731392,-1.7932609862731392,-1.7932609862731392,-1.7233750610023486,-1.7233750610023486,-1.7233750610023486
2018-08-12,-1.6428661570486045,-1.6428661570486045,-1.6428661570486045,-1.6217006793035074,-1.6217006793035074,-1.6217006793035074,-1.6228062525088296,-1.6228062525088296,-1.6228062525088296,-1.6081615057146865,-1.6081615057146865,-1.6081615057146865
2018-08-19,0.3199817928838804,0.3199817928838804,0.3199817928838804,0.264930521865212,0.264930521865212,0.264930521865212,0.3323371192425918,0.3323371192425918,0.3323371192425918,0.2712540395470293,0.2712540395470293,0.2712540395470293
2018-08-26,0.13561712088356975,0.13561712088356975,0.13561712088356975,0.06560171377148623,0.06560171377148623,0.06560171377148623,0.11454919473239203,0.11454919473239203,0.11454919473239203,0.08466356891448854,0.08466356891448854,0.08466356891448854
2018-09-02,-1.075154099208595,-1.075154099208595,-1.075154099208595,-1.2134762277643045,-1.2134762277643045,-1.2134762277643045,-0.9966644773739798,-0.9966644773739798,-0.9966644773739798,-1.1564205730661636,-1.1564205730661636,-1.1564205730661636
2018-09-09,-0.1244105711661005,-0.1244105711661005,-0.1244105711661005,-0.1894489234542049,-0.1894489234542049,-0.1894489234542049,-0.3393553784924276,-0.3393553784924276,-0.3393553784924276,-0.4394774838954173,-0.4394774838954173,-0.4394774838954173
2018-09-16,1.007233789307716,1.007233789307716,1.007233789307716,1.0340335411452888,1.0340335411452888,1.0340335411452888,1.0252498839027204,1.0252498839027204,1.0252498839027204,1.0485426593751526,1.0485426593751526,1.0485426593751526
2018-09-23,-0.44319226762775965,-0.44319226762775965,-0.44319226762775965,-0.453886013612084,-0.453886013612084,-0.453886013612084,-0.3450717947260018,-0.3450717947260018,-0.3450717947260018,-0.3765398748961828,-0.3765398748961828,-0.3765398748961828
2018-09-30,-1.9993606577560912,-1.9993606577560912,-1.9993606577560912,-2.049519086601301,-2.049519086601301,-2.049519086601301,-1.9030085488242656,-1.9030085488242656,-1.9030085488242656,-1.986517947754291,-1.986517947754291,-1.986517947754291
2018-10-07,-2.652229139290512,-2.652229139290512,-2.652229139290512,-2.6772045919775747,-2.6772045919775747,-2.6772045919775747,-2.6774920378145874,-2.6774920378145874,-2.6774920378145874,-2.704787102286389,-2.704787102286389,-2.704787102286389
