Date,First Trust Germany AlphaDEX_etf_Open_average,First Trust Germany AlphaDEX_etf_Open_max,First Trust Germany AlphaDEX_etf_Open_min,First Trust Germany AlphaDEX_etf_High_average,First Trust Germany AlphaDEX_etf_High_max,First Trust Germany AlphaDEX_etf_High_min,First Trust Germany AlphaDEX_etf_Low_average,First Trust Germany AlphaDEX_etf_Low_max,First Trust Germany AlphaDEX_etf_Low_min,First Trust Germany AlphaDEX_etf_Close_average,First Trust Germany AlphaDEX_etf_Close_max,First Trust Germany AlphaDEX_etf_Close_min
2018-04-08,0.07374740552621098,0.07374740552621098,0.07374740552621098,0.042649447396197485,0.042649447396197485,0.042649447396197485,0.11096927786452442,0.11096927786452442,0.11096927786452442,0.02278747246644715,0.02278747246644715,0.02278747246644715
2018-04-15,0.3535972162467996,0.3535972162467996,0.3535972162467996,0.28352292242809307,0.28352292242809307,0.28352292242809307,0.4499701917087805,0.4499701917087805,0.4499701917087805,0.3944819468355267,0.3944819468355267,0.3944819468355267
2018-04-22,0.17862618255423574,0.17862618255423574,0.17862618255423574,0.12988915406392498,0.12988915406392498,0.12988915406392498,0.3460928282750424,0.3460928282750424,0.3460928282750424,0.31660312343224667,0.31660312343224667,0.31660312343224667
2018-04-29,0.7797579876811565,0.7797579876811565,0.7797579876811565,0.8568594306299999,0.8568594306299999,0.8568594306299999,0.8298160785892389,0.8298160785892389,0.8298160785892389,0.9993072913905141,0.9993072913905141,0.9993072913905141
2018-05-06,1.5706216407008715,1.5706216407008715,1.5706216407008715,1.3905169356436753,1.3905169356436753,1.3905169356436753,1.4347367067571621,1.4347367067571621,1.4347367067571621,1.3903139820637467,1.3903139820637467,1.3903139820637467
2018-05-13,0.8439789750103239,0.8439789750103239,0.8439789750103239,0.8790976747525325,0.8790976747525325,0.8790976747525325,0.805078021832434,0.805078021832434,0.805078021832434,0.8357839150047526,0.8357839150047526,0.8357839150047526
2018-05-20,-0.34724605163781114,-0.34724605163781114,-0.34724605163781114,-0.27152269111541555,-0.27152269111541555,-0.27152269111541555,-0.238537561564239,-0.238537561564239,-0.238537561564239,-0.1360695062276734,-0.1360695062276734,-0.1360695062276734
2018-05-27,-0.7508816150895736,-0.7508816150895736,-0.7508816150895736,-0.9319461697903425,-0.9319461697903425,-0.9319461697903425,-0.9384277561150947,-0.9384277561150947,-0.9384277561150947,-0.9147245823595966,-0.9147245823595966,-0.9147245823595966
2018-06-03,-0.5701620950183239,-0.5701620950183239,-0.5701620950183239,-0.502325595064296,-0.502325595064296,-0.502325595064296,-0.42852003741613676,-0.42852003741613676,-0.42852003741613676,-0.3373493754877513,-0.3373493754877513,-0.3373493754877513
2018-06-10,-0.4672363972931701,-0.4672363972931701,-0.4672363972931701,-0.615917406093133,-0.615917406093133,-0.615917406093133,-0.6112387704797025,-0.6112387704797025,-0.6112387704797025,-0.6740769606565585,-0.6740769606565585,-0.6740769606565585
