Date,iShares International Preferred StockEtf_Open_average,iShares International Preferred StockEtf_Open_max,iShares International Preferred StockEtf_Open_min,iShares International Preferred StockEtf_High_average,iShares International Preferred StockEtf_High_max,iShares International Preferred StockEtf_High_min,iShares International Preferred StockEtf_Low_average,iShares International Preferred StockEtf_Low_max,iShares International Preferred StockEtf_Low_min,iShares International Preferred StockEtf_Close_average,iShares International Preferred StockEtf_Close_max,iShares International Preferred StockEtf_Close_min
2018-05-27,-1.192225410604485,-1.192225410604485,-1.192225410604485,-1.2540038635711894,-1.2540038635711894,-1.2540038635711894,-1.2014327811446934,-1.2014327811446934,-1.2014327811446934,-1.1279306979447967,-1.1279306979447967,-1.1279306979447967
2018-06-03,-1.3302434768796343,-1.3302434768796343,-1.3302434768796343,-1.0738752412313308,-1.0738752412313308,-1.0738752412313308,-1.195068272304056,-1.195068272304056,-1.195068272304056,-0.9471036290301456,-0.9471036290301456,-0.9471036290301456
2018-06-10,-1.598987121155192,-1.598987121155192,-1.598987121155192,-1.4629069753068382,-1.4629069753068382,-1.4629069753068382,-1.524273738706075,-1.524273738706075,-1.524273738706075,-1.5599340651610887,-1.5599340651610887,-1.5599340651610887
2018-06-17,-2.076248349915491,-2.076248349915491,-2.076248349915491,-2.0714811635554677,-2.0714811635554677,-2.0714811635554677,-2.030931877941576,-2.030931877941576,-2.030931877941576,-2.0833930228117112,-2.0833930228117112,-2.0833930228117112
2018-06-24,-1.646390836278829,-1.646390836278829,-1.646390836278829,-1.6042543242558451,-1.6042543242558451,-1.6042543242558451,-1.6007495328532308,-1.6007495328532308,-1.6007495328532308,-1.6671876714877814,-1.6671876714877814,-1.6671876714877814
2018-07-01,-1.485570201149993,-1.485570201149993,-1.485570201149993,-1.5925378266791343,-1.5925378266791343,-1.5925378266791343,-1.4357599510655747,-1.4357599510655747,-1.4357599510655747,-1.6209164275195254,-1.6209164275195254,-1.6209164275195254
2018-07-08,-0.8468382553372371,-0.8468382553372371,-0.8468382553372371,-1.151303619274297,-1.151303619274297,-1.151303619274297,-1.2137176302791792,-1.2137176302791792,-1.2137176302791792,-1.3143438665574116,-1.3143438665574116,-1.3143438665574116
2018-07-15,-1.3377414571951984,-1.3377414571951984,-1.3377414571951984,-1.151831940047725,-1.151831940047725,-1.151831940047725,-1.2634717931491812,-1.2634717931491812,-1.2634717931491812,-1.1338161436766847,-1.1338161436766847,-1.1338161436766847
2018-07-22,-0.6242302343472543,-0.6242302343472543,-0.6242302343472543,-0.5795087536983444,-0.5795087536983444,-0.5795087536983444,-0.4883698870317185,-0.4883698870317185,-0.4883698870317185,-0.3421374242740906,-0.3421374242740906,-0.3421374242740906
2018-07-29,-0.2782324365685648,-0.2782324365685648,-0.2782324365685648,-0.484930520535328,-0.484930520535328,-0.484930520535328,-0.27534223150751047,-0.27534223150751047,-0.27534223150751047,-0.4476772858077417,-0.4476772858077417,-0.4476772858077417
