Date,KraneShares CSI China Internet_Open_average,KraneShares CSI China Internet_Open_max,KraneShares CSI China Internet_Open_min,KraneShares CSI China Internet_High_average,KraneShares CSI China Internet_High_max,KraneShares CSI China Internet_High_min,KraneShares CSI China Internet_Low_average,KraneShares CSI China Internet_Low_max,KraneShares CSI China Internet_Low_min,KraneShares CSI China Internet_Close_average,KraneShares CSI China Internet_Close_max,KraneShares CSI China Internet_Close_min
2018-09-09,-1.4342496972683518,-1.4342496972683518,-1.4342496972683518,-1.4469439410444334,-1.4469439410444334,-1.4469439410444334,-1.420549183453394,-1.420549183453394,-1.420549183453394,-1.4754107389464095,-1.4754107389464095,-1.4754107389464095
2018-09-16,-0.9873531554896111,-0.9873531554896111,-0.9873531554896111,-1.075733728732882,-1.075733728732882,-1.075733728732882,-1.0059508357680547,-1.0059508357680547,-1.0059508357680547,-0.995037757388689,-0.995037757388689,-0.995037757388689
2018-09-23,-0.7776250350147712,-0.7776250350147712,-0.7776250350147712,-0.8214568368887394,-0.8214568368887394,-0.8214568368887394,-0.7681079695518624,-0.7681079695518624,-0.7681079695518624,-0.8223009412450538,-0.8223009412450538,-0.8223009412450538
2018-09-30,-1.6159738314041014,-1.6159738314041014,-1.6159738314041014,-1.5624578053439695,-1.5624578053439695,-1.5624578053439695,-1.5521893491694754,-1.5521893491694754,-1.5521893491694754,-1.46401288652646,-1.46401288652646,-1.46401288652646
2018-10-07,-1.5701499456211099,-1.5701499456211099,-1.5701499456211099,-1.6012386995067576,-1.6012386995067576,-1.6012386995067576,-1.5832006656475308,-1.5832006656475308,-1.5832006656475308,-1.5720089173508847,-1.5720089173508847,-1.5720089173508847
2018-10-14,-1.39933482748705,-1.39933482748705,-1.39933482748705,-1.4435887486423145,-1.4435887486423145,-1.4435887486423145,-1.4237391676902602,-1.4237391676902602,-1.4237391676902602,-1.460249436718811,-1.460249436718811,-1.460249436718811
2018-10-21,-1.6810614606554377,-1.6810614606554377,-1.6810614606554377,-1.7121641074501408,-1.7121641074501408,-1.7121641074501408,-1.9053134571584536,-1.9053134571584536,-1.9053134571584536,-1.8945851147693327,-1.8945851147693327,-1.8945851147693327
2018-10-28,-0.7460833567280047,-0.7460833567280047,-0.7460833567280047,-0.7337377795131186,-0.7337377795131186,-0.7337377795131186,-0.6998272849701302,-0.6998272849701302,-0.6998272849701302,-0.6984184752578605,-0.6984184752578605,-0.6984184752578605
2018-11-04,-1.4639386934567529,-1.4639386934567529,-1.4639386934567529,-1.5001382879391745,-1.5001382879391745,-1.5001382879391745,-1.4420959653557204,-1.4420959653557204,-1.4420959653557204,-1.462693034609603,-1.462693034609603,-1.462693034609603
2018-11-11,-0.7570238679916416,-0.7570238679916416,-0.7570238679916416,-0.7764183905039247,-0.7764183905039247,-0.7764183905039247,-0.7634216777911421,-0.7634216777911421,-0.7634216777911421,-0.833471260050452,-0.833471260050452,-0.833471260050452
2018-11-18,-0.8840495625665707,-0.8840495625665707,-0.8840495625665707,-0.7844485166691881,-0.7844485166691881,-0.7844485166691881,-0.6455101409217873,-0.6455101409217873,-0.6455101409217873,-0.6279497104368228,-0.6279497104368228,-0.6279497104368228
2018-11-25,0.3263447237282272,0.3263447237282272,0.3263447237282272,0.29307594498936707,0.29307594498936707,0.29307594498936707,0.28434107794087693,0.28434107794087693,0.28434107794087693,0.25655839464163444,0.25655839464163444,0.25655839464163444
2018-12-02,-0.9146706011714957,-0.9146706011714957,-0.9146706011714957,-0.809243239422518,-0.809243239422518,-0.809243239422518,-0.800183458288926,-0.800183458288926,-0.800183458288926,-0.7066977830883768,-0.7066977830883768,-0.7066977830883768
2018-12-09,-0.7561935576198737,-0.7561935576198737,-0.7561935576198737,-0.8739402954374604,-0.8739402954374604,-0.8739402954374604,-0.8959642452560512,-0.8959642452560512,-0.8959642452560512,-0.9783070598713745,-0.9783070598713745,-0.9783070598713745
2018-12-16,-1.8962029154308098,-1.8962029154308098,-1.8962029154308098,-1.7348864873147294,-1.7348864873147294,-1.7348864873147294,-1.6270783223284198,-1.6270783223284198,-1.6270783223284198,-1.637450757077496,-1.637450757077496,-1.637450757077496
2018-12-23,-1.6864359756212133,-1.6864359756212133,-1.6864359756212133,-1.7763639781423093,-1.7763639781423093,-1.7763639781423093,-1.7023090891250094,-1.7023090891250094,-1.7023090891250094,-1.7579237909478487,-1.7579237909478487,-1.7579237909478487
2018-12-30,-1.30707237238084,-1.30707237238084,-1.30707237238084,-1.2094129963651294,-1.2094129963651294,-1.2094129963651294,-1.0633135238358171,-1.0633135238358171,-1.0633135238358171,-0.8699665426526693,-0.8699665426526693,-0.8699665426526693
2019-01-06,-0.8633587938098738,-0.8633587938098738,-0.8633587938098738,-1.026024738577142,-1.026024738577142,-1.026024738577142,-0.7038630386401018,-0.7038630386401018,-0.7038630386401018,-0.8161789776518834,-0.8161789776518834,-0.8161789776518834
2019-01-13,0.08512899328427029,0.08512899328427029,0.08512899328427029,0.2084829760958081,0.2084829760958081,0.2084829760958081,0.37215754012521246,0.37215754012521246,0.37215754012521246,0.41260411309999495,0.41260411309999495,0.41260411309999495
2019-01-20,0.3198797805520861,0.3198797805520861,0.3198797805520861,0.30150943406587677,0.30150943406587677,0.30150943406587677,0.4095490058284883,0.4095490058284883,0.4095490058284883,0.4986127671044653,0.4986127671044653,0.4986127671044653
2019-01-27,0.9934188490432605,0.9934188490432605,0.9934188490432605,1.095535258803525,1.095535258803525,1.095535258803525,1.1903020374511153,1.1903020374511153,1.1903020374511153,1.2518194941277268,1.2518194941277268,1.2518194941277268
2019-02-03,1.1117904467836295,1.1117904467836295,1.1117904467836295,1.113785663811258,1.113785663811258,1.113785663811258,1.2544560182865274,1.2544560182865274,1.2544560182865274,1.1144346007285892,1.1144346007285892,1.1144346007285892
2019-02-10,1.1843000216477564,1.1843000216477564,1.1843000216477564,1.0905686112574053,1.0905686112574053,1.0905686112574053,1.1012240379492482,1.1012240379492482,1.1012240379492482,0.984137627230079,0.984137627230079,0.984137627230079
2019-02-17,1.9004419313305907,1.9004419313305907,1.9004419313305907,1.8794410665588988,1.8794410665588988,1.8794410665588988,1.8735217582631256,1.8735217582631256,1.8735217582631256,1.8852076788537473,1.8852076788537473,1.8852076788537473
2019-02-24,1.5977921591238236,1.5977921591238236,1.5977921591238236,1.5940690525512557,1.5940690525512557,1.5940690525512557,1.4703644904577862,1.4703644904577862,1.4703644904577862,1.598244451994033,1.598244451994033,1.598244451994033
2019-03-03,1.0549547158904777,1.0549547158904777,1.0549547158904777,1.2419223407270543,1.2419223407270543,1.2419223407270543,1.1880803246019849,1.1880803246019849,1.1880803246019849,1.3019126904698959,1.3019126904698959,1.3019126904698959
2019-03-10,1.2098815978014705,1.2098815978014705,1.2098815978014705,1.214881210991622,1.214881210991622,1.214881210991622,1.2768525258187362,1.2768525258187362,1.2768525258187362,1.2128645631828072,1.2128645631828072,1.2128645631828072
2019-03-17,0.33203732364245075,0.33203732364245075,0.33203732364245075,0.450487856510562,0.450487856510562,0.450487856510562,0.44256227903850726,0.44256227903850726,0.44256227903850726,0.5298339146270564,0.5298339146270564,0.5298339146270564
2019-03-24,1.1900347880381639,1.1900347880381639,1.1900347880381639,1.2517078231857468,1.2517078231857468,1.2517078231857468,1.2395141951366186,1.2395141951366186,1.2395141951366186,1.296699463307655,1.296699463307655,1.296699463307655
2019-03-31,1.375253935073274,1.375253935073274,1.375253935073274,1.3777535965104486,1.3777535965104486,1.3777535965104486,1.4185332116871074,1.4185332116871074,1.4185332116871074,1.3902201275914128,1.3902201275914128,1.3902201275914128
2019-04-07,1.2671245041918415,1.2671245041918415,1.2671245041918415,1.1563762183150592,1.1563762183150592,1.1563762183150592,0.9914219347395438,0.9914219347395438,0.9914219347395438,0.8635458754981834,0.8635458754981834,0.8635458754981834
2019-04-14,0.8984860219765785,0.8984860219765785,0.8984860219765785,0.9644197607616652,0.9644197607616652,0.9644197607616652,1.0551946806780004,1.0551946806780004,1.0551946806780004,1.0853918143989214,1.0853918143989214,1.0853918143989214
2019-04-21,0.8288623511883129,0.8288623511883129,0.8288623511883129,0.8842123429127281,0.8842123429127281,0.8842123429127281,1.0475293596599309,1.0475293596599309,1.0475293596599309,1.0081547524996606,1.0081547524996606,1.0081547524996606
2019-04-28,0.13170340683738177,0.13170340683738177,0.13170340683738177,0.526656859550369,0.526656859550369,0.526656859550369,0.2801200939776785,0.2801200939776785,0.2801200939776785,0.5458721072368808,0.5458721072368808,0.5458721072368808
2019-05-05,-1.7427196791953818,-1.7427196791953818,-1.7427196791953818,-1.827202159901418,-1.827202159901418,-1.827202159901418,-1.7035861515464579,-1.7035861515464579,-1.7035861515464579,-1.8493178690871384,-1.8493178690871384,-1.8493178690871384
2019-05-12,-2.2180627219117017,-2.2180627219117017,-2.2180627219117017,-2.3743722256711064,-2.3743722256711064,-2.3743722256711064,-2.405745685243623,-2.405745685243623,-2.405745685243623,-2.4678534693866414,-2.4678534693866414,-2.4678534693866414
2019-05-19,-2.0270342902326415,-2.0270342902326415,-2.0270342902326415,-2.057279014099493,-2.057279014099493,-2.057279014099493,-2.0794765140478235,-2.0794765140478235,-2.0794765140478235,-2.1086896043471937,-2.1086896043471937,-2.1086896043471937
2019-05-26,-1.814915835506059,-1.814915835506059,-1.814915835506059,-1.8368031536847833,-1.8368031536847833,-1.8368031536847833,-1.793643952324008,-1.793643952324008,-1.793643952324008,-1.7513728517929,-1.7513728517929,-1.7513728517929
2019-06-02,-1.1753641072185084,-1.1753641072185084,-1.1753641072185084,-1.0707182755219753,-1.0707182755219753,-1.0707182755219753,-1.0412137006831832,-1.0412137006831832,-1.0412137006831832,-1.0180105240096498,-1.0180105240096498,-1.0180105240096498
2019-06-09,-1.1175545377970113,-1.1175545377970113,-1.1175545377970113,-1.085705264266149,-1.085705264266149,-1.085705264266149,-1.015757062836302,-1.015757062836302,-1.015757062836302,-0.9894999483676005,-0.9894999483676005,-0.9894999483676005
2019-06-16,-0.41174668696989863,-0.41174668696989863,-0.41174668696989863,-0.48959811055101776,-0.48959811055101776,-0.48959811055101776,-0.4220272781580714,-0.4220272781580714,-0.4220272781580714,-0.4345504463308528,-0.4345504463308528,-0.4345504463308528
2019-06-23,0.25282666009451693,0.25282666009451693,0.25282666009451693,0.21824133185020198,0.21824133185020198,0.21824133185020198,0.1927352990379083,0.1927352990379083,0.1927352990379083,0.11193445566436677,0.11193445566436677,0.11193445566436677
2019-06-30,-0.1867070339025815,-0.1867070339025815,-0.1867070339025815,-0.27708125973021785,-0.27708125973021785,-0.27708125973021785,-0.17392407005400867,-0.17392407005400867,-0.17392407005400867,-0.24743384508397478,-0.24743384508397478,-0.24743384508397478
2019-07-07,-0.1976747389683111,-0.1976747389683111,-0.1976747389683111,-0.19743059172392802,-0.19743059172392802,-0.19743059172392802,-0.06064962372327166,-0.06064962372327166,-0.06064962372327166,-0.09942343124175278,-0.09942343124175278,-0.09942343124175278
2019-07-14,-0.29491685346623164,-0.29491685346623164,-0.29491685346623164,-0.34588933089149965,-0.34588933089149965,-0.34588933089149965,-0.2612741728257436,-0.2612741728257436,-0.2612741728257436,-0.3080059029048684,-0.3080059029048684,-0.3080059029048684
2019-07-21,0.023235125734735334,0.023235125734735334,0.023235125734735334,-0.051692638777602294,-0.051692638777602294,-0.051692638777602294,0.026717289109349337,0.026717289109349337,0.026717289109349337,0.027754183174214613,0.027754183174214613,0.027754183174214613
2019-07-28,-2.039613306197809,-2.039613306197809,-2.039613306197809,-2.089094555405464,-2.089094555405464,-2.089094555405464,-2.175780844116001,-2.175780844116001,-2.175780844116001,-2.167177895475641,-2.167177895475641,-2.167177895475641
2019-08-04,-1.6891915955806687,-1.6891915955806687,-1.6891915955806687,-1.6379149812468212,-1.6379149812468212,-1.6379149812468212,-1.5545040077543455,-1.5545040077543455,-1.5545040077543455,-1.5025072720474242,-1.5025072720474242,-1.5025072720474242
2019-08-11,-0.10538174771067903,-0.10538174771067903,-0.10538174771067903,-0.02261846825023401,-0.02261846825023401,-0.02261846825023401,0.07938630133386011,0.07938630133386011,0.07938630133386011,0.14414365592206338,0.14414365592206338,0.14414365592206338
2019-08-18,-0.3919527769459038,-0.3919527769459038,-0.3919527769459038,-0.4502985743919711,-0.4502985743919711,-0.4502985743919711,-0.31006220344625285,-0.31006220344625285,-0.31006220344625285,-0.360723894125997,-0.360723894125997,-0.360723894125997
2019-08-25,0.17669662514506154,0.17669662514506154,0.17669662514506154,0.11412413978846353,0.11412413978846353,0.11412413978846353,0.11973541661890644,0.11973541661890644,0.11973541661890644,0.13691827713078053,0.13691827713078053,0.13691827713078053
2019-09-01,0.6383117511811951,0.6383117511811951,0.6383117511811951,0.6950697274163061,0.6950697274163061,0.6950697274163061,0.7395998731430276,0.7395998731430276,0.7395998731430276,0.8333634021431159,0.8333634021431159,0.8333634021431159
2019-09-08,0.889098815352264,0.889098815352264,0.889098815352264,0.8958222154404913,0.8958222154404913,0.8958222154404913,0.9134530972258579,0.9134530972258579,0.9134530972258579,0.8869946997353021,0.8869946997353021,0.8869946997353021
2019-09-15,0.6029985798457961,0.6029985798457961,0.6029985798457961,0.6186131155013257,0.6186131155013257,0.6186131155013257,0.4991079334942781,0.4991079334942781,0.4991079334942781,0.48163782374603153,0.48163782374603153,0.48163782374603153
2019-09-22,-0.3317609942273643,-0.3317609942273643,-0.3317609942273643,-0.4315078704239925,-0.4315078704239925,-0.4315078704239925,-0.4038554836591856,-0.4038554836591856,-0.4038554836591856,-0.4672241318187248,-0.4672241318187248,-0.4672241318187248
2019-09-29,-0.08977680686348932,-0.08977680686348932,-0.08977680686348932,-0.03060537070306047,-0.03060537070306047,-0.03060537070306047,-0.0875226071336393,-0.0875226071336393,-0.0875226071336393,-0.13051264695144574,-0.13051264695144574,-0.13051264695144574
2019-10-06,0.3736117383947466,0.3736117383947466,0.3736117383947466,0.4543965139623084,0.4543965139623084,0.4543965139623084,0.482928177166278,0.482928177166278,0.482928177166278,0.4582742977618901,0.4582742977618901,0.4582742977618901
2019-10-13,0.8934058710163122,0.8934058710163122,0.8934058710163122,0.9544932950814934,0.9544932950814934,0.9544932950814934,0.9518812044715165,0.9518812044715165,0.9518812044715165,1.0687539392811762,1.0687539392811762,1.0687539392811762
2019-10-20,1.5393469879827875,1.5393469879827875,1.5393469879827875,1.6827591816570404,1.6827591816570404,1.6827591816570404,1.5520231133032671,1.5520231133032671,1.5520231133032671,1.6642992054373338,1.6642992054373338,1.6642992054373338
2019-10-27,1.813279802308872,1.813279802308872,1.813279802308872,1.9244082947101655,1.9244082947101655,1.9244082947101655,1.840717865625111,1.840717865625111,1.840717865625111,1.9542807211002076,1.9542807211002076,1.9542807211002076
2019-11-03,1.774557962770132,1.774557962770132,1.774557962770132,1.73128991272981,1.73128991272981,1.73128991272981,1.7015744138364015,1.7015744138364015,1.7015744138364015,1.7466499567403813,1.7466499567403813,1.7466499567403813
2019-11-10,1.2960542623121054,1.2960542623121054,1.2960542623121054,1.0530544487848346,1.0530544487848346,1.0530544487848346,1.1132450031339918,1.1132450031339918,1.1132450031339918,0.885522492766475,0.885522492766475,0.885522492766475
2019-11-17,0.8878679229569603,0.8878679229569603,0.8878679229569603,1.0222038506237865,1.0222038506237865,1.0222038506237865,0.9194743736255511,0.9194743736255511,0.9194743736255511,1.0837318481584666,1.0837318481584666,1.0837318481584666
2019-11-24,1.2146619046204983,1.2146619046204983,1.2146619046204983,0.9621271195224554,0.9621271195224554,0.9621271195224554,1.1101241706283782,1.1101241706283782,1.1101241706283782,0.9422787830611408,0.9422787830611408,0.9422787830611408
2019-12-01,1.0969754735194306,1.0969754735194306,1.0969754735194306,1.0135862683463093,1.0135862683463093,1.0135862683463093,1.0463065096457385,1.0463065096457385,1.0463065096457385,0.810401889281375,0.810401889281375,0.810401889281375
2019-12-08,1.3866743228309748,1.3866743228309748,1.3866743228309748,1.3046487214201754,1.3046487214201754,1.3046487214201754,1.411451265370562,1.411451265370562,1.411451265370562,1.316299686193153,1.316299686193153,1.316299686193153
2019-12-15,1.5226607293648553,1.5226607293648553,1.5226607293648553,1.4100244667479291,1.4100244667479291,1.4100244667479291,1.568993246626181,1.568993246626181,1.568993246626181,1.4433013279738183,1.4433013279738183,1.4433013279738183
2019-12-22,1.481854078023266,1.481854078023266,1.481854078023266,1.3593131381225645,1.3593131381225645,1.3593131381225645,1.3800655979609782,1.3800655979609782,1.3800655979609782,1.2310064076841039,1.2310064076841039,1.2310064076841039
2019-12-29,1.7978973272083694,1.7978973272083694,1.7978973272083694,2.056815858430688,2.056815858430688,2.056815858430688,1.9176064613373742,1.9176064613373742,1.9176064613373742,1.992106267155819,1.992106267155819,1.992106267155819
