Date,Franklin FTSE China_Open_average,Franklin FTSE China_Open_max,Franklin FTSE China_Open_min,Franklin FTSE China_High_average,Franklin FTSE China_High_max,Franklin FTSE China_High_min,Franklin FTSE China_Low_average,Franklin FTSE China_Low_max,Franklin FTSE China_Low_min,Franklin FTSE China_Close_average,Franklin FTSE China_Close_max,Franklin FTSE China_Close_min
2018-04-08,-1.1452707200958054,-1.1452707200958054,-1.1452707200958054,-1.162278468008964,-1.162278468008964,-1.162278468008964,-0.9404106457583645,-0.9404106457583645,-0.9404106457583645,-0.9639589152468107,-0.9639589152468107,-0.9639589152468107
2018-04-15,-1.1064105074094366,-1.1064105074094366,-1.1064105074094366,-1.2528657799897829,-1.2528657799897829,-1.2528657799897829,-0.9573016023771241,-0.9573016023771241,-0.9573016023771241,-1.1346731694941323,-1.1346731694941323,-1.1346731694941323
2018-04-22,-0.7077486892307562,-0.7077486892307562,-0.7077486892307562,-0.7880433472332485,-0.7880433472332485,-0.7880433472332485,-0.7052535531483779,-0.7052535531483779,-0.7052535531483779,-0.8766341127739045,-0.8766341127739045,-0.8766341127739045
2018-04-29,-0.79992413286851,-0.79992413286851,-0.79992413286851,-0.6373546091041635,-0.6373546091041635,-0.6373546091041635,-0.6219836796391038,-0.6219836796391038,-0.6219836796391038,-0.5252085674805523,-0.5252085674805523,-0.5252085674805523
2018-05-06,0.5587998333584429,0.5587998333584429,0.5587998333584429,0.5748703047199641,0.5748703047199641,0.5748703047199641,0.6940018828769416,0.6940018828769416,0.6940018828769416,0.5764320197570421,0.5764320197570421,0.5764320197570421
2018-05-13,0.49190714676173625,0.49190714676173625,0.49190714676173625,0.3965907590849823,0.3965907590849823,0.3965907590849823,0.48199948161433137,0.48199948161433137,0.48199948161433137,0.3067010475364751,0.3067010475364751,0.3067010475364751
2018-05-20,0.08625731746744861,0.08625731746744861,0.08625731746744861,0.03488380268739736,0.03488380268739736,0.03488380268739736,0.2726419965575188,0.2726419965575188,0.2726419965575188,0.1544957620809258,0.1544957620809258,0.1544957620809258
2018-05-27,0.7156553483876182,0.7156553483876182,0.7156553483876182,0.7241205213134594,0.7241205213134594,0.7241205213134594,0.8838677727061307,0.8838677727061307,0.8838677727061307,0.8691683209547995,0.8691683209547995,0.8691683209547995
2018-06-03,1.2060225061159475,1.2060225061159475,1.2060225061159475,1.0759746682158633,1.0759746682158633,1.0759746682158633,1.274013554592748,1.274013554592748,1.274013554592748,1.1361535354946835,1.1361535354946835,1.1361535354946835
2018-06-10,0.24042833154163223,0.24042833154163223,0.24042833154163223,0.07869434334050021,0.07869434334050021,0.07869434334050021,0.3218888844145379,0.3218888844145379,0.3218888844145379,0.22143369595757056,0.22143369595757056,0.22143369595757056
