Date,ITW_stock_Open_average,ITW_stock_Open_max,ITW_stock_Open_min,ITW_stock_Open_volatility,ITW_stock_Open_change,ITW_stock_High_average,ITW_stock_High_max,ITW_stock_High_min,ITW_stock_High_volatility,ITW_stock_High_change,ITW_stock_Low_average,ITW_stock_Low_max,ITW_stock_Low_min,ITW_stock_Low_volatility,ITW_stock_Low_change,ITW_stock_Close_average,ITW_stock_Close_max,ITW_stock_Close_min,ITW_stock_Close_volatility,ITW_stock_Close_change,ITW_stock_Volume_average,ITW_stock_Volume_max,ITW_stock_Volume_min,ITW_stock_Volume_volatility,ITW_stock_Volume_change
2018-04-08,-1.357252716183291,-1.5846373784815022,-1.1077092065024585,-0.7050431376917394,0.7469063202488281,-1.480656722736374,-1.625537907174157,-1.206068729400034,-0.9227820491616361,0.3286093561388998,-1.2306023883573278,-1.5122695920507965,-1.0544886322978377,-0.8062777415763744,0.46627912771315766,-1.3880628272055473,-1.5530475504978498,-1.1995919258664482,-0.6802350264444079,0.4477665033374091,-1.4058581368918768,-0.057902250526443086,-1.4433099726719547,1.200986399406395,-0.6666511281314188
2018-04-15,-0.80632304368717,-1.0459183267134469,-0.6177471671912846,-0.9090676324198065,0.5947115902303851,-0.9443655494155196,-1.04763043510304,-0.8658017577519348,-0.5998266432739146,0.5457365624742367,-0.6757575037963275,-0.9642234043757824,-0.49951406212188576,-1.0048321031187841,0.47386692984205336,-0.7464035346873235,-0.9376461010837586,-0.5574455882829712,-0.8785231533501776,0.38036994863783513,-1.56449760051706,-1.8330150520605994,-1.1146491290788856,-1.1146612534340954,0.754887140398835
2018-04-22,-1.6077974303900304,-1.0331567649535331,-2.117462994070286,2.2944186306637073,-1.9216214341356526,-1.6965500678427166,-1.0984382389050098,-2.2394011478694447,2.2791927176030677,-1.9914612821550943,-1.8695581925239781,-1.0415528015637379,-2.1733796748791803,2.2899712947402566,-2.0840278921194777,-1.9086885616745235,-1.2314449607261546,-2.196432260044974,2.159143733595216,-1.8902289813881838,2.2761990154517004,2.926581269976201,0.0432706751190462,3.018602211013736,2.708337041853096
2018-04-29,-2.329824242970879,-2.5205245022071447,-1.9341359480835782,-0.7551742270965852,0.3340597346395012,-2.2422486981595218,-2.3499601618269508,-1.8479056001665588,-0.7499577400207217,0.41931576924993375,-2.1280965194672627,-2.470663420637652,-1.9747409948401078,-0.42802372422372326,0.3414968399195797,-2.127526992620363,-2.3713995928863087,-1.7882722049640891,-0.6728624133637094,0.677388010063015,1.2268024602354828,0.7040899800959364,1.1174855089583382,0.2625921605807818,-1.3075667296643123
2018-05-06,-1.5709877275207798,-1.7002597204581231,-1.373636166070198,-0.4898201270110034,0.22817407874969026,-1.627970811878254,-1.774243851789632,-1.3454738864048181,-0.8317111616379574,0.21110633418986088,-1.4343655453258288,-1.6785379511211185,-1.208921970900677,-0.7656502524848844,0.3039427526606708,-1.531018744849371,-1.7386623774792194,-1.2454556211145469,-0.8909337069223405,0.2753424137643676,-0.7100946829901508,-0.9730938249839816,-0.018212527397799886,-1.0326512069335712,-0.3218113069036014
2018-05-13,-1.3160850301751468,-1.4651203981242005,-1.0682531528934556,-0.885198347369899,0.12852424367318227,-1.3424394715379595,-1.4189962976623778,-1.1068289319380766,-0.7848085404055841,0.23944791779454142,-1.1936134593425585,-1.3670796191352543,-0.9723084480696751,-0.8154397918920565,0.25830180432992106,-1.2640765403161571,-1.4036317985976876,-1.0804640005224597,-0.7880143035201077,0.31918857996388494,0.09914504273855029,-0.29588495660261394,0.6620277197813188,-0.5600476373313389,0.7389172792200313
2018-05-20,-0.8986421493110096,-0.9219866168104013,-0.6920341513660695,-0.586693714213358,-0.0015060260098823297,-0.9008814402508522,-0.9211532997907126,-0.7370002886763685,-0.5489804589336711,-0.2528169053320488,-0.8019424214955143,-0.9331713262378768,-0.6235802801658664,-0.7233051867027027,-0.03650769122319203,-0.8487650938376649,-0.9210519410174348,-0.6128659082359526,-0.7858358085521894,-0.17711768760271185,-0.9917285432662389,-0.591945582030573,-1.5510931761852844,-0.018127011402755598,-1.4389033489880465
2018-05-27,-0.9909877234985237,-1.1283201207800058,-0.7673332341407797,-0.9246166672566314,0.028777681404942967,-1.0259808423973835,-1.0643460146264285,-0.8489806272711803,-0.6578320524595542,0.30427711894009524,-0.9654355944434094,-1.0848356561586785,-0.8443696483192256,-0.6434568217704754,0.3549997303376716,-1.016246707657706,-1.0486716903541657,-0.9013297471062883,-0.5258308879808042,0.5312487398783592,0.1884007394356572,0.6992243631963602,-0.01970115206937777,0.7405047389791981,-0.5016852033937512
2018-06-03,-0.6864880283558862,-0.763121305862977,-0.5210273123547497,-0.5946354665714216,0.47653003886733036,-0.7661540303013991,-0.8544886946319937,-0.6591106641307072,-0.5151454361398505,0.3405198454459422,-0.6023734570254435,-0.7308618760548642,-0.48162242766746066,-0.5574867619313298,0.42393003416741937,-0.6746013152265107,-0.7896901644211215,-0.554312893895168,-0.570744520201055,0.4916719879171335,-0.5645723300217643,-0.17687220086888525,-0.8091995759031788,0.11116627622797923,0.0840941148798091
2018-06-10,-0.35855883615923234,-0.4817263594986769,-0.1703686714425177,-0.671136177436297,0.3132248752579211,-0.3632232976213435,-0.42571953150649605,-0.20546667113836511,-0.494427774636111,0.16763623198515412,-0.2648500532521564,-0.4343482948882793,-0.3003323371889975,-0.319569095180507,-0.18120977027398405,-0.2933700733604534,-0.476431341322203,0.037562322110931384,-0.8745729753585402,0.1394656194858231,0.5892589861818217,1.3367764121579377,-0.5088020837179631,1.5250600175736182,2.1622557514140355
