Date,iShares MSCI Germany_Open_average,iShares MSCI Germany_Open_max,iShares MSCI Germany_Open_min,iShares MSCI Germany_High_average,iShares MSCI Germany_High_max,iShares MSCI Germany_High_min,iShares MSCI Germany_Low_average,iShares MSCI Germany_Low_max,iShares MSCI Germany_Low_min,iShares MSCI Germany_Close_average,iShares MSCI Germany_Close_max,iShares MSCI Germany_Close_min
2018-04-08,-0.046107272969750375,-0.046107272969750375,-0.046107272969750375,-0.19930909019486703,-0.19930909019486703,-0.19930909019486703,0.0672648314563076,0.0672648314563076,0.0672648314563076,-0.057040292650365615,-0.057040292650365615,-0.057040292650365615
2018-04-15,0.07743596703343902,0.07743596703343902,0.07743596703343902,-0.06458850959910864,-0.06458850959910864,-0.06458850959910864,0.23921516436032852,0.23921516436032852,0.23921516436032852,0.0851313539467801,0.0851313539467801,0.0851313539467801
2018-04-22,-0.23774740651499043,-0.23774740651499043,-0.23774740651499043,-0.294814162699144,-0.294814162699144,-0.294814162699144,0.21742833897607675,0.21742833897607675,0.21742833897607675,-0.1880221369490412,-0.1880221369490412,-0.1880221369490412
2018-04-29,0.816270816322354,0.816270816322354,0.816270816322354,0.7587221863695579,0.7587221863695579,0.7587221863695579,0.8858853614123309,0.8858853614123309,0.8858853614123309,0.7632646925915795,0.7632646925915795,0.7632646925915795
2018-05-06,1.1213294184888682,1.1213294184888682,1.1213294184888682,0.9624053357053957,0.9624053357053957,0.9624053357053957,0.9842487725962936,0.9842487725962936,0.9842487725962936,0.8660618545502389,0.8660618545502389,0.8660618545502389
2018-05-13,1.0387026740538436,1.0387026740538436,1.0387026740538436,1.0689634801604753,1.0689634801604753,1.0689634801604753,0.9316902503848667,0.9316902503848667,0.9316902503848667,1.0066133762163583,1.0066133762163583,1.0066133762163583
2018-05-20,-0.8057035072739194,-0.8057035072739194,-0.8057035072739194,-0.9117691455704298,-0.9117691455704298,-0.9117691455704298,-0.5788485514486725,-0.5788485514486725,-0.5788485514486725,-0.703640719353648,-0.703640719353648,-0.703640719353648
2018-05-27,-1.2091195100790173,-1.2091195100790173,-1.2091195100790173,-1.2649569568767658,-1.2649569568767658,-1.2649569568767658,-0.7680849117312968,-0.7680849117312968,-0.7680849117312968,-1.0517357545644213,-1.0517357545644213,-1.0517357545644213
2018-06-03,-0.5249934487194617,-0.5249934487194617,-0.5249934487194617,-0.20046971020896748,-0.20046971020896748,-0.20046971020896748,-0.21641782260583023,-0.21641782260583023,-0.21641782260583023,-0.045796673588750815,-0.045796673588750815,-0.045796673588750815
2018-06-10,-1.2824212347301898,-1.2824212347301898,-1.2824212347301898,-1.313277007109455,-1.313277007109455,-1.313277007109455,-0.8896536728642725,-0.8896536728642725,-0.8896536728642725,-0.996108690443538,-0.996108690443538,-0.996108690443538
