Date,NuShares Enhanced Yield US Aggregate BondEtf_Open_average,NuShares Enhanced Yield US Aggregate BondEtf_Open_max,NuShares Enhanced Yield US Aggregate BondEtf_Open_min,NuShares Enhanced Yield US Aggregate BondEtf_High_average,NuShares Enhanced Yield US Aggregate BondEtf_High_max,NuShares Enhanced Yield US Aggregate BondEtf_High_min,NuShares Enhanced Yield US Aggregate BondEtf_Low_average,NuShares Enhanced Yield US Aggregate BondEtf_Low_max,NuShares Enhanced Yield US Aggregate BondEtf_Low_min,NuShares Enhanced Yield US Aggregate BondEtf_Close_average,NuShares Enhanced Yield US Aggregate BondEtf_Close_max,NuShares Enhanced Yield US Aggregate BondEtf_Close_min
2018-08-05,-0.6234524696003568,-0.6234524696003568,-0.6234524696003568,-0.3504669385686968,-0.3504669385686968,-0.3504669385686968,-0.40099389967675036,-0.40099389967675036,-0.40099389967675036,-0.12340755233910174,-0.12340755233910174,-0.12340755233910174
2018-08-12,0.2307103212975386,0.2307103212975386,0.2307103212975386,0.3998816495429676,0.3998816495429676,0.3998816495429676,0.37185337515553846,0.37185337515553846,0.37185337515553846,0.15713421000876857,0.15713421000876857,0.15713421000876857
2018-08-19,1.1025430850412319,1.1025430850412319,1.1025430850412319,0.9184216699974576,0.9184216699974576,0.9184216699974576,1.0279204389210124,1.0279204389210124,1.0279204389210124,1.077390354778367,1.077390354778367,1.077390354778367
2018-08-26,0.3631271935062951,0.3631271935062951,0.3631271935062951,0.03176520339266051,0.03176520339266051,0.03176520339266051,0.596106963094975,0.596106963094975,0.596106963094975,0.26827168499432374,0.26827168499432374,0.26827168499432374
2018-09-02,-0.99454536751868,-0.99454536751868,-0.99454536751868,-1.3151909250683804,-1.3151909250683804,-1.3151909250683804,-1.317533655752684,-1.317533655752684,-1.317533655752684,-1.1314691837627124,-1.1314691837627124,-1.1314691837627124
2018-09-09,-2.0262148671720386,-2.0262148671720386,-2.0262148671720386,-1.6062145519924913,-1.6062145519924913,-1.6062145519924913,-1.853576175869988,-1.853576175869988,-1.853576175869988,-1.2799814221026666,-1.2799814221026666,-1.2799814221026666
2018-09-16,-1.6576078879976384,-1.6576078879976384,-1.6576078879976384,-2.026178859710752,-2.026178859710752,-2.026178859710752,-2.337901581161274,-2.337901581161274,-2.337901581161274,-2.0243545431467393,-2.0243545431467393,-2.0243545431467393
2018-09-23,-1.6055510341985595,-1.6055510341985595,-1.6055510341985595,-1.5789202224870633,-1.5789202224870633,-1.5789202224870633,-1.3193197306292408,-1.3193197306292408,-1.3193197306292408,-1.1915643952640445,-1.1915643952640445,-1.1915643952640445
2018-09-30,-3.1258919801721397,-3.1258919801721397,-3.1258919801721397,-3.3583467711116186,-3.3583467711116186,-3.3583467711116186,-3.307194071791862,-3.307194071791862,-3.307194071791862,-3.250188460309448,-3.250188460309448,-3.250188460309448
2018-10-07,-2.6577425092752143,-2.6577425092752143,-2.6577425092752143,-2.554563165247782,-2.554563165247782,-2.554563165247782,-2.4422918380355645,-2.4422918380355645,-2.4422918380355645,-2.4549025612400213,-2.4549025612400213,-2.4549025612400213
2018-10-14,-2.2240874275747693,-2.2240874275747693,-2.2240874275747693,-2.3737837265208372,-2.3737837265208372,-2.3737837265208372,-2.1799218635582047,-2.1799218635582047,-2.1799218635582047,-2.2422950588477573,-2.2422950588477573,-2.2422950588477573
2018-10-21,-1.926751896451715,-1.926751896451715,-1.926751896451715,-1.8603557593566704,-1.8603557593566704,-1.8603557593566704,-1.8113195150566457,-1.8113195150566457,-1.8113195150566457,-1.7685410350017,-1.7685410350017,-1.7685410350017
2018-10-28,-2.234055648628609,-2.234055648628609,-2.234055648628609,-2.191666208014488,-2.191666208014488,-2.191666208014488,-2.3332164441438246,-2.3332164441438246,-2.3332164441438246,-2.442163349902271,-2.442163349902271,-2.442163349902271
2018-11-04,-1.9562654991460622,-1.9562654991460622,-1.9562654991460622,-1.9601348430922418,-1.9601348430922418,-1.9601348430922418,-1.9261183639600303,-1.9261183639600303,-1.9261183639600303,-1.9042021726065992,-1.9042021726065992,-1.9042021726065992
2018-11-11,-1.9371950233127953,-1.9371950233127953,-1.9371950233127953,-1.8240152688171176,-1.8240152688171176,-1.8240152688171176,-1.8594263175430474,-1.8594263175430474,-1.8594263175430474,-1.870152797403578,-1.870152797403578,-1.870152797403578
2018-11-18,-1.2540551513296252,-1.2540551513296252,-1.2540551513296252,-1.3776053227105034,-1.3776053227105034,-1.3776053227105034,-1.4710502416892626,-1.4710502416892626,-1.4710502416892626,-1.325822960730085,-1.325822960730085,-1.325822960730085
2018-11-25,-1.4167469354485374,-1.4167469354485374,-1.4167469354485374,-1.3643180944452684,-1.3643180944452684,-1.3643180944452684,-1.37732179595539,-1.37732179595539,-1.37732179595539,-1.4092826252066908,-1.4092826252066908,-1.4092826252066908
2018-12-02,-0.8551929531429224,-0.8551929531429224,-0.8551929531429224,-0.9354976102123183,-0.9354976102123183,-0.9354976102123183,-0.9542243397140507,-0.9542243397140507,-0.9542243397140507,-0.9844443283648141,-0.9844443283648141,-0.9844443283648141
2018-12-09,-0.7047242186862686,-0.7047242186862686,-0.7047242186862686,-0.6743293314652244,-0.6743293314652244,-0.6743293314652244,-0.6290923108790618,-0.6290923108790618,-0.6290923108790618,-0.7261477292308989,-0.7261477292308989,-0.7261477292308989
2018-12-16,-0.2389255825206442,-0.2389255825206442,-0.2389255825206442,-0.3135036460689668,-0.3135036460689668,-0.3135036460689668,-0.4527677106773265,-0.4527677106773265,-0.4527677106773265,-0.41000551875952046,-0.41000551875952046,-0.41000551875952046
2018-12-23,-0.5460826659278861,-0.5460826659278861,-0.5460826659278861,-0.43485131092469426,-0.43485131092469426,-0.43485131092469426,-0.4567175701789927,-0.4567175701789927,-0.4567175701789927,-0.41211688692059234,-0.41211688692059234,-0.41211688692059234
2018-12-30,0.28565006230518863,0.28565006230518863,0.28565006230518863,0.18110677848974419,0.18110677848974419,0.18110677848974419,0.3381946027019613,0.3381946027019613,0.3381946027019613,0.294707174472403,0.294707174472403,0.294707174472403
2019-01-06,0.29370474273033287,0.29370474273033287,0.29370474273033287,0.17194715106679967,0.17194715106679967,0.17194715106679967,0.2074457425638635,0.2074457425638635,0.2074457425638635,0.07852669075459977,0.07852669075459977,0.07852669075459977
2019-01-13,0.4878403785276828,0.4878403785276828,0.4878403785276828,0.35265618666254833,0.35265618666254833,0.35265618666254833,0.502326227403293,0.502326227403293,0.502326227403293,0.4044657343102513,0.4044657343102513,0.4044657343102513
2019-01-20,0.9512981446772105,0.9512981446772105,0.9512981446772105,0.9878237437855623,0.9878237437855623,0.9878237437855623,1.0623501174256345,1.0623501174256345,1.0623501174256345,1.0561619519711039,1.0561619519711039,1.0561619519711039
2019-01-27,1.8434661838618434,1.8434661838618434,1.8434661838618434,1.8107577777036912,1.8107577777036912,1.8107577777036912,1.7220188409663726,1.7220188409663726,1.7220188409663726,1.6334376561381472,1.6334376561381472,1.6334376561381472
2019-02-03,1.7038370907097662,1.7038370907097662,1.7038370907097662,1.8659807228294152,1.8659807228294152,1.8659807228294152,1.837139597703681,1.837139597703681,1.837139597703681,1.7864759754395514,1.7864759754395514,1.7864759754395514
2019-02-10,1.8046487290175832,1.8046487290175832,1.8046487290175832,1.7802200851650485,1.7802200851650485,1.7802200851650485,1.8008845676530523,1.8008845676530523,1.8008845676530523,1.8185628530151476,1.8185628530151476,1.8185628530151476
2019-02-17,1.6818830967172875,1.6818830967172875,1.6818830967172875,1.6629660691495514,1.6629660691495514,1.6629660691495514,1.709648129431144,1.709648129431144,1.709648129431144,1.6873612444215438,1.6873612444215438,1.6873612444215438
2019-02-24,1.1976413537001844,1.1976413537001844,1.1976413537001844,1.1670194140207684,1.1670194140207684,1.1670194140207684,1.1878197542464424,1.1878197542464424,1.1878197542464424,1.118671143728652,1.118671143728652,1.118671143728652
2019-03-03,1.376717584123626,1.376717584123626,1.376717584123626,1.5756774413912362,1.5756774413912362,1.5756774413912362,1.483183183361555,1.483183183361555,1.483183183361555,1.6327120717144854,1.6327120717144854,1.6327120717144854
2019-03-10,1.6105394300308518,1.6105394300308518,1.6105394300308518,1.5934274060427538,1.5934274060427538,1.5934274060427538,1.6159681860839652,1.6159681860839652,1.6159681860839652,1.5943043355113116,1.5943043355113116,1.5943043355113116
2019-03-17,2.0232352723351776,2.0232352723351776,2.0232352723351776,2.154681716017235,2.154681716017235,2.154681716017235,2.073659218092239,2.073659218092239,2.073659218092239,2.104620115723405,2.104620115723405,2.104620115723405
2019-03-24,2.1301225255649197,2.1301225255649197,2.1301225255649197,2.1188438413658477,2.1188438413658477,2.1188438413658477,2.0970413957297955,2.0970413957297955,2.0970413957297955,2.095605916081949,2.095605916081949,2.095605916081949
2019-03-31,1.5435068409333528,1.5435068409333528,1.5435068409333528,1.5722861193548674,1.5722861193548674,1.5722861193548674,1.542542154331704,1.542542154331704,1.542542154331704,1.5961067663150859,1.5961067663150859,1.5961067663150859
2019-04-07,1.5975973617360968,1.5975973617360968,1.5975973617360968,1.5994650887308184,1.5994650887308184,1.5994650887308184,1.5715452460842882,1.5715452460842882,1.5715452460842882,1.5494800207649648,1.5494800207649648,1.5494800207649648
2019-04-14,1.3144851832987619,1.3144851832987619,1.3144851832987619,1.3695361176978758,1.3695361176978758,1.3695361176978758,1.320498023492749,1.320498023492749,1.320498023492749,1.3004033915616622,1.3004033915616622,1.3004033915616622
2019-04-21,1.6066234161882589,1.6066234161882589,1.6066234161882589,1.5666400727327796,1.5666400727327796,1.5666400727327796,1.5463002282430465,1.5463002282430465,1.5463002282430465,1.5311938303461434,1.5311938303461434,1.5311938303461434
2019-04-28,1.272610468523939,1.272610468523939,1.272610468523939,1.2629676191676305,1.2629676191676305,1.2629676191676305,1.2808518370349962,1.2808518370349962,1.2808518370349962,1.2395921823359755,1.2395921823359755,1.2395921823359755
2019-05-05,1.2871700808304531,1.2871700808304531,1.2871700808304531,1.345425829468313,1.345425829468313,1.345425829468313,1.301719871912976,1.301719871912976,1.301719871912976,1.3274523228297248,1.3274523228297248,1.3274523228297248
2019-05-12,1.4048672487457157,1.4048672487457157,1.4048672487457157,1.4084399559794398,1.4084399559794398,1.4084399559794398,1.3756535771369207,1.3756535771369207,1.3756535771369207,1.3925594978346394,1.3925594978346394,1.3925594978346394
2019-05-19,1.504950402278588,1.504950402278588,1.504950402278588,1.507190077057609,1.507190077057609,1.507190077057609,1.4744615170931286,1.4744615170931286,1.4744615170931286,1.486743564890435,1.486743564890435,1.486743564890435
2019-05-26,1.7859136283395147,1.7859136283395147,1.7859136283395147,1.84552698740627,1.84552698740627,1.84552698740627,1.7638653350136977,1.7638653350136977,1.7638653350136977,1.835500526136535,1.835500526136535,1.835500526136535
2019-06-02,1.9177698165613215,1.9177698165613215,1.9177698165613215,1.880683424769418,1.880683424769418,1.880683424769418,1.8465579940416907,1.8465579940416907,1.8465579940416907,1.8165746673258267,1.8165746673258267,1.8165746673258267
2019-06-09,1.6940709747948353,1.6940709747948353,1.6940709747948353,1.6590473432865462,1.6590473432865462,1.6590473432865462,1.721635530922402,1.721635530922402,1.721635530922402,1.6636193204240453,1.6636193204240453,1.6636193204240453
2019-06-16,1.9736422671704064,1.9736422671704064,1.9736422671704064,2.0249262782351107,2.0249262782351107,2.0249262782351107,2.0037642454536315,2.0037642454536315,2.0037642454536315,1.9899989089551104,1.9899989089551104,1.9899989089551104
2019-06-23,1.9366098265716962,1.9366098265716962,1.9366098265716962,1.940024673989896,1.940024673989896,1.940024673989896,1.9304563339711416,1.9304563339711416,1.9304563339711416,1.9704692714889758,1.9704692714889758,1.9704692714889758
2019-06-30,1.4056029469143991,1.4056029469143991,1.4056029469143991,1.3634890534290025,1.3634890534290025,1.3634890534290025,1.3758347525318149,1.3758347525318149,1.3758347525318149,1.4358625599885753,1.4358625599885753,1.4358625599885753
2019-07-07,1.0255213119756095,1.0255213119756095,1.0255213119756095,0.9620743920647609,0.9620743920647609,0.9620743920647609,0.9379707961783033,0.9379707961783033,0.9379707961783033,0.9383455571902507,0.9383455571902507,0.9383455571902507
2019-07-14,1.2577084817093236,1.2577084817093236,1.2577084817093236,1.2028010984144775,1.2028010984144775,1.2028010984144775,1.186267402641298,1.186267402641298,1.186267402641298,1.1272599335238749,1.1272599335238749,1.1272599335238749
2019-07-21,1.1443968776049356,1.1443968776049356,1.1443968776049356,1.244442552436697,1.244442552436697,1.244442552436697,1.2384283362261954,1.2384283362261954,1.2384283362261954,1.2719264919114746,1.2719264919114746,1.2719264919114746
2019-07-28,1.5555342493480688,1.5555342493480688,1.5555342493480688,1.5790437090395224,1.5790437090395224,1.5790437090395224,1.6454450063038313,1.6454450063038313,1.6454450063038313,1.6381632058800484,1.6381632058800484,1.6381632058800484
2019-08-04,1.9506749490942286,1.9506749490942286,1.9506749490942286,1.8771070582590235,1.8771070582590235,1.8771070582590235,1.8541578948216257,1.8541578948216257,1.8541578948216257,1.8162279264100716,1.8162279264100716,1.8162279264100716
2019-08-11,2.197823756099186,2.197823756099186,2.197823756099186,2.1748109259630186,2.1748109259630186,2.1748109259630186,2.2138036539426107,2.2138036539426107,2.2138036539426107,2.252264502846319,2.252264502846319,2.252264502846319
2019-08-18,1.8164310491771674,1.8164310491771674,1.8164310491771674,1.9111632525768072,1.9111632525768072,1.9111632525768072,1.893622764022413,1.893622764022413,1.893622764022413,1.916852520962941,1.916852520962941,1.916852520962941
2019-08-25,1.91758030656663,1.91758030656663,1.91758030656663,1.8590956951437219,1.8590956951437219,1.8590956951437219,1.8267664811913775,1.8267664811913775,1.8267664811913775,1.7983716307824942,1.7983716307824942,1.7983716307824942
2019-09-01,1.5764914717759455,1.5764914717759455,1.5764914717759455,1.7012944070102678,1.7012944070102678,1.7012944070102678,1.6344254941104248,1.6344254941104248,1.6344254941104248,1.6986947344023133,1.6986947344023133,1.6986947344023133
2019-09-08,0.5007639184027605,0.5007639184027605,0.5007639184027605,0.4576237460316567,0.4576237460316567,0.4576237460316567,0.572267967114873,0.572267967114873,0.572267967114873,0.5003428411157645,0.5003428411157645,0.5003428411157645
2019-09-15,0.7339250077287969,0.7339250077287969,0.7339250077287969,0.9038435560381304,0.9038435560381304,0.9038435560381304,0.8065862646388591,0.8065862646388591,0.8065862646388591,0.9732612129311113,0.9732612129311113,0.9732612129311113
2019-09-22,0.924436789565071,0.924436789565071,0.924436789565071,0.9673926015821405,0.9673926015821405,0.9673926015821405,0.9655815534288595,0.9655815534288595,0.9655815534288595,0.9211678087928876,0.9211678087928876,0.9211678087928876
2019-09-29,1.2721667605830584,1.2721667605830584,1.2721667605830584,1.3256322192748173,1.3256322192748173,1.3256322192748173,1.337848294916642,1.337848294916642,1.337848294916642,1.3396642459578079,1.3396642459578079,1.3396642459578079
2019-10-06,0.2547007335598367,0.2547007335598367,0.2547007335598367,0.2768975528329822,0.2768975528329822,0.2768975528329822,0.2586046602222148,0.2586046602222148,0.2586046602222148,0.2254392180209342,0.2254392180209342,0.2254392180209342
2019-10-13,0.36180412354479435,0.36180412354479435,0.36180412354479435,0.4493206205715933,0.4493206205715933,0.4493206205715933,0.4382946666968572,0.4382946666968572,0.4382946666968572,0.3979134055334521,0.3979134055334521,0.3979134055334521
2019-10-20,0.40660566024081984,0.40660566024081984,0.40660566024081984,0.3386800944738135,0.3386800944738135,0.3386800944738135,0.36409409381891417,0.36409409381891417,0.36409409381891417,0.3236167370631374,0.3236167370631374,0.3236167370631374
2019-10-27,0.539038761070695,0.539038761070695,0.539038761070695,0.4611052005634368,0.4611052005634368,0.4611052005634368,0.4542586815187129,0.4542586815187129,0.4542586815187129,0.566296211376254,0.566296211376254,0.566296211376254
2019-11-03,-0.44518492658159875,-0.44518492658159875,-0.44518492658159875,-0.4767484784895368,-0.4767484784895368,-0.4767484784895368,-0.4750271200910555,-0.4750271200910555,-0.4750271200910555,-0.5010278713698334,-0.5010278713698334,-0.5010278713698334
2019-11-10,-0.028054218361161374,-0.028054218361161374,-0.028054218361161374,-0.07786282067172243,-0.07786282067172243,-0.07786282067172243,-0.10407800265726011,-0.10407800265726011,-0.10407800265726011,-0.015568671540642913,-0.015568671540642913,-0.015568671540642913
2019-11-17,0.17860943931729267,0.17860943931729267,0.17860943931729267,0.06867184940439794,0.06867184940439794,0.06867184940439794,0.1916526160387669,0.1916526160387669,0.1916526160387669,0.09146000254284022,0.09146000254284022,0.09146000254284022
2019-11-24,0.5036887080049566,0.5036887080049566,0.5036887080049566,0.3155963753256374,0.3155963753256374,0.3155963753256374,0.24810709532312336,0.24810709532312336,0.24810709532312336,0.2858837227350919,0.2858837227350919,0.2858837227350919
2019-12-01,-0.28938620550631244,-0.28938620550631244,-0.28938620550631244,-0.47661147398965975,-0.47661147398965975,-0.47661147398965975,-0.4688264799699146,-0.4688264799699146,-0.4688264799699146,-0.45944964713260283,-0.45944964713260283,-0.45944964713260283
2019-12-08,-0.5310269906820698,-0.5310269906820698,-0.5310269906820698,-0.3756474325768945,-0.3756474325768945,-0.3756474325768945,-0.5757367070366285,-0.5757367070366285,-0.5757367070366285,-0.21877108766992365,-0.21877108766992365,-0.21877108766992365
2019-12-15,-0.4122538407892246,-0.4122538407892246,-0.4122538407892246,-0.545470389210551,-0.545470389210551,-0.545470389210551,-0.3611334078362529,-0.3611334078362529,-0.3611334078362529,-0.5968300335882643,-0.5968300335882643,-0.5968300335882643
2019-12-22,-0.4122538407892246,-0.4122538407892246,-0.4122538407892246,-0.6217599541350881,-0.6217599541350881,-0.6217599541350881,-0.45781674585733534,-0.45781674585733534,-0.45781674585733534,-0.6851704032591452,-0.6851704032591452,-0.6851704032591452
2019-12-29,-0.18216930805838977,-0.18216930805838977,-0.18216930805838977,0.043318113639594695,0.043318113639594695,0.043318113639594695,0.017119409862657125,0.017119409862657125,0.017119409862657125,0.22504665034618168,0.22504665034618168,0.22504665034618168
