Date,iShares MSCI Finland CappedEtf_Open_average,iShares MSCI Finland CappedEtf_Open_max,iShares MSCI Finland CappedEtf_Open_min,iShares MSCI Finland CappedEtf_High_average,iShares MSCI Finland CappedEtf_High_max,iShares MSCI Finland CappedEtf_High_min,iShares MSCI Finland CappedEtf_Low_average,iShares MSCI Finland CappedEtf_Low_max,iShares MSCI Finland CappedEtf_Low_min,iShares MSCI Finland CappedEtf_Close_average,iShares MSCI Finland CappedEtf_Close_max,iShares MSCI Finland CappedEtf_Close_min
2018-04-08,0.4502082553777167,0.4502082553777167,0.4502082553777167,0.6019475277087759,0.6019475277087759,0.6019475277087759,0.5827472192577692,0.5827472192577692,0.5827472192577692,0.6304097639558212,0.6304097639558212,0.6304097639558212
2018-04-15,1.7262781110788699,1.7262781110788699,1.7262781110788699,1.6457702905676717,1.6457702905676717,1.6457702905676717,1.3693891607529287,1.3693891607529287,1.3693891607529287,1.534079132929205,1.534079132929205,1.534079132929205
2018-04-22,1.1594779186617032,1.1594779186617032,1.1594779186617032,1.3765271096773022,1.3765271096773022,1.3765271096773022,1.1055537243545217,1.1055537243545217,1.1055537243545217,1.327847813186955,1.327847813186955,1.327847813186955
2018-04-29,0.664536491974908,0.664536491974908,0.664536491974908,0.9229325770845366,0.9229325770845366,0.9229325770845366,0.6977491423047897,0.6977491423047897,0.6977491423047897,0.791335423181551,0.791335423181551,0.791335423181551
2018-05-06,1.6749674004529849,1.6749674004529849,1.6749674004529849,1.8242737027776696,1.8242737027776696,1.8242737027776696,1.7203641894054365,1.7203641894054365,1.7203641894054365,1.7317410208643782,1.7317410208643782,1.7317410208643782
2018-05-13,1.2515914142356868,1.2515914142356868,1.2515914142356868,1.275251481855967,1.275251481855967,1.275251481855967,1.2145790189204284,1.2145790189204284,1.2145790189204284,1.1408545455737138,1.1408545455737138,1.1408545455737138
2018-05-20,0.20452636585912393,0.20452636585912393,0.20452636585912393,0.20415696631252714,0.20415696631252714,0.20415696631252714,0.3594379668286856,0.3594379668286856,0.3594379668286856,0.40195591735117314,0.40195591735117314,0.40195591735117314
2018-05-27,0.6178444082782069,0.6178444082782069,0.6178444082782069,0.42132422591573304,0.42132422591573304,0.42132422591573304,0.5676781614128454,0.5676781614128454,0.5676781614128454,0.4882106134259733,0.4882106134259733,0.4882106134259733
2018-06-03,1.2651402169497474,1.2651402169497474,1.2651402169497474,1.4416560541325392,1.4416560541325392,1.4416560541325392,1.0736336219293532,1.0736336219293532,1.0736336219293532,1.1808960815125384,1.1808960815125384,1.1808960815125384
2018-06-10,0.28809502579324836,0.28809502579324836,0.28809502579324836,0.38456621510991107,0.38456621510991107,0.38456621510991107,0.20820500663461844,0.20820500663461844,0.20820500663461844,0.4371556235646638,0.4371556235646638,0.4371556235646638
2018-06-17,-2.0820879315365386,-2.0820879315365386,-2.0820879315365386,-1.9044583898800032,-1.9044583898800032,-1.9044583898800032,-2.0875105489660424,-2.0875105489660424,-2.0875105489660424,-1.9351836098897297,-1.9351836098897297,-1.9351836098897297
2018-06-24,-2.0500334119750647,-2.0500334119750647,-2.0500334119750647,-1.9537147241901254,-1.9537147241901254,-1.9537147241901254,-1.891285686553346,-1.891285686553346,-1.891285686553346,-1.9173996579530748,-1.9173996579530748,-1.9173996579530748
2018-07-01,-1.6181728303217782,-1.6181728303217782,-1.6181728303217782,-1.7369823248949043,-1.7369823248949043,-1.7369823248949043,-1.5335372455667673,-1.5335372455667673,-1.5335372455667673,-1.616700783855672,-1.616700783855672,-1.616700783855672
2018-07-08,-1.444863469485038,-1.444863469485038,-1.444863469485038,-1.4559800185708502,-1.4559800185708502,-1.4559800185708502,-1.3741824826634155,-1.3741824826634155,-1.3741824826634155,-1.4050557848016265,-1.4050557848016265,-1.4050557848016265
2018-07-15,-1.0215949015459769,-1.0215949015459769,-1.0215949015459769,-1.063284709633985,-1.063284709633985,-1.063284709633985,-0.9731902629324131,-0.9731902629324131,-0.9731902629324131,-1.0427242090678517,-1.0427242090678517,-1.0427242090678517
2018-07-22,-0.8579334616705947,-0.8579334616705947,-0.8579334616705947,-0.9186389419664805,-0.9186389419664805,-0.9186389419664805,-0.9605184073595361,-0.9605184073595361,-0.9605184073595361,-1.0188159083248307,-1.0188159083248307,-1.0188159083248307
2018-07-29,-1.0688915955864995,-1.0688915955864995,-1.0688915955864995,-1.0976645388284594,-1.0976645388284594,-1.0976645388284594,-1.006112354633879,-1.006112354633879,-1.006112354633879,-1.0512766716292246,-1.0512766716292246,-1.0512766716292246
2018-08-05,-1.334632029435689,-1.334632029435689,-1.334632029435689,-1.371466902429432,-1.371466902429432,-1.371466902429432,-1.431277222120367,-1.431277222120367,-1.431277222120367,-1.4509890436779196,-1.4509890436779196,-1.4509890436779196
2018-08-12,-1.5393679386106605,-1.5393679386106605,-1.5393679386106605,-1.4503212633400335,-1.4503212633400335,-1.4503212633400335,-1.497483919619688,-1.497483919619688,-1.497483919619688,-1.3967162042918344,-1.3967162042918344,-1.3967162042918344
2018-08-19,-0.1573905518608473,-0.1573905518608473,-0.1573905518608473,-0.2702552141866754,-0.2702552141866754,-0.2702552141866754,-0.1448577953670444,-0.1448577953670444,-0.1448577953670444,-0.17482465931302696,-0.17482465931302696,-0.17482465931302696
2018-08-26,0.3184265904939805,0.3184265904939805,0.3184265904939805,0.16847896324366798,0.16847896324366798,0.16847896324366798,0.3273934843076688,0.3273934843076688,0.3273934843076688,0.28616856134252716,0.28616856134252716,0.28616856134252716
2018-09-02,-1.2551288765925626,-1.2551288765925626,-1.2551288765925626,-0.9924127296417415,-0.9924127296417415,-0.9924127296417415,-1.222475396979016,-1.222475396979016,-1.222475396979016,-1.0799137942617005,-1.0799137942617005,-1.0799137942617005
2018-09-09,0.42790887840342184,0.42790887840342184,0.42790887840342184,0.2418684369715932,0.2418684369715932,0.2418684369715932,0.23563224438201066,0.23563224438201066,0.23563224438201066,0.0764012176256882,0.0764012176256882,0.0764012176256882
2018-09-16,1.6606232741480378,1.6606232741480378,1.6606232741480378,1.6754797374835446,1.6754797374835446,1.6754797374835446,1.713188935000434,1.713188935000434,1.713188935000434,1.6908033153488262,1.6908033153488262,1.6908033153488262
2018-09-23,0.771416074339971,0.771416074339971,0.771416074339971,0.7655044225328087,0.7655044225328087,0.7655044225328087,0.8616410121377321,0.8616410121377321,0.8616410121377321,0.8311958765400366,0.8311958765400366,0.8311958765400366
2018-09-30,-0.8434850048902699,-0.8434850048902699,-0.8434850048902699,-1.0416685775946086,-1.0416685775946086,-1.0416685775946086,-1.0853934692558707,-1.0853934692558707,-1.0853934692558707,-1.12388144600933,-1.12388144600933,-1.12388144600933
2018-10-07,-2.182336909903857,-2.182336909903857,-2.182336909903857,-2.2815663356945155,-2.2815663356945155,-2.2815663356945155,-2.29784223957606,-2.29784223957606,-2.29784223957606,-2.15030014471958,-2.15030014471958,-2.15030014471958
2018-10-14,-1.881519349762427,-1.881519349762427,-1.881519349762427,-1.9173457173850104,-1.9173457173850104,-1.9173457173850104,-1.7462867553636463,-1.7462867553636463,-1.7462867553636463,-1.8946945081077082,-1.8946945081077082,-1.8946945081077082
2018-10-21,-1.9942912897860674,-1.9942912897860674,-1.9942912897860674,-1.8788679929308827,-1.8788679929308827,-1.8788679929308827,-1.9172341507799595,-1.9172341507799595,-1.9172341507799595,-1.9139459848644131,-1.9139459848644131,-1.9139459848644131
2018-10-28,-0.9293841950559643,-0.9293841950559643,-0.9293841950559643,-1.0669997436428986,-1.0669997436428986,-1.0669997436428986,-1.0066243470820109,-1.0066243470820109,-1.0066243470820109,-1.0212898419540413,-1.0212898419540413,-1.0212898419540413
2018-11-04,-0.9628879190173165,-0.9628879190173165,-0.9628879190173165,-1.0842756965604663,-1.0842756965604663,-1.0842756965604663,-1.0667501637326553,-1.0667501637326553,-1.0667501637326553,-1.134485489535621,-1.134485489535621,-1.134485489535621
2018-11-11,-1.1746014157233182,-1.1746014157233182,-1.1746014157233182,-1.1583694454415208,-1.1583694454415208,-1.1583694454415208,-1.084827109027721,-1.084827109027721,-1.084827109027721,-1.0852562330608009,-1.0852562330608009,-1.0852562330608009
2018-11-18,-1.6113886101226915,-1.6113886101226915,-1.6113886101226915,-1.629132593519909,-1.629132593519909,-1.629132593519909,-1.5497228516036787,-1.5497228516036787,-1.5497228516036787,-1.579211924453328,-1.579211924453328,-1.579211924453328
2018-11-25,-1.4443883000086295,-1.4443883000086295,-1.4443883000086295,-1.5359201187383482,-1.5359201187383482,-1.5359201187383482,-1.4004093587364634,-1.4004093587364634,-1.4004093587364634,-1.507254446883909,-1.507254446883909,-1.507254446883909
