Date,FlexShares International Quality Dividend Dynamic_etf_Open_average,FlexShares International Quality Dividend Dynamic_etf_Open_max,FlexShares International Quality Dividend Dynamic_etf_Open_min,FlexShares International Quality Dividend Dynamic_etf_High_average,FlexShares International Quality Dividend Dynamic_etf_High_max,FlexShares International Quality Dividend Dynamic_etf_High_min,FlexShares International Quality Dividend Dynamic_etf_Low_average,FlexShares International Quality Dividend Dynamic_etf_Low_max,FlexShares International Quality Dividend Dynamic_etf_Low_min,FlexShares International Quality Dividend Dynamic_etf_Close_average,FlexShares International Quality Dividend Dynamic_etf_Close_max,FlexShares International Quality Dividend Dynamic_etf_Close_min
2018-11-25,-0.7040783047180539,-0.7040783047180539,-0.7040783047180539,-0.7480041148006008,-0.7480041148006008,-0.7480041148006008,-0.6698300736033277,-0.6698300736033277,-0.6698300736033277,-0.6912319298199223,-0.6912319298199223,-0.6912319298199223
2018-12-02,-1.1440330084949195,-1.1440330084949195,-1.1440330084949195,-1.078057540281145,-1.078057540281145,-1.078057540281145,-1.2965110399885746,-1.2965110399885746,-1.2965110399885746,-1.3631828781275015,-1.3631828781275015,-1.3631828781275015
2018-12-09,-1.234478801866327,-1.234478801866327,-1.234478801866327,-1.3060257831361448,-1.3060257831361448,-1.3060257831361448,-1.2025764324891346,-1.2025764324891346,-1.2025764324891346,-1.255676823850535,-1.255676823850535,-1.255676823850535
2018-12-16,-1.9102195490874758,-1.9102195490874758,-1.9102195490874758,-1.9615500557064358,-1.9615500557064358,-1.9615500557064358,-2.0416694778890316,-2.0416694778890316,-2.0416694778890316,-2.0455254817806656,-2.0455254817806656,-2.0455254817806656
2018-12-23,-1.6009273680185532,-1.6009273680185532,-1.6009273680185532,-1.6351101091571891,-1.6351101091571891,-1.6351101091571891,-1.592943559122767,-1.592943559122767,-1.592943559122767,-1.6056202486870106,-1.6056202486870106,-1.6056202486870106
2018-12-30,-1.4701723961398319,-1.4701723961398319,-1.4701723961398319,-1.145269078054312,-1.145269078054312,-1.145269078054312,-1.263940165743279,-1.263940165743279,-1.263940165743279,-0.9666096310850676,-0.9666096310850676,-0.9666096310850676
2019-01-06,-0.33279000977198436,-0.33279000977198436,-0.33279000977198436,-0.41537998451135444,-0.41537998451135444,-0.41537998451135444,-0.20816784924301385,-0.20816784924301385,-0.20816784924301385,-0.2822795085663336,-0.2822795085663336,-0.2822795085663336
2019-01-13,0.37465251483119194,0.37465251483119194,0.37465251483119194,0.373402055502005,0.373402055502005,0.373402055502005,0.4553588159946607,0.4553588159946607,0.4553588159946607,0.4526690722593772,0.4526690722593772,0.4526690722593772
2019-01-20,0.6742253199556248,0.6742253199556248,0.6742253199556248,0.7219912694416433,0.7219912694416433,0.7219912694416433,0.714910947270122,0.714910947270122,0.714910947270122,0.6935494733709396,0.6935494733709396,0.6935494733709396
2019-01-27,1.2750220684232458,1.2750220684232458,1.2750220684232458,1.2993938015915536,1.2993938015915536,1.2993938015915536,1.24129904182234,1.24129904182234,1.24129904182234,1.2175700691753149,1.2175700691753149,1.2175700691753149
2019-02-03,1.0784527342225807,1.0784527342225807,1.0784527342225807,0.9863969713194312,0.9863969713194312,0.9863969713194312,1.0521593742560855,1.0521593742560855,1.0521593742560855,1.0245235285742549,1.0245235285742549,1.0245235285742549
2019-02-10,1.3658603600718209,1.3658603600718209,1.3658603600718209,1.518195513362293,1.518195513362293,1.518195513362293,1.3300587366042456,1.3300587366042456,1.3300587366042456,1.4214033880853807,1.4214033880853807,1.4214033880853807
2019-02-17,1.5582024967069026,1.5582024967069026,1.5582024967069026,1.4836867738524144,1.4836867738524144,1.4836867738524144,1.4906774804846419,1.4906774804846419,1.4906774804846419,1.5070227703344177,1.5070227703344177,1.5070227703344177
2019-02-24,1.4092317892936326,1.4092317892936326,1.4092317892936326,1.4042729016089437,1.4042729016089437,1.4042729016089437,1.3816822385886232,1.3816822385886232,1.3816822385886232,1.4247572589454964,1.4247572589454964,1.4247572589454964
2019-03-03,0.6747553190435407,0.6747553190435407,0.6747553190435407,0.6701268462565438,0.6701268462565438,0.6701268462565438,0.677777707445112,0.677777707445112,0.677777707445112,0.7042789730074684,0.7042789730074684,0.7042789730074684
2019-03-10,1.1433128310723282,1.1433128310723282,1.1433128310723282,1.1428048620962206,1.1428048620962206,1.1428048620962206,1.0931387115405555,1.0931387115405555,1.0931387115405555,1.1060259670294676,1.1060259670294676,1.1060259670294676
2019-03-17,0.9264516197019816,0.9264516197019816,0.9264516197019816,0.8707850463308876,0.8707850463308876,0.8707850463308876,0.829775210952536,0.829775210952536,0.829775210952536,0.8070850255807521,0.8070850255807521,0.8070850255807521
2019-03-24,0.9581260608855473,0.9581260608855473,0.9581260608855473,0.9382612376037998,0.9382612376037998,0.9382612376037998,0.9871143810785605,0.9871143810785605,0.9871143810785605,1.0060906226598847,1.0060906226598847,1.0060906226598847
2019-03-31,1.858280250223481,1.858280250223481,1.858280250223481,1.817355273667968,1.817355273667968,1.817355273667968,1.8960478120707862,1.8960478120707862,1.8960478120707862,1.8747286755090824,1.8747286755090824,1.8747286755090824
2019-04-07,1.710883441946911,1.710883441946911,1.710883441946911,1.7030776885259842,1.7030776885259842,1.7030776885259842,1.7383449504352593,1.7383449504352593,1.7383449504352593,1.7297599805826027,1.7297599805826027,1.7297599805826027
2019-04-14,1.6101675791328771,1.6101675791328771,1.6101675791328771,1.6259789755640617,1.6259789755640617,1.6259789755640617,1.5968047304295716,1.5968047304295716,1.5968047304295716,1.5767991019673022,1.5767991019673022,1.5767991019673022
2019-04-21,0.7486141918383329,0.7486141918383329,0.7486141918383329,0.7640476855464807,0.7640476855464807,0.7640476855464807,0.7739281783439886,0.7739281783439886,0.7739281783439886,0.8048653606401309,0.8048653606401309,0.8048653606401309
2019-04-28,0.8338309776950343,0.8338309776950343,0.8338309776950343,0.897668818836012,0.897668818836012,0.897668818836012,0.8557693192998406,0.8557693192998406,0.8557693192998406,0.9295320088303468,0.9295320088303468,0.9295320088303468
2019-05-05,-1.2262183261217217,-1.2262183261217217,-1.2262183261217217,-0.9450589819783758,-0.9450589819783758,-0.9450589819783758,-1.1937987809238428,-1.1937987809238428,-1.1937987809238428,-0.8694623719183939,-0.8694623719183939,-0.8694623719183939
2019-05-12,-1.3861853960679689,-1.3861853960679689,-1.3861853960679689,-1.5258480642031698,-1.5258480642031698,-1.5258480642031698,-1.4313703926613475,-1.4313703926613475,-1.4313703926613475,-1.529221137781569,-1.529221137781569,-1.529221137781569
2019-05-19,-1.488174855686305,-1.488174855686305,-1.488174855686305,-1.519374720967099,-1.519374720967099,-1.519374720967099,-1.4487824766975825,-1.4487824766975825,-1.4487824766975825,-1.5176939802969396,-1.5176939802969396,-1.5176939802969396
2019-05-26,-1.5706309384610657,-1.5706309384610657,-1.5706309384610657,-1.598937930290622,-1.598937930290622,-1.598937930290622,-1.541199085557077,-1.541199085557077,-1.541199085557077,-1.5644953649806779,-1.5644953649806779,-1.5644953649806779
2019-06-02,-0.7120001196357414,-0.7120001196357414,-0.7120001196357414,-0.7869318048194966,-0.7869318048194966,-0.7869318048194966,-0.6969805710068373,-0.6969805710068373,-0.6969805710068373,-0.7786168250146492,-0.7786168250146492,-0.7786168250146492
2019-06-09,-0.62031571342429,-0.62031571342429,-0.62031571342429,-0.6586553360254559,-0.6586553360254559,-0.6586553360254559,-0.5965241679248875,-0.5965241679248875,-0.5965241679248875,-0.6311291469799374,-0.6311291469799374,-0.6311291469799374
2019-06-16,-0.1582800549527761,-0.1582800549527761,-0.1582800549527761,-0.21367381317082962,-0.21367381317082962,-0.21367381317082962,-0.18453107685245299,-0.18453107685245299,-0.18453107685245299,-0.19978774372969915,-0.19978774372969915,-0.19978774372969915
2019-06-23,0.07196722542239914,0.07196722542239914,0.07196722542239914,0.009474724475149026,0.009474724475149026,0.009474724475149026,0.02359423431583109,0.02359423431583109,0.02359423431583109,-0.039964442666926094,-0.039964442666926094,-0.039964442666926094
2019-06-30,0.2890839877746071,0.2890839877746071,0.2890839877746071,0.33519245561451017,0.33519245561451017,0.33519245561451017,0.3086414466214668,0.3086414466214668,0.3086414466214668,0.35556931652031937,0.35556931652031937,0.35556931652031937
2019-07-07,0.29955018267951267,0.29955018267951267,0.29955018267951267,0.30999491514358546,0.30999491514358546,0.30999491514358546,0.32190333464477705,0.32190333464477705,0.32190333464477705,0.28911543892606534,0.28911543892606534,0.28911543892606534
2019-07-14,0.4492502788562898,0.4492502788562898,0.4492502788562898,0.401967246789464,0.401967246789464,0.401967246789464,0.4006627756728959,0.4006627756728959,0.4006627756728959,0.30163274593154915,0.30163274593154915,0.30163274593154915
2019-07-21,0.45796655619385745,0.45796655619385745,0.45796655619385745,0.3693230032882249,0.3693230032882249,0.3693230032882249,0.4697574413787586,0.4697574413787586,0.4697574413787586,0.38721123445159306,0.38721123445159306,0.38721123445159306
2019-07-28,-1.324389340572314,-1.324389340572314,-1.324389340572314,-1.4439522636560993,-1.4439522636560993,-1.4439522636560993,-1.46505137993571,-1.46505137993571,-1.46505137993571,-1.4754104847272977,-1.4754104847272977,-1.4754104847272977
2019-08-04,-1.8449521315165016,-1.8449521315165016,-1.8449521315165016,-1.8230496449845435,-1.8230496449845435,-1.8230496449845435,-1.7991524325071957,-1.7991524325071957,-1.7991524325071957,-1.804458638639606,-1.804458638639606,-1.804458638639606
2019-08-11,-1.9315593820657417,-1.9315593820657417,-1.9315593820657417,-1.8267246855843036,-1.8267246855843036,-1.8267246855843036,-1.9144239863623764,-1.9144239863623764,-1.9144239863623764,-1.8435411455657231,-1.8435411455657231,-1.8435411455657231
2019-08-18,-1.360079792249456,-1.360079792249456,-1.360079792249456,-1.4238359429537648,-1.4238359429537648,-1.4238359429537648,-1.5905684041687855,-1.5905684041687855,-1.5905684041687855,-1.6817459817329683,-1.6817459817329683,-1.6817459817329683
2019-08-25,-0.9431527018403074,-0.9431527018403074,-0.9431527018403074,-1.009527871328528,-1.009527871328528,-1.009527871328528,-0.958800354464314,-0.958800354464314,-0.958800354464314,-0.9475661663559534,-0.9475661663559534,-0.9475661663559534
2019-09-01,0.011160947150795374,0.011160947150795374,0.011160947150795374,-0.02494340952200935,-0.02494340952200935,-0.02494340952200935,0.06751875111410635,0.06751875111410635,0.06751875111410635,0.02844256799913902,0.02844256799913902,0.02844256799913902
2019-09-08,1.0321569811679419,1.0321569811679419,1.0321569811679419,1.0410192015740565,1.0410192015740565,1.0410192015740565,1.0448809145486462,1.0448809145486462,1.0448809145486462,1.0539217354149208,1.0539217354149208,1.0539217354149208
2019-09-15,0.4777981244125671,0.4777981244125671,0.4777981244125671,0.4373070297029152,0.4373070297029152,0.4373070297029152,0.43661352197498526,0.43661352197498526,0.43661352197498526,0.39787206872133596,0.39787206872133596,0.39787206872133596
2019-09-22,-0.020986607942603454,-0.020986607942603454,-0.020986607942603454,-0.04360821358913077,-0.04360821358913077,-0.04360821358913077,-0.1311061843774705,-0.1311061843774705,-0.1311061843774705,-0.15732610950341225,-0.15732610950341225,-0.15732610950341225
2019-09-29,-0.2547197654397216,-0.2547197654397216,-0.2547197654397216,-0.30488163751092046,-0.30488163751092046,-0.30488163751092046,-0.1732553338946037,-0.1732553338946037,-0.1732553338946037,-0.22403869598626427,-0.22403869598626427,-0.22403869598626427
2019-10-06,0.6726607624468646,0.6726607624468646,0.6726607624468646,0.7805309948077743,0.7805309948077743,0.7805309948077743,0.720897336763102,0.720897336763102,0.720897336763102,0.7003102787302955,0.7003102787302955,0.7003102787302955
2019-10-13,1.0695357737148161,1.0695357737148161,1.0695357737148161,1.1031093166904984,1.1031093166904984,1.1031093166904984,1.0792109936186458,1.0792109936186458,1.0792109936186458,1.083357746485263,1.083357746485263,1.083357746485263
2019-10-20,1.4406845319125696,1.4406845319125696,1.4406845319125696,1.4798283338038194,1.4798283338038194,1.4798283338038194,1.445362997245737,1.445362997245737,1.445362997245737,1.5039010984317234,1.5039010984317234,1.5039010984317234
2019-10-27,1.622408727089318,1.622408727089318,1.622408727089318,1.6411171203202384,1.6411171203202384,1.6411171203202384,1.609228702356805,1.609228702356805,1.609228702356805,1.6259388655657787,1.6259388655657787,1.6259388655657787
2019-11-03,1.6769495955519624,1.6769495955519624,1.6769495955519624,1.7327796677853609,1.7327796677853609,1.7327796677853609,1.6498674166597118,1.6498674166597118,1.6498674166597118,1.7051559523592896,1.7051559523592896,1.7051559523592896
2019-11-10,1.3155120029748069,1.3155120029748069,1.3155120029748069,1.2928154211141278,1.2928154211141278,1.2928154211141278,1.2157692047964577,1.2157692047964577,1.2157692047964577,1.286393572575809,1.286393572575809,1.286393572575809
2019-11-17,0.9681817816906224,0.9681817816906224,0.9681817816906224,0.9613767258895244,0.9613767258895244,0.9613767258895244,0.983534725406191,0.983534725406191,0.983534725406191,0.9609262600181508,0.9609262600181508,0.9609262600181508
2019-11-24,0.9198613068570954,0.9198613068570954,0.9198613068570954,0.8568094218636356,0.8568094218636356,0.8568094218636356,0.6682618159881604,0.6682618159881604,0.6682618159881604,0.6595302931904652,0.6595302931904652,0.6595302931904652
2019-12-01,1.1014878730606048,1.1014878730606048,1.1014878730606048,1.0423904722618493,1.0423904722618493,1.0423904722618493,1.1094243019338699,1.1094243019338699,1.1094243019338699,1.0696722294885916,1.0696722294885916,1.0696722294885916
2019-12-08,1.7831410626141748,1.7831410626141748,1.7831410626141748,1.776306049113643,1.776306049113643,1.776306049113643,1.731450071484757,1.731450071484757,1.731450071484757,1.714854809837952,1.714854809837952,1.714854809837952
2019-12-15,1.5773039986994624,1.5773039986994624,1.5773039986994624,1.5275389345673696,1.5275389345673696,1.5275389345673696,1.6093036854107519,1.6093036854107519,1.6093036854107519,1.540802898908971,1.540802898908971,1.540802898908971
2019-12-22,1.6013091928322634,1.6013091928322634,1.6013091928322634,1.5692129106295074,1.5692129106295074,1.5692129106295074,1.6501149121591074,1.6501149121591074,1.6501149121591074,1.5975704731067077,1.5975704731067077,1.5975704731067077
2019-12-29,1.4918492423330554,1.4918492423330554,1.4918492423330554,1.5412269559354728,1.5412269559354728,1.5412269559354728,1.487811812181971,1.487811812181971,1.487811812181971,1.4511069917284563,1.4511069917284563,1.4511069917284563
