Date,First Trust BICKEtf_Open_average,First Trust BICKEtf_Open_max,First Trust BICKEtf_Open_min,First Trust BICKEtf_High_average,First Trust BICKEtf_High_max,First Trust BICKEtf_High_min,First Trust BICKEtf_Low_average,First Trust BICKEtf_Low_max,First Trust BICKEtf_Low_min,First Trust BICKEtf_Close_average,First Trust BICKEtf_Close_max,First Trust BICKEtf_Close_min
2018-05-27,-1.390347065574211,-1.390347065574211,-1.390347065574211,-1.5000912797979873,-1.5000912797979873,-1.5000912797979873,-1.3674281317530672,-1.3674281317530672,-1.3674281317530672,-1.3605639198306927,-1.3605639198306927,-1.3605639198306927
2018-06-03,-1.0547813923780218,-1.0547813923780218,-1.0547813923780218,-1.0744507431945558,-1.0744507431945558,-1.0744507431945558,-1.0784176577518874,-1.0784176577518874,-1.0784176577518874,-1.069917464477684,-1.069917464477684,-1.069917464477684
2018-06-10,-1.604932259317791,-1.604932259317791,-1.604932259317791,-1.4493207582786345,-1.4493207582786345,-1.4493207582786345,-1.4743827996403065,-1.4743827996403065,-1.4743827996403065,-1.2930320854957746,-1.2930320854957746,-1.2930320854957746
2018-06-17,-2.168796656093374,-2.168796656093374,-2.168796656093374,-2.0705875782023146,-2.0705875782023146,-2.0705875782023146,-1.9683346863475366,-1.9683346863475366,-1.9683346863475366,-1.9767861611864266,-1.9767861611864266,-1.9767861611864266
2018-06-24,-2.1404162204186172,-2.1404162204186172,-2.1404162204186172,-2.147648904959221,-2.147648904959221,-2.147648904959221,-2.0931411468481023,-2.0931411468481023,-2.0931411468481023,-2.0581498392653383,-2.0581498392653383,-2.0581498392653383
2018-07-01,-1.9703603033025832,-1.9703603033025832,-1.9703603033025832,-1.9550405181168353,-1.9550405181168353,-1.9550405181168353,-1.8898837826137453,-1.8898837826137453,-1.8898837826137453,-1.937826433663281,-1.937826433663281,-1.937826433663281
2018-07-08,-1.4200293807969142,-1.4200293807969142,-1.4200293807969142,-1.400574245363291,-1.400574245363291,-1.400574245363291,-1.4164198953854326,-1.4164198953854326,-1.4164198953854326,-1.5241681218279468,-1.5241681218279468,-1.5241681218279468
2018-07-15,-1.1146987778853084,-1.1146987778853084,-1.1146987778853084,-1.1237062584320465,-1.1237062584320465,-1.1237062584320465,-1.0933784727933016,-1.0933784727933016,-1.0933784727933016,-1.2660873273629536,-1.2660873273629536,-1.2660873273629536
2018-07-22,-0.5944708771617376,-0.5944708771617376,-0.5944708771617376,-0.8155209550790234,-0.8155209550790234,-0.8155209550790234,-1.1255179235529083,-1.1255179235529083,-1.1255179235529083,-1.1240366672570492,-1.1240366672570492,-1.1240366672570492
2018-07-29,-1.1079660435921492,-1.1079660435921492,-1.1079660435921492,-1.0792674505311055,-1.0792674505311055,-1.0792674505311055,-0.9756372930540482,-0.9756372930540482,-0.9756372930540482,-1.0807557850414875,-1.0807557850414875,-1.0807557850414875
2018-08-05,-1.2784778741899054,-1.2784778741899054,-1.2784778741899054,-1.3725629004289863,-1.3725629004289863,-1.3725629004289863,-1.3532839512613017,-1.3532839512613017,-1.3532839512613017,-1.4905074041930917,-1.4905074041930917,-1.4905074041930917
2018-08-12,-1.7746766419239335,-1.7746766419239335,-1.7746766419239335,-1.8423947878313454,-1.8423947878313454,-1.8423947878313454,-1.7394352561407354,-1.7394352561407354,-1.7394352561407354,-1.7584209755585047,-1.7584209755585047,-1.7584209755585047
2018-08-19,-1.3698438707329108,-1.3698438707329108,-1.3698438707329108,-1.6101198789236957,-1.6101198789236957,-1.6101198789236957,-1.4408365152338467,-1.4408365152338467,-1.4408365152338467,-1.597926166124984,-1.597926166124984,-1.597926166124984
2018-08-26,-1.4081115699513829,-1.4081115699513829,-1.4081115699513829,-1.4064134417765395,-1.4064134417765395,-1.4064134417765395,-1.3704140247085443,-1.3704140247085443,-1.3704140247085443,-1.2711549442556842,-1.2711549442556842,-1.2711549442556842
2018-09-02,-1.2613803130711392,-1.2613803130711392,-1.2613803130711392,-1.464819664311889,-1.464819664311889,-1.464819664311889,-1.4589425065318746,-1.4589425065318746,-1.4589425065318746,-1.5752828023131882,-1.5752828023131882,-1.5752828023131882
2018-09-09,-1.6062967637039638,-1.6062967637039638,-1.6062967637039638,-1.5784978928276596,-1.5784978928276596,-1.5784978928276596,-1.6627255330911896,-1.6627255330911896,-1.6627255330911896,-1.402483098271185,-1.402483098271185,-1.402483098271185
2018-09-16,-0.9827731604202065,-0.9827731604202065,-0.9827731604202065,-1.0756806022528185,-1.0756806022528185,-1.0756806022528185,-0.9148566018157649,-0.9148566018157649,-0.9148566018157649,-1.0405451618154826,-1.0405451618154826,-1.0405451618154826
2018-09-23,-0.9921959789759138,-0.9921959789759138,-0.9921959789759138,-0.841696578823042,-0.841696578823042,-0.841696578823042,-0.8665511112604998,-0.8665511112604998,-0.8665511112604998,-0.9960354751427306,-0.9960354751427306,-0.9960354751427306
2018-09-30,-1.3692160047255195,-1.3692160047255195,-1.3692160047255195,-1.5464073328449153,-1.5464073328449153,-1.5464073328449153,-1.2809987063049637,-1.2809987063049637,-1.2809987063049637,-1.3785587459666455,-1.3785587459666455,-1.3785587459666455
2018-10-07,-1.5970523763190778,-1.5970523763190778,-1.5970523763190778,-1.7450162725176486,-1.7450162725176486,-1.7450162725176486,-1.6454033043604852,-1.6454033043604852,-1.6454033043604852,-1.688200119732986,-1.688200119732986,-1.688200119732986
2018-10-14,-1.4380565055582526,-1.4380565055582526,-1.4380565055582526,-1.4494985373535074,-1.4494985373535074,-1.4494985373535074,-1.6194501912507733,-1.6194501912507733,-1.6194501912507733,-1.567099483608213,-1.567099483608213,-1.567099483608213
2018-10-21,-2.232673167689932,-2.232673167689932,-2.232673167689932,-1.9370317747096142,-1.9370317747096142,-1.9370317747096142,-2.2287801894211587,-2.2287801894211587,-2.2287801894211587,-1.9379277405720943,-1.9379277405720943,-1.9379277405720943
2018-10-28,-0.31885178824192684,-0.31885178824192684,-0.31885178824192684,-0.5370182758417928,-0.5370182758417928,-0.5370182758417928,-0.5734131304626713,-0.5734131304626713,-0.5734131304626713,-0.7116614665444536,-0.7116614665444536,-0.7116614665444536
2018-11-04,-1.3500284658407056,-1.3500284658407056,-1.3500284658407056,-1.510694974316348,-1.510694974316348,-1.510694974316348,-1.5845827787589242,-1.5845827787589242,-1.5845827787589242,-1.7089158821137214,-1.7089158821137214,-1.7089158821137214
2018-11-11,-1.0342922358963427,-1.0342922358963427,-1.0342922358963427,-0.7236296207496599,-0.7236296207496599,-0.7236296207496599,-0.902608627669944,-0.902608627669944,-0.902608627669944,-0.5320497478315847,-0.5320497478315847,-0.5320497478315847
2018-11-18,-1.4765005166562901,-1.4765005166562901,-1.4765005166562901,-1.5583359537188564,-1.5583359537188564,-1.5583359537188564,-1.4140613990134525,-1.4140613990134525,-1.4140613990134525,-1.5331652193428338,-1.5331652193428338,-1.5331652193428338
2018-11-25,-0.5791714233323152,-0.5791714233323152,-0.5791714233323152,-0.7486284150417654,-0.7486284150417654,-0.7486284150417654,-0.4467514527912021,-0.4467514527912021,-0.4467514527912021,-0.5918880611766589,-0.5918880611766589,-0.5918880611766589
2018-12-02,-0.9363457847694262,-0.9363457847694262,-0.9363457847694262,-1.0994342186887736,-1.0994342186887736,-1.0994342186887736,-1.2425528982507026,-1.2425528982507026,-1.2425528982507026,-1.3272104837075993,-1.3272104837075993,-1.3272104837075993
2018-12-09,-1.2657004670742462,-1.2657004670742462,-1.2657004670742462,-1.2861701555516363,-1.2861701555516363,-1.2861701555516363,-1.3025260130786942,-1.3025260130786942,-1.3025260130786942,-1.4311861813347475,-1.4311861813347475,-1.4311861813347475
2018-12-16,-1.758278757267189,-1.758278757267189,-1.758278757267189,-1.8115707640059584,-1.8115707640059584,-1.8115707640059584,-1.8511720265281322,-1.8511720265281322,-1.8511720265281322,-1.9508274284424327,-1.9508274284424327,-1.9508274284424327
2018-12-23,-1.238374894295743,-1.238374894295743,-1.238374894295743,-1.1397102303726214,-1.1397102303726214,-1.1397102303726214,-1.260497904257394,-1.260497904257394,-1.260497904257394,-0.8828563742618737,-0.8828563742618737,-0.8828563742618737
2018-12-30,-1.1399726857111256,-1.1399726857111256,-1.1399726857111256,-0.6564765898547906,-0.6564765898547906,-0.6564765898547906,-0.9309642673862473,-0.9309642673862473,-0.9309642673862473,-0.5414806212352902,-0.5414806212352902,-0.5414806212352902
2019-01-06,0.3329325042703267,0.3329325042703267,0.3329325042703267,0.567216320136053,0.567216320136053,0.567216320136053,0.5268645211740455,0.5268645211740455,0.5268645211740455,0.7816017033601104,0.7816017033601104,0.7816017033601104
2019-01-13,1.1811964474250447,1.1811964474250447,1.1811964474250447,1.4380945938933838,1.4380945938933838,1.4380945938933838,0.9757142535234864,0.9757142535234864,0.9757142535234864,1.5541236301094554,1.5541236301094554,1.5541236301094554
2019-01-20,1.968946948530983,1.968946948530983,1.968946948530983,1.7402708289553783,1.7402708289553783,1.7402708289553783,1.786477439454312,1.786477439454312,1.786477439454312,1.807160074743499,1.807160074743499,1.807160074743499
2019-01-27,2.184606145990885,2.184606145990885,2.184606145990885,2.1668596716368054,2.1668596716368054,2.1668596716368054,2.230638674996707,2.230638674996707,2.230638674996707,2.197424786949391,2.197424786949391,2.197424786949391
