Date,GS Connect S&P GSCI Enhanced Commodity Total ReturEtf_Open_average,GS Connect S&P GSCI Enhanced Commodity Total ReturEtf_Open_max,GS Connect S&P GSCI Enhanced Commodity Total ReturEtf_Open_min,GS Connect S&P GSCI Enhanced Commodity Total ReturEtf_High_average,GS Connect S&P GSCI Enhanced Commodity Total ReturEtf_High_max,GS Connect S&P GSCI Enhanced Commodity Total ReturEtf_High_min,GS Connect S&P GSCI Enhanced Commodity Total ReturEtf_Low_average,GS Connect S&P GSCI Enhanced Commodity Total ReturEtf_Low_max,GS Connect S&P GSCI Enhanced Commodity Total ReturEtf_Low_min,GS Connect S&P GSCI Enhanced Commodity Total ReturEtf_Close_average,GS Connect S&P GSCI Enhanced Commodity Total ReturEtf_Close_max,GS Connect S&P GSCI Enhanced Commodity Total ReturEtf_Close_min
2018-05-27,1.011283961763361,1.011283961763361,1.011283961763361,1.1955080195391787,1.1955080195391787,1.1955080195391787,0.9830933084069845,0.9830933084069845,0.9830933084069845,1.1858924967597768,1.1858924967597768,1.1858924967597768
2018-06-03,0.690810644322426,0.690810644322426,0.690810644322426,0.6053653283759414,0.6053653283759414,0.6053653283759414,0.759282727465316,0.759282727465316,0.759282727465316,0.6695301200041762,0.6695301200041762,0.6695301200041762
2018-06-10,0.6810982062446,0.6810982062446,0.6810982062446,0.5985353049379208,0.5985353049379208,0.5985353049379208,0.7467898118586191,0.7467898118586191,0.7467898118586191,0.6605838954442279,0.6605838954442279,0.6605838954442279
2018-06-17,-0.12498989013949938,-0.12498989013949938,-0.12498989013949938,-0.16811346584535827,-0.16811346584535827,-0.16811346584535827,-0.1175799661929761,-0.1175799661929761,-0.1175799661929761,-0.1483674431481145,-0.1483674431481145,-0.1483674431481145
2018-06-24,0.7589238612511504,0.7589238612511504,0.7589238612511504,0.9280799607496605,0.9280799607496605,0.9280799607496605,0.8274893942428201,0.8274893942428201,0.8274893942428201,0.9794860546001936,0.9794860546001936,0.9794860546001936
2018-07-01,0.9615634992170088,0.9615634992170088,0.9615634992170088,0.9205473047090904,0.9205473047090904,0.9205473047090904,1.0373196380661265,1.0373196380661265,1.0373196380661265,0.9715223133804993,0.9715223133804993,0.9715223133804993
2018-07-08,0.12887923596100115,0.12887923596100115,0.12887923596100115,0.152501389308728,0.152501389308728,0.152501389308728,0.1746514229077673,0.1746514229077673,0.1746514229077673,0.18314070364063428,0.18314070364063428,0.18314070364063428
2018-07-15,-0.22550947539577634,-0.22550947539577634,-0.22550947539577634,-0.2933349141555782,-0.2933349141555782,-0.2933349141555782,-0.18993798060180495,-0.18993798060180495,-0.18993798060180495,-0.2734584668411402,-0.2734584668411402,-0.2734584668411402
2018-07-22,-0.43294945075233615,-0.43294945075233615,-0.43294945075233615,-0.491933522657336,-0.491933522657336,-0.491933522657336,-0.4239526030567221,-0.4239526030567221,-0.4239526030567221,-0.5068725560373242,-0.5068725560373242,-0.5068725560373242
2018-07-29,-0.3035129238398104,-0.3035129238398104,-0.3035129238398104,-0.2620867820314715,-0.2620867820314715,-0.2620867820314715,-0.26376162342341203,-0.26376162342341203,-0.26376162342341203,-0.2355238473913594,-0.2355238473913594,-0.2355238473913594
2018-08-05,-0.8756394615926711,-0.8756394615926711,-0.8756394615926711,-0.7516947204066338,-0.7516947204066338,-0.7516947204066338,-0.9337421209459971,-0.9337421209459971,-0.9337421209459971,-0.7422106182243863,-0.7422106182243863,-0.7422106182243863
2018-08-12,-1.0655389541696163,-1.0655389541696163,-1.0655389541696163,-1.1256322876467362,-1.1256322876467362,-1.1256322876467362,-1.6076716225322467,-1.6076716225322467,-1.6076716225322467,-1.6515453350156413,-1.6515453350156413,-1.6515453350156413
2018-08-19,-1.228405639385825,-1.228405639385825,-1.228405639385825,-1.290617732773099,-1.290617732773099,-1.290617732773099,-1.1149570942028908,-1.1149570942028908,-1.1149570942028908,-1.194421200248113,-1.194421200248113,-1.194421200248113
2018-08-26,-0.9953155087726723,-0.9953155087726723,-0.9953155087726723,-1.0630961463594406,-1.0630961463594406,-1.0630961463594406,-0.8893179109630028,-0.8893179109630028,-0.8893179109630028,-0.9755214551412418,-0.9755214551412418,-0.9755214551412418
2018-09-02,-0.502329968293645,-0.502329968293645,-0.502329968293645,-0.37724095448488676,-0.37724095448488676,-0.37724095448488676,-0.39775919969964946,-0.39775919969964946,-0.39775919969964946,-0.2971446313393666,-0.2971446313393666,-0.2971446313393666
