Date,AdvisorShares Focused EquityEtf_Open_average,AdvisorShares Focused EquityEtf_Open_max,AdvisorShares Focused EquityEtf_Open_min,AdvisorShares Focused EquityEtf_High_average,AdvisorShares Focused EquityEtf_High_max,AdvisorShares Focused EquityEtf_High_min,AdvisorShares Focused EquityEtf_Low_average,AdvisorShares Focused EquityEtf_Low_max,AdvisorShares Focused EquityEtf_Low_min,AdvisorShares Focused EquityEtf_Close_average,AdvisorShares Focused EquityEtf_Close_max,AdvisorShares Focused EquityEtf_Close_min
2018-04-08,-0.6693204298464559,-0.6693204298464559,-0.6693204298464559,-0.7427695278982047,-0.7427695278982047,-0.7427695278982047,-0.5659358701783869,-0.5659358701783869,-0.5659358701783869,-0.6897564622289095,-0.6897564622289095,-0.6897564622289095
2018-04-15,-0.4756385679229335,-0.4756385679229335,-0.4756385679229335,-0.5512060034589273,-0.5512060034589273,-0.5512060034589273,-0.27867644578968964,-0.27867644578968964,-0.27867644578968964,-0.39607176963427404,-0.39607176963427404,-0.39607176963427404
2018-04-22,-0.27905178122288204,-0.27905178122288204,-0.27905178122288204,-0.36237795011978774,-0.36237795011978774,-0.36237795011978774,-0.07852786658700094,-0.07852786658700094,-0.07852786658700094,-0.1902909621525971,-0.1902909621525971,-0.1902909621525971
2018-04-29,-1.6137380919193445,-1.6137380919193445,-1.6137380919193445,-1.0440351894954383,-1.0440351894954383,-1.0440351894954383,-1.216846281872312,-1.216846281872312,-1.216846281872312,-0.8918366932264247,-0.8918366932264247,-0.8918366932264247
2018-05-06,-0.8685124562183344,-0.8685124562183344,-0.8685124562183344,-0.44102898077271807,-0.44102898077271807,-0.44102898077271807,-0.7324239346633594,-0.7324239346633594,-0.7324239346633594,-0.3015604004833438,-0.3015604004833438,-0.3015604004833438
2018-05-13,-0.16092301403166973,-0.16092301403166973,-0.16092301403166973,-0.34553768344458924,-0.34553768344458924,-0.34553768344458924,-0.025419267678447297,-0.025419267678447297,-0.025419267678447297,-0.1723114686075969,-0.1723114686075969,-0.1723114686075969
2018-05-20,-0.018786974002274064,-0.018786974002274064,-0.018786974002274064,-0.15628241188628808,-0.15628241188628808,-0.15628241188628808,0.11950513386032416,0.11950513386032416,0.11950513386032416,0.013617754582488754,0.013617754582488754,0.013617754582488754
2018-05-27,0.15062885773333307,0.15062885773333307,0.15062885773333307,0.03628201818954311,0.03628201818954311,0.03628201818954311,0.226273380281104,0.226273380281104,0.226273380281104,0.13458004048030978,0.13458004048030978,0.13458004048030978
2018-06-03,1.7731389879842998,1.7731389879842998,1.7731389879842998,1.9786221946689448,1.9786221946689448,1.9786221946689448,1.8258233490445162,1.8258233490445162,1.8258233490445162,1.972948629045644,1.972948629045644,1.972948629045644
2018-06-10,1.8214559198374267,1.8214559198374267,1.8214559198374267,2.0337324026532726,2.0337324026532726,2.0337324026532726,1.9019846930229232,1.9019846930229232,1.9019846930229232,2.0600848050675626,2.0600848050675626,2.0600848050675626
