Date,NuShares ESG Large-Cap ValueEtf_Open_average,NuShares ESG Large-Cap ValueEtf_Open_max,NuShares ESG Large-Cap ValueEtf_Open_min,NuShares ESG Large-Cap ValueEtf_High_average,NuShares ESG Large-Cap ValueEtf_High_max,NuShares ESG Large-Cap ValueEtf_High_min,NuShares ESG Large-Cap ValueEtf_Low_average,NuShares ESG Large-Cap ValueEtf_Low_max,NuShares ESG Large-Cap ValueEtf_Low_min,NuShares ESG Large-Cap ValueEtf_Close_average,NuShares ESG Large-Cap ValueEtf_Close_max,NuShares ESG Large-Cap ValueEtf_Close_min
2018-05-27,-0.13006547843483052,-0.13006547843483052,-0.13006547843483052,-0.09343611494970394,-0.09343611494970394,-0.09343611494970394,-0.00674781932485299,-0.00674781932485299,-0.00674781932485299,-0.05185570904104534,-0.05185570904104534,-0.05185570904104534
2018-06-03,0.6064517489868949,0.6064517489868949,0.6064517489868949,0.594675681662688,0.594675681662688,0.594675681662688,0.6944817981791181,0.6944817981791181,0.6944817981791181,0.6674178916084857,0.6674178916084857,0.6674178916084857
2018-06-10,0.8361660980909976,0.8361660980909976,0.8361660980909976,0.9279410136170798,0.9279410136170798,0.9279410136170798,0.9140687712721466,0.9140687712721466,0.9140687712721466,0.9746283558159943,0.9746283558159943,0.9746283558159943
2018-06-17,1.2466691485972075,1.2466691485972075,1.2466691485972075,1.0819387335682042,1.0819387335682042,1.0819387335682042,0.8705720142517942,0.8705720142517942,0.8705720142517942,0.742235165879564,0.742235165879564,0.742235165879564
2018-06-24,0.2630042956757849,0.2630042956757849,0.2630042956757849,0.14654904514805456,0.14654904514805456,0.14654904514805456,-0.0030432145532747925,-0.0030432145532747925,-0.0030432145532747925,-0.12225807051514449,-0.12225807051514449,-0.12225807051514449
2018-07-01,0.3958641538772389,0.3958641538772389,0.3958641538772389,0.8623288865037305,0.8623288865037305,0.8623288865037305,0.5301306268872567,0.5301306268872567,0.5301306268872567,0.9493103253072485,0.9493103253072485,0.9493103253072485
2018-07-08,1.6498814861599609,1.6498814861599609,1.6498814861599609,1.4342795620599078,1.4342795620599078,1.4342795620599078,1.6378407863048763,1.6378407863048763,1.6378407863048763,1.4406196595063185,1.4406196595063185,1.4406196595063185
2018-07-15,1.3984687757642331,1.3984687757642331,1.3984687757642331,1.2225944130494109,1.2225944130494109,1.2225944130494109,1.3372152901701484,1.3372152901701484,1.3372152901701484,1.1779014816664544,1.1779014816664544,1.1779014816664544
2018-07-22,2.179587058934498,2.179587058934498,2.179587058934498,2.110364219091345,2.110364219091345,2.110364219091345,1.8909588590460598,1.8909588590460598,1.8909588590460598,1.8337830790909109,1.8337830790909109,1.8337830790909109
2018-07-29,1.8564852151902005,1.8564852151902005,1.8564852151902005,1.8878326723521615,1.8878326723521615,1.8878326723521615,1.9174274576163026,1.9174274576163026,1.9174274576163026,1.957256518536934,1.957256518536934,1.957256518536934
2018-08-05,1.6564051851742296,1.6564051851742296,1.6564051851742296,1.5973094054817263,1.5973094054817263,1.5973094054817263,1.473846255419761,1.473846255419761,1.473846255419761,1.4914263293986878,1.4914263293986878,1.4914263293986878
2018-08-12,1.7498129663398092,1.7498129663398092,1.7498129663398092,1.788492616643374,1.788492616643374,1.788492616643374,1.7987988577935223,1.7987988577935223,1.7987988577935223,1.8418425553333944,1.8418425553333944,1.8418425553333944
2018-08-19,1.5423521974080805,1.5423521974080805,1.5423521974080805,1.6202494543206132,1.6202494543206132,1.6202494543206132,1.657030892566959,1.657030892566959,1.657030892566959,1.7133615967050646,1.7133615967050646,1.7133615967050646
2018-08-26,1.6856673862262592,1.6856673862262592,1.6856673862262592,1.614854914647689,1.614854914647689,1.614854914647689,1.5795798844897935,1.5795798844897935,1.5795798844897935,1.4900493337572316,1.4900493337572316,1.4900493337572316
2018-09-02,1.3730259444209514,1.3730259444209514,1.3730259444209514,1.3161591469316904,1.3161591469316904,1.3161591469316904,1.3890455714779053,1.3890455714779053,1.3890455714779053,1.337299965924761,1.337299965924761,1.337299965924761
2018-09-09,1.3425305733091333,1.3425305733091333,1.3425305733091333,1.3372073688558568,1.3372073688558568,1.3372073688558568,1.4365558144252868,1.4365558144252868,1.4365558144252868,1.433153793751614,1.433153793751614,1.433153793751614
2018-09-16,1.8557892538472873,1.8557892538472873,1.8557892538472873,1.8432870624723374,1.8432870624723374,1.8432870624723374,1.9659690457288388,1.9659690457288388,1.9659690457288388,1.9213667096113622,1.9213667096113622,1.9213667096113622
2018-09-23,0.8282480151061091,0.8282480151061091,0.8282480151061091,0.897682613091184,0.897682613091184,0.897682613091184,0.905427891475922,0.905427891475922,0.905427891475922,0.9442699279665676,0.9442699279665676,0.9442699279665676
2018-09-30,0.9285673165510415,0.9285673165510415,0.9285673165510415,0.8781093901945975,0.8781093901945975,0.8781093901945975,0.9602762836094332,0.9602762836094332,0.9602762836094332,0.919156309645284,0.919156309645284,0.919156309645284
