Date,ATASYStock_Open_average,ATASYStock_Open_max,ATASYStock_Open_min,ATASYStock_Open_volatility,ATASYStock_Open_change,ATASYStock_High_average,ATASYStock_High_max,ATASYStock_High_min,ATASYStock_High_volatility,ATASYStock_High_change,ATASYStock_Low_average,ATASYStock_Low_max,ATASYStock_Low_min,ATASYStock_Low_volatility,ATASYStock_Low_change,ATASYStock_Close_average,ATASYStock_Close_max,ATASYStock_Close_min,ATASYStock_Close_volatility,ATASYStock_Close_change,ATASYStock_Volume_average,ATASYStock_Volume_max,ATASYStock_Volume_min,ATASYStock_Volume_volatility,ATASYStock_Volume_change
2018-05-27,-2.540967794311914,-2.640133011135916,-2.1890985144281574,-0.5676475063086488,0.3218734420186114,-2.5113642122611717,-2.60379133884825,-2.199765731763697,-0.44144285572630215,0.3075142624252892,-2.503850484838473,-2.542780719830868,-2.2928155581173093,-0.30394689793639956,0.5131845013989915,-2.501944714036533,-2.4518285215204196,-2.3427839365284306,0.11749533446277569,0.631814022560828,0.24146248090541847,-0.05783455065561677,3.627212466009874,-0.2131098749773334,0.07336073601687386
2018-06-03,-2.080408354104783,-1.9686500035734293,-2.232801412919438,0.5573780027476257,-1.0447512584811574,-2.0632394364954365,-2.0362145976266195,-2.1422829562772354,0.35162161984173346,-0.9323482118696547,-2.0338330055986007,-2.0127654368087797,-2.044377802510702,0.09207835430401792,-0.8373258369923349,-2.0356096459142226,-2.0274224929852442,-2.020545308672335,0.2073231140299672,-0.8670521804371625,-0.052515923423233066,-0.2716322466277561,1.988968058738115,-0.3675414434060326,0.17414094992155896
2018-06-10,-1.8230090776917143,-1.9165731972332603,-1.5045427855357423,-0.7820829463531461,0.22338979106312495,-1.785060083321333,-1.8497961478681058,-1.5563488109171615,-0.54944555574483,0.2653565383488345,-1.7342578010518426,-1.818400852405745,-1.4324721629274273,-0.8483444226638996,0.23237855435294927,-1.73773572081233,-1.80276244879236,-1.400288039538598,-0.7494620628875456,0.18633003860399538,0.08058346852738076,-0.005171917079391362,0.8128392475034478,-0.05442916159738433,-0.10923872994576984
2018-06-17,-1.709070566521212,-1.7299880189684314,-1.505548505026192,-0.5583230654995148,0.47389989678762046,-1.6761069239068633,-1.6790264327903084,-1.433392093430146,-0.5623741578676615,0.4959396463044623,-1.6409515734909816,-1.6432673390922992,-1.412141382868016,-0.660670174391338,0.30066856742825404,-1.6118036067392716,-1.6234403757787235,-1.3428188554285099,-0.6243249389229498,0.4175706518802735,0.1579364532125805,-0.07019002485611484,1.8194688778668158,-0.19269827556080849,-0.2935789496422633
2018-06-24,-1.2902655081599272,-1.3330380420547816,-1.2089158694006013,-0.3916883772823105,-0.021445962300631942,-1.3204054036581836,-1.3155270627441609,-1.2173015143910177,-0.30493502300129105,0.12067738170672787,-1.288454077335099,-1.2275516387197756,-1.147207423866494,-0.3478529659115036,0.22638088967263661,-1.3294189081502301,-1.321295484571668,-1.216268251474505,-0.2987141288017485,0.13970399406560827,0.27586422299287683,-0.01567726723166348,0.35639610160154817,-0.039762384705247414,-0.43908431243864776
2018-07-01,-1.0580736797471453,-1.0916722275001767,-0.9319199297226883,-0.46337676260130856,0.482872359864443,-1.0840017372040722,-1.1462122485591772,-0.9276361213588227,-0.5873431301740848,0.430501854647701,-1.0192924642550538,-1.1103403375934586,-0.8839970110237347,-0.6559241467448081,0.3383969937779827,-1.0382755753220496,-1.1055913213466617,-0.8859693526119014,-0.5774077394296239,0.46835698581532986,-0.025004277295864154,-0.04230811179005752,0.9058318646135242,-0.10501034735764303,-0.5585053013776073
2018-07-08,-0.9892652191943273,-0.9549344561705791,-0.9383101164645756,-0.1852229259273219,0.3437022623477502,-0.9744617461172213,-1.0150034475324616,-0.8424044002298939,-0.5151187302323382,0.2767424821233405,-0.9271950988007658,-0.907937434087009,-0.8133959095427926,-0.3814588926745339,0.18859748604045157,-0.9496643533985222,-0.9789712089950828,-0.877373312665241,-0.3364655481297052,0.28367377797384363,-0.11971787144030518,-0.5768887851997889,0.8677669806546151,-0.8306184201825505,0.28966796523884036
2018-07-15,-0.7359899473020268,-0.8999342849215533,-0.5445298076592621,-0.8450346663230867,-0.023852532390702313,-0.7409295926065099,-0.8417496548281158,-0.5536017910377435,-0.7497162267746719,0.050299231041221,-0.696722318461689,-0.8193912078227967,-0.5168407413135088,-0.7849686498983478,-0.0983493021012617,-0.7118125152126111,-0.8173103032960298,-0.5635549785774963,-0.6646246533427543,0.0810795610154296,-0.23031603051935345,-0.36042273478164577,0.08845539281070275,-0.4099485673948322,0.19831466606079623
2018-07-22,-0.5241726062940105,-0.5847338340105274,-0.3607588090367018,-0.7171831057300789,0.5044483805013078,-0.530738700518884,-0.6066112179246654,-0.42484091427952336,-0.6205274100629947,0.504597213516119,-0.5066711087162017,-0.5704354161851312,-0.412427612269367,-0.5681709690823158,0.5473854821059962,-0.4903070707605499,-0.5463182986409848,-0.3828800920102826,-0.5262682689903305,0.4664298262399932,0.08062499685446275,0.02807000563396979,0.4803824512901979,-0.08619770937407241,1.175015259657752
2018-07-29,-0.8185816562473959,-0.7039622270525776,-0.9570377412383341,1.0754549458642635,-1.2877841359605202,-0.800044630085562,-0.7735368291112948,-0.8206495624134923,0.3279929179272204,-1.0100323728879004,-0.7849598370558147,-0.7329372195650519,-0.8407430070231382,0.46500730978752425,-1.2917861445372263,-0.7720527225158867,-0.7838319017063912,-0.7408961646822794,-0.05066432490309709,-0.8976278689112094,0.8925240275258389,0.2502044818502815,0.5332151296450168,0.036990524170367134,-1.1602217137296615
2018-08-05,-0.8396335960782613,-0.7305765395869651,-0.895571483935724,0.744974640355163,-0.05173821474757681,-0.8289849898791266,-0.6973959087281774,-0.9647385524075248,1.43517453583664,-0.4280315695963241,-0.8122113175221072,-0.6232685781131843,-1.0580932585313545,1.8673737986720693,-0.8041110596389869,-0.8622098679115242,-0.6891622284565879,-1.091724375257381,1.9937064000442417,-0.9573274708250439,0.6894065203056047,0.7425040207664928,0.8299524583008019,0.4778292194246489,0.3345714758371044
2018-08-12,-2.496315774665603,-1.3440288351883125,-3.1592161396587697,4.073196484706702,-3.69262599610949,-2.412220348430929,-1.2907199431808811,-3.078832072678725,4.103331542121803,-3.7680570080179194,-2.660283050117529,-1.2913384694489216,-3.4054556304820047,4.146617188407088,-3.971217707288531,-2.597458403068674,-1.3108475944955684,-3.230341748911145,4.12461489276999,-3.9442634746749583,3.970578772810723,4.016184910759952,2.131319153039376,4.068027864256843,3.6166082463766918
