Date,ProShares Ultra MSCI Japan_Open_average,ProShares Ultra MSCI Japan_Open_max,ProShares Ultra MSCI Japan_Open_min,ProShares Ultra MSCI Japan_High_average,ProShares Ultra MSCI Japan_High_max,ProShares Ultra MSCI Japan_High_min,ProShares Ultra MSCI Japan_Low_average,ProShares Ultra MSCI Japan_Low_max,ProShares Ultra MSCI Japan_Low_min,ProShares Ultra MSCI Japan_Close_average,ProShares Ultra MSCI Japan_Close_max,ProShares Ultra MSCI Japan_Close_min
2018-04-08,-0.5412731977402748,-0.5412731977402748,-0.5412731977402748,-0.6833691229914596,-0.6833691229914596,-0.6833691229914596,-0.4278078990997919,-0.4278078990997919,-0.4278078990997919,-0.5484117762408567,-0.5484117762408567,-0.5484117762408567
2018-04-15,-0.13363845964273577,-0.13363845964273577,-0.13363845964273577,-0.2697595238264788,-0.2697595238264788,-0.2697595238264788,-0.005766119868190813,-0.005766119868190813,-0.005766119868190813,-0.12243781643364407,-0.12243781643364407,-0.12243781643364407
2018-04-22,-0.1742652808536507,-0.1742652808536507,-0.1742652808536507,-0.33151648267513534,-0.33151648267513534,-0.33151648267513534,0.025472543322508413,0.025472543322508413,0.025472543322508413,-0.12391731473239727,-0.12391731473239727,-0.12391731473239727
2018-04-29,0.4777070040218806,0.4777070040218806,0.4777070040218806,0.22007077024484276,0.22007077024484276,0.22007077024484276,0.51148479173046,0.51148479173046,0.51148479173046,0.27190754774615045,0.27190754774615045,0.27190754774615045
2018-05-06,0.5154441355050668,0.5154441355050668,0.5154441355050668,0.32062169803256213,0.32062169803256213,0.32062169803256213,0.5390648945256318,0.5390648945256318,0.5390648945256318,0.3538664713074971,0.3538664713074971,0.3538664713074971
2018-05-13,0.521195514641309,0.521195514641309,0.521195514641309,0.35369163039932816,0.35369163039932816,0.35369163039932816,0.5556156888272469,0.5556156888272469,0.5556156888272469,0.3858871918084037,0.3858871918084037,0.3858871918084037
2018-05-20,-0.6286990091214145,-0.6286990091214145,-0.6286990091214145,-0.32572891277186183,-0.32572891277186183,-0.32572891277186183,-0.5332042888658995,-0.5332042888658995,-0.5332042888658995,-0.4664224287055365,-0.4664224287055365,-0.4664224287055365
2018-05-27,0.15334993265226027,0.15334993265226027,0.15334993265226027,0.035760458670047436,0.035760458670047436,0.035760458670047436,-0.1410406736882138,-0.1410406736882138,-0.1410406736882138,-0.22494728093813957,-0.22494728093813957,-0.22494728093813957
2018-06-03,0.8059121039962251,0.8059121039962251,0.8059121039962251,0.7066487268971035,0.7066487268971035,0.7066487268971035,0.866201355901973,0.866201355901973,0.866201355901973,0.7759369832153535,0.7759369832153535,0.7759369832153535
2018-06-10,-0.59605416588704,-0.59605416588704,-0.59605416588704,-0.7215020585650456,-0.7215020585650456,-0.7215020585650456,-0.5644924209227482,-0.5644924209227482,-0.5644924209227482,-0.6641546898792028,-0.6641546898792028,-0.6641546898792028
