Date,iShares AsiaPacific Dividend_Open_average,iShares AsiaPacific Dividend_Open_max,iShares AsiaPacific Dividend_Open_min,iShares AsiaPacific Dividend_High_average,iShares AsiaPacific Dividend_High_max,iShares AsiaPacific Dividend_High_min,iShares AsiaPacific Dividend_Low_average,iShares AsiaPacific Dividend_Low_max,iShares AsiaPacific Dividend_Low_min,iShares AsiaPacific Dividend_Close_average,iShares AsiaPacific Dividend_Close_max,iShares AsiaPacific Dividend_Close_min
2018-04-08,-0.818950272759473,-0.818950272759473,-0.818950272759473,-0.9204370674804536,-0.9204370674804536,-0.9204370674804536,-0.6633874854117142,-0.6633874854117142,-0.6633874854117142,-0.7630169739301749,-0.7630169739301749,-0.7630169739301749
2018-04-15,-1.1038586342309096,-1.1038586342309096,-1.1038586342309096,-1.2052999820202108,-1.2052999820202108,-1.2052999820202108,-1.037354651201993,-1.037354651201993,-1.037354651201993,-1.138049930909487,-1.138049930909487,-1.138049930909487
2018-04-22,-0.794194705226116,-0.794194705226116,-0.794194705226116,-0.8912431370051684,-0.8912431370051684,-0.8912431370051684,-0.6299517771104132,-0.6299517771104132,-0.6299517771104132,-0.7348191830159644,-0.7348191830159644,-0.7348191830159644
2018-04-29,-0.6743127499294946,-0.6743127499294946,-0.6743127499294946,-0.758606103357321,-0.758606103357321,-0.758606103357321,-0.5047788502985889,-0.5047788502985889,-0.5047788502985889,-0.6041028748668281,-0.6041028748668281,-0.6041028748668281
2018-05-06,-0.24484188644295143,-0.24484188644295143,-0.24484188644295143,-0.3279594742594064,-0.3279594742594064,-0.3279594742594064,-0.2505440559377786,-0.2505440559377786,-0.2505440559377786,-0.33709594100972806,-0.33709594100972806,-0.33709594100972806
2018-05-13,-0.41479142462252444,-0.41479142462252444,-0.41479142462252444,-0.3920150895909763,-0.3920150895909763,-0.3920150895909763,-0.2820224466184175,-0.2820224466184175,-0.2820224466184175,-0.3040519495776705,-0.3040519495776705,-0.3040519495776705
2018-05-20,-0.9318402214727325,-0.9318402214727325,-0.9318402214727325,-0.8868023816353999,-0.8868023816353999,-0.8868023816353999,-0.6791442114900241,-0.6791442114900241,-0.6791442114900241,-0.6354820257216276,-0.6354820257216276,-0.6354820257216276
2018-05-27,-0.40389974585266003,-0.40389974585266003,-0.40389974585266003,-0.011413213829909268,-0.011413213829909268,-0.011413213829909268,-0.23097938625570105,-0.23097938625570105,-0.23097938625570105,-0.3109276100022936,-0.3109276100022936,-0.3109276100022936
2018-06-03,-0.06954240225417026,-0.06954240225417026,-0.06954240225417026,-0.035611334061426074,-0.035611334061426074,-0.035611334061426074,0.2032111311382951,0.2032111311382951,0.2032111311382951,0.07479254597935733,0.07479254597935733,0.07479254597935733
2018-06-10,-1.551749916264484,-1.551749916264484,-1.551749916264484,-1.2773338907556744,-1.2773338907556744,-1.2773338907556744,-0.8776238970141663,-0.8776238970141663,-0.8776238970141663,-0.866725799857736,-0.866725799857736,-0.866725799857736
2018-06-17,-2.882950316202265,-2.882950316202265,-2.882950316202265,-2.885366284511549,-2.885366284511549,-2.885366284511549,-2.6420004843676717,-2.6420004843676717,-2.6420004843676717,-2.5536421332653036,-2.5536421332653036,-2.5536421332653036
2018-06-24,-2.419420709624159,-2.419420709624159,-2.419420709624159,-2.457730574988623,-2.457730574988623,-2.457730574988623,-2.499864347451989,-2.499864347451989,-2.499864347451989,-2.481453588761394,-2.481453588761394,-2.481453588761394
2018-07-01,-0.4998620588452315,-0.4998620588452315,-0.4998620588452315,-0.4923286677036701,-0.4923286677036701,-0.4923286677036701,-0.3788171010714459,-0.3788171010714459,-0.3788171010714459,-0.4112323079582736,-0.4112323079582736,-0.4112323079582736
2018-07-08,-0.9241860017338586,-0.9241860017338586,-0.9241860017338586,-0.9797502248382666,-0.9797502248382666,-0.9797502248382666,-1.0121784630337656,-1.0121784630337656,-1.0121784630337656,-1.140030817849965,-1.140030817849965,-1.140030817849965
2018-07-15,-1.0112526174712964,-1.0112526174712964,-1.0112526174712964,-1.0442742972061148,-1.0442742972061148,-1.0442742972061148,-0.8539049377538626,-0.8539049377538626,-0.8539049377538626,-0.9703424058574793,-0.9703424058574793,-0.9703424058574793
2018-07-22,-0.23984372793875505,-0.23984372793875505,-0.23984372793875505,-0.13084970220917688,-0.13084970220917688,-0.13084970220917688,-0.13352554830643232,-0.13352554830643232,-0.13352554830643232,-0.1598426462724237,-0.1598426462724237,-0.1598426462724237
2018-07-29,-0.7618813460397832,-0.7618813460397832,-0.7618813460397832,-0.7464122074156893,-0.7464122074156893,-0.7464122074156893,-0.6604175217221011,-0.6604175217221011,-0.6604175217221011,-0.6662750387820289,-0.6662750387820289,-0.6662750387820289
2018-08-05,-1.2057208550442888,-1.2057208550442888,-1.2057208550442888,-1.131658020839675,-1.131658020839675,-1.131658020839675,-1.0473667757092682,-1.0473667757092682,-1.0473667757092682,-1.0905898511963885,-1.0905898511963885,-1.0905898511963885
2018-08-12,-0.04003914772910498,-0.04003914772910498,-0.04003914772910498,-0.10284152333538756,-0.10284152333538756,-0.10284152333538756,-0.024155322918910503,-0.024155322918910503,-0.024155322918910503,0.001072340174508626,0.001072340174508626,0.001072340174508626
2018-08-19,-0.7549151667922195,-0.7549151667922195,-0.7549151667922195,-0.5663901282430835,-0.5663901282430835,-0.5663901282430835,-0.6403938936127158,-0.6403938936127158,-0.6403938936127158,-0.5043308423162547,-0.5043308423162547,-0.5043308423162547
2018-08-26,-1.1968781120047995,-1.1968781120047995,-1.1968781120047995,-1.2532779666474372,-1.2532779666474372,-1.2532779666474372,-1.326595352358496,-1.326595352358496,-1.326595352358496,-1.4604158250263979,-1.4604158250263979,-1.4604158250263979
2018-09-02,-2.4485181090570354,-2.4485181090570354,-2.4485181090570354,-2.3512779424366195,-2.3512779424366195,-2.3512779424366195,-2.2703462877238727,-2.2703462877238727,-2.2703462877238727,-2.3631988696290875,-2.3631988696290875,-2.3631988696290875
2018-09-09,-1.3809165422896539,-1.3809165422896539,-1.3809165422896539,-1.4346944586080779,-1.4346944586080779,-1.4346944586080779,-1.233750247383491,-1.233750247383491,-1.233750247383491,-1.359394878585059,-1.359394878585059,-1.359394878585059
2018-09-16,-0.07503150108525755,-0.07503150108525755,-0.07503150108525755,-0.05635248267777416,-0.05635248267777416,-0.05635248267777416,-0.0038840470937018174,-0.0038840470937018174,-0.0038840470937018174,-0.057610947333280385,-0.057610947333280385,-0.057610947333280385
2018-09-23,-1.3800567551116176,-1.3800567551116176,-1.3800567551116176,-1.3829528419510617,-1.3829528419510617,-1.3829528419510617,-1.3188538526075793,-1.3188538526075793,-1.3188538526075793,-1.3423630949061285,-1.3423630949061285,-1.3423630949061285
2018-09-30,-2.180424041847072,-2.180424041847072,-2.180424041847072,-2.18053164324541,-2.18053164324541,-2.18053164324541,-2.2671811389193928,-2.2671811389193928,-2.2671811389193928,-2.1692020163445944,-2.1692020163445944,-2.1692020163445944
2018-10-07,-1.97761497389238,-1.97761497389238,-1.97761497389238,-1.9955571253933995,-1.9955571253933995,-1.9955571253933995,-1.9356339752209315,-1.9356339752209315,-1.9356339752209315,-1.9945269138379393,-1.9945269138379393,-1.9945269138379393
2018-10-14,-1.313111926226365,-1.313111926226365,-1.313111926226365,-1.3251773425919402,-1.3251773425919402,-1.3251773425919402,-1.3651069574879653,-1.3651069574879653,-1.3651069574879653,-1.3380650015553537,-1.3380650015553537,-1.3380650015553537
2018-10-21,-1.6149729714573087,-1.6149729714573087,-1.6149729714573087,-1.62283043928097,-1.62283043928097,-1.62283043928097,-1.8805010740204888,-1.8805010740204888,-1.8805010740204888,-1.9113370692671179,-1.9113370692671179,-1.9113370692671179
2018-10-28,-0.7897375235299399,-0.7897375235299399,-0.7897375235299399,-0.78987408952378,-0.78987408952378,-0.78987408952378,-0.7127359784757258,-0.7127359784757258,-0.7127359784757258,-0.6678969044236035,-0.6678969044236035,-0.6678969044236035
2018-11-04,-0.3239074219192552,-0.3239074219192552,-0.3239074219192552,-0.3519890809664744,-0.3519890809664744,-0.3519890809664744,-0.5373377989587282,-0.5373377989587282,-0.5373377989587282,-0.5847820398853496,-0.5847820398853496,-0.5847820398853496
