Date,PowerShares DB US Dollar Bearish_Open_average,PowerShares DB US Dollar Bearish_Open_max,PowerShares DB US Dollar Bearish_Open_min,PowerShares DB US Dollar Bearish_High_average,PowerShares DB US Dollar Bearish_High_max,PowerShares DB US Dollar Bearish_High_min,PowerShares DB US Dollar Bearish_Low_average,PowerShares DB US Dollar Bearish_Low_max,PowerShares DB US Dollar Bearish_Low_min,PowerShares DB US Dollar Bearish_Close_average,PowerShares DB US Dollar Bearish_Close_max,PowerShares DB US Dollar Bearish_Close_min
2019-04-07,-0.4721928067383451,-0.4721928067383451,-0.4721928067383451,-0.6311048937174938,-0.6311048937174938,-0.6311048937174938,-0.5299663839400502,-0.5299663839400502,-0.5299663839400502,-0.6256820512802622,-0.6256820512802622,-0.6256820512802622
2019-04-14,-1.3121426526334534,-1.3121426526334534,-1.3121426526334534,-1.278454223199578,-1.278454223199578,-1.278454223199578,-1.2041850573234816,-1.2041850573234816,-1.2041850573234816,-1.138071695375441,-1.138071695375441,-1.138071695375441
2019-04-21,-2.0485713198789366,-2.0485713198789366,-2.0485713198789366,-2.058459326225497,-2.058459326225497,-2.058459326225497,-2.105418458465197,-2.105418458465197,-2.105418458465197,-1.9833160131755818,-1.9833160131755818,-1.9833160131755818
2019-04-28,-1.3059746377302741,-1.3059746377302741,-1.3059746377302741,-1.2679806536486644,-1.2679806536486644,-1.2679806536486644,-1.3151253384641681,-1.3151253384641681,-1.3151253384641681,-1.2420495562311338,-1.2420495562311338,-1.2420495562311338
2019-05-05,-0.2183380715254564,-0.2183380715254564,-0.2183380715254564,-0.32634339950376823,-0.32634339950376823,-0.32634339950376823,-0.5690677296767984,-0.5690677296767984,-0.5690677296767984,-0.8433540367508665,-0.8433540367508665,-0.8433540367508665
2019-05-12,-1.4899391646454374,-1.4899391646454374,-1.4899391646454374,-1.724146549680311,-1.724146549680311,-1.724146549680311,-1.48319028639009,-1.48319028639009,-1.48319028639009,-1.6672187229131745,-1.6672187229131745,-1.6672187229131745
2019-05-19,-1.0201158295708943,-1.0201158295708943,-1.0201158295708943,-0.9806930059035527,-0.9806930059035527,-0.9806930059035527,-0.991924279364593,-0.991924279364593,-0.991924279364593,-0.9328553833840136,-0.9328553833840136,-0.9328553833840136
2019-05-26,-0.7279767968814622,-0.7279767968814622,-0.7279767968814622,-0.007181124089478475,-0.007181124089478475,-0.007181124089478475,-0.6116077978947803,-0.6116077978947803,-0.6116077978947803,-0.11138647983851951,-0.11138647983851951,-0.11138647983851951
2019-06-02,1.026264023686111,1.026264023686111,1.026264023686111,0.9192730938237372,0.9192730938237372,0.9192730938237372,0.7806296771797855,0.7806296771797855,0.7806296771797855,0.9588484499928889,0.9588484499928889,0.9588484499928889
2019-06-09,-0.24690986817985025,-0.24690986817985025,-0.24690986817985025,-0.2224929324286953,-0.2224929324286953,-0.2224929324286953,-0.703891145018328,-0.703891145018328,-0.703891145018328,-0.786486653102975,-0.786486653102975,-0.786486653102975
2019-06-16,1.9886637768040742,1.9886637768040742,1.9886637768040742,2.2134630915656257,2.2134630915656257,2.2134630915656257,2.2363451936913235,2.2363451936913235,2.2363451936913235,2.363316480174783,2.363316480174783,2.363316480174783
2019-06-23,1.411074906353429,1.411074906353429,1.411074906353429,1.2984834521554005,1.2984834521554005,1.2984834521554005,0.838653868102443,0.838653868102443,0.838653868102443,0.775075258517446,0.775075258517446,0.775075258517446
2019-06-30,-0.4862247308847706,-0.4862247308847706,-0.4862247308847706,-0.4962009673548064,-0.4962009673548064,-0.4962009673548064,-0.29393706867650565,-0.29393706867650565,-0.29393706867650565,-0.52612795269558,-0.52612795269558,-0.52612795269558
2019-07-07,0.6741727463202771,0.6741727463202771,0.6741727463202771,0.560473045133866,0.560473045133866,0.560473045133866,0.6935780462903635,0.6935780462903635,0.6935780462903635,0.6043321862224061,0.6043321862224061,0.6043321862224061
2019-07-14,-0.17150008459024116,-0.17150008459024116,-0.17150008459024116,-0.24253562503634202,-0.24253562503634202,-0.24253562503634202,0.07479763244308212,0.07479763244308212,0.07479763244308212,-0.15263395010482808,-0.15263395010482808,-0.15263395010482808
2019-07-21,-1.383650669455091,-1.383650669455091,-1.383650669455091,-1.5892990808015635,-1.5892990808015635,-1.5892990808015635,-1.596743596107558,-1.596743596107558,-1.596743596107558,-1.4953281281008965,-1.4953281281008965,-1.4953281281008965
2019-07-28,-0.7555692367684653,-0.7555692367684653,-0.7555692367684653,-0.647507080475108,-0.647507080475108,-0.647507080475108,-0.8654991329220174,-0.8654991329220174,-0.8654991329220174,-0.49973328647686216,-0.49973328647686216,-0.49973328647686216
2019-08-04,-0.39406883366174766,-0.39406883366174766,-0.39406883366174766,-0.4383829063645422,-0.4383829063645422,-0.4383829063645422,-0.25400196100854205,-0.25400196100854205,-0.25400196100854205,-0.3909701476613378,-0.3909701476613378,-0.3909701476613378
2019-08-11,-1.4087605544622301,-1.4087605544622301,-1.4087605544622301,-1.5905151388839196,-1.5905151388839196,-1.5905151388839196,-1.7024399577748548,-1.7024399577748548,-1.7024399577748548,-1.843142272183443,-1.843142272183443,-1.843142272183443
2019-08-18,-1.2687603505265843,-1.2687603505265843,-1.2687603505265843,-1.2401772848630777,-1.2401772848630777,-1.2401772848630777,-1.1358458989145985,-1.1358458989145985,-1.1358458989145985,-1.250285070376066,-1.250285070376066,-1.250285070376066
2019-08-25,-1.6894824350804578,-1.6894824350804578,-1.6894824350804578,-1.5959704735425961,-1.5959704735425961,-1.5959704735425961,-1.9224289557540257,-1.9224289557540257,-1.9224289557540257,-1.7159207034168051,-1.7159207034168051,-1.7159207034168051
2019-09-01,-1.0960752769507585,-1.0960752769507585,-1.0960752769507585,-1.0601551705922112,-1.0601551705922112,-1.0601551705922112,-0.8633912819793184,-0.8633912819793184,-0.8633912819793184,-0.9814589597178663,-0.9814589597178663,-0.9814589597178663
2019-09-08,-1.2689196412928134,-1.2689196412928134,-1.2689196412928134,-1.2433499819207758,-1.2433499819207758,-1.2433499819207758,-1.1873027563157732,-1.1873027563157732,-1.1873027563157732,-1.1893247163344691,-1.1893247163344691,-1.1893247163344691
2019-09-15,-1.2486881743442482,-1.2486881743442482,-1.2486881743442482,-1.2986462625282877,-1.2986462625282877,-1.2986462625282877,-1.2480876602959,-1.2480876602959,-1.2480876602959,-1.119495760446891,-1.119495760446891,-1.119495760446891
2019-09-22,-1.8483327290455263,-1.8483327290455263,-1.8483327290455263,-1.9229794157181845,-1.9229794157181845,-1.9229794157181845,-1.7158144272539577,-1.7158144272539577,-1.7158144272539577,-1.82871786710446,-1.82871786710446,-1.82871786710446
2019-09-29,-0.8373716961460177,-0.8373716961460177,-0.8373716961460177,-0.953033099132361,-0.953033099132361,-0.953033099132361,-1.0600468961160734,-1.0600468961160734,-1.0600468961160734,-1.0401110223250893,-1.0401110223250893,-1.0401110223250893
2019-10-06,-0.27296762649489487,-0.27296762649489487,-0.27296762649489487,-0.4025177883762029,-0.4025177883762029,-0.4025177883762029,-0.4137111236350173,-0.4137111236350173,-0.4137111236350173,-0.4450238670083487,-0.4450238670083487,-0.4450238670083487
2019-10-13,1.6375258541074247,1.6375258541074247,1.6375258541074247,1.5007485841998354,1.5007485841998354,1.5007485841998354,1.4958857143786288,1.4958857143786288,1.4958857143786288,1.465158871516507,1.465158871516507,1.465158871516507
2019-10-20,0.3540639550373793,0.3540639550373793,0.3540639550373793,0.6343333519521758,0.6343333519521758,0.6343333519521758,0.6033958982251265,0.6033958982251265,0.6033958982251265,0.7077561517562405,0.7077561517562405,0.7077561517562405
2019-10-27,1.0577576076278505,1.0577576076278505,1.0577576076278505,1.2340667028888068,1.2340667028888068,1.2340667028888068,1.0991127002622565,1.0991127002622565,1.0991127002622565,1.0644466335922016,1.0644466335922016,1.0644466335922016
2019-11-03,-0.13838769346078195,-0.13838769346078195,-0.13838769346078195,0.0760710998342869,0.0760710998342869,0.0760710998342869,0.14991998594307537,0.14991998594307537,0.14991998594307537,0.22044561960507877,0.22044561960507877,0.22044561960507877
2019-11-10,0.6900109741849052,0.6900109741849052,0.6900109741849052,0.6842181886542242,0.6842181886542242,0.6842181886542242,0.7319885981464014,0.7319885981464014,0.7319885981464014,0.7276222481421937,0.7276222481421937,0.7276222481421937
2019-11-17,-0.42333375666730805,-0.42333375666730805,-0.42333375666730805,-0.08155908717406808,-0.08155908717406808,-0.08155908717406808,-0.1608168802256944,-0.1608168802256944,-0.1608168802256944,-0.20989113636353562,-0.20989113636353562,-0.20989113636353562
2019-11-24,0.11854554361489834,0.11854554361489834,0.11854554361489834,0.3457957054886537,0.3457957054886537,0.3457957054886537,0.15493977864017655,0.15493977864017655,0.15493977864017655,0.44505015743651577,0.44505015743651577,0.44505015743651577
2019-12-01,0.7263014797891653,0.7263014797891653,0.7263014797891653,0.6118342507646047,0.6118342507646047,0.6118342507646047,0.7623518931536817,0.7623518931536817,0.7623518931536817,0.8482566800190036,0.8482566800190036,0.8482566800190036
2019-12-08,1.6432306319958785,1.6432306319958785,1.6432306319958785,1.4293516145536944,1.4293516145536944,1.4293516145536944,1.5446466499556004,1.5446466499556004,1.5446466499556004,1.375194236475036,1.375194236475036,1.375194236475036
2019-12-15,-1.3422189217715734,-1.3422189217715734,-1.3422189217715734,-1.0534954803963952,-1.0534954803963952,-1.0534954803963952,-1.5561632680970086,-1.5561632680970086,-1.5561632680970086,-0.8581943515359196,-0.8581943515359196,-0.8581943515359196
2019-12-22,-0.5454000587294204,-0.5454000587294204,-0.5454000587294204,-0.47877815568835147,-0.47877815568835147,-0.47877815568835147,-0.3603458500714981,-0.3603458500714981,-0.3603458500714981,-0.6481898685237767,-0.6481898685237767,-0.6481898685237767
2019-12-29,-1.034379421728188,-1.034379421728188,-1.034379421728188,-0.949025110592089,-0.949025110592089,-0.949025110592089,-0.8391131285044929,-0.8391131285044929,-0.8391131285044929,-0.9806629796571971,-0.9806629796571971,-0.9806629796571971
