Date,iShares Core S&P Small-Cap_etf_Open_average,iShares Core S&P Small-Cap_etf_Open_max,iShares Core S&P Small-Cap_etf_Open_min,iShares Core S&P Small-Cap_etf_High_average,iShares Core S&P Small-Cap_etf_High_max,iShares Core S&P Small-Cap_etf_High_min,iShares Core S&P Small-Cap_etf_Low_average,iShares Core S&P Small-Cap_etf_Low_max,iShares Core S&P Small-Cap_etf_Low_min,iShares Core S&P Small-Cap_etf_Close_average,iShares Core S&P Small-Cap_etf_Close_max,iShares Core S&P Small-Cap_etf_Close_min
2018-04-08,0.6135743200949234,0.6135743200949234,0.6135743200949234,0.33561092642160106,0.33561092642160106,0.33561092642160106,0.5095142040719391,0.5095142040719391,0.5095142040719391,0.2561201441226969,0.2561201441226969,0.2561201441226969
2018-04-15,0.8775452727893689,0.8775452727893689,0.8775452727893689,0.8698551864824279,0.8698551864824279,0.8698551864824279,0.8856976610217848,0.8856976610217848,0.8856976610217848,0.7760808891921646,0.7760808891921646,0.7760808891921646
2018-04-22,0.7449498606776622,0.7449498606776622,0.7449498606776622,0.5334015428498368,0.5334015428498368,0.5334015428498368,0.6620512553988982,0.6620512553988982,0.6620512553988982,0.6057681643751622,0.6057681643751622,0.6057681643751622
2018-04-29,0.008994022798408175,0.008994022798408175,0.008994022798408175,0.6728889252058967,0.6728889252058967,0.6728889252058967,0.24894265912072178,0.24894265912072178,0.24894265912072178,0.7197467208124912,0.7197467208124912,0.7197467208124912
2018-05-06,1.9542833180450752,1.9542833180450752,1.9542833180450752,2.097777894913344,2.097777894913344,2.097777894913344,2.028492529309502,2.028492529309502,2.028492529309502,1.9414809773550188,1.9414809773550188,1.9414809773550188
2018-05-13,2.07855807325323,2.07855807325323,2.07855807325323,2.163432392372454,2.163432392372454,2.163432392372454,2.069383031226495,2.069383031226495,2.069383031226495,2.0465358432742002,2.0465358432742002,2.0465358432742002
2018-05-20,1.6563400302413387,1.6563400302413387,1.6563400302413387,1.7772850080324702,1.7772850080324702,1.7772850080324702,1.6839979362913853,1.6839979362913853,1.6839979362913853,1.6509447995095259,1.6509447995095259,1.6509447995095259
2018-05-27,1.8076393988650246,1.8076393988650246,1.8076393988650246,1.8682756272014749,1.8682756272014749,1.8682756272014749,1.71752643442832,1.71752643442832,1.71752643442832,1.669699516025593,1.669699516025593,1.669699516025593
2018-06-03,1.941983016241682,1.941983016241682,1.941983016241682,2.028806826734734,2.028806826734734,2.028806826734734,1.88954288391438,1.88954288391438,1.88954288391438,1.9133933950214914,1.9133933950214914,1.9133933950214914
2018-06-10,1.6002523065831862,1.6002523065831862,1.6002523065831862,1.6356079693808416,1.6356079693808416,1.6356079693808416,1.4890477772628588,1.4890477772628588,1.4890477772628588,1.5874912758118234,1.5874912758118234,1.5874912758118234
