Date,iShares MSCI ACWI Low Carbon TargetEtf_Open_average,iShares MSCI ACWI Low Carbon TargetEtf_Open_max,iShares MSCI ACWI Low Carbon TargetEtf_Open_min,iShares MSCI ACWI Low Carbon TargetEtf_High_average,iShares MSCI ACWI Low Carbon TargetEtf_High_max,iShares MSCI ACWI Low Carbon TargetEtf_High_min,iShares MSCI ACWI Low Carbon TargetEtf_Low_average,iShares MSCI ACWI Low Carbon TargetEtf_Low_max,iShares MSCI ACWI Low Carbon TargetEtf_Low_min,iShares MSCI ACWI Low Carbon TargetEtf_Close_average,iShares MSCI ACWI Low Carbon TargetEtf_Close_max,iShares MSCI ACWI Low Carbon TargetEtf_Close_min
2018-05-27,-0.19789204621331133,-0.19789204621331133,-0.19789204621331133,-0.2581076548745282,-0.2581076548745282,-0.2581076548745282,0.03808006499627112,0.03808006499627112,0.03808006499627112,-0.04655126771226258,-0.04655126771226258,-0.04655126771226258
2018-06-03,0.3840558152822196,0.3840558152822196,0.3840558152822196,0.3740305016298949,0.3740305016298949,0.3740305016298949,0.5432280755205372,0.5432280755205372,0.5432280755205372,0.5317906150663937,0.5317906150663937,0.5317906150663937
2018-06-10,0.45304834951143313,0.45304834951143313,0.45304834951143313,0.36017845220192213,0.36017845220192213,0.36017845220192213,0.3855988972516431,0.3855988972516431,0.3855988972516431,0.1777969071863878,0.1777969071863878,0.1777969071863878
2018-06-17,-0.749794654890104,-0.749794654890104,-0.749794654890104,-1.0843391295540117,-1.0843391295540117,-1.0843391295540117,-0.3945462892638718,-0.3945462892638718,-0.3945462892638718,-0.8242002548009433,-0.8242002548009433,-0.8242002548009433
2018-06-24,-1.7528055431830631,-1.7528055431830631,-1.7528055431830631,-1.8879981396039622,-1.8879981396039622,-1.8879981396039622,-1.2761556516786883,-1.2761556516786883,-1.2761556516786883,-1.4451802259522877,-1.4451802259522877,-1.4451802259522877
2018-07-01,-1.3833432948321231,-1.3833432948321231,-1.3833432948321231,-1.258209955156707,-1.258209955156707,-1.258209955156707,-1.0096411730893442,-1.0096411730893442,-1.0096411730893442,-0.8114748910782011,-0.8114748910782011,-0.8114748910782011
2018-07-08,-0.21442966470491936,-0.21442966470491936,-0.21442966470491936,-0.5147864884421107,-0.5147864884421107,-0.5147864884421107,-0.12057128844402709,-0.12057128844402709,-0.12057128844402709,-0.17140963752172445,-0.17140963752172445,-0.17140963752172445
2018-07-15,-0.0575087868108958,-0.0575087868108958,-0.0575087868108958,-0.10518226012620568,-0.10518226012620568,-0.10518226012620568,0.19359251847193124,0.19359251847193124,0.19359251847193124,0.09712827301605735,0.09712827301605735,0.09712827301605735
2018-07-22,1.1277347877820867,1.1277347877820867,1.1277347877820867,0.9534656221827763,0.9534656221827763,0.9534656221827763,0.5241369213095767,0.5241369213095767,0.5241369213095767,0.6079248995255064,0.6079248995255064,0.6079248995255064
2018-07-29,0.4866500094905693,0.4866500094905693,0.4866500094905693,0.6669348315153236,0.6669348315153236,0.6669348315153236,0.7749852420138363,0.7749852420138363,0.7749852420138363,0.7921707986904231,0.7921707986904231,0.7921707986904231
