Date,ProShares UltraShort Basic Materials_Open_average,ProShares UltraShort Basic Materials_Open_max,ProShares UltraShort Basic Materials_Open_min,ProShares UltraShort Basic Materials_High_average,ProShares UltraShort Basic Materials_High_max,ProShares UltraShort Basic Materials_High_min,ProShares UltraShort Basic Materials_Low_average,ProShares UltraShort Basic Materials_Low_max,ProShares UltraShort Basic Materials_Low_min,ProShares UltraShort Basic Materials_Close_average,ProShares UltraShort Basic Materials_Close_max,ProShares UltraShort Basic Materials_Close_min
2018-04-08,0.036794945212332966,0.036794945212332966,0.036794945212332966,-0.2045978037672201,-0.2045978037672201,-0.2045978037672201,0.0,0.0,0.0,-0.2547979009816296,-0.2547979009816296,-0.2547979009816296
2018-04-15,-0.2953752436313933,-0.2953752436313933,-0.2953752436313933,-0.4975936450414567,-0.4975936450414567,-0.4975936450414567,-0.12276541767148773,-0.12276541767148773,-0.12276541767148773,-0.2922625333526026,-0.2922625333526026,-0.2922625333526026
2018-04-22,0.03523247014816037,0.03523247014816037,0.03523247014816037,-0.03513821007135376,-0.03513821007135376,-0.03513821007135376,0.37607468384905623,0.37607468384905623,0.37607468384905623,0.23859615867088976,0.23859615867088976,0.23859615867088976
2018-04-29,-0.07986861469892272,-0.07986861469892272,-0.07986861469892272,-0.3063195643745491,-0.3063195643745491,-0.3063195643745491,0.038030221175348856,0.038030221175348856,0.038030221175348856,-0.11387873265822862,-0.11387873265822862,-0.11387873265822862
2018-05-06,-0.799570295719198,-0.799570295719198,-0.799570295719198,-0.7586618871445248,-0.7586618871445248,-0.7586618871445248,-0.6594640731204191,-0.6594640731204191,-0.6594640731204191,-0.7144385957773927,-0.7144385957773927,-0.7144385957773927
2018-05-13,-1.2329418597229231,-1.2329418597229231,-1.2329418597229231,-1.3430996852700552,-1.3430996852700552,-1.3430996852700552,-1.2573015842844555,-1.2573015842844555,-1.2573015842844555,-1.2503460094994991,-1.2503460094994991,-1.2503460094994991
2018-05-20,-0.8000818385381253,-0.8000818385381253,-0.8000818385381253,-0.6390924895371818,-0.6390924895371818,-0.6390924895371818,-0.7167016421301755,-0.7167016421301755,-0.7167016421301755,-0.5615372972869098,-0.5615372972869098,-0.5615372972869098
2018-05-27,-0.7297391500196106,-0.7297391500196106,-0.7297391500196106,-0.8645731749792565,-0.8645731749792565,-0.8645731749792565,-0.7918234723698238,-0.7918234723698238,-0.7918234723698238,-0.8441201816631677,-0.8441201816631677,-0.8441201816631677
2018-06-03,-1.2679050992308478,-1.2679050992308478,-1.2679050992308478,-1.29057999705534,-1.29057999705534,-1.29057999705534,-1.6134813064871358,-1.6134813064871358,-1.6134813064871358,-1.48391197745468,-1.48391197745468,-1.48391197745468
2018-06-10,-0.6640876464807037,-0.6640876464807037,-0.6640876464807037,-0.7195574274091728,-0.7195574274091728,-0.7195574274091728,-0.7506012544077291,-0.7506012544077291,-0.7506012544077291,-0.7561019871862538,-0.7561019871862538,-0.7561019871862538
