Date,BKRKYStock_Open_average,BKRKYStock_Open_max,BKRKYStock_Open_min,BKRKYStock_Open_volatility,BKRKYStock_Open_change,BKRKYStock_High_average,BKRKYStock_High_max,BKRKYStock_High_min,BKRKYStock_High_volatility,BKRKYStock_High_change,BKRKYStock_Low_average,BKRKYStock_Low_max,BKRKYStock_Low_min,BKRKYStock_Low_volatility,BKRKYStock_Low_change,BKRKYStock_Close_average,BKRKYStock_Close_max,BKRKYStock_Close_min,BKRKYStock_Close_volatility,BKRKYStock_Close_change,BKRKYStock_Volume_average,BKRKYStock_Volume_max,BKRKYStock_Volume_min,BKRKYStock_Volume_volatility,BKRKYStock_Volume_change
2018-05-27,-1.3261856643760583,-1.3946112532967483,-1.2097475742006307,0.3923982284105201,-0.9831524133465802,-1.3278425263919738,-1.4235668073122554,-1.181997017248283,0.19682550748645997,-0.7086006875341637,-1.3213548425958894,-1.5141932164980934,-1.1276469472664377,-0.4788731023918658,-0.47543976840067814,-1.3066082402943524,-1.4771670478023826,-1.221146736856707,0.04509545012773819,-0.5111056608866524,-0.5732874214926034,-0.5735523821489011,0.14068636869896994,-0.5995629981515911,-0.12175638227413829
2018-06-03,-1.2000554060366233,-1.5349056449141403,-0.9436470432899525,-0.8972545221408671,0.3492118645362952,-1.1486987233149242,-1.3638971199114591,-0.879342418056469,-0.7431102463033935,0.3235404598200675,-1.15131217368547,-1.298213247345035,-0.9598608724085519,-0.561862721149661,0.0032522486267651004,-1.146838145138095,-1.3760417459693801,-0.982835889940238,-0.6293377532044573,0.22878200640118151,0.06505502264164457,0.28894302282895057,-0.5622225644363221,0.3317881116878807,-0.2201456725206715
2018-06-10,-1.1249762023853076,-1.371878247094297,-0.9136491580533991,-0.6256948310047902,0.7857770234711985,-1.0800973282029005,-1.4120302831879343,-0.8197866390318967,-1.029861146484295,0.38659057146540154,-1.0822290462638324,-1.340883145524249,-0.8343423855652896,-1.0940076193504966,0.4964479585370449,-1.0790246999303847,-1.313598548584379,-0.843948172328905,-0.8812803865407143,0.2723549933776193,-0.5136860207200586,-0.42009421941167946,-0.4494499171434483,-0.40806977034304825,-0.33744452365759436
2018-06-17,-1.4206764821048639,-1.4696183757949899,-1.41283418835206,0.6702621327158889,-1.0913222517652832,-1.2738590465641075,-1.3245222938654766,-1.27931603897064,0.6023495098033572,-0.6422599995055676,-1.400437506557667,-1.4778915278850744,-1.3569965021799384,0.25262942512371694,-0.8266831105715081,-1.359325128931282,-1.4314381019154612,-1.2533242469455066,0.1470627008328759,-0.08664054895625754,-0.06309416405656286,-0.15308316769311042,1.536166279553792,-0.24993403057650096,-0.09411599878301564
2018-06-24,-1.694299645768218,-1.9652920620363667,-1.5940615080411378,-0.11370801892570422,0.11606776472020844,-1.6771654133218614,-1.8250845814583263,-1.5820796517076599,0.1910355931211116,-0.09365342841157628,-1.6572080589405667,-1.7978414009014427,-1.5615403113141846,-0.12909190702683201,0.10891368251212659,-1.670731112388808,-1.858567584981188,-1.5528952168834547,-0.2228282228169618,0.05119219430106361,0.05032327578726491,-0.2236238353716348,0.2035408737595417,-0.2432073131331882,0.6959683789811992
2018-07-01,-1.5948199207862435,-1.7485060440809561,-1.361136114422832,-0.451288610743388,0.3351329880174708,-1.505612961165868,-1.7012204392300427,-1.2662636520460115,-0.6524857281596066,0.5520767021142897,-1.5126440908394418,-1.5698630593875604,-1.322346885639987,-0.32093853045245574,0.37818547683540077,-1.483580863985577,-1.615773973856435,-1.3361368404603582,-0.4070895631535527,0.4121503998118051,-0.5137015343586369,-0.595975770626708,0.27460831433126726,-0.6477055388463682,-0.0006716686162803535
2018-07-08,-1.002793790538646,-1.1083606386605753,-0.8715632381148966,-0.30843873112774434,-0.14486109334615388,-1.035327315328998,-1.1912385676633377,-0.8433402800358613,-0.674633227353955,-0.01851394291321382,-0.984415762945267,-1.130748531724691,-0.8808656696017009,-0.5853617719614674,-0.25419471320298537,-1.0176626265844044,-1.1293041790198628,-0.9615592325540234,-0.29842955599526666,-0.4306905538066387,-0.15961279931647823,-0.20973583859898634,1.233784373251713,-0.36947155480695937,0.015002677481589868
2018-07-15,-1.2298938410083764,-1.4639629643677934,-1.051899607962153,-0.8534691011402736,0.21285891467499032,-1.2027775649381443,-1.3192321123423145,-1.039585901297268,-0.5249782219398486,0.2587224067287243,-1.2175871196640664,-1.302002975756442,-1.0672453005208056,-0.6099633985275209,0.14712619725805473,-1.1702714535242138,-1.2419177543640276,-1.104835562008958,-0.22167084544127152,0.1797349588332276,0.49580641183986024,0.3044708126776977,2.1444151655568384,0.004992846235024534,1.6879836578734162
2018-07-22,-0.7670781796785904,-0.7737117263186725,-0.6883809608046095,-0.08662816829332633,1.162724272614129,-0.801122420872741,-0.8721791793476265,-0.6103506823065767,-0.5947944808308282,0.7645107062597347,-0.7656905036453228,-0.8019376921123778,-0.637566498438499,-0.4722040139729673,0.98910715570478,-0.7471853366920844,-0.8046314647144931,-0.6156064194841951,-0.5499063956597535,0.7339946287924326,-0.18686320959170216,0.08635212336431075,-1.6435192910826895,0.3454950516754361,-1.7565094902250948
2018-07-29,-0.3177240440376811,-0.12384346667350447,-0.34261722812154083,0.6077372787575173,1.479388358266576,-0.3600220736492882,-0.2180055678454277,-0.39319291088581093,0.496134796319496,1.3711587336750681,-0.31972210101355775,-0.2680386477250039,-0.3920336649795903,0.3765696811437892,1.322869877525921,-0.33017241486826593,-0.16958768298476645,-0.43650168048101123,0.8940342786917947,1.3682878856672618,1.5604588777366086,1.233691945994325,0.5784481143296492,1.1932813335335506,0.05782857001456856
