Date,Vanguard Global ex-US Real Estate_Open_average,Vanguard Global ex-US Real Estate_Open_max,Vanguard Global ex-US Real Estate_Open_min,Vanguard Global ex-US Real Estate_High_average,Vanguard Global ex-US Real Estate_High_max,Vanguard Global ex-US Real Estate_High_min,Vanguard Global ex-US Real Estate_Low_average,Vanguard Global ex-US Real Estate_Low_max,Vanguard Global ex-US Real Estate_Low_min,Vanguard Global ex-US Real Estate_Close_average,Vanguard Global ex-US Real Estate_Close_max,Vanguard Global ex-US Real Estate_Close_min
2018-04-08,0.29887821447516305,0.29887821447516305,0.29887821447516305,0.2076563264081567,0.2076563264081567,0.2076563264081567,0.3343197554788497,0.3343197554788497,0.3343197554788497,0.2542508070320453,0.2542508070320453,0.2542508070320453
2018-04-15,0.02811485680607816,0.02811485680607816,0.02811485680607816,-0.11001744796489905,-0.11001744796489905,-0.11001744796489905,0.0938503792054337,0.0938503792054337,0.0938503792054337,0.0028938465629746377,0.0028938465629746377,0.0028938465629746377
2018-04-22,0.4188512914246808,0.4188512914246808,0.4188512914246808,0.4627886018273589,0.4627886018273589,0.4627886018273589,0.5344281276607916,0.5344281276607916,0.5344281276607916,0.6586864144145482,0.6586864144145482,0.6586864144145482
2018-04-29,0.07685846757418144,0.07685846757418144,0.07685846757418144,0.41037615390653776,0.41037615390653776,0.41037615390653776,0.25593469046625333,0.25593469046625333,0.25593469046625333,0.4808932628327681,0.4808932628327681,0.4808932628327681
2018-05-06,1.3553073745948931,1.3553073745948931,1.3553073745948931,1.5088651625482206,1.5088651625482206,1.5088651625482206,1.4425643321366641,1.4425643321366641,1.4425643321366641,1.3132719844457825,1.3132719844457825,1.3132719844457825
2018-05-13,-0.0523469165717413,-0.0523469165717413,-0.0523469165717413,-0.2830995738095751,-0.2830995738095751,-0.2830995738095751,0.13440822937622815,0.13440822937622815,0.13440822937622815,0.03631122301649463,0.03631122301649463,0.03631122301649463
2018-05-20,-0.19323815841244052,-0.19323815841244052,-0.19323815841244052,-0.36385804219834317,-0.36385804219834317,-0.36385804219834317,0.033865325541073465,0.033865325541073465,0.033865325541073465,-0.13810774964181066,-0.13810774964181066,-0.13810774964181066
2018-05-27,-0.6513428588369246,-0.6513428588369246,-0.6513428588369246,-1.0698032681609022,-1.0698032681609022,-1.0698032681609022,-0.3692338203040914,-0.3692338203040914,-0.3692338203040914,-0.5125343867643837,-0.5125343867643837,-0.5125343867643837
2018-06-03,0.7687010771785955,0.7687010771785955,0.7687010771785955,0.7872517867240009,0.7872517867240009,0.7872517867240009,0.7827215199295245,0.7827215199295245,0.7827215199295245,0.9243928347932586,0.9243928347932586,0.9243928347932586
2018-06-10,-1.007503467075856,-1.007503467075856,-1.007503467075856,-0.8649802038536756,-0.8649802038536756,-0.8649802038536756,-0.533414903943706,-0.533414903943706,-0.533414903943706,-0.41877543619372887,-0.41877543619372887,-0.41877543619372887
