Date,iShares Core MSCI EuropeEtf_Open_average,iShares Core MSCI EuropeEtf_Open_max,iShares Core MSCI EuropeEtf_Open_min,iShares Core MSCI EuropeEtf_High_average,iShares Core MSCI EuropeEtf_High_max,iShares Core MSCI EuropeEtf_High_min,iShares Core MSCI EuropeEtf_Low_average,iShares Core MSCI EuropeEtf_Low_max,iShares Core MSCI EuropeEtf_Low_min,iShares Core MSCI EuropeEtf_Close_average,iShares Core MSCI EuropeEtf_Close_max,iShares Core MSCI EuropeEtf_Close_min
2018-05-27,-0.5990719789039516,-0.5990719789039516,-0.5990719789039516,-0.7456472953414507,-0.7456472953414507,-0.7456472953414507,-0.5965341960708653,-0.5965341960708653,-0.5965341960708653,-0.6267493113009355,-0.6267493113009355,-0.6267493113009355
2018-06-03,-0.4007501897360206,-0.4007501897360206,-0.4007501897360206,-0.4716045136129912,-0.4716045136129912,-0.4716045136129912,-0.3184565193521041,-0.3184565193521041,-0.3184565193521041,-0.39626543121734775,-0.39626543121734775,-0.39626543121734775
2018-06-10,-0.3411054143527503,-0.3411054143527503,-0.3411054143527503,-0.5582764338605527,-0.5582764338605527,-0.5582764338605527,-0.28531056785658837,-0.28531056785658837,-0.28531056785658837,-0.43226460321176097,-0.43226460321176097,-0.43226460321176097
2018-06-17,-2.3573348219602424,-2.3573348219602424,-2.3573348219602424,-2.3656957192654393,-2.3656957192654393,-2.3656957192654393,-1.9416855221787186,-1.9416855221787186,-1.9416855221787186,-2.285172316118031,-2.285172316118031,-2.285172316118031
2018-06-24,-2.484301613940628,-2.484301613940628,-2.484301613940628,-2.4665096961116753,-2.4665096961116753,-2.4665096961116753,-2.314358758997858,-2.314358758997858,-2.314358758997858,-2.4446419865948825,-2.4446419865948825,-2.4446419865948825
2018-07-01,-1.7434472282312203,-1.7434472282312203,-1.7434472282312203,-1.6959531160351864,-1.6959531160351864,-1.6959531160351864,-1.5579620385314343,-1.5579620385314343,-1.5579620385314343,-1.5048680919686606,-1.5048680919686606,-1.5048680919686606
2018-07-08,-1.4193572973938637,-1.4193572973938637,-1.4193572973938637,-1.443097800317374,-1.443097800317374,-1.443097800317374,-1.2866734964476982,-1.2866734964476982,-1.2866734964476982,-1.2587715623419176,-1.2587715623419176,-1.2587715623419176
2018-07-15,-1.3072718440828137,-1.3072718440828137,-1.3072718440828137,-1.1859394974825321,-1.1859394974825321,-1.1859394974825321,-1.1692471722875821,-1.1692471722875821,-1.1692471722875821,-1.0856023736714628,-1.0856023736714628,-1.0856023736714628
2018-07-22,-0.5869947254208262,-0.5869947254208262,-0.5869947254208262,-0.6645688511385924,-0.6645688511385924,-0.6645688511385924,-0.5899221357548725,-0.5899221357548725,-0.5899221357548725,-0.6592072046664211,-0.6592072046664211,-0.6592072046664211
2018-07-29,-1.0673281272138437,-1.0673281272138437,-1.0673281272138437,-1.0312627780895363,-1.0312627780895363,-1.0312627780895363,-0.9575717419435188,-0.9575717419435188,-0.9575717419435188,-0.8803583427913021,-0.8803583427913021,-0.8803583427913021
2018-08-05,-1.5794223638649447,-1.5794223638649447,-1.5794223638649447,-1.687489868912141,-1.687489868912141,-1.687489868912141,-1.6324780550298337,-1.6324780550298337,-1.6324780550298337,-1.6778101515018709,-1.6778101515018709,-1.6778101515018709
2018-08-12,-1.8742022036959498,-1.8742022036959498,-1.8742022036959498,-1.7830173308326653,-1.7830173308326653,-1.7830173308326653,-1.862141602290661,-1.862141602290661,-1.862141602290661,-1.7446832100689003,-1.7446832100689003,-1.7446832100689003
2018-08-19,-0.8733998837839967,-0.8733998837839967,-0.8733998837839967,-0.9018415142868221,-0.9018415142868221,-0.9018415142868221,-0.8377203831594727,-0.8377203831594727,-0.8377203831594727,-0.8552930924368742,-0.8552930924368742,-0.8552930924368742
2018-08-26,-0.75517996274137,-0.75517996274137,-0.75517996274137,-0.7942824659901673,-0.7942824659901673,-0.7942824659901673,-0.8937575213049548,-0.8937575213049548,-0.8937575213049548,-0.8849038657613066,-0.8849038657613066,-0.8849038657613066
2018-09-02,-1.6641290080694031,-1.6641290080694031,-1.6641290080694031,-1.6560999439198285,-1.6560999439198285,-1.6560999439198285,-1.5978827929319106,-1.5978827929319106,-1.5978827929319106,-1.6418916745314982,-1.6418916745314982,-1.6418916745314982
2018-09-09,-0.8132687060601721,-0.8132687060601721,-0.8132687060601721,-0.9268957816828054,-0.9268957816828054,-0.9268957816828054,-0.8846289096973984,-0.8846289096973984,-0.8846289096973984,-0.9701582147271113,-0.9701582147271113,-0.9701582147271113
2018-09-16,0.05581681470769752,0.05581681470769752,0.05581681470769752,-0.056220280976881976,-0.056220280976881976,-0.056220280976881976,0.09982917557382112,0.09982917557382112,0.09982917557382112,0.0007655255897439869,0.0007655255897439869,0.0007655255897439869
2018-09-23,-0.5048243194903552,-0.5048243194903552,-0.5048243194903552,-0.44153628286911506,-0.44153628286911506,-0.44153628286911506,-0.4483003721658734,-0.4483003721658734,-0.4483003721658734,-0.557788072092107,-0.557788072092107,-0.557788072092107
2018-09-30,-1.2432946152900808,-1.2432946152900808,-1.2432946152900808,-1.4369149449755652,-1.4369149449755652,-1.4369149449755652,-1.4189244316761127,-1.4189244316761127,-1.4189244316761127,-1.417797363950937,-1.417797363950937,-1.417797363950937
2018-10-07,-2.3887551774812312,-2.3887551774812312,-2.3887551774812312,-2.5547650227765457,-2.5547650227765457,-2.5547650227765457,-2.6974891210458214,-2.6974891210458214,-2.6974891210458214,-2.5646457242995377,-2.5646457242995377,-2.5646457242995377
2018-10-14,-2.2986303753866366,-2.2986303753866366,-2.2986303753866366,-2.241432017455757,-2.241432017455757,-2.241432017455757,-2.143847351500467,-2.143847351500467,-2.143847351500467,-2.2211944180868426,-2.2211944180868426,-2.2211944180868426
2018-10-21,-2.744900553618659,-2.744900553618659,-2.744900553618659,-2.6619592206541394,-2.6619592206541394,-2.6619592206541394,-2.756766271540964,-2.756766271540964,-2.756766271540964,-2.6550177842673337,-2.6550177842673337,-2.6550177842673337
2018-10-28,-1.3001986961295733,-1.3001986961295733,-1.3001986961295733,-1.3942848176894775,-1.3942848176894775,-1.3942848176894775,-1.4382203294231193,-1.4382203294231193,-1.4382203294231193,-1.4936515346043753,-1.4936515346043753,-1.4936515346043753
2018-11-04,-1.3933874403615716,-1.3933874403615716,-1.3933874403615716,-1.4852231543524566,-1.4852231543524566,-1.4852231543524566,-1.3169376237937243,-1.3169376237937243,-1.3169376237937243,-1.3851453179334827,-1.3851453179334827,-1.3851453179334827
2018-11-11,-1.693671497972814,-1.693671497972814,-1.693671497972814,-1.6704042658270761,-1.6704042658270761,-1.6704042658270761,-1.5611896148333542,-1.5611896148333542,-1.5611896148333542,-1.567717133874989,-1.567717133874989,-1.567717133874989
2018-11-18,-1.8341775198757253,-1.8341775198757253,-1.8341775198757253,-1.8553734338043124,-1.8553734338043124,-1.8553734338043124,-1.6867593962950946,-1.6867593962950946,-1.6867593962950946,-1.7916214757269764,-1.7916214757269764,-1.7916214757269764
2018-11-25,-1.3151729198582531,-1.3151729198582531,-1.3151729198582531,-1.3885608401142302,-1.3885608401142302,-1.3885608401142302,-1.2871637433005882,-1.2871637433005882,-1.2871637433005882,-1.3314960129193418,-1.3314960129193418,-1.3314960129193418
2018-12-02,-1.6109043777316108,-1.6109043777316108,-1.6109043777316108,-1.6462110836977408,-1.6462110836977408,-1.6462110836977408,-1.7246506973080458,-1.7246506973080458,-1.7246506973080458,-1.8187850272730104,-1.8187850272730104,-1.8187850272730104
2018-12-09,-1.6542391593213812,-1.6542391593213812,-1.6542391593213812,-1.6997038408614715,-1.6997038408614715,-1.6997038408614715,-1.5716688984085023,-1.5716688984085023,-1.5716688984085023,-1.7022546123113231,-1.7022546123113231,-1.7022546123113231
2018-12-16,-1.9733887994349675,-1.9733887994349675,-1.9733887994349675,-1.994295148397281,-1.994295148397281,-1.994295148397281,-2.0230604835169195,-2.0230604835169195,-2.0230604835169195,-2.1040827473241985,-2.1040827473241985,-2.1040827473241985
2018-12-23,-1.6081553225253096,-1.6081553225253096,-1.6081553225253096,-1.662323725462756,-1.662323725462756,-1.662323725462756,-1.5547520936840757,-1.5547520936840757,-1.5547520936840757,-1.5956998602003778,-1.5956998602003778,-1.5956998602003778
2018-12-30,-1.3548558646706323,-1.3548558646706323,-1.3548558646706323,-1.2013940781345827,-1.2013940781345827,-1.2013940781345827,-1.2593342630882205,-1.2593342630882205,-1.2593342630882205,-1.1254782525895126,-1.1254782525895126,-1.1254782525895126
2019-01-06,-0.7053089879556075,-0.7053089879556075,-0.7053089879556075,-0.7607502599646462,-0.7607502599646462,-0.7607502599646462,-0.6396091303065611,-0.6396091303065611,-0.6396091303065611,-0.7050166214957366,-0.7050166214957366,-0.7050166214957366
