Date,PowerShares FTSE International Low Beta Equal Weig_etf_Open_average,PowerShares FTSE International Low Beta Equal Weig_etf_Open_max,PowerShares FTSE International Low Beta Equal Weig_etf_Open_min,PowerShares FTSE International Low Beta Equal Weig_etf_High_average,PowerShares FTSE International Low Beta Equal Weig_etf_High_max,PowerShares FTSE International Low Beta Equal Weig_etf_High_min,PowerShares FTSE International Low Beta Equal Weig_etf_Low_average,PowerShares FTSE International Low Beta Equal Weig_etf_Low_max,PowerShares FTSE International Low Beta Equal Weig_etf_Low_min,PowerShares FTSE International Low Beta Equal Weig_etf_Close_average,PowerShares FTSE International Low Beta Equal Weig_etf_Close_max,PowerShares FTSE International Low Beta Equal Weig_etf_Close_min
2018-09-30,-1.2130739690484265,-1.2130739690484265,-1.2130739690484265,-1.3835252197221592,-1.3835252197221592,-1.3835252197221592,-1.1777856732310203,-1.1777856732310203,-1.1777856732310203,-1.1602534028494331,-1.1602534028494331,-1.1602534028494331
2018-10-07,-2.2094660606059375,-2.2094660606059375,-2.2094660606059375,-2.4810923193936247,-2.4810923193936247,-2.4810923193936247,-2.463676148127194,-2.463676148127194,-2.463676148127194,-2.450595742351424,-2.450595742351424,-2.450595742351424
2018-10-14,-1.8245759613331667,-1.8245759613331667,-1.8245759613331667,-1.9655933993535142,-1.9655933993535142,-1.9655933993535142,-1.7058531991241015,-1.7058531991241015,-1.7058531991241015,-1.8789379261426775,-1.8789379261426775,-1.8789379261426775
2018-10-21,-2.4010106229603725,-2.4010106229603725,-2.4010106229603725,-2.4139302725969363,-2.4139302725969363,-2.4139302725969363,-2.418015392744365,-2.418015392744365,-2.418015392744365,-2.496672390970226,-2.496672390970226,-2.496672390970226
2018-10-28,-1.1880795217647222,-1.1880795217647222,-1.1880795217647222,-1.2408605521525915,-1.2408605521525915,-1.2408605521525915,-1.2065443357346761,-1.2065443357346761,-1.2065443357346761,-1.1407488686688398,-1.1407488686688398,-1.1407488686688398
2018-11-04,-0.8840220641163458,-0.8840220641163458,-0.8840220641163458,-0.9566127781119873,-0.9566127781119873,-0.9566127781119873,-0.7773094079421123,-0.7773094079421123,-0.7773094079421123,-0.8743176309375712,-0.8743176309375712,-0.8743176309375712
2018-11-11,-1.0136220122217554,-1.0136220122217554,-1.0136220122217554,-1.0466604303201994,-1.0466604303201994,-1.0466604303201994,-0.9219313365909219,-0.9219313365909219,-0.9219313365909219,-0.9908484594758696,-0.9908484594758696,-0.9908484594758696
2018-11-18,-1.0779177558319013,-1.0779177558319013,-1.0779177558319013,-1.0057817339002224,-1.0057817339002224,-1.0057817339002224,-0.9877097853019451,-0.9877097853019451,-0.9877097853019451,-0.9756749661774726,-0.9756749661774726,-0.9756749661774726
2018-11-25,-0.5264265536170124,-0.5264265536170124,-0.5264265536170124,-0.5794513855919894,-0.5794513855919894,-0.5794513855919894,-0.4498482561323178,-0.4498482561323178,-0.4498482561323178,-0.5220239505751985,-0.5220239505751985,-0.5220239505751985
2018-12-02,-0.8272341461529931,-0.8272341461529931,-0.8272341461529931,-0.8647478785751409,-0.8647478785751409,-0.8647478785751409,-1.1200383845579536,-1.1200383845579536,-1.1200383845579536,-1.0995969330501443,-1.0995969330501443,-1.0995969330501443
2018-12-09,-1.0451926408962882,-1.0451926408962882,-1.0451926408962882,-1.0796973173453464,-1.0796973173453464,-1.0796973173453464,-0.9704341623151073,-0.9704341623151073,-0.9704341623151073,-1.0442345937435824,-1.0442345937435824,-1.0442345937435824
2018-12-16,-1.6347288450524484,-1.6347288450524484,-1.6347288450524484,-1.5916122480403134,-1.5916122480403134,-1.5916122480403134,-1.832997203734214,-1.832997203734214,-1.832997203734214,-1.8828293561389957,-1.8828293561389957,-1.8828293561389957
2018-12-23,-1.7404535575135192,-1.7404535575135192,-1.7404535575135192,-1.5132837951387252,-1.5132837951387252,-1.5132837951387252,-1.4344776292156938,-1.4344776292156938,-1.4344776292156938,-1.2148932530679553,-1.2148932530679553,-1.2148932530679553
2018-12-30,-1.287081244183925,-1.287081244183925,-1.287081244183925,-0.9531808415190416,-0.9531808415190416,-0.9531808415190416,-1.0269834448577522,-1.0269834448577522,-1.0269834448577522,-0.7107684199464592,-0.7107684199464592,-0.7107684199464592
2019-01-06,-0.14179823511312273,-0.14179823511312273,-0.14179823511312273,-0.3058991893339573,-0.3058991893339573,-0.3058991893339573,0.021940882502138374,0.021940882502138374,0.021940882502138374,-0.10244236614464021,-0.10244236614464021,-0.10244236614464021
2019-01-13,0.7334370333998874,0.7334370333998874,0.7334370333998874,0.9824692631415091,0.9824692631415091,0.9824692631415091,0.8154421204570664,0.8154421204570664,0.8154421204570664,0.8867738611161464,0.8867738611161464,0.8867738611161464
2019-01-20,0.9041947069926641,0.9041947069926641,0.9041947069926641,0.9563649472818287,0.9563649472818287,0.9563649472818287,0.8053936063334031,0.8053936063334031,0.8053936063334031,0.7197102933181153,0.7197102933181153,0.7197102933181153
2019-01-27,0.9295903130838549,0.9295903130838549,0.9295903130838549,0.96336735465702,0.96336735465702,0.96336735465702,0.8612023363710613,0.8612023363710613,0.8612023363710613,0.9372220523100102,0.9372220523100102,0.9372220523100102
2019-02-03,0.23520831711314336,0.23520831711314336,0.23520831711314336,0.23534281229985493,0.23534281229985493,0.23534281229985493,0.35440224432067585,0.35440224432067585,0.35440224432067585,0.36715561847067557,0.36715561847067557,0.36715561847067557
2019-02-10,1.0311411266103938,1.0311411266103938,1.0311411266103938,1.2573608785422596,1.2573608785422596,1.2573608785422596,1.0719726322846925,1.0719726322846925,1.0719726322846925,1.1627521738722726,1.1627521738722726,1.1627521738722726
2019-02-17,1.4577635211732922,1.4577635211732922,1.4577635211732922,1.5034653556767068,1.5034653556767068,1.5034653556767068,1.4517019141780887,1.4517019141780887,1.4517019141780887,1.4520557212196938,1.4520557212196938,1.4520557212196938
2019-02-24,1.4701814541198979,1.4701814541198979,1.4701814541198979,1.4459484751888616,1.4459484751888616,1.4459484751888616,1.2779965811081189,1.2779965811081189,1.2779965811081189,1.2208992202262479,1.2208992202262479,1.2208992202262479
2019-03-03,0.44475440077877254,0.44475440077877254,0.44475440077877254,0.6239706340861622,0.6239706340861622,0.6239706340861622,0.5119674925531105,0.5119674925531105,0.5119674925531105,0.5625513558587865,0.5625513558587865,0.5625513558587865
2019-03-10,1.2951997179168675,1.2951997179168675,1.2951997179168675,1.3400718595139953,1.3400718595139953,1.3400718595139953,1.2062478502132372,1.2062478502132372,1.2062478502132372,1.2446999047059757,1.2446999047059757,1.2446999047059757
2019-03-17,1.028542610621734,1.028542610621734,1.028542610621734,0.9775699984750571,0.9775699984750571,0.9775699984750571,0.8956138625459381,0.8956138625459381,0.8956138625459381,0.9474405972545265,0.9474405972545265,0.9474405972545265
2019-03-24,0.9312427158125103,0.9312427158125103,0.9312427158125103,0.9055848847535692,0.9055848847535692,0.9055848847535692,0.9625309644453026,0.9625309644453026,0.9625309644453026,0.9766010809374913,0.9766010809374913,0.9766010809374913
2019-03-31,1.3716109878480114,1.3716109878480114,1.3716109878480114,1.2901417169060196,1.2901417169060196,1.2901417169060196,1.560533787036699,1.560533787036699,1.560533787036699,1.48968337003303,1.48968337003303,1.48968337003303
2019-04-07,1.3522194312516322,1.3522194312516322,1.3522194312516322,1.3960741413457913,1.3960741413457913,1.3960741413457913,1.547921347596832,1.547921347596832,1.547921347596832,1.49320764096217,1.49320764096217,1.49320764096217
2019-04-14,1.140241439545353,1.140241439545353,1.140241439545353,1.128634683219248,1.128634683219248,1.128634683219248,1.1989733928848099,1.1989733928848099,1.1989733928848099,1.224155350488977,1.224155350488977,1.224155350488977
2019-04-21,0.6041191184579158,0.6041191184579158,0.6041191184579158,0.6668174279077966,0.6668174279077966,0.6668174279077966,0.7497157408724124,0.7497157408724124,0.7497157408724124,0.6715499577445335,0.6715499577445335,0.6715499577445335
2019-04-28,0.6462334253308069,0.6462334253308069,0.6462334253308069,0.6245641035359304,0.6245641035359304,0.6245641035359304,0.6967661266087164,0.6967661266087164,0.6967661266087164,0.7222680111574391,0.7222680111574391,0.7222680111574391
2019-05-05,-1.328243382722971,-1.328243382722971,-1.328243382722971,-1.2646864384994652,-1.2646864384994652,-1.2646864384994652,-1.4693669781077747,-1.4693669781077747,-1.4693669781077747,-0.9815514801256985,-0.9815514801256985,-0.9815514801256985
2019-05-12,-1.4840868038918131,-1.4840868038918131,-1.4840868038918131,-1.7765718102084036,-1.7765718102084036,-1.7765718102084036,-1.29894784627766,-1.29894784627766,-1.29894784627766,-1.613530201381056,-1.613530201381056,-1.613530201381056
2019-05-19,-1.173455946625882,-1.173455946625882,-1.173455946625882,-1.3244652903031562,-1.3244652903031562,-1.3244652903031562,-1.2212194065200193,-1.2212194065200193,-1.2212194065200193,-1.272064911439908,-1.272064911439908,-1.272064911439908
2019-05-26,-1.8955744411097657,-1.8955744411097657,-1.8955744411097657,-1.8945710259588235,-1.8945710259588235,-1.8945710259588235,-1.8066655118780046,-1.8066655118780046,-1.8066655118780046,-1.9451073575448377,-1.9451073575448377,-1.9451073575448377
2019-06-02,0.019202632139238836,0.019202632139238836,0.019202632139238836,0.08530863051946538,0.08530863051946538,0.08530863051946538,0.058963214542935266,0.058963214542935266,0.058963214542935266,0.20734353659495067,0.20734353659495067,0.20734353659495067
2019-06-09,-0.2211259021402173,-0.2211259021402173,-0.2211259021402173,-0.38851087584194555,-0.38851087584194555,-0.38851087584194555,-0.2122750593793786,-0.2122750593793786,-0.2122750593793786,-0.38930790492359607,-0.38930790492359607,-0.38930790492359607
2019-06-16,0.9901809515103472,0.9901809515103472,0.9901809515103472,0.9648967231165755,0.9648967231165755,0.9648967231165755,0.8105570226230363,0.8105570226230363,0.8105570226230363,0.9802962840839801,0.9802962840839801,0.9802962840839801
2019-06-23,0.014921218773146666,0.014921218773146666,0.014921218773146666,0.05803271877810933,0.05803271877810933,0.05803271877810933,0.11317237943170115,0.11317237943170115,0.11317237943170115,0.1318263937328884,0.1318263937328884,0.1318263937328884
2019-06-30,1.1093603798850284,1.1093603798850284,1.1093603798850284,1.0870831416451994,1.0870831416451994,1.0870831416451994,1.1895875343766247,1.1895875343766247,1.1895875343766247,1.1075547593522734,1.1075547593522734,1.1075547593522734
2019-07-07,0.14321137692402716,0.14321137692402716,0.14321137692402716,0.2442725049764852,0.2442725049764852,0.2442725049764852,0.23963439719956628,0.23963439719956628,0.23963439719956628,0.2787603803284191,0.2787603803284191,0.2787603803284191
2019-07-14,0.058575619753977126,0.058575619753977126,0.058575619753977126,0.13675892563045813,0.13675892563045813,0.13675892563045813,0.15025062674119652,0.15025062674119652,0.15025062674119652,0.20219131079003674,0.20219131079003674,0.20219131079003674
2019-07-21,-0.18411617114624113,-0.18411617114624113,-0.18411617114624113,-0.3856214449961072,-0.3856214449961072,-0.3856214449961072,-0.18791240976821047,-0.18791240976821047,-0.18791240976821047,-0.39912280021117236,-0.39912280021117236,-0.39912280021117236
2019-07-28,-1.6476240461450726,-1.6476240461450726,-1.6476240461450726,-1.6949532635217084,-1.6949532635217084,-1.6949532635217084,-1.577764451543046,-1.577764451543046,-1.577764451543046,-1.6583123951777021,-1.6583123951777021,-1.6583123951777021
2019-08-04,-1.6052096443783153,-1.6052096443783153,-1.6052096443783153,-1.7099416957646498,-1.7099416957646498,-1.7099416957646498,-1.6642202914458497,-1.6642202914458497,-1.6642202914458497,-1.6935466081873285,-1.6935466081873285,-1.6935466081873285
2019-08-11,-1.9824200790279083,-1.9824200790279083,-1.9824200790279083,-1.9602755801508693,-1.9602755801508693,-1.9602755801508693,-1.956794541255649,-1.956794541255649,-1.956794541255649,-1.8510979949961954,-1.8510979949961954,-1.8510979949961954
2019-08-18,-1.2284768205956083,-1.2284768205956083,-1.2284768205956083,-1.2102709009002062,-1.2102709009002062,-1.2102709009002062,-1.5023273832229564,-1.5023273832229564,-1.5023273832229564,-1.5933168188731017,-1.5933168188731017,-1.5933168188731017
2019-08-25,-0.9065540682032954,-0.9065540682032954,-0.9065540682032954,-1.0628099173512142,-1.0628099173512142,-1.0628099173512142,-0.8214159058134655,-0.8214159058134655,-0.8214159058134655,-0.8977048415349084,-0.8977048415349084,-0.8977048415349084
2019-09-01,-0.2196846961063487,-0.2196846961063487,-0.2196846961063487,-0.24876751092886387,-0.24876751092886387,-0.24876751092886387,-0.15372726285717822,-0.15372726285717822,-0.15372726285717822,-0.17925379873016029,-0.17925379873016029,-0.17925379873016029
2019-09-08,0.5225820424216204,0.5225820424216204,0.5225820424216204,0.6376148800255658,0.6376148800255658,0.6376148800255658,0.5643228707207621,0.5643228707207621,0.5643228707207621,0.6605067331059128,0.6605067331059128,0.6605067331059128
2019-09-15,0.721241745637029,0.721241745637029,0.721241745637029,0.6450215121200041,0.6450215121200041,0.6450215121200041,0.7287033299207167,0.7287033299207167,0.7287033299207167,0.650884696447597,0.650884696447597,0.650884696447597
2019-09-22,-0.09341378199393911,-0.09341378199393911,-0.09341378199393911,-0.21895352782699343,-0.21895352782699343,-0.21895352782699343,-0.3320828804188915,-0.3320828804188915,-0.3320828804188915,-0.3099377238402611,-0.3099377238402611,-0.3099377238402611
2019-09-29,-0.48778786426252313,-0.48778786426252313,-0.48778786426252313,-0.5432858204947839,-0.5432858204947839,-0.5432858204947839,-0.4046752784764954,-0.4046752784764954,-0.4046752784764954,-0.40130159384335046,-0.40130159384335046,-0.40130159384335046
2019-10-06,0.5044108427946802,0.5044108427946802,0.5044108427946802,0.389122661985886,0.389122661985886,0.389122661985886,0.5603437869783803,0.5603437869783803,0.5603437869783803,0.4692195312392247,0.4692195312392247,0.4692195312392247
2019-10-13,0.7603659685149223,0.7603659685149223,0.7603659685149223,0.8596928373054958,0.8596928373054958,0.8596928373054958,0.8058664518943836,0.8058664518943836,0.8058664518943836,0.8185057843024164,0.8185057843024164,0.8185057843024164
2019-10-20,1.2323618789797284,1.2323618789797284,1.2323618789797284,1.1668061377614067,1.1668061377614067,1.1668061377614067,1.1841175276160272,1.1841175276160272,1.1841175276160272,1.1694836575831136,1.1694836575831136,1.1694836575831136
2019-10-27,1.7596466815768896,1.7596466815768896,1.7596466815768896,1.759570711114151,1.759570711114151,1.759570711114151,1.5230046716749466,1.5230046716749466,1.5230046716749466,1.5746482048893287,1.5746482048893287,1.5746482048893287
2019-11-03,1.281036952240723,1.281036952240723,1.281036952240723,1.3794303374928587,1.3794303374928587,1.3794303374928587,1.337782932731291,1.337782932731291,1.337782932731291,1.3481676428640714,1.3481676428640714,1.3481676428640714
2019-11-10,1.3754291951406956,1.3754291951406956,1.3754291951406956,1.3280148974844215,1.3280148974844215,1.3280148974844215,1.362352603197249,1.362352603197249,1.362352603197249,1.2686344504755516,1.2686344504755516,1.2686344504755516
2019-11-17,0.9292421877575392,0.9292421877575392,0.9292421877575392,1.0382063998300792,1.0382063998300792,1.0382063998300792,0.9474746530090735,0.9474746530090735,0.9474746530090735,1.0581530595174227,1.0581530595174227,1.0581530595174227
2019-11-24,1.2642263151420203,1.2642263151420203,1.2642263151420203,1.1828049395047706,1.1828049395047706,1.1828049395047706,1.3340158797221535,1.3340158797221535,1.3340158797221535,1.2329418597229207,1.2329418597229207,1.2329418597229207
2019-12-01,1.1058860843209346,1.1058860843209346,1.1058860843209346,1.355542001205361,1.355542001205361,1.355542001205361,1.1585092584824275,1.1585092584824275,1.1585092584824275,1.3311403687287404,1.3311403687287404,1.3311403687287404
2019-12-08,1.481107018263417,1.481107018263417,1.481107018263417,1.4489441489277188,1.4489441489277188,1.4489441489277188,1.5075055183698947,1.5075055183698947,1.5075055183698947,1.480911576330724,1.480911576330724,1.480911576330724
2019-12-15,1.4599464204978607,1.4599464204978607,1.4599464204978607,1.4165566194215058,1.4165566194215058,1.4165566194215058,1.4012996330209,1.4012996330209,1.4012996330209,1.3923333296909652,1.3923333296909652,1.3923333296909652
2019-12-22,1.1404255087884962,1.1404255087884962,1.1404255087884962,1.0593333920697845,1.0593333920697845,1.0593333920697845,0.8464403574476174,0.8464403574476174,0.8464403574476174,0.9301216169391135,0.9301216169391135,0.9301216169391135
2019-12-29,0.33961157638047484,0.33961157638047484,0.33961157638047484,0.7153945674126281,0.7153945674126281,0.7153945674126281,0.4636438759524476,0.4636438759524476,0.4636438759524476,0.3706741731137366,0.3706741731137366,0.3706741731137366
