Date,iShares International Preferred Stock_etf_Open_average,iShares International Preferred Stock_etf_Open_max,iShares International Preferred Stock_etf_Open_min,iShares International Preferred Stock_etf_High_average,iShares International Preferred Stock_etf_High_max,iShares International Preferred Stock_etf_High_min,iShares International Preferred Stock_etf_Low_average,iShares International Preferred Stock_etf_Low_max,iShares International Preferred Stock_etf_Low_min,iShares International Preferred Stock_etf_Close_average,iShares International Preferred Stock_etf_Close_max,iShares International Preferred Stock_etf_Close_min
2018-06-17,-1.9539712602505332,-1.9539712602505332,-1.9539712602505332,-2.0610111293614994,-2.0610111293614994,-2.0610111293614994,-2.0529441758093174,-2.0529441758093174,-2.0529441758093174,-2.161544080135254,-2.161544080135254,-2.161544080135254
2018-06-24,-1.4234711410183793,-1.4234711410183793,-1.4234711410183793,-1.413046476959933,-1.413046476959933,-1.413046476959933,-1.449259342392652,-1.449259342392652,-1.449259342392652,-1.5475105956241972,-1.5475105956241972,-1.5475105956241972
2018-07-01,-1.1615203300931312,-1.1615203300931312,-1.1615203300931312,-1.2602369483646636,-1.2602369483646636,-1.2602369483646636,-1.130668865841371,-1.130668865841371,-1.130668865841371,-1.317782550622091,-1.317782550622091,-1.317782550622091
2018-07-08,-0.48403627756067324,-0.48403627756067324,-0.48403627756067324,-0.7726152004375549,-0.7726152004375549,-0.7726152004375549,-0.826378447076541,-0.826378447076541,-0.826378447076541,-0.9304098749877018,-0.9304098749877018,-0.9304098749877018
2018-07-15,-0.9459764657308676,-0.9459764657308676,-0.9459764657308676,-0.76517137922157,-0.76517137922157,-0.76517137922157,-0.8696195168466373,-0.8696195168466373,-0.8696195168466373,-0.753948190776644,-0.753948190776644,-0.753948190776644
2018-07-22,-0.20494706154695758,-0.20494706154695758,-0.20494706154695758,-0.15620776296056746,-0.15620776296056746,-0.15620776296056746,-0.05851479695430127,-0.05851479695430127,-0.05851479695430127,0.09418822809826229,0.09418822809826229,0.09418822809826229
2018-07-29,0.20398498725738892,0.20398498725738892,0.20398498725738892,0.013397982231807975,0.013397982231807975,0.013397982231807975,0.24412056716675162,0.24412056716675162,0.24412056716675162,0.045661603356679896,0.045661603356679896,0.045661603356679896
2018-08-05,-0.29115373807296635,-0.29115373807296635,-0.29115373807296635,-0.2710849710069145,-0.2710849710069145,-0.2710849710069145,-0.26322733319614056,-0.26322733319614056,-0.26322733319614056,-0.5998355868035086,-0.5998355868035086,-0.5998355868035086
2018-08-12,-0.1891198805736444,-0.1891198805736444,-0.1891198805736444,-0.34348063756522096,-0.34348063756522096,-0.34348063756522096,0.02463477665884611,0.02463477665884611,0.02463477665884611,-0.1788589425413684,-0.1788589425413684,-0.1788589425413684
2018-08-19,-0.02738489558268925,-0.02738489558268925,-0.02738489558268925,0.6006309295074846,0.6006309295074846,0.6006309295074846,0.2027350278788549,0.2027350278788549,0.2027350278788549,0.49206785240987255,0.49206785240987255,0.49206785240987255
2018-08-26,1.222370346488108,1.222370346488108,1.222370346488108,0.7438345542084982,0.7438345542084982,0.7438345542084982,1.3051859316979577,1.3051859316979577,1.3051859316979577,0.7872269218779092,0.7872269218779092,0.7872269218779092
2018-09-02,0.28609296617963825,0.28609296617963825,0.28609296617963825,-0.5367582367738924,-0.5367582367738924,-0.5367582367738924,-1.1527099190517451,-1.1527099190517451,-1.1527099190517451,-1.4964807791925372,-1.4964807791925372,-1.4964807791925372
2018-09-09,0.38087142199258656,0.38087142199258656,0.38087142199258656,0.1929121043897286,0.1929121043897286,0.1929121043897286,0.3414128242505098,0.3414128242505098,0.3414128242505098,0.6898033536646939,0.6898033536646939,0.6898033536646939
2018-09-16,1.3849853553326206,1.3849853553326206,1.3849853553326206,1.1263350351804589,1.1263350351804589,1.1263350351804589,1.3188409012357991,1.3188409012357991,1.3188409012357991,1.2329124149693824,1.2329124149693824,1.2329124149693824
2018-09-23,0.4368058068488511,0.4368058068488511,0.4368058068488511,0.6828300408016303,0.6828300408016303,0.6828300408016303,0.7847552444873203,0.7847552444873203,0.7847552444873203,0.9307162047372448,0.9307162047372448,0.9307162047372448
2018-09-30,-1.1153533243587983,-1.1153533243587983,-1.1153533243587983,0.32834144054506115,0.32834144054506115,0.32834144054506115,-0.5712331515031976,-0.5712331515031976,-0.5712331515031976,0.05764613536982652,0.05764613536982652,0.05764613536982652
2018-10-07,-1.6249798277392424,-1.6249798277392424,-1.6249798277392424,-2.381017914516041,-2.381017914516041,-2.381017914516041,-1.791835971336715,-1.791835971336715,-1.791835971336715,-1.9163882906667205,-1.9163882906667205,-1.9163882906667205
2018-10-14,-2.4417225366860915,-2.4417225366860915,-2.4417225366860915,-2.6941448555844114,-2.6941448555844114,-2.6941448555844114,-2.376710937689182,-2.376710937689182,-2.376710937689182,-2.367668385682904,-2.367668385682904,-2.367668385682904
2018-10-21,-2.3309113532470764,-2.3309113532470764,-2.3309113532470764,-2.3693753715924144,-2.3693753715924144,-2.3693753715924144,-2.518883008418247,-2.518883008418247,-2.518883008418247,-2.219723421757229,-2.219723421757229,-2.219723421757229
2018-10-28,-2.3130492769477873,-2.3130492769477873,-2.3130492769477873,-2.2656094665712843,-2.2656094665712843,-2.2656094665712843,-2.1205652779274415,-2.1205652779274415,-2.1205652779274415,-2.189277643445129,-2.189277643445129,-2.189277643445129
2018-11-04,-2.002351987308307,-2.002351987308307,-2.002351987308307,-1.8731304356534264,-1.8731304356534264,-1.8731304356534264,-1.7482467747810453,-1.7482467747810453,-1.7482467747810453,-1.8543161025499852,-1.8543161025499852,-1.8543161025499852
2018-11-11,-1.7846438610909474,-1.7846438610909474,-1.7846438610909474,-1.7639909602821033,-1.7639909602821033,-1.7639909602821033,-1.7529709709163808,-1.7529709709163808,-1.7529709709163808,-1.7735103490370356,-1.7735103490370356,-1.7735103490370356
2018-11-18,-2.1831817061493166,-2.1831817061493166,-2.1831817061493166,-1.9744320810931235,-1.9744320810931235,-1.9744320810931235,-1.932326773515939,-1.932326773515939,-1.932326773515939,-1.7132056021560984,-1.7132056021560984,-1.7132056021560984
2018-11-25,-2.0611903264988456,-2.0611903264988456,-2.0611903264988456,-2.0712374819297326,-2.0712374819297326,-2.0712374819297326,-1.9105069430721564,-1.9105069430721564,-1.9105069430721564,-1.9849689786008056,-1.9849689786008056,-1.9849689786008056
2018-12-02,-2.157431511087037,-2.157431511087037,-2.157431511087037,-2.0296210856885852,-2.0296210856885852,-2.0296210856885852,-2.082355245401001,-2.082355245401001,-2.082355245401001,-1.9655879355178623,-1.9655879355178623,-1.9655879355178623
2018-12-09,-1.408017669475875,-1.408017669475875,-1.408017669475875,-1.5381261137347757,-1.5381261137347757,-1.5381261137347757,-1.481622631702818,-1.481622631702818,-1.481622631702818,-1.519298735033671,-1.519298735033671,-1.519298735033671
2018-12-16,-1.8277496627587273,-1.8277496627587273,-1.8277496627587273,-1.8896919135316033,-1.8896919135316033,-1.8896919135316033,-1.884666003557406,-1.884666003557406,-1.884666003557406,-1.934474356766391,-1.934474356766391,-1.934474356766391
2018-12-23,-1.7330264768215426,-1.7330264768215426,-1.7330264768215426,-1.4622878416366285,-1.4622878416366285,-1.4622878416366285,-1.6767378598453826,-1.6767378598453826,-1.6767378598453826,-1.4005494668283913,-1.4005494668283913,-1.4005494668283913
2018-12-30,-1.037849026322517,-1.037849026322517,-1.037849026322517,-0.9123671102482859,-0.9123671102482859,-0.9123671102482859,-1.0035171362088307,-1.0035171362088307,-1.0035171362088307,-0.8710176115063796,-0.8710176115063796,-0.8710176115063796
2019-01-06,-0.012099055003330195,-0.012099055003330195,-0.012099055003330195,0.035748233304649865,0.035748233304649865,0.035748233304649865,0.09006086126605486,0.09006086126605486,0.09006086126605486,0.0677493394813501,0.0677493394813501,0.0677493394813501
2019-01-13,0.24334254451253126,0.24334254451253126,0.24334254451253126,0.10566305974655223,0.10566305974655223,0.10566305974655223,0.1554742651887566,0.1554742651887566,0.1554742651887566,0.03315511579333359,0.03315511579333359,0.03315511579333359
2019-01-20,-0.006340753739636969,-0.006340753739636969,-0.006340753739636969,0.05003569933637084,0.05003569933637084,0.05003569933637084,0.09568842901814031,0.09568842901814031,0.09568842901814031,0.17798048696611662,0.17798048696611662,0.17798048696611662
2019-01-27,0.4534627076519595,0.4534627076519595,0.4534627076519595,0.4582134999639093,0.4582134999639093,0.4582134999639093,0.5567214926266916,0.5567214926266916,0.5567214926266916,0.5587353209688655,0.5587353209688655,0.5587353209688655
2019-02-03,0.11705293946186066,0.11705293946186066,0.11705293946186066,0.20927800677919575,0.20927800677919575,0.20927800677919575,0.21097161442953935,0.21097161442953935,0.21097161442953935,0.32533834804203654,0.32533834804203654,0.32533834804203654
2019-02-10,-0.10719132825905617,-0.10719132825905617,-0.10719132825905617,-0.3925545978255985,-0.3925545978255985,-0.3925545978255985,-0.030214726696722243,-0.030214726696722243,-0.030214726696722243,-0.2839405110073947,-0.2839405110073947,-0.2839405110073947
2019-02-17,0.3367737001936759,0.3367737001936759,0.3367737001936759,0.16697235826728157,0.16697235826728157,0.16697235826728157,0.2949908250452403,0.2949908250452403,0.2949908250452403,0.2692513172765326,0.2692513172765326,0.2692513172765326
2019-02-24,0.4391799176222074,0.4391799176222074,0.4391799176222074,0.21998827447097524,0.21998827447097524,0.21998827447097524,0.33105121438462476,0.33105121438462476,0.33105121438462476,0.17747054374364676,0.17747054374364676,0.17747054374364676
2019-03-03,-0.45172104416454845,-0.45172104416454845,-0.45172104416454845,-0.6896666294508758,-0.6896666294508758,-0.6896666294508758,-0.4228996792932566,-0.4228996792932566,-0.4228996792932566,-0.7062549450720548,-0.7062549450720548,-0.7062549450720548
2019-03-10,0.02639030683910063,0.02639030683910063,0.02639030683910063,-0.08817775882764468,-0.08817775882764468,-0.08817775882764468,0.03607003312038247,0.03607003312038247,0.03607003312038247,-0.18812584035470556,-0.18812584035470556,-0.18812584035470556
2019-03-17,-0.3837850720348836,-0.3837850720348836,-0.3837850720348836,-0.49481492835067054,-0.49481492835067054,-0.49481492835067054,-0.47288356373484874,-0.47288356373484874,-0.47288356373484874,-0.5617087181249381,-0.5617087181249381,-0.5617087181249381
2019-03-24,-0.5888121179581923,-0.5888121179581923,-0.5888121179581923,-0.29635942117552544,-0.29635942117552544,-0.29635942117552544,-0.47006801399824455,-0.47006801399824455,-0.47006801399824455,-0.6557139516742674,-0.6557139516742674,-0.6557139516742674
2019-03-31,-0.3045583653090447,-0.3045583653090447,-0.3045583653090447,-0.33480577282769375,-0.33480577282769375,-0.33480577282769375,-0.5814104615605729,-0.5814104615605729,-0.5814104615605729,-0.6340955538673783,-0.6340955538673783,-0.6340955538673783
2019-04-07,-0.4057473172891122,-0.4057473172891122,-0.4057473172891122,-0.3029234470821651,-0.3029234470821651,-0.3029234470821651,-0.21447432854593157,-0.21447432854593157,-0.21447432854593157,-0.24947572575437027,-0.24947572575437027,-0.24947572575437027
2019-04-14,-0.07558311963938903,-0.07558311963938903,-0.07558311963938903,-0.2743593848770673,-0.2743593848770673,-0.2743593848770673,0.09540186096559976,0.09540186096559976,0.09540186096559976,-0.23633607900092002,-0.23633607900092002,-0.23633607900092002
2019-04-21,-0.4647169261019714,-0.4647169261019714,-0.4647169261019714,-0.8861862597425696,-0.8861862597425696,-0.8861862597425696,-0.37157215897400925,-0.37157215897400925,-0.37157215897400925,-0.6161042664431131,-0.6161042664431131,-0.6161042664431131
2019-04-28,-1.3854444774928583,-1.3854444774928583,-1.3854444774928583,-0.8810195856105973,-0.8810195856105973,-0.8810195856105973,-1.1680045786663251,-1.1680045786663251,-1.1680045786663251,-0.48381446146329804,-0.48381446146329804,-0.48381446146329804
2019-05-05,-0.5053988508542057,-0.5053988508542057,-0.5053988508542057,-0.8793155726408216,-0.8793155726408216,-0.8793155726408216,-0.580604162895358,-0.580604162895358,-0.580604162895358,-0.9450076388426091,-0.9450076388426091,-0.9450076388426091
2019-05-12,-1.0341115986980365,-1.0341115986980365,-1.0341115986980365,-1.5034884852637345,-1.5034884852637345,-1.5034884852637345,-1.0513415649219806,-1.0513415649219806,-1.0513415649219806,-1.138071695375471,-1.138071695375471,-1.138071695375471
2019-05-19,-1.3669624542639842,-1.3669624542639842,-1.3669624542639842,-1.281659093867768,-1.281659093867768,-1.281659093867768,-1.2805917393561936,-1.2805917393561936,-1.2805917393561936,-1.401895207815933,-1.401895207815933,-1.401895207815933
2019-05-26,-2.6339396096242824,-2.6339396096242824,-2.6339396096242824,-2.397401306300683,-2.397401306300683,-2.397401306300683,-2.8419744260427136,-2.8419744260427136,-2.8419744260427136,-2.873194580822785,-2.873194580822785,-2.873194580822785
2019-06-02,-1.7925330590894692,-1.7925330590894692,-1.7925330590894692,-2.1029980878669607,-2.1029980878669607,-2.1029980878669607,-1.9519978326011527,-1.9519978326011527,-1.9519978326011527,-2.1530602521274913,-2.1530602521274913,-2.1530602521274913
2019-06-09,-1.733416498418284,-1.733416498418284,-1.733416498418284,-1.8892554860214055,-1.8892554860214055,-1.8892554860214055,-1.9403485774352924,-1.9403485774352924,-1.9403485774352924,-1.8841562439637847,-1.8841562439637847,-1.8841562439637847
2019-06-16,-1.0651576360077661,-1.0651576360077661,-1.0651576360077661,-1.216480340953998,-1.216480340953998,-1.216480340953998,-1.0957470552244974,-1.0957470552244974,-1.0957470552244974,-1.0997333247091605,-1.0997333247091605,-1.0997333247091605
2019-06-23,-0.06399416692866601,-0.06399416692866601,-0.06399416692866601,-0.27591980715442455,-0.27591980715442455,-0.27591980715442455,-0.2852906272758839,-0.2852906272758839,-0.2852906272758839,-0.2881004658159906,-0.2881004658159906,-0.2881004658159906
2019-06-30,-0.39332627273233106,-0.39332627273233106,-0.39332627273233106,1.5066178399975798,1.5066178399975798,1.5066178399975798,-0.04067680381261316,-0.04067680381261316,-0.04067680381261316,1.2093388615609582,1.2093388615609582,1.2093388615609582
2019-07-07,1.5928094830220814,1.5928094830220814,1.5928094830220814,1.0914183796411068,1.0914183796411068,1.0914183796411068,1.3042084661045659,1.3042084661045659,1.3042084661045659,1.0501480221739823,1.0501480221739823,1.0501480221739823
2019-07-14,1.1841623329854012,1.1841623329854012,1.1841623329854012,0.7867272688914635,0.7867272688914635,0.7867272688914635,0.7041051854921393,0.7041051854921393,0.7041051854921393,0.7592217975707175,0.7592217975707175,0.7592217975707175
2019-07-21,1.4500902490653464,1.4500902490653464,1.4500902490653464,1.0282488814696014,1.0282488814696014,1.0282488814696014,0.6137108246568282,0.6137108246568282,0.6137108246568282,0.3854710184047833,0.3854710184047833,0.3854710184047833
2019-07-28,-0.13765301353143183,-0.13765301353143183,-0.13765301353143183,-0.31071043046163627,-0.31071043046163627,-0.31071043046163627,0.30051982656406606,0.30051982656406606,0.30051982656406606,0.035259972269217274,0.035259972269217274,0.035259972269217274
2019-08-04,-0.6655862917169191,-0.6655862917169191,-0.6655862917169191,-0.8445935390062869,-0.8445935390062869,-0.8445935390062869,-0.9682497740345412,-0.9682497740345412,-0.9682497740345412,-0.9970554518400605,-0.9970554518400605,-0.9970554518400605
2019-08-11,-2.3235227492045922,-2.3235227492045922,-2.3235227492045922,-2.0368033660744516,-2.0368033660744516,-2.0368033660744516,-1.9964185766835523,-1.9964185766835523,-1.9964185766835523,-1.8740618381883045,-1.8740618381883045,-1.8740618381883045
2019-08-18,-1.574598807437259,-1.574598807437259,-1.574598807437259,-1.6993011351497467,-1.6993011351497467,-1.6993011351497467,-1.774188025256304,-1.774188025256304,-1.774188025256304,-1.7679837568789238,-1.7679837568789238,-1.7679837568789238
2019-08-25,-1.8698348034944685,-1.8698348034944685,-1.8698348034944685,-1.6719706789219044,-1.6719706789219044,-1.6719706789219044,-1.6623759932029878,-1.6623759932029878,-1.6623759932029878,-1.3995909093967036,-1.3995909093967036,-1.3995909093967036
2019-09-01,-0.6684294637723944,-0.6684294637723944,-0.6684294637723944,-0.3588219547542198,-0.3588219547542198,-0.3588219547542198,-0.44242128524678637,-0.44242128524678637,-0.44242128524678637,-0.13239584331712995,-0.13239584331712995,-0.13239584331712995
2019-09-08,-0.2005288391317187,-0.2005288391317187,-0.2005288391317187,-0.2584389277349323,-0.2584389277349323,-0.2584389277349323,0.012884820209205013,0.012884820209205013,0.012884820209205013,-0.06001541597387421,-0.06001541597387421,-0.06001541597387421
2019-09-15,-0.2427504120352575,-0.2427504120352575,-0.2427504120352575,-0.41739153668477375,-0.41739153668477375,-0.41739153668477375,-0.12695440248374218,-0.12695440248374218,-0.12695440248374218,-0.23986095829237059,-0.23986095829237059,-0.23986095829237059
2019-09-22,0.02427524651556799,0.02427524651556799,0.02427524651556799,-0.06497445514593769,-0.06497445514593769,-0.06497445514593769,0.13913443577099627,0.13913443577099627,0.13913443577099627,0.056676730047343,0.056676730047343,0.056676730047343
2019-09-29,-0.9717087406757463,-0.9717087406757463,-0.9717087406757463,-0.8284110118418818,-0.8284110118418818,-0.8284110118418818,-0.8768202815355891,-0.8768202815355891,-0.8768202815355891,-0.8059434292163767,-0.8059434292163767,-0.8059434292163767
2019-10-06,-0.20396044791427506,-0.20396044791427506,-0.20396044791427506,-0.14517230283370947,-0.14517230283370947,-0.14517230283370947,-0.033381784639697425,-0.033381784639697425,-0.033381784639697425,-0.11548233141881249,-0.11548233141881249,-0.11548233141881249
2019-10-13,0.44295280404210163,0.44295280404210163,0.44295280404210163,0.54650209465796,0.54650209465796,0.54650209465796,0.6141073644567971,0.6141073644567971,0.6141073644567971,0.6849032432762996,0.6849032432762996,0.6849032432762996
2019-10-20,0.8787945779811264,0.8787945779811264,0.8787945779811264,1.308620224316434,1.308620224316434,1.308620224316434,0.9899638880405331,0.9899638880405331,0.9899638880405331,1.243941155477365,1.243941155477365,1.243941155477365
2019-10-27,0.40613100211064107,0.40613100211064107,0.40613100211064107,0.05044292011326718,0.05044292011326718,0.05044292011326718,0.18156825980063698,0.18156825980063698,0.18156825980063698,0.0054644740754829285,0.0054644740754829285,0.0054644740754829285
2019-11-03,0.5490046967490495,0.5490046967490495,0.5490046967490495,0.4000737883955612,0.4000737883955612,0.4000737883955612,0.6343656620531227,0.6343656620531227,0.6343656620531227,0.5148295339004391,0.5148295339004391,0.5148295339004391
2019-11-10,1.4850874628153794,1.4850874628153794,1.4850874628153794,1.2180846080775682,1.2180846080775682,1.2180846080775682,1.0723790673649078,1.0723790673649078,1.0723790673649078,0.9002745200823101,0.9002745200823101,0.9002745200823101
2019-11-17,0.8302506850505305,0.8302506850505305,0.8302506850505305,0.7471309122067271,0.7471309122067271,0.7471309122067271,0.7450088198121968,0.7450088198121968,0.7450088198121968,0.4211679650616711,0.4211679650616711,0.4211679650616711
2019-11-24,-0.32618139974397653,-0.32618139974397653,-0.32618139974397653,-0.8825113270045813,-0.8825113270045813,-0.8825113270045813,-0.8411337400626292,-0.8411337400626292,-0.8411337400626292,-1.0005837419532475,-1.0005837419532475,-1.0005837419532475
2019-12-01,0.026761546505250186,0.026761546505250186,0.026761546505250186,-0.37561740830882784,-0.37561740830882784,-0.37561740830882784,-0.5784664069286699,-0.5784664069286699,-0.5784664069286699,-0.8368112440972575,-0.8368112440972575,-0.8368112440972575
2019-12-08,0.08026388429815635,0.08026388429815635,0.08026388429815635,0.2842782571825251,0.2842782571825251,0.2842782571825251,0.4103294415991975,0.4103294415991975,0.4103294415991975,0.2735874420455694,0.2735874420455694,0.2735874420455694
2019-12-15,0.3813531622883003,0.3813531622883003,0.3813531622883003,1.1332549880771945,1.1332549880771945,1.1332549880771945,0.541401820574932,0.541401820574932,0.541401820574932,0.7885443359621237,0.7885443359621237,0.7885443359621237
2019-12-22,0.43371607381570165,0.43371607381570165,0.43371607381570165,0.7763257454950676,0.7763257454950676,0.7763257454950676,0.5961663892122279,0.5961663892122279,0.5961663892122279,1.151424925973325,1.151424925973325,1.151424925973325
2019-12-29,2.8057218114052773,2.8057218114052773,2.8057218114052773,2.469606399934527,2.469606399934527,2.469606399934527,2.2117028387052544,2.2117028387052544,2.2117028387052544,1.9950697599789233,1.9950697599789233,1.9950697599789233
