Date,USAA MSCI EM Value Momentum Blend_etf_Open_average,USAA MSCI EM Value Momentum Blend_etf_Open_max,USAA MSCI EM Value Momentum Blend_etf_Open_min,USAA MSCI EM Value Momentum Blend_etf_High_average,USAA MSCI EM Value Momentum Blend_etf_High_max,USAA MSCI EM Value Momentum Blend_etf_High_min,USAA MSCI EM Value Momentum Blend_etf_Low_average,USAA MSCI EM Value Momentum Blend_etf_Low_max,USAA MSCI EM Value Momentum Blend_etf_Low_min,USAA MSCI EM Value Momentum Blend_etf_Close_average,USAA MSCI EM Value Momentum Blend_etf_Close_max,USAA MSCI EM Value Momentum Blend_etf_Close_min
2018-04-08,-0.4488994484330387,-0.4488994484330387,-0.4488994484330387,-0.6725944407710044,-0.6725944407710044,-0.6725944407710044,-0.4887958621432872,-0.4887958621432872,-0.4887958621432872,-0.6202473529853946,-0.6202473529853946,-0.6202473529853946
2018-04-15,-0.5680267291644631,-0.5680267291644631,-0.5680267291644631,-0.7849064008840174,-0.7849064008840174,-0.7849064008840174,-0.5727111974071147,-0.5727111974071147,-0.5727111974071147,-0.7194391411846,-0.7194391411846,-0.7194391411846
2018-04-22,-0.6576086197034722,-0.6576086197034722,-0.6576086197034722,-0.8053880108276499,-0.8053880108276499,-0.8053880108276499,-0.2791627984748259,-0.2791627984748259,-0.2791627984748259,-0.45626730418062506,-0.45626730418062506,-0.45626730418062506
2018-04-29,-1.5565874340321275,-1.5565874340321275,-1.5565874340321275,-1.320326345870693,-1.320326345870693,-1.320326345870693,-0.9572782727231792,-0.9572782727231792,-0.9572782727231792,-1.004448057482958,-1.004448057482958,-1.004448057482958
2018-05-06,-0.8151376520385439,-0.8151376520385439,-0.8151376520385439,-0.573236841053856,-0.573236841053856,-0.573236841053856,-0.5083657676497957,-0.5083657676497957,-0.5083657676497957,-0.3139207960571075,-0.3139207960571075,-0.3139207960571075
2018-05-13,-1.0710883695714823,-1.0710883695714823,-1.0710883695714823,-1.3464332747510859,-1.3464332747510859,-1.3464332747510859,-0.8249040685935712,-0.8249040685935712,-0.8249040685935712,-0.9178123410041462,-0.9178123410041462,-0.9178123410041462
2018-05-20,-1.6144231846906363,-1.6144231846906363,-1.6144231846906363,-1.8114042589622674,-1.8114042589622674,-1.8114042589622674,-1.327335697667334,-1.327335697667334,-1.327335697667334,-1.4126776724131884,-1.4126776724131884,-1.4126776724131884
2018-05-27,-1.39499423437087,-1.39499423437087,-1.39499423437087,-1.4453701220407558,-1.4453701220407558,-1.4453701220407558,-1.1768505174908221,-1.1768505174908221,-1.1768505174908221,-1.1938250526756693,-1.1938250526756693,-1.1938250526756693
2018-06-03,-0.7766496609054356,-0.7766496609054356,-0.7766496609054356,-0.7762171365287467,-0.7762171365287467,-0.7762171365287467,-0.5286747173912157,-0.5286747173912157,-0.5286747173912157,-0.5161587558732906,-0.5161587558732906,-0.5161587558732906
2018-06-10,-2.3647990688114504,-2.3647990688114504,-2.3647990688114504,-2.2764803091154415,-2.2764803091154415,-2.2764803091154415,-2.485918013984233,-2.485918013984233,-2.485918013984233,-2.263837093864223,-2.263837093864223,-2.263837093864223
2018-06-17,-2.4479272052340164,-2.4479272052340164,-2.4479272052340164,-2.470297958392672,-2.470297958392672,-2.470297958392672,-2.5707565421435596,-2.5707565421435596,-2.5707565421435596,-2.595445058663655,-2.595445058663655,-2.595445058663655
2018-06-24,-2.2726531980093645,-2.2726531980093645,-2.2726531980093645,-2.257065323406806,-2.257065323406806,-2.257065323406806,-2.2946171766772445,-2.2946171766772445,-2.2946171766772445,-2.2904069476489974,-2.2904069476489974,-2.2904069476489974
2018-07-01,-2.1038687704595755,-2.1038687704595755,-2.1038687704595755,-1.9545858099944329,-1.9545858099944329,-1.9545858099944329,-2.093857785381238,-2.093857785381238,-2.093857785381238,-1.9806991425129559,-1.9806991425129559,-1.9806991425129559
2018-07-08,-1.5321315551345016,-1.5321315551345016,-1.5321315551345016,-1.5889049848863996,-1.5889049848863996,-1.5889049848863996,-1.510369962921165,-1.510369962921165,-1.510369962921165,-1.5495168356374305,-1.5495168356374305,-1.5495168356374305
2018-07-15,-1.4087209656091464,-1.4087209656091464,-1.4087209656091464,-1.4765970706077516,-1.4765970706077516,-1.4765970706077516,-1.385356098707637,-1.385356098707637,-1.385356098707637,-1.4434719296462282,-1.4434719296462282,-1.4434719296462282
2018-07-22,-0.7263612312430904,-0.7263612312430904,-0.7263612312430904,-0.7934564458309087,-0.7934564458309087,-0.7934564458309087,-0.7869901212883457,-0.7869901212883457,-0.7869901212883457,-0.8409796727859276,-0.8409796727859276,-0.8409796727859276
2018-07-29,-1.0455937997851685,-1.0455937997851685,-1.0455937997851685,-1.0438029692979252,-1.0438029692979252,-1.0438029692979252,-1.018352339595091,-1.018352339595091,-1.018352339595091,-1.0249115739962185,-1.0249115739962185,-1.0249115739962185
2018-08-05,-1.2840413027187942,-1.2840413027187942,-1.2840413027187942,-1.3475702573633987,-1.3475702573633987,-1.3475702573633987,-1.2889356971515857,-1.2889356971515857,-1.2889356971515857,-1.334639425331006,-1.334639425331006,-1.334639425331006
2018-08-12,-1.6476088874206425,-1.6476088874206425,-1.6476088874206425,-1.4540859215097077,-1.4540859215097077,-1.4540859215097077,-1.6341758950719905,-1.6341758950719905,-1.6341758950719905,-1.4294550085930586,-1.4294550085930586,-1.4294550085930586
