Date,Direxion Daily S&P 500 Bear 3X Shares_etf_Open_average,Direxion Daily S&P 500 Bear 3X Shares_etf_Open_max,Direxion Daily S&P 500 Bear 3X Shares_etf_Open_min,Direxion Daily S&P 500 Bear 3X Shares_etf_High_average,Direxion Daily S&P 500 Bear 3X Shares_etf_High_max,Direxion Daily S&P 500 Bear 3X Shares_etf_High_min,Direxion Daily S&P 500 Bear 3X Shares_etf_Low_average,Direxion Daily S&P 500 Bear 3X Shares_etf_Low_max,Direxion Daily S&P 500 Bear 3X Shares_etf_Low_min,Direxion Daily S&P 500 Bear 3X Shares_etf_Close_average,Direxion Daily S&P 500 Bear 3X Shares_etf_Close_max,Direxion Daily S&P 500 Bear 3X Shares_etf_Close_min
2016-03-27,-1.3563254688726303,-1.3563254688726303,-1.3563254688726303,-1.3746658442662287,-1.3746658442662287,-1.3746658442662287,-1.5155737480402354,-1.5155737480402354,-1.5155737480402354,-1.525184310099552,-1.525184310099552,-1.525184310099552
2016-04-03,-1.248209467025958,-1.248209467025958,-1.248209467025958,-1.1689010721649549,-1.1689010721649549,-1.1689010721649549,-1.1887529545353683,-1.1887529545353683,-1.1887529545353683,-1.109214461596811,-1.109214461596811,-1.109214461596811
2016-04-10,-1.2908005569498078,-1.2908005569498078,-1.2908005569498078,-1.2804509216748325,-1.2804509216748325,-1.2804509216748325,-1.2183134742393826,-1.2183134742393826,-1.2183134742393826,-1.2279732504950216,-1.2279732504950216,-1.2279732504950216
2016-04-17,-1.1530089983435472,-1.1530089983435472,-1.1530089983435472,-1.1367213707791846,-1.1367213707791846,-1.1367213707791846,-1.1471496166823179,-1.1471496166823179,-1.1471496166823179,-1.1480660734340116,-1.1480660734340116,-1.1480660734340116
2016-04-24,-0.8557376314817727,-0.8557376314817727,-0.8557376314817727,-0.7681093167018782,-0.7681093167018782,-0.7681093167018782,-0.8134895144611427,-0.8134895144611427,-0.8134895144611427,-0.7879615614343519,-0.7879615614343519,-0.7879615614343519
2016-05-01,-0.4928484275758136,-0.4928484275758136,-0.4928484275758136,-0.5483868978547874,-0.5483868978547874,-0.5483868978547874,-0.5682559298246544,-0.5682559298246544,-0.5682559298246544,-0.6227831488523735,-0.6227831488523735,-0.6227831488523735
2016-05-08,-0.7053377071937397,-0.7053377071937397,-0.7053377071937397,-0.556007380139218,-0.556007380139218,-0.556007380139218,-0.6495116391947373,-0.6495116391947373,-0.6495116391947373,-0.41772081532285776,-0.41772081532285776,-0.41772081532285776
2016-05-15,-0.4484838448858935,-0.4484838448858935,-0.4484838448858935,-0.5834526937500921,-0.5834526937500921,-0.5834526937500921,-0.4880206410613917,-0.4880206410613917,-0.4880206410613917,-0.45510126369660314,-0.45510126369660314,-0.45510126369660314
2016-05-22,-1.4927621028018938,-1.4927621028018938,-1.4927621028018938,-1.656304139884297,-1.656304139884297,-1.656304139884297,-1.5160967317383174,-1.5160967317383174,-1.5160967317383174,-1.6272738069868902,-1.6272738069868902,-1.6272738069868902
2016-05-29,-1.5364472018022133,-1.5364472018022133,-1.5364472018022133,-1.433825506757202,-1.433825506757202,-1.433825506757202,-1.5532822591485924,-1.5532822591485924,-1.5532822591485924,-1.5756820919144436,-1.5756820919144436,-1.5756820919144436
