Date,PowerShares DWA SmallCap Momentum Portfolio_etf_Open_average,PowerShares DWA SmallCap Momentum Portfolio_etf_Open_max,PowerShares DWA SmallCap Momentum Portfolio_etf_Open_min,PowerShares DWA SmallCap Momentum Portfolio_etf_High_average,PowerShares DWA SmallCap Momentum Portfolio_etf_High_max,PowerShares DWA SmallCap Momentum Portfolio_etf_High_min,PowerShares DWA SmallCap Momentum Portfolio_etf_Low_average,PowerShares DWA SmallCap Momentum Portfolio_etf_Low_max,PowerShares DWA SmallCap Momentum Portfolio_etf_Low_min,PowerShares DWA SmallCap Momentum Portfolio_etf_Close_average,PowerShares DWA SmallCap Momentum Portfolio_etf_Close_max,PowerShares DWA SmallCap Momentum Portfolio_etf_Close_min
2016-03-27,1.1580894455689004,1.1580894455689004,1.1580894455689004,1.2290800222836675,1.2290800222836675,1.2290800222836675,1.3561917501365268,1.3561917501365268,1.3561917501365268,1.4015546600473363,1.4015546600473363,1.4015546600473363
2016-04-03,1.093927821977735,1.093927821977735,1.093927821977735,0.8941710162838932,0.8941710162838932,0.8941710162838932,0.9710289695422248,0.9710289695422248,0.9710289695422248,0.7450233386410325,0.7450233386410325,0.7450233386410325
2016-04-10,1.4443622267604586,1.4443622267604586,1.4443622267604586,1.350053770122233,1.350053770122233,1.350053770122233,1.4448866251863768,1.4448866251863768,1.4448866251863768,1.2916767667072824,1.2916767667072824,1.2916767667072824
2016-04-17,1.4926510500944774,1.4926510500944774,1.4926510500944774,1.433821094710357,1.433821094710357,1.433821094710357,1.403932844719561,1.403932844719561,1.403932844719561,1.4063757000218549,1.4063757000218549,1.4063757000218549
2016-04-24,1.202554514130597,1.202554514130597,1.202554514130597,1.0477652555839465,1.0477652555839465,1.0477652555839465,0.9898901389203425,0.9898901389203425,0.9898901389203425,0.9266688309691202,0.9266688309691202,0.9266688309691202
2016-05-01,0.4814194278377277,0.4814194278377277,0.4814194278377277,0.5771338891764936,0.5771338891764936,0.5771338891764936,0.5698308249769831,0.5698308249769831,0.5698308249769831,0.6646648649859602,0.6646648649859602,0.6646648649859602
2016-05-08,0.5697569987730876,0.5697569987730876,0.5697569987730876,0.4043327865532125,0.4043327865532125,0.4043327865532125,0.3588757001423928,0.3588757001423928,0.3588757001423928,0.19873658960168353,0.19873658960168353,0.19873658960168353
2016-05-15,-0.4240072310607267,-0.4240072310607267,-0.4240072310607267,-0.2864696705318415,-0.2864696705318415,-0.2864696705318415,-0.2574570636332824,-0.2574570636332824,-0.2574570636332824,-0.11630920198945373,-0.11630920198945373,-0.11630920198945373
2016-05-22,0.9844212378355003,0.9844212378355003,0.9844212378355003,1.1362589925461681,1.1362589925461681,1.1362589925461681,1.2109034530430685,1.2109034530430685,1.2109034530430685,1.2718143523793923,1.2718143523793923,1.2718143523793923
2016-05-29,1.528242718477841,1.528242718477841,1.528242718477841,1.353451717485566,1.353451717485566,1.353451717485566,1.2843743958246403,1.2843743958246403,1.2843743958246403,1.3319099313010383,1.3319099313010383,1.3319099313010383
