Date,iShares MSCI Belgium CappedEtf_Open_average,iShares MSCI Belgium CappedEtf_Open_max,iShares MSCI Belgium CappedEtf_Open_min,iShares MSCI Belgium CappedEtf_High_average,iShares MSCI Belgium CappedEtf_High_max,iShares MSCI Belgium CappedEtf_High_min,iShares MSCI Belgium CappedEtf_Low_average,iShares MSCI Belgium CappedEtf_Low_max,iShares MSCI Belgium CappedEtf_Low_min,iShares MSCI Belgium CappedEtf_Close_average,iShares MSCI Belgium CappedEtf_Close_max,iShares MSCI Belgium CappedEtf_Close_min
2016-03-27,1.2956600793482547,1.2956600793482547,1.2956600793482547,1.734205111055564,1.734205111055564,1.734205111055564,1.4821734653116638,1.4821734653116638,1.4821734653116638,1.8111958802540296,1.8111958802540296,1.8111958802540296
2016-04-03,1.5258616450704003,1.5258616450704003,1.5258616450704003,1.3852655466659036,1.3852655466659036,1.3852655466659036,1.52100159641053,1.52100159641053,1.52100159641053,1.345012215825897,1.345012215825897,1.345012215825897
2016-04-10,1.6773392761413664,1.6773392761413664,1.6773392761413664,1.578755290899522,1.578755290899522,1.578755290899522,1.6379874181902285,1.6379874181902285,1.6379874181902285,1.460937781804201,1.460937781804201,1.460937781804201
2016-04-17,1.4318973126089711,1.4318973126089711,1.4318973126089711,1.3174811874833625,1.3174811874833625,1.3174811874833625,1.3461692081932555,1.3461692081932555,1.3461692081932555,1.2748922837546721,1.2748922837546721,1.2748922837546721
2016-04-24,1.1969666911493237,1.1969666911493237,1.1969666911493237,1.1967069729645468,1.1967069729645468,1.1967069729645468,1.1645166053679703,1.1645166053679703,1.1645166053679703,1.2077657239174622,1.2077657239174622,1.2077657239174622
2016-05-01,0.8154288066876315,0.8154288066876315,0.8154288066876315,0.7658435145789655,0.7658435145789655,0.7658435145789655,0.8083821257208419,0.8083821257208419,0.8083821257208419,0.7689769184164941,0.7689769184164941,0.7689769184164941
2016-05-08,0.9914664712128253,0.9914664712128253,0.9914664712128253,0.9038717444700831,0.9038717444700831,0.9038717444700831,0.8252518144949932,0.8252518144949932,0.8252518144949932,0.7128828637527065,0.7128828637527065,0.7128828637527065
2016-05-15,0.6676648827269143,0.6676648827269143,0.6676648827269143,0.62167252652832,0.62167252652832,0.62167252652832,0.7571341311958913,0.7571341311958913,0.7571341311958913,0.6418270680704931,0.6418270680704931,0.6418270680704931
2016-05-22,1.702678645789527,1.702678645789527,1.702678645789527,1.626789782277223,1.626789782277223,1.626789782277223,1.7492945134066433,1.7492945134066433,1.7492945134066433,1.715561539469743,1.715561539469743,1.715561539469743
2016-05-29,2.2207357519057718,2.2207357519057718,2.2207357519057718,2.348129921281168,2.348129921281168,2.348129921281168,2.3275316934075767,2.3275316934075767,2.3275316934075767,2.4449838334733265,2.4449838334733265,2.4449838334733265
2016-06-05,1.423060027550345,1.423060027550345,1.423060027550345,1.2888320649409375,1.2888320649409375,1.2888320649409375,1.0865281515870888,1.0865281515870888,1.0865281515870888,1.0182312949950296,1.0182312949950296,1.0182312949950296
2016-06-12,-0.48645517950486533,-0.48645517950486533,-0.48645517950486533,-0.30710329587585006,-0.30710329587585006,-0.30710329587585006,-0.5609091983940353,-0.5609091983940353,-0.5609091983940353,-0.2523402780714953,-0.2523402780714953,-0.2523402780714953
