Date,ProShares UltraShort SilverEtf_Open_average,ProShares UltraShort SilverEtf_Open_max,ProShares UltraShort SilverEtf_Open_min,ProShares UltraShort SilverEtf_High_average,ProShares UltraShort SilverEtf_High_max,ProShares UltraShort SilverEtf_High_min,ProShares UltraShort SilverEtf_Low_average,ProShares UltraShort SilverEtf_Low_max,ProShares UltraShort SilverEtf_Low_min,ProShares UltraShort SilverEtf_Close_average,ProShares UltraShort SilverEtf_Close_max,ProShares UltraShort SilverEtf_Close_min
2016-05-15,-1.0367821557277135,-1.0367821557277135,-1.0367821557277135,-0.9712319775987855,-0.9712319775987855,-0.9712319775987855,-0.9463710551454915,-0.9463710551454915,-0.9463710551454915,-0.9571234619173139,-0.9571234619173139,-0.9571234619173139
2016-05-22,-0.7305890764314116,-0.7305890764314116,-0.7305890764314116,-0.7218568702674742,-0.7218568702674742,-0.7218568702674742,-0.6629395093951047,-0.6629395093951047,-0.6629395093951047,-0.6829025045576083,-0.6829025045576083,-0.6829025045576083
2016-05-29,-0.7324479524271003,-0.7324479524271003,-0.7324479524271003,-0.7707812626586295,-0.7707812626586295,-0.7707812626586295,-0.7091901375297899,-0.7091901375297899,-0.7091901375297899,-0.767797825965524,-0.767797825965524,-0.767797825965524
2016-06-05,-1.3368848725495488,-1.3368848725495488,-1.3368848725495488,-1.3291486038965519,-1.3291486038965519,-1.3291486038965519,-1.2749620857748305,-1.2749620857748305,-1.2749620857748305,-1.33595962404525,-1.33595962404525,-1.33595962404525
2016-06-12,-1.3108885322034758,-1.3108885322034758,-1.3108885322034758,-1.2970849149970562,-1.2970849149970562,-1.2970849149970562,-1.3015173833687235,-1.3015173833687235,-1.3015173833687235,-1.3523278418897808,-1.3523278418897808,-1.3523278418897808
2016-06-19,-1.564670283392056,-1.564670283392056,-1.564670283392056,-1.4924737542435274,-1.4924737542435274,-1.4924737542435274,-1.5200559433275496,-1.5200559433275496,-1.5200559433275496,-1.4223338651271717,-1.4223338651271717,-1.4223338651271717
2016-06-26,-2.002023559369824,-2.002023559369824,-2.002023559369824,-2.0416247201903954,-2.0416247201903954,-2.0416247201903954,-2.187403563541585,-2.187403563541585,-2.187403563541585,-2.152204533713653,-2.152204533713653,-2.152204533713653
2016-07-03,-1.9425696868775544,-1.9425696868775544,-1.9425696868775544,-1.9454960317797265,-1.9454960317797265,-1.9454960317797265,-2.006015227801502,-2.006015227801502,-2.006015227801502,-2.000874772792917,-2.000874772792917,-2.000874772792917
2016-07-10,-1.8137786135793958,-1.8137786135793958,-1.8137786135793958,-1.8369986814545205,-1.8369986814545205,-1.8369986814545205,-1.7962429117009298,-1.7962429117009298,-1.7962429117009298,-1.7744955277931767,-1.7744955277931767,-1.7744955277931767
2016-07-17,-1.4795433879483058,-1.4795433879483058,-1.4795433879483058,-1.506142425682751,-1.506142425682751,-1.506142425682751,-1.4315727793222222,-1.4315727793222222,-1.4315727793222222,-1.4462840650975666,-1.4462840650975666,-1.4462840650975666
2016-07-24,-1.5366457487125855,-1.5366457487125855,-1.5366457487125855,-1.5358452446545747,-1.5358452446545747,-1.5358452446545747,-1.5214236583773528,-1.5214236583773528,-1.5214236583773528,-1.536390199310438,-1.536390199310438,-1.536390199310438
2016-07-31,-1.2912390594656045,-1.2912390594656045,-1.2912390594656045,-1.2740183698758492,-1.2740183698758492,-1.2740183698758492,-1.2358149208705551,-1.2358149208705551,-1.2358149208705551,-1.2100752403943817,-1.2100752403943817,-1.2100752403943817
2016-08-07,-1.289147770950027,-1.289147770950027,-1.289147770950027,-1.1694595909888823,-1.1694595909888823,-1.1694595909888823,-1.237757864679362,-1.237757864679362,-1.237757864679362,-1.1247550052798678,-1.1247550052798678,-1.1247550052798678
2016-08-14,-0.9416315114155558,-0.9416315114155558,-0.9416315114155558,-0.9907187385083079,-0.9907187385083079,-0.9907187385083079,-0.9157986186400529,-0.9157986186400529,-0.9157986186400529,-0.9229301612721797,-0.9229301612721797,-0.9229301612721797
2016-08-21,-0.6300742066124311,-0.6300742066124311,-0.6300742066124311,-0.6184710736172996,-0.6184710736172996,-0.6184710736172996,-0.7110681947099659,-0.7110681947099659,-0.7110681947099659,-0.5730364380949654,-0.5730364380949654,-0.5730364380949654
2016-08-28,-0.7945435482487717,-0.7945435482487717,-0.7945435482487717,-0.8241283532610278,-0.8241283532610278,-0.8241283532610278,-0.8130141675373416,-0.8130141675373416,-0.8130141675373416,-0.8835418760780297,-0.8835418760780297,-0.8835418760780297
2016-09-04,-0.8763755903759054,-0.8763755903759054,-0.8763755903759054,-0.7559543502255835,-0.7559543502255835,-0.7559543502255835,-0.7867463527034163,-0.7867463527034163,-0.7867463527034163,-0.6701824835565083,-0.6701824835565083,-0.6701824835565083
2016-09-11,-0.4551617052992747,-0.4551617052992747,-0.4551617052992747,-0.5116982721993623,-0.5116982721993623,-0.5116982721993623,-0.44402466774645516,-0.44402466774645516,-0.44402466774645516,-0.49085818719194013,-0.49085818719194013,-0.49085818719194013
2016-09-18,-0.927743105292787,-0.927743105292787,-0.927743105292787,-0.8921226727340167,-0.8921226727340167,-0.8921226727340167,-0.8487829512147461,-0.8487829512147461,-0.8487829512147461,-0.8488771122687836,-0.8488771122687836,-0.8488771122687836
2016-09-25,-0.7939966034728413,-0.7939966034728413,-0.7939966034728413,-0.5986367360451897,-0.5986367360451897,-0.5986367360451897,-0.7194645577115206,-0.7194645577115206,-0.7194645577115206,-0.5572245652757056,-0.5572245652757056,-0.5572245652757056
2016-10-02,0.41740409167830583,0.41740409167830583,0.41740409167830583,0.6704475712970704,0.6704475712970704,0.6704475712970704,0.4694076902332755,0.4694076902332755,0.4694076902332755,0.49726272778037517,0.49726272778037517,0.49726272778037517
2016-10-09,0.7147815376784518,0.7147815376784518,0.7147815376784518,0.6445967861271121,0.6445967861271121,0.6445967861271121,0.7039483498191849,0.7039483498191849,0.7039483498191849,0.7139829840046658,0.7139829840046658,0.7139829840046658
2016-10-16,0.9110469333960368,0.9110469333960368,0.9110469333960368,0.8188957363057312,0.8188957363057312,0.8188957363057312,0.98804551352941,0.98804551352941,0.98804551352941,0.8869785761797931,0.8869785761797931,0.8869785761797931
2016-10-23,0.8916622601053288,0.8916622601053288,0.8916622601053288,0.7898557193221475,0.7898557193221475,0.7898557193221475,0.7803744173623357,0.7803744173623357,0.7803744173623357,0.7852398642334323,0.7852398642334323,0.7852398642334323
2016-10-30,0.23388969428516904,0.23388969428516904,0.23388969428516904,0.11506801564052953,0.11506801564052953,0.11506801564052953,0.3036729930627,0.3036729930627,0.3036729930627,0.20216816946112742,0.20216816946112742,0.20216816946112742
2016-11-06,0.2721980758248344,0.2721980758248344,0.2721980758248344,1.5270562428443377,1.5270562428443377,1.5270562428443377,0.44213193183659644,0.44213193183659644,0.44213193183659644,1.5455465456190243,1.5455465456190243,1.5455465456190243
2016-11-13,2.2982734042810415,2.2982734042810415,2.2982734042810415,2.1725585988545655,2.1725585988545655,2.1725585988545655,2.2970964077706153,2.2970964077706153,2.2970964077706153,2.1904313353479923,2.1904313353479923,2.1904313353479923
2016-11-20,2.0185684881314856,2.0185684881314856,2.0185684881314856,1.832808914862271,1.832808914862271,1.832808914862271,2.0622248983850815,2.0622248983850815,2.0622248983850815,1.9567624523626261,1.9567624523626261,1.9567624523626261
2016-11-27,1.7274844040335473,1.7274844040335473,1.7274844040335473,1.5028723772347243,1.5028723772347243,1.5028723772347243,1.480191858089946,1.480191858089946,1.480191858089946,1.4604646336739604,1.4604646336739604,1.4604646336739604
2016-12-04,1.0140586544437404,1.0140586544437404,1.0140586544437404,1.0410898832594047,1.0410898832594047,1.0410898832594047,1.0887354420668296,1.0887354420668296,1.0887354420668296,1.145758759169482,1.145758759169482,1.145758759169482
2016-12-11,1.8315987001472833,1.8315987001472833,1.8315987001472833,1.776874723187666,1.776874723187666,1.776874723187666,1.7574735804940098,1.7574735804940098,1.7574735804940098,1.7711148609406473,1.7711148609406473,1.7711148609406473
2016-12-18,1.8701654452352765,1.8701654452352765,1.8701654452352765,1.819118922567073,1.819118922567073,1.819118922567073,1.9709964985906891,1.9709964985906891,1.9709964985906891,1.9315884812511763,1.9315884812511763,1.9315884812511763
2016-12-25,1.2082015426434027,1.2082015426434027,1.2082015426434027,1.435008507676181,1.435008507676181,1.435008507676181,1.299140224475539,1.299140224475539,1.299140224475539,1.4859634370143013,1.4859634370143013,1.4859634370143013
2017-01-01,0.8464594301916512,0.8464594301916512,0.8464594301916512,0.6861817259756595,0.6861817259756595,0.6861817259756595,0.827256521447116,0.827256521447116,0.827256521447116,0.7041099449326537,0.7041099449326537,0.7041099449326537
2017-01-08,0.5011412436716992,0.5011412436716992,0.5011412436716992,0.39232077137031246,0.39232077137031246,0.39232077137031246,0.453697621792022,0.453697621792022,0.453697621792022,0.28448709555149954,0.28448709555149954,0.28448709555149954
2017-01-15,0.07629318524902168,0.07629318524902168,0.07629318524902168,-0.023675623351716663,-0.023675623351716663,-0.023675623351716663,0.011304724807056321,0.011304724807056321,0.011304724807056321,-0.08177219485013074,-0.08177219485013074,-0.08177219485013074
2017-01-22,0.2868613220255403,0.2868613220255403,0.2868613220255403,0.08935625958374599,0.08935625958374599,0.08935625958374599,-0.14698580800873792,-0.14698580800873792,-0.14698580800873792,-0.23758226487232773,-0.23758226487232773,-0.23758226487232773
2017-01-29,-0.508912885023623,-0.508912885023623,-0.508912885023623,-0.7712559823681093,-0.7712559823681093,-0.7712559823681093,-0.5527720506574758,-0.5527720506574758,-0.5527720506574758,-0.7233427411056595,-0.7233427411056595,-0.7233427411056595
2017-02-05,-0.9614682259038357,-0.9614682259038357,-0.9614682259038357,-1.2788484733899157,-1.2788484733899157,-1.2788484733899157,-1.2331008693948107,-1.2331008693948107,-1.2331008693948107,-1.4293366133326082,-1.4293366133326082,-1.4293366133326082
2017-02-12,-1.5587507482032055,-1.5587507482032055,-1.5587507482032055,-1.8078570792623008,-1.8078570792623008,-1.8078570792623008,-1.4749453703412603,-1.4749453703412603,-1.4749453703412603,-1.6198620543279825,-1.6198620543279825,-1.6198620543279825
2017-02-19,-1.6985653719529827,-1.6985653719529827,-1.6985653719529827,-1.8322471447159818,-1.8322471447159818,-1.8322471447159818,-1.6492758984184248,-1.6492758984184248,-1.6492758984184248,-1.7608695205957574,-1.7608695205957574,-1.7608695205957574
2017-02-26,-0.9702933796461982,-0.9702933796461982,-0.9702933796461982,-1.1210127896709754,-1.1210127896709754,-1.1210127896709754,-1.1351674682468569,-1.1351674682468569,-1.1351674682468569,-1.2348944813977978,-1.2348944813977978,-1.2348944813977978
2017-03-05,-0.12488097052490009,-0.12488097052490009,-0.12488097052490009,-0.234454809050457,-0.234454809050457,-0.234454809050457,-0.06610382138475351,-0.06610382138475351,-0.06610382138475351,-0.24360181611820067,-0.24360181611820067,-0.24360181611820067
2017-03-12,-0.6187097930133038,-0.6187097930133038,-0.6187097930133038,-0.7627064193908484,-0.7627064193908484,-0.7627064193908484,-0.5261480211452714,-0.5261480211452714,-0.5261480211452714,-0.6618782106811995,-0.6618782106811995,-0.6618782106811995
2017-03-19,-0.9985354893656125,-0.9985354893656125,-0.9985354893656125,-1.1231525948844974,-1.1231525948844974,-1.1231525948844974,-0.9833310520099617,-0.9833310520099617,-0.9833310520099617,-1.11535974762178,-1.11535974762178,-1.11535974762178
2017-03-26,-1.5669713580514848,-1.5669713580514848,-1.5669713580514848,-1.5233447059217415,-1.5233447059217415,-1.5233447059217415,-1.426896280109232,-1.426896280109232,-1.426896280109232,-1.402719526677439,-1.402719526677439,-1.402719526677439
2017-04-02,-1.527216456448877,-1.527216456448877,-1.527216456448877,-1.1666057967066734,-1.1666057967066734,-1.1666057967066734,-1.4002348471515926,-1.4002348471515926,-1.4002348471515926,-1.0879679085063927,-1.0879679085063927,-1.0879679085063927
2017-04-09,-1.526543768973682,-1.526543768973682,-1.526543768973682,-1.4706569007250971,-1.4706569007250971,-1.4706569007250971,-1.419806478108624,-1.419806478108624,-1.419806478108624,-1.4193782854263899,-1.4193782854263899,-1.4193782854263899
2017-04-16,-0.8729766172919398,-0.8729766172919398,-0.8729766172919398,-0.8439458226052673,-0.8439458226052673,-0.8439458226052673,-0.7717199669275454,-0.7717199669275454,-0.7717199669275454,-0.8282499691522217,-0.8282499691522217,-0.8282499691522217
2017-04-23,-0.14453832152734364,-0.14453832152734364,-0.14453832152734364,-0.15678389707824966,-0.15678389707824966,-0.15678389707824966,-0.07517872575052269,-0.07517872575052269,-0.07517872575052269,-0.08259808783556473,-0.08259808783556473,-0.08259808783556473
