Date,ProShares UltraPro Short S&P500Etf_Open_average,ProShares UltraPro Short S&P500Etf_Open_max,ProShares UltraPro Short S&P500Etf_Open_min,ProShares UltraPro Short S&P500Etf_High_average,ProShares UltraPro Short S&P500Etf_High_max,ProShares UltraPro Short S&P500Etf_High_min,ProShares UltraPro Short S&P500Etf_Low_average,ProShares UltraPro Short S&P500Etf_Low_max,ProShares UltraPro Short S&P500Etf_Low_min,ProShares UltraPro Short S&P500Etf_Close_average,ProShares UltraPro Short S&P500Etf_Close_max,ProShares UltraPro Short S&P500Etf_Close_min
2016-08-21,-1.3055812812409613,-1.3055812812409613,-1.3055812812409613,-1.1591507334222673,-1.1591507334222673,-1.1591507334222673,-1.3736123060733798,-1.3736123060733798,-1.3736123060733798,-1.170507286842737,-1.170507286842737,-1.170507286842737
2016-08-28,-1.2340385479251041,-1.2340385479251041,-1.2340385479251041,-1.2227825763718778,-1.2227825763718778,-1.2227825763718778,-1.206508379356971,-1.206508379356971,-1.206508379356971,-1.1890646668013676,-1.1890646668013676,-1.1890646668013676
2016-09-04,-0.9421571412513348,-0.9421571412513348,-0.9421571412513348,-0.578083954381587,-0.578083954381587,-0.578083954381587,-0.8582662068048351,-0.8582662068048351,-0.8582662068048351,-0.4578279118390772,-0.4578279118390772,-0.4578279118390772
2016-09-11,-0.5942760963909934,-0.5942760963909934,-0.5942760963909934,-0.5936167795516283,-0.5936167795516283,-0.5936167795516283,-0.5146183397829086,-0.5146183397829086,-0.5146183397829086,-0.5720393591180125,-0.5720393591180125,-0.5720393591180125
2016-09-18,-0.9840180930765439,-0.9840180930765439,-0.9840180930765439,-0.9948881389195782,-0.9948881389195782,-0.9948881389195782,-0.9281093831470907,-0.9281093831470907,-0.9281093831470907,-0.898409243779447,-0.898409243779447,-0.898409243779447
2016-09-25,-0.7627425814186248,-0.7627425814186248,-0.7627425814186248,-0.8570932383066905,-0.8570932383066905,-0.8570932383066905,-0.9074179529316099,-0.9074179529316099,-0.9074179529316099,-0.8929589617838655,-0.8929589617838655,-0.8929589617838655
2016-10-02,-0.7853141167452564,-0.7853141167452564,-0.7853141167452564,-0.6007142012293564,-0.6007142012293564,-0.6007142012293564,-0.7139656312451113,-0.7139656312451113,-0.7139656312451113,-0.6209789364473446,-0.6209789364473446,-0.6209789364473446
2016-10-09,-0.382378728297426,-0.382378728297426,-0.382378728297426,-0.3421044665557223,-0.3421044665557223,-0.3421044665557223,-0.3599592828814526,-0.3599592828814526,-0.3599592828814526,-0.20851857904849283,-0.20851857904849283,-0.20851857904849283
2016-10-16,-0.08934902294056662,-0.08934902294056662,-0.08934902294056662,-0.22591088651420035,-0.22591088651420035,-0.22591088651420035,-0.15772008048012,-0.15772008048012,-0.15772008048012,-0.3094122652232662,-0.3094122652232662,-0.3094122652232662
2016-10-23,-0.045655521378021896,-0.045655521378021896,-0.045655521378021896,0.0594128257846905,0.0594128257846905,0.0594128257846905,-0.04290271362209539,-0.04290271362209539,-0.04290271362209539,0.06312664693884165,0.06312664693884165,0.06312664693884165
2016-10-30,1.0442084695077043,1.0442084695077043,1.0442084695077043,0.9878464460046725,0.9878464460046725,0.9878464460046725,1.189359714850654,1.189359714850654,1.189359714850654,1.1295513914718047,1.1295513914718047,1.1295513914718047
2016-11-06,-0.8197669839027834,-0.8197669839027834,-0.8197669839027834,-0.8973449745512316,-0.8973449745512316,-0.8973449745512316,-0.8416880407016887,-0.8416880407016887,-0.8416880407016887,-1.010116782040454,-1.010116782040454,-1.010116782040454
2016-11-13,-1.7968666433682912,-1.7968666433682912,-1.7968666433682912,-1.8473245116052759,-1.8473245116052759,-1.8473245116052759,-1.8045610651621846,-1.8045610651621846,-1.8045610651621846,-1.6951384599848864,-1.6951384599848864,-1.6951384599848864
2016-11-20,-2.3188199166407686,-2.3188199166407686,-2.3188199166407686,-2.447587527629719,-2.447587527629719,-2.447587527629719,-2.3584850907312878,-2.3584850907312878,-2.3584850907312878,-2.3247203676532773,-2.3247203676532773,-2.3247203676532773
2016-11-27,-1.5877844652848452,-1.5877844652848452,-1.5877844652848452,-1.632116627482915,-1.632116627482915,-1.632116627482915,-1.639537033482406,-1.639537033482406,-1.639537033482406,-1.5055179281366353,-1.5055179281366353,-1.5055179281366353
2016-12-04,-2.5994279247829466,-2.5994279247829466,-2.5994279247829466,-2.6106912148234866,-2.6106912148234866,-2.6106912148234866,-2.730750426195801,-2.730750426195801,-2.730750426195801,-2.6284956941815087,-2.6284956941815087,-2.6284956941815087
2016-12-11,-2.4028984664440523,-2.4028984664440523,-2.4028984664440523,-2.229155460507178,-2.229155460507178,-2.229155460507178,-2.3399525163882062,-2.3399525163882062,-2.3399525163882062,-2.1628553472928784,-2.1628553472928784,-2.1628553472928784
2016-12-18,-1.9253994006197184,-1.9253994006197184,-1.9253994006197184,-1.9581402730271726,-1.9581402730271726,-1.9581402730271726,-1.9174188608246687,-1.9174188608246687,-1.9174188608246687,-1.9050222179975498,-1.9050222179975498,-1.9050222179975498
2016-12-25,-1.5848822910662197,-1.5848822910662197,-1.5848822910662197,-1.3802139574783598,-1.3802139574783598,-1.3802139574783598,-1.5431463273553914,-1.5431463273553914,-1.5431463273553914,-1.4012974254962163,-1.4012974254962163,-1.4012974254962163
2017-01-01,-1.6391294440787878,-1.6391294440787878,-1.6391294440787878,-1.64711848213905,-1.64711848213905,-1.64711848213905,-1.753244001685793,-1.753244001685793,-1.753244001685793,-1.7073381821777267,-1.7073381821777267,-1.7073381821777267
2017-01-08,-1.4734911596876497,-1.4734911596876497,-1.4734911596876497,-1.5377370089937927,-1.5377370089937927,-1.5377370089937927,-1.499902581954114,-1.499902581954114,-1.499902581954114,-1.487358434383389,-1.487358434383389,-1.487358434383389
2017-01-15,-1.3132150728171808,-1.3132150728171808,-1.3132150728171808,-1.299709437846839,-1.299709437846839,-1.299709437846839,-1.3299642157685518,-1.3299642157685518,-1.3299642157685518,-1.2923378671644343,-1.2923378671644343,-1.2923378671644343
2017-01-22,-1.472612422186568,-1.472612422186568,-1.472612422186568,-1.4712648718584158,-1.4712648718584158,-1.4712648718584158,-1.4467900311939175,-1.4467900311939175,-1.4467900311939175,-1.411716481919109,-1.411716481919109,-1.411716481919109
2017-01-29,-1.2643416470812103,-1.2643416470812103,-1.2643416470812103,-1.2851153607650934,-1.2851153607650934,-1.2851153607650934,-1.2991695638649434,-1.2991695638649434,-1.2991695638649434,-1.3192257062375783,-1.3192257062375783,-1.3192257062375783
2017-02-05,-1.3576412524705077,-1.3576412524705077,-1.3576412524705077,-1.3921589635101825,-1.3921589635101825,-1.3921589635101825,-1.3929307478438502,-1.3929307478438502,-1.3929307478438502,-1.3830128494649507,-1.3830128494649507,-1.3830128494649507
2017-02-12,-1.480667009491381,-1.480667009491381,-1.480667009491381,-1.5098729392368468,-1.5098729392368468,-1.5098729392368468,-1.5433826217839512,-1.5433826217839512,-1.5433826217839512,-1.5461550623228684,-1.5461550623228684,-1.5461550623228684
2017-02-19,-1.4517612891887184,-1.4517612891887184,-1.4517612891887184,-1.4726667323288474,-1.4726667323288474,-1.4726667323288474,-1.517171350682789,-1.517171350682789,-1.517171350682789,-1.5140416354757347,-1.5140416354757347,-1.5140416354757347
2017-02-26,-1.5284054069927575,-1.5284054069927575,-1.5284054069927575,-1.5158127060655935,-1.5158127060655935,-1.5158127060655935,-1.5154847863220309,-1.5154847863220309,-1.5154847863220309,-1.5022352951884161,-1.5022352951884161,-1.5022352951884161
2017-03-05,-1.3803608331653867,-1.3803608331653867,-1.3803608331653867,-1.2917838133137067,-1.2917838133137067,-1.2917838133137067,-1.335445950797183,-1.335445950797183,-1.335445950797183,-1.2981564265426744,-1.2981564265426744,-1.2981564265426744
2017-03-12,-1.341937261943347,-1.341937261943347,-1.341937261943347,-1.3308479585126975,-1.3308479585126975,-1.3308479585126975,-1.3107914044987,-1.3107914044987,-1.3107914044987,-1.2517924554629307,-1.2517924554629307,-1.2517924554629307
2017-03-19,-1.0335350550630673,-1.0335350550630673,-1.0335350550630673,-0.9341270906594452,-0.9341270906594452,-0.9341270906594452,-1.0364183545287673,-1.0364183545287673,-1.0364183545287673,-0.943583678314205,-0.943583678314205,-0.943583678314205
2017-03-26,-1.1426090112964629,-1.1426090112964629,-1.1426090112964629,-1.1944412951250984,-1.1944412951250984,-1.1944412951250984,-1.144069571810899,-1.144069571810899,-1.144069571810899,-1.100771244970368,-1.100771244970368,-1.100771244970368
2017-04-02,-0.969436950702525,-0.969436950702525,-0.969436950702525,-0.9834709346102405,-0.9834709346102405,-0.9834709346102405,-1.0022582099023283,-1.0022582099023283,-1.0022582099023283,-0.9575397009092679,-0.9575397009092679,-0.9575397009092679
2017-04-09,-0.68015419117362,-0.68015419117362,-0.68015419117362,-0.6054842087405337,-0.6054842087405337,-0.6054842087405337,-0.7123978309894241,-0.7123978309894241,-0.7123978309894241,-0.5080027293667622,-0.5080027293667622,-0.5080027293667622
2017-04-16,-0.8970791908675689,-0.8970791908675689,-0.8970791908675689,-0.8111135392042746,-0.8111135392042746,-0.8111135392042746,-0.7966041607039324,-0.7966041607039324,-0.7966041607039324,-0.7795101590511845,-0.7795101590511845,-0.7795101590511845
2017-04-23,-1.3834276097440465,-1.3834276097440465,-1.3834276097440465,-1.3261513158601896,-1.3261513158601896,-1.3261513158601896,-1.2979174052217834,-1.2979174052217834,-1.2979174052217834,-1.2718527958216954,-1.2718527958216954,-1.2718527958216954
2017-04-30,-1.2869508982336104,-1.2869508982336104,-1.2869508982336104,-1.3106145687907143,-1.3106145687907143,-1.3106145687907143,-1.2883630871266922,-1.2883630871266922,-1.2883630871266922,-1.3789379439472196,-1.3789379439472196,-1.3789379439472196
2017-05-07,-1.165169697668231,-1.165169697668231,-1.165169697668231,-1.1916677150322235,-1.1916677150322235,-1.1916677150322235,-1.1027196780031365,-1.1027196780031365,-1.1027196780031365,-1.1587008968532972,-1.1587008968532972,-1.1587008968532972
2017-05-14,-0.8145406444486827,-0.8145406444486827,-0.8145406444486827,-0.9185854380826406,-0.9185854380826406,-0.9185854380826406,-1.0495779097173579,-1.0495779097173579,-1.0495779097173579,-0.9916629557487672,-0.9916629557487672,-0.9916629557487672
2017-05-21,-1.4678889785749365,-1.4678889785749365,-1.4678889785749365,-1.5634779295473153,-1.5634779295473153,-1.5634779295473153,-1.4322820341619396,-1.4322820341619396,-1.4322820341619396,-1.4907930818897375,-1.4907930818897375,-1.4907930818897375
2017-05-28,-1.6755909556883064,-1.6755909556883064,-1.6755909556883064,-1.7019742086805973,-1.7019742086805973,-1.7019742086805973,-1.7401808329913362,-1.7401808329913362,-1.7401808329913362,-1.7598445588281486,-1.7598445588281486,-1.7598445588281486
2017-06-04,-1.7009627973169152,-1.7009627973169152,-1.7009627973169152,-1.4401781906046167,-1.4401781906046167,-1.4401781906046167,-1.759249292910462,-1.759249292910462,-1.759249292910462,-1.5748548007681715,-1.5748548007681715,-1.5748548007681715
2017-06-11,-1.5270463877349123,-1.5270463877349123,-1.5270463877349123,-1.489960298456104,-1.489960298456104,-1.489960298456104,-1.4460139485856427,-1.4460139485856427,-1.4460139485856427,-1.543369168656203,-1.543369168656203,-1.543369168656203
2017-06-18,-1.5050145501399959,-1.5050145501399959,-1.5050145501399959,-1.5954946279654216,-1.5954946279654216,-1.5954946279654216,-1.5439406584616195,-1.5439406584616195,-1.5439406584616195,-1.5636555747237133,-1.5636555747237133,-1.5636555747237133
2017-06-25,-1.3068094425832588,-1.3068094425832588,-1.3068094425832588,-1.3235139921808408,-1.3235139921808408,-1.3235139921808408,-1.308986425875781,-1.308986425875781,-1.308986425875781,-1.206131828457894,-1.206131828457894,-1.206131828457894
2017-07-02,-0.9532314409407702,-0.9532314409407702,-0.9532314409407702,-1.0792139395316827,-1.0792139395316827,-1.0792139395316827,-1.0989137736440668,-1.0989137736440668,-1.0989137736440668,-1.1272631524990837,-1.1272631524990837,-1.1272631524990837
2017-07-09,-1.5653198387539358,-1.5653198387539358,-1.5653198387539358,-1.6592040785674587,-1.6592040785674587,-1.6592040785674587,-1.757359714361074,-1.757359714361074,-1.757359714361074,-1.7137582192783782,-1.7137582192783782,-1.7137582192783782
2017-07-16,-1.7558424183674353,-1.7558424183674353,-1.7558424183674353,-1.7764526532984461,-1.7764526532984461,-1.7764526532984461,-1.6960215074156288,-1.6960215074156288,-1.6960215074156288,-1.706459402388357,-1.706459402388357,-1.706459402388357
2017-07-23,-1.5612568035721688,-1.5612568035721688,-1.5612568035721688,-1.548724112068976,-1.548724112068976,-1.548724112068976,-1.5072168027122974,-1.5072168027122974,-1.5072168027122974,-1.513019215232777,-1.513019215232777,-1.513019215232777
2017-07-30,-1.520618167969717,-1.520618167969717,-1.520618167969717,-1.4884216017627194,-1.4884216017627194,-1.4884216017627194,-1.4519208676946633,-1.4519208676946633,-1.4519208676946633,-1.3988973118223484,-1.3988973118223484,-1.3988973118223484
2017-08-06,-0.7761503143971077,-0.7761503143971077,-0.7761503143971077,-0.8224535937889997,-0.8224535937889997,-0.8224535937889997,-0.8015877699077457,-0.8015877699077457,-0.8015877699077457,-0.7355804656145798,-0.7355804656145798,-0.7355804656145798
2017-08-13,-0.4840888384366506,-0.4840888384366506,-0.4840888384366506,-0.45418009630414835,-0.45418009630414835,-0.45418009630414835,-0.6147457893014724,-0.6147457893014724,-0.6147457893014724,-0.3953562190675853,-0.3953562190675853,-0.3953562190675853
2017-08-20,-0.8395140466555309,-0.8395140466555309,-0.8395140466555309,-0.8359703255496987,-0.8359703255496987,-0.8359703255496987,-0.8483808536914236,-0.8483808536914236,-0.8483808536914236,-0.6863749850678432,-0.6863749850678432,-0.6863749850678432
2017-08-27,-1.437463762111226,-1.437463762111226,-1.437463762111226,-1.4839217052246394,-1.4839217052246394,-1.4839217052246394,-1.3733994016268636,-1.3733994016268636,-1.3733994016268636,-1.3833976951625453,-1.3833976951625453,-1.3833976951625453
2017-09-03,-1.0605694670868466,-1.0605694670868466,-1.0605694670868466,-1.1332122445773165,-1.1332122445773165,-1.1332122445773165,-1.042334157945047,-1.042334157945047,-1.042334157945047,-1.0469866281831726,-1.0469866281831726,-1.0469866281831726
2017-09-10,-1.7541046830631506,-1.7541046830631506,-1.7541046830631506,-1.8227026307740344,-1.8227026307740344,-1.8227026307740344,-1.770668201914235,-1.770668201914235,-1.770668201914235,-1.8969746523031519,-1.8969746523031519,-1.8969746523031519
2017-09-17,-1.6441521534105545,-1.6441521534105545,-1.6441521534105545,-1.7133191203922846,-1.7133191203922846,-1.7133191203922846,-1.6681816052538527,-1.6681816052538527,-1.6681816052538527,-1.7140813142142195,-1.7140813142142195,-1.7140813142142195
2017-09-24,-1.7750779115478417,-1.7750779115478417,-1.7750779115478417,-1.7715276373843407,-1.7715276373843407,-1.7715276373843407,-1.8925766646536937,-1.8925766646536937,-1.8925766646536937,-1.9061471224970774,-1.9061471224970774,-1.9061471224970774
2017-10-01,-2.4054206056878984,-2.4054206056878984,-2.4054206056878984,-2.3423101108358586,-2.3423101108358586,-2.3423101108358586,-2.356987025564927,-2.356987025564927,-2.356987025564927,-2.332087149154614,-2.332087149154614,-2.332087149154614
2017-10-08,-2.198816550112742,-2.198816550112742,-2.198816550112742,-2.116017041126575,-2.116017041126575,-2.116017041126575,-2.159669603207018,-2.159669603207018,-2.159669603207018,-2.0791909800323305,-2.0791909800323305,-2.0791909800323305
2017-10-15,-2.094706923509482,-2.094706923509482,-2.094706923509482,-2.0352859131240395,-2.0352859131240395,-2.0352859131240395,-2.10362132916042,-2.10362132916042,-2.10362132916042,-2.0839578491804374,-2.0839578491804374,-2.0839578491804374
2017-10-22,-1.7669163570961164,-1.7669163570961164,-1.7669163570961164,-1.7372416307581515,-1.7372416307581515,-1.7372416307581515,-1.902896677249475,-1.902896677249475,-1.902896677249475,-1.8598583400001751,-1.8598583400001751,-1.8598583400001751
2017-10-29,-1.7205228685938236,-1.7205228685938236,-1.7205228685938236,-1.6829443408254363,-1.6829443408254363,-1.6829443408254363,-1.740294353481547,-1.740294353481547,-1.740294353481547,-1.7232874071354194,-1.7232874071354194,-1.7232874071354194
2017-11-05,-1.5077479195979921,-1.5077479195979921,-1.5077479195979921,-1.496918680354653,-1.496918680354653,-1.496918680354653,-1.5032582165783275,-1.5032582165783275,-1.5032582165783275,-1.4766438994303388,-1.4766438994303388,-1.4766438994303388
2017-11-12,-1.418081250614409,-1.418081250614409,-1.418081250614409,-1.4079795254085548,-1.4079795254085548,-1.4079795254085548,-1.385345759071841,-1.385345759071841,-1.385345759071841,-1.3208721595634227,-1.3208721595634227,-1.3208721595634227
2017-11-19,-1.5488425502895145,-1.5488425502895145,-1.5488425502895145,-1.5785789279141949,-1.5785789279141949,-1.5785789279141949,-1.5316823855030979,-1.5316823855030979,-1.5316823855030979,-1.4980424161728807,-1.4980424161728807,-1.4980424161728807
2017-11-26,-1.876018920918649,-1.876018920918649,-1.876018920918649,-1.5004544065156156,-1.5004544065156156,-1.5004544065156156,-1.9002492285156523,-1.9002492285156523,-1.9002492285156523,-1.780922046552612,-1.780922046552612,-1.780922046552612
2017-12-03,-1.6610639706804833,-1.6610639706804833,-1.6610639706804833,-1.7330487728460129,-1.7330487728460129,-1.7330487728460129,-1.6737814215959916,-1.6737814215959916,-1.6737814215959916,-1.6640692016051366,-1.6640692016051366,-1.6640692016051366
2017-12-10,-1.638629027625207,-1.638629027625207,-1.638629027625207,-1.711501986136292,-1.711501986136292,-1.711501986136292,-1.7416937601670683,-1.7416937601670683,-1.7416937601670683,-1.6832435442873623,-1.6832435442873623,-1.6832435442873623
2017-12-17,-1.624167393811458,-1.624167393811458,-1.624167393811458,-1.6387905467933732,-1.6387905467933732,-1.6387905467933732,-1.5845312052591707,-1.5845312052591707,-1.5845312052591707,-1.5680805164242178,-1.5680805164242178,-1.5680805164242178
2017-12-24,-1.5499342867951642,-1.5499342867951642,-1.5499342867951642,-1.4576520689463104,-1.4576520689463104,-1.4576520689463104,-1.512324399980763,-1.512324399980763,-1.512324399980763,-1.3779330530387612,-1.3779330530387612,-1.3779330530387612
2017-12-31,-1.756956044564682,-1.756956044564682,-1.756956044564682,-1.815557653183344,-1.815557653183344,-1.815557653183344,-1.7946889970959314,-1.7946889970959314,-1.7946889970959314,-1.8164463626868539,-1.8164463626868539,-1.8164463626868539
