Date,iShares Intermediate Credit BondEtf_Open_average,iShares Intermediate Credit BondEtf_Open_max,iShares Intermediate Credit BondEtf_Open_min,iShares Intermediate Credit BondEtf_High_average,iShares Intermediate Credit BondEtf_High_max,iShares Intermediate Credit BondEtf_High_min,iShares Intermediate Credit BondEtf_Low_average,iShares Intermediate Credit BondEtf_Low_max,iShares Intermediate Credit BondEtf_Low_min,iShares Intermediate Credit BondEtf_Close_average,iShares Intermediate Credit BondEtf_Close_max,iShares Intermediate Credit BondEtf_Close_min
2016-05-15,0.8862863165600411,0.8862863165600411,0.8862863165600411,0.8134062609975409,0.8134062609975409,0.8134062609975409,0.9138861023524617,0.9138861023524617,0.9138861023524617,0.8551130916061688,0.8551130916061688,0.8551130916061688
2016-05-22,0.9276135569216317,0.9276135569216317,0.9276135569216317,0.8938349563509064,0.8938349563509064,0.8938349563509064,0.7800113829888979,0.7800113829888979,0.7800113829888979,0.8080143982731783,0.8080143982731783,0.8080143982731783
2016-05-29,1.0363668962839874,1.0363668962839874,1.0363668962839874,1.1321771376695366,1.1321771376695366,1.1321771376695366,1.1717698459607924,1.1717698459607924,1.1717698459607924,1.1706734285129026,1.1706734285129026,1.1706734285129026
2016-06-05,1.3746343250567163,1.3746343250567163,1.3746343250567163,1.378490957043771,1.378490957043771,1.378490957043771,1.4086811951324518,1.4086811951324518,1.4086811951324518,1.3697624065696352,1.3697624065696352,1.3697624065696352
2016-06-12,1.4225356393320712,1.4225356393320712,1.4225356393320712,1.3667903428130757,1.3667903428130757,1.3667903428130757,1.2678577632692207,1.2678577632692207,1.2678577632692207,1.2248969010155084,1.2248969010155084,1.2248969010155084
2016-06-19,1.5190451321518774,1.5190451321518774,1.5190451321518774,1.5068240277494098,1.5068240277494098,1.5068240277494098,1.4442899321205722,1.4442899321205722,1.4442899321205722,1.3871307998569982,1.3871307998569982,1.3871307998569982
2016-06-26,1.6573277075606225,1.6573277075606225,1.6573277075606225,1.7510895159326665,1.7510895159326665,1.7510895159326665,1.6343434553055898,1.6343434553055898,1.6343434553055898,1.7421505073282797,1.7421505073282797,1.7421505073282797
2016-07-03,1.8251619862205066,1.8251619862205066,1.8251619862205066,1.8919287931065076,1.8919287931065076,1.8919287931065076,1.8409017099166387,1.8409017099166387,1.8409017099166387,1.9376175517365026,1.9376175517365026,1.9376175517365026
2016-07-10,-4.237038345963263,-4.237038345963263,-4.237038345963263,-4.236283228743669,-4.236283228743669,-4.236283228743669,-4.236658337732179,-4.236658337732179,-4.236658337732179,-4.236201184461146,-4.236201184461146,-4.236201184461146
2016-07-17,-2.917550694558844,-2.917550694558844,-2.917550694558844,-2.917977865491245,-2.917977865491245,-2.917977865491245,-2.917267208761099,-2.917267208761099,-2.917267208761099,-2.9164834988721653,-2.9164834988721653,-2.9164834988721653
2016-07-24,-2.314101563445886,-2.314101563445886,-2.314101563445886,-2.311711562577056,-2.311711562577056,-2.311711562577056,-2.3129554223224393,-2.3129554223224393,-2.3129554223224393,-2.3098831678536054,-2.3098831678536054,-2.3098831678536054
2016-07-31,-1.9498066881247729,-1.9498066881247729,-1.9498066881247729,-1.9515329117914362,-1.9515329117914362,-1.9515329117914362,-1.9527133862901076,-1.9527133862901076,-1.9527133862901076,-1.9536762916779884,-1.9536762916779884,-1.9536762916779884
2016-08-07,-1.6859760734124378,-1.6859760734124378,-1.6859760734124378,-1.6849555431279535,-1.6849555431279535,-1.6849555431279535,-1.684492858614353,-1.684492858614353,-1.684492858614353,-1.6858794328419486,-1.6858794328419486,-1.6858794328419486
