Date,iShares MSCI Italy CappedEtf_Open_average,iShares MSCI Italy CappedEtf_Open_max,iShares MSCI Italy CappedEtf_Open_min,iShares MSCI Italy CappedEtf_High_average,iShares MSCI Italy CappedEtf_High_max,iShares MSCI Italy CappedEtf_High_min,iShares MSCI Italy CappedEtf_Low_average,iShares MSCI Italy CappedEtf_Low_max,iShares MSCI Italy CappedEtf_Low_min,iShares MSCI Italy CappedEtf_Close_average,iShares MSCI Italy CappedEtf_Close_max,iShares MSCI Italy CappedEtf_Close_min
2016-05-15,-0.4270108049538871,-0.4270108049538871,-0.4270108049538871,-0.4805288061940022,-0.4805288061940022,-0.4805288061940022,-0.35619285223813796,-0.35619285223813796,-0.35619285223813796,-0.4021122811048768,-0.4021122811048768,-0.4021122811048768
2016-05-22,0.5361892120890617,0.5361892120890617,0.5361892120890617,0.3868673351886349,0.3868673351886349,0.3868673351886349,0.550622259408083,0.550622259408083,0.550622259408083,0.5009410775879697,0.5009410775879697,0.5009410775879697
2016-05-29,0.09794728052592845,0.09794728052592845,0.09794728052592845,0.009692625130224551,0.009692625130224551,0.009692625130224551,0.11266251223235206,0.11266251223235206,0.11266251223235206,0.1221616173651136,0.1221616173651136,0.1221616173651136
2016-06-05,-0.3765285005972088,-0.3765285005972088,-0.3765285005972088,-0.48786568857014806,-0.48786568857014806,-0.48786568857014806,-0.5856783048817896,-0.5856783048817896,-0.5856783048817896,-0.6716756601472852,-0.6716756601472852,-0.6716756601472852
2016-06-12,-0.8522564395572975,-0.8522564395572975,-0.8522564395572975,-0.6757832159013896,-0.6757832159013896,-0.6757832159013896,-0.7304389622045994,-0.7304389622045994,-0.7304389622045994,-0.6005501650171644,-0.6005501650171644,-0.6005501650171644
2016-06-19,-2.3551674975466677,-2.3551674975466677,-2.3551674975466677,-2.35909637812663,-2.35909637812663,-2.35909637812663,-2.580552971707364,-2.580552971707364,-2.580552971707364,-2.653598205128428,-2.653598205128428,-2.653598205128428
2016-06-26,-1.8531909737461556,-1.8531909737461556,-1.8531909737461556,-1.9010771190932378,-1.9010771190932378,-1.9010771190932378,-1.6965311142982866,-1.6965311142982866,-1.6965311142982866,-1.7561479438053906,-1.7561479438053906,-1.7561479438053906
2016-07-03,-2.138064244162216,-2.138064244162216,-2.138064244162216,-2.1198504474298137,-2.1198504474298137,-2.1198504474298137,-2.004288923156143,-2.004288923156143,-2.004288923156143,-1.9852430234020386,-1.9852430234020386,-1.9852430234020386
2016-07-10,-1.1693025707129363,-1.1693025707129363,-1.1693025707129363,-1.2554345176163562,-1.2554345176163562,-1.2554345176163562,-1.1143379381024998,-1.1143379381024998,-1.1143379381024998,-1.1577210378473808,-1.1577210378473808,-1.1577210378473808
2016-07-17,-1.1743907669342553,-1.1743907669342553,-1.1743907669342553,-1.2524607888648056,-1.2524607888648056,-1.2524607888648056,-1.1631852339104067,-1.1631852339104067,-1.1631852339104067,-1.198466723227894,-1.198466723227894,-1.198466723227894
2016-07-24,-0.8322257323442708,-0.8322257323442708,-0.8322257323442708,-0.8655437024123127,-0.8655437024123127,-0.8655437024123127,-0.8146581354177754,-0.8146581354177754,-0.8146581354177754,-0.7681891975692471,-0.7681891975692471,-0.7681891975692471
2016-07-31,-1.1507509713747164,-1.1507509713747164,-1.1507509713747164,-1.1150565848062384,-1.1150565848062384,-1.1150565848062384,-1.0193360903506459,-1.0193360903506459,-1.0193360903506459,-1.0331081536940656,-1.0331081536940656,-1.0331081536940656
2016-08-07,-0.4174201941715912,-0.4174201941715912,-0.4174201941715912,-0.4784749083732852,-0.4784749083732852,-0.4784749083732852,-0.40066786755467393,-0.40066786755467393,-0.40066786755467393,-0.46629876787041946,-0.46629876787041946,-0.46629876787041946
2016-08-14,-0.8350767355409784,-0.8350767355409784,-0.8350767355409784,-0.8395095968954699,-0.8395095968954699,-0.8395095968954699,-0.7585839328578299,-0.7585839328578299,-0.7585839328578299,-0.7231170731220135,-0.7231170731220135,-0.7231170731220135
2016-08-21,-0.3635695783190422,-0.3635695783190422,-0.3635695783190422,-0.2331075909400065,-0.2331075909400065,-0.2331075909400065,-0.4679648966352509,-0.4679648966352509,-0.4679648966352509,-0.48267285740286,-0.48267285740286,-0.48267285740286
2016-08-28,-0.11110474071655714,-0.11110474071655714,-0.11110474071655714,-0.10346715108473531,-0.10346715108473531,-0.10346715108473531,-0.06111437056911631,-0.06111437056911631,-0.06111437056911631,-0.010033959186255534,-0.010033959186255534,-0.010033959186255534
2016-09-04,0.26822219922260415,0.26822219922260415,0.26822219922260415,0.16999795472930893,0.16999795472930893,0.16999795472930893,0.05563439344838312,0.05563439344838312,0.05563439344838312,-0.019153992540984162,-0.019153992540984162,-0.019153992540984162
2016-09-11,-1.0081288356309597,-1.0081288356309597,-1.0081288356309597,-1.059147235263492,-1.059147235263492,-1.059147235263492,-0.9282193505418935,-0.9282193505418935,-0.9282193505418935,-0.9873251947310581,-0.9873251947310581,-0.9873251947310581
2016-09-18,-0.5337617696590016,-0.5337617696590016,-0.5337617696590016,-0.5732506239665415,-0.5732506239665415,-0.5732506239665415,-0.3819078084855673,-0.3819078084855673,-0.3819078084855673,-0.49942205623515296,-0.49942205623515296,-0.49942205623515296
2016-09-25,-0.7126876632061904,-0.7126876632061904,-0.7126876632061904,-0.5390516666444211,-0.5390516666444211,-0.5390516666444211,-0.616488927037946,-0.616488927037946,-0.616488927037946,-0.43027169919049546,-0.43027169919049546,-0.43027169919049546
2016-10-02,-0.41563460453378204,-0.41563460453378204,-0.41563460453378204,-0.5506685470680884,-0.5506685470680884,-0.5506685470680884,-0.4718834742232445,-0.4718834742232445,-0.4718834742232445,-0.421569645326898,-0.421569645326898,-0.421569645326898
2016-10-09,-0.5708709253560793,-0.5708709253560793,-0.5708709253560793,-0.6016706716594822,-0.6016706716594822,-0.6016706716594822,-0.49198805361305237,-0.49198805361305237,-0.49198805361305237,-0.624811963747049,-0.624811963747049,-0.624811963747049
2016-10-16,0.12208011842360789,0.12208011842360789,0.12208011842360789,0.18084816195173423,0.18084816195173423,0.18084816195173423,0.3562036582454536,0.3562036582454536,0.3562036582454536,0.41158241696134995,0.41158241696134995,0.41158241696134995
2016-10-23,0.770341820201412,0.770341820201412,0.770341820201412,0.7704091674605615,0.7704091674605615,0.7704091674605615,0.9515267781958628,0.9515267781958628,0.9515267781958628,0.855287575934198,0.855287575934198,0.855287575934198
2016-10-30,-0.6235205302837027,-0.6235205302837027,-0.6235205302837027,-0.6007433543394907,-0.6007433543394907,-0.6007433543394907,-0.5333272482972693,-0.5333272482972693,-0.5333272482972693,-0.7114892012625278,-0.7114892012625278,-0.7114892012625278
2016-11-06,0.017998522287253352,0.017998522287253352,0.017998522287253352,-0.1427304846459401,-0.1427304846459401,-0.1427304846459401,-0.1052540403215564,-0.1052540403215564,-0.1052540403215564,-0.025382785223719243,-0.025382785223719243,-0.025382785223719243
