Date,PowerShares KBW High Dividend Yield FinancialEtf_Open_average,PowerShares KBW High Dividend Yield FinancialEtf_Open_max,PowerShares KBW High Dividend Yield FinancialEtf_Open_min,PowerShares KBW High Dividend Yield FinancialEtf_High_average,PowerShares KBW High Dividend Yield FinancialEtf_High_max,PowerShares KBW High Dividend Yield FinancialEtf_High_min,PowerShares KBW High Dividend Yield FinancialEtf_Low_average,PowerShares KBW High Dividend Yield FinancialEtf_Low_max,PowerShares KBW High Dividend Yield FinancialEtf_Low_min,PowerShares KBW High Dividend Yield FinancialEtf_Close_average,PowerShares KBW High Dividend Yield FinancialEtf_Close_max,PowerShares KBW High Dividend Yield FinancialEtf_Close_min
2016-05-15,0.37481213046692363,0.37481213046692363,0.37481213046692363,0.3525955018549507,0.3525955018549507,0.3525955018549507,0.46700576710757435,0.46700576710757435,0.46700576710757435,0.43518583229549246,0.43518583229549246,0.43518583229549246
2016-05-22,0.8754271394342616,0.8754271394342616,0.8754271394342616,0.7967567341830817,0.7967567341830817,0.7967567341830817,0.8835128449160607,0.8835128449160607,0.8835128449160607,0.865522260820997,0.865522260820997,0.865522260820997
2016-05-29,0.9814311876399007,0.9814311876399007,0.9814311876399007,0.8814551096008448,0.8814551096008448,0.8814551096008448,0.8581036491453193,0.8581036491453193,0.8581036491453193,0.9049357406295078,0.9049357406295078,0.9049357406295078
2016-06-05,0.8868833764409751,0.8868833764409751,0.8868833764409751,0.809605077989757,0.809605077989757,0.809605077989757,0.8396191618529558,0.8396191618529558,0.8396191618529558,0.7985357247984712,0.7985357247984712,0.7985357247984712
2016-06-12,0.3655280306908278,0.3655280306908278,0.3655280306908278,0.41687148947510005,0.41687148947510005,0.41687148947510005,0.41315779827826016,0.41315779827826016,0.41315779827826016,0.3546036608446078,0.3546036608446078,0.3546036608446078
2016-06-19,-0.04814347865673953,-0.04814347865673953,-0.04814347865673953,0.2819376086193051,0.2819376086193051,0.2819376086193051,-0.025375050374531787,-0.025375050374531787,-0.025375050374531787,0.11781293686378821,0.11781293686378821,0.11781293686378821
2016-06-26,0.6145684560727916,0.6145684560727916,0.6145684560727916,0.5353776932532743,0.5353776932532743,0.5353776932532743,0.6909907918840681,0.6909907918840681,0.6909907918840681,0.652914156247555,0.652914156247555,0.652914156247555
2016-07-03,0.5794355082244685,0.5794355082244685,0.5794355082244685,0.6769672922327062,0.6769672922327062,0.6769672922327062,0.7485064044702968,0.7485064044702968,0.7485064044702968,0.5925401463919405,0.5925401463919405,0.5925401463919405
2016-07-10,1.651818964584012,1.651818964584012,1.651818964584012,1.6117524259645848,1.6117524259645848,1.6117524259645848,1.5901275038922034,1.5901275038922034,1.5901275038922034,1.6731264517182478,1.6731264517182478,1.6731264517182478
2016-07-17,1.8299801506580173,1.8299801506580173,1.8299801506580173,2.2655795919894377,2.2655795919894377,2.2655795919894377,2.0234928217599597,2.0234928217599597,2.0234928217599597,2.289640982093282,2.289640982093282,2.289640982093282
