Date,ProShares UltraShort Consumer ServicesEtf_Open_average,ProShares UltraShort Consumer ServicesEtf_Open_max,ProShares UltraShort Consumer ServicesEtf_Open_min,ProShares UltraShort Consumer ServicesEtf_High_average,ProShares UltraShort Consumer ServicesEtf_High_max,ProShares UltraShort Consumer ServicesEtf_High_min,ProShares UltraShort Consumer ServicesEtf_Low_average,ProShares UltraShort Consumer ServicesEtf_Low_max,ProShares UltraShort Consumer ServicesEtf_Low_min,ProShares UltraShort Consumer ServicesEtf_Close_average,ProShares UltraShort Consumer ServicesEtf_Close_max,ProShares UltraShort Consumer ServicesEtf_Close_min
2016-05-15,-0.5898672559715779,-0.5898672559715779,-0.5898672559715779,-0.5908976542542737,-0.5908976542542737,-0.5908976542542737,-0.586098926932412,-0.586098926932412,-0.586098926932412,-0.5839863471016987,-0.5839863471016987,-0.5839863471016987
2016-05-22,-0.7109591331324742,-0.7109591331324742,-0.7109591331324742,-0.7404059874266067,-0.7404059874266067,-0.7404059874266067,-0.7102552974076644,-0.7102552974076644,-0.7102552974076644,-0.7396198694042264,-0.7396198694042264,-0.7396198694042264
2016-05-29,-0.8288591324108315,-0.8288591324108315,-0.8288591324108315,-0.8445423519651941,-0.8445423519651941,-0.8445423519651941,-0.8415079901082616,-0.8415079901082616,-0.8415079901082616,-0.8562851070412617,-0.8562851070412617,-0.8562851070412617
2016-06-05,-0.8821727557685004,-0.8821727557685004,-0.8821727557685004,-0.8988264177009853,-0.8988264177009853,-0.8988264177009853,-0.9561363023258928,-0.9561363023258928,-0.9561363023258928,-0.9701476754068756,-0.9701476754068756,-0.9701476754068756
2016-06-12,-0.532159744049502,-0.532159744049502,-0.532159744049502,-0.4474313842170607,-0.4474313842170607,-0.4474313842170607,-0.5300572362537397,-0.5300572362537397,-0.5300572362537397,-0.4374159371825265,-0.4374159371825265,-0.4374159371825265
2016-06-19,-0.32434983092323394,-0.32434983092323394,-0.32434983092323394,-0.36839372834767214,-0.36839372834767214,-0.36839372834767214,-0.3117075452453092,-0.3117075452453092,-0.3117075452453092,-0.3601059301886955,-0.3601059301886955,-0.3601059301886955
2016-06-26,0.3895807176014648,0.3895807176014648,0.3895807176014648,0.30609094224090766,0.30609094224090766,0.30609094224090766,0.41773029233738235,0.41773029233738235,0.41773029233738235,0.3475934361301554,0.3475934361301554,0.3475934361301554
2016-07-03,-0.9605260287277595,-0.9605260287277595,-0.9605260287277595,-1.0175183813537292,-1.0175183813537292,-1.0175183813537292,-0.9245687961617026,-0.9245687961617026,-0.9245687961617026,-0.9841412236756922,-0.9841412236756922,-0.9841412236756922
2016-07-10,-2.2771087640375494,-2.2771087640375494,-2.2771087640375494,-2.231797237611742,-2.231797237611742,-2.231797237611742,-2.921373942154734,-2.921373942154734,-2.921373942154734,-2.8384644773766357,-2.8384644773766357,-2.8384644773766357
2016-07-17,-2.8211155381964894,-2.8211155381964894,-2.8211155381964894,-2.6196863188453814,-2.6196863188453814,-2.6196863188453814,-2.602751706276151,-2.602751706276151,-2.602751706276151,-2.3160136186380487,-2.3160136186380487,-2.3160136186380487
2016-07-24,-2.3316663128810924,-2.3316663128810924,-2.3316663128810924,-2.316896264447989,-2.316896264447989,-2.316896264447989,-2.0649043222606176,-2.0649043222606176,-2.0649043222606176,-2.096369516784592,-2.096369516784592,-2.096369516784592
2016-07-31,-2.2944810141689094,-2.2944810141689094,-2.2944810141689094,-2.2805302464343318,-2.2805302464343318,-2.2805302464343318,-2.1062414393460767,-2.1062414393460767,-2.1062414393460767,-2.124513363380689,-2.124513363380689,-2.124513363380689
2016-08-07,-1.7519120992447434,-1.7519120992447434,-1.7519120992447434,-1.7762971816478164,-1.7762971816478164,-1.7762971816478164,-1.6220892589885842,-1.6220892589885842,-1.6220892589885842,-1.6668534540164055,-1.6668534540164055,-1.6668534540164055
2016-08-14,-0.9297684229410887,-0.9297684229410887,-0.9297684229410887,-0.9627107422648006,-0.9627107422648006,-0.9627107422648006,-0.840860634561321,-0.840860634561321,-0.840860634561321,-0.8876487947119249,-0.8876487947119249,-0.8876487947119249
2016-08-21,-0.8787373870285838,-0.8787373870285838,-0.8787373870285838,-0.9090990114091114,-0.9090990114091114,-0.9090990114091114,-0.7965399668833496,-0.7965399668833496,-0.7965399668833496,-0.8401207633941749,-0.8401207633941749,-0.8401207633941749
2016-08-28,-0.8184952252231071,-0.8184952252231071,-0.8184952252231071,-0.8474920441939023,-0.8474920441939023,-0.8474920441939023,-0.7422347979753279,-0.7422347979753279,-0.7422347979753279,-0.7837546668402734,-0.7837546668402734,-0.7837546668402734
2016-09-04,-0.4157857556985929,-0.4157857556985929,-0.4157857556985929,-0.45266740389607196,-0.45266740389607196,-0.45266740389607196,-0.35199397977491664,-0.35199397977491664,-0.35199397977491664,-0.3992820430537984,-0.3992820430537984,-0.3992820430537984
2016-09-11,0.17393059325338528,0.17393059325338528,0.17393059325338528,0.12172800227778567,0.12172800227778567,0.12172800227778567,0.046042895594270786,0.046042895594270786,0.046042895594270786,0.12238981640242308,0.12238981640242308,0.12238981640242308
2016-09-18,-0.4329633931266731,-0.4329633931266731,-0.4329633931266731,-0.4677240790049332,-0.4677240790049332,-0.4677240790049332,-0.36717417416730186,-0.36717417416730186,-0.36717417416730186,-0.41976693870573123,-0.41976693870573123,-0.41976693870573123
2016-09-25,-0.6792068387162663,-0.6792068387162663,-0.6792068387162663,-0.7021842873108497,-0.7021842873108497,-0.7021842873108497,-0.6034185249465854,-0.6034185249465854,-0.6034185249465854,-0.6433067062481846,-0.6433067062481846,-0.6433067062481846
2016-10-02,-0.4979437801911209,-0.4979437801911209,-0.4979437801911209,-0.5220562463746362,-0.5220562463746362,-0.5220562463746362,-0.42455647174122235,-0.42455647174122235,-0.42455647174122235,-0.46506190659083857,-0.46506190659083857,-0.46506190659083857
2016-10-09,0.6628767219555288,0.6628767219555288,0.6628767219555288,0.6295159417674421,0.6295159417674421,0.6295159417674421,0.7120927142485685,0.7120927142485685,0.7120927142485685,0.6655422215465073,0.6655422215465073,0.6655422215465073
2016-10-16,0.20963767670512914,0.20963767670512914,0.20963767670512914,0.18019895986279047,0.18019895986279047,0.18019895986279047,0.2706640279346214,0.2706640279346214,0.2706640279346214,0.22610317963422,0.22610317963422,0.22610317963422
2016-10-23,0.8268604111321691,0.8268604111321691,0.8268604111321691,0.8290739036362409,0.8290739036362409,0.8290739036362409,0.7279305242533378,0.7279305242533378,0.7279305242533378,0.8056954086947536,0.8056954086947536,0.8056954086947536
