Date,iShares Currency Hedged MSCI JapanEtf_Open_average,iShares Currency Hedged MSCI JapanEtf_Open_max,iShares Currency Hedged MSCI JapanEtf_Open_min,iShares Currency Hedged MSCI JapanEtf_High_average,iShares Currency Hedged MSCI JapanEtf_High_max,iShares Currency Hedged MSCI JapanEtf_High_min,iShares Currency Hedged MSCI JapanEtf_Low_average,iShares Currency Hedged MSCI JapanEtf_Low_max,iShares Currency Hedged MSCI JapanEtf_Low_min,iShares Currency Hedged MSCI JapanEtf_Close_average,iShares Currency Hedged MSCI JapanEtf_Close_max,iShares Currency Hedged MSCI JapanEtf_Close_min
2016-05-15,0.009973058378386999,0.009973058378386999,0.009973058378386999,-0.06436104070711349,-0.06436104070711349,-0.06436104070711349,0.09752966541995532,0.09752966541995532,0.09752966541995532,-0.04433980866698993,-0.04433980866698993,-0.04433980866698993
2016-05-22,0.1259527803869368,0.1259527803869368,0.1259527803869368,0.14602024701489397,0.14602024701489397,0.14602024701489397,0.25817325315972,0.25817325315972,0.25817325315972,0.2595012472554349,0.2595012472554349,0.2595012472554349
2016-05-29,-0.3459254312701092,-0.3459254312701092,-0.3459254312701092,-0.5055680568756239,-0.5055680568756239,-0.5055680568756239,-0.4360494222787175,-0.4360494222787175,-0.4360494222787175,-0.5089528307355357,-0.5089528307355357,-0.5089528307355357
2016-06-05,-0.436068759882041,-0.436068759882041,-0.436068759882041,-0.5809201891327165,-0.5809201891327165,-0.5809201891327165,-0.5068101622102484,-0.5068101622102484,-0.5068101622102484,-0.5591059947792576,-0.5591059947792576,-0.5591059947792576
2016-06-12,-1.5841368246161092,-1.5841368246161092,-1.5841368246161092,-1.6893766481032038,-1.6893766481032038,-1.6893766481032038,-1.565902221550516,-1.565902221550516,-1.565902221550516,-1.5767191881049358,-1.5767191881049358,-1.5767191881049358
2016-06-19,-1.9114459227684562,-1.9114459227684562,-1.9114459227684562,-1.7790247084020478,-1.7790247084020478,-1.7790247084020478,-1.8116416793009935,-1.8116416793009935,-1.8116416793009935,-1.8693971472097481,-1.8693971472097481,-1.8693971472097481
2016-06-26,-1.5570030579710519,-1.5570030579710519,-1.5570030579710519,-1.5821366666171355,-1.5821366666171355,-1.5821366666171355,-1.417445276526783,-1.417445276526783,-1.417445276526783,-1.5038191504960667,-1.5038191504960667,-1.5038191504960667
2016-07-03,-2.0047481389630573,-2.0047481389630573,-2.0047481389630573,-2.0041582683130827,-2.0041582683130827,-2.0041582683130827,-1.9100874053251184,-1.9100874053251184,-1.9100874053251184,-1.8423791486228893,-1.8423791486228893,-1.8423791486228893
2016-07-10,-0.046726690838374156,-0.046726690838374156,-0.046726690838374156,-0.20064532368730287,-0.20064532368730287,-0.20064532368730287,-0.11826649870085472,-0.11826649870085472,-0.11826649870085472,-0.21168876912047524,-0.21168876912047524,-0.21168876912047524
2016-07-17,-0.05854205544063232,-0.05854205544063232,-0.05854205544063232,-0.10604466232044363,-0.10604466232044363,-0.10604466232044363,0.032537224196267304,0.032537224196267304,0.032537224196267304,-0.02979944257235811,-0.02979944257235811,-0.02979944257235811
