Date,ProShares UltraPro QQQ_etf_Open_average,ProShares UltraPro QQQ_etf_Open_max,ProShares UltraPro QQQ_etf_Open_min,ProShares UltraPro QQQ_etf_High_average,ProShares UltraPro QQQ_etf_High_max,ProShares UltraPro QQQ_etf_High_min,ProShares UltraPro QQQ_etf_Low_average,ProShares UltraPro QQQ_etf_Low_max,ProShares UltraPro QQQ_etf_Low_min,ProShares UltraPro QQQ_etf_Close_average,ProShares UltraPro QQQ_etf_Close_max,ProShares UltraPro QQQ_etf_Close_min
2016-03-27,-0.17702162584733142,-0.17702162584733142,-0.17702162584733142,-0.15348013239416247,-0.15348013239416247,-0.15348013239416247,-0.1648280495732789,-0.1648280495732789,-0.1648280495732789,-0.14039998279258722,-0.14039998279258722,-0.14039998279258722
2016-04-03,-0.1579732437652241,-0.1579732437652241,-0.1579732437652241,-0.16975765306694737,-0.16975765306694737,-0.16975765306694737,-0.16776705893997718,-0.16776705893997718,-0.16776705893997718,-0.18120582883719633,-0.18120582883719633,-0.18120582883719633
2016-04-10,-0.15012579257698316,-0.15012579257698316,-0.15012579257698316,-0.16002327564428404,-0.16002327564428404,-0.16002327564428404,-0.14607684481334637,-0.14607684481334637,-0.14607684481334637,-0.15911078732455963,-0.15911078732455963,-0.15911078732455963
2016-04-17,-0.19835600717455038,-0.19835600717455038,-0.19835600717455038,-0.20223697495484952,-0.20223697495484952,-0.20223697495484952,-0.20790718253511892,-0.20790718253511892,-0.20790718253511892,-0.20736199648065437,-0.20736199648065437,-0.20736199648065437
2016-04-24,-0.2750629307453146,-0.2750629307453146,-0.2750629307453146,-0.28112132768019366,-0.28112132768019366,-0.28112132768019366,-0.2844564880998031,-0.2844564880998031,-0.2844564880998031,-0.28353843855973027,-0.28353843855973027,-0.28353843855973027
2016-05-01,-0.31806141225470513,-0.31806141225470513,-0.31806141225470513,-0.30901453037876686,-0.30901453037876686,-0.30901453037876686,-0.3067207737877963,-0.3067207737877963,-0.3067207737877963,-0.300913535013954,-0.300913535013954,-0.300913535013954
2016-05-08,-0.30317444121431725,-0.30317444121431725,-0.30317444121431725,-0.3055019571864349,-0.3055019571864349,-0.3055019571864349,-0.30224106640353093,-0.30224106640353093,-0.30224106640353093,-0.3170725522951726,-0.3170725522951726,-0.3170725522951726
2016-05-15,-0.31537249448306465,-0.31537249448306465,-0.31537249448306465,-0.3053700131152581,-0.3053700131152581,-0.3053700131152581,-0.3036594590634178,-0.3036594590634178,-0.3036594590634178,-0.303979411747154,-0.303979411747154,-0.303979411747154
2016-05-22,0.9694496943476555,0.9694496943476555,0.9694496943476555,0.9420375861269787,0.9420375861269787,0.9420375861269787,1.2602525723906919,1.2602525723906919,1.2602525723906919,1.1216663970651555,1.1216663970651555,1.1216663970651555
2016-05-29,1.1370172269236964,1.1370172269236964,1.1370172269236964,0.9218961565608873,0.9218961565608873,0.9218961565608873,0.9465502317731713,0.9465502317731713,0.9465502317731713,0.9334602469317351,0.9334602469317351,0.9334602469317351
2016-06-05,0.46717057644680376,0.46717057644680376,0.46717057644680376,0.28611487981002814,0.28611487981002814,0.28611487981002814,0.4376015992039035,0.4376015992039035,0.4376015992039035,0.2768164314817057,0.2768164314817057,0.2768164314817057
