Date,iShares Mortgage Real Estate CappedEtf_Open_average,iShares Mortgage Real Estate CappedEtf_Open_max,iShares Mortgage Real Estate CappedEtf_Open_min,iShares Mortgage Real Estate CappedEtf_High_average,iShares Mortgage Real Estate CappedEtf_High_max,iShares Mortgage Real Estate CappedEtf_High_min,iShares Mortgage Real Estate CappedEtf_Low_average,iShares Mortgage Real Estate CappedEtf_Low_max,iShares Mortgage Real Estate CappedEtf_Low_min,iShares Mortgage Real Estate CappedEtf_Close_average,iShares Mortgage Real Estate CappedEtf_Close_max,iShares Mortgage Real Estate CappedEtf_Close_min
2016-03-27,0.9613189583260932,0.9613189583260932,0.9613189583260932,0.9447793812592529,0.9447793812592529,0.9447793812592529,1.0163471150201846,1.0163471150201846,1.0163471150201846,1.0436379279834367,1.0436379279834367,1.0436379279834367
2016-04-03,1.0240326953360734,1.0240326953360734,1.0240326953360734,0.9754556691302811,0.9754556691302811,0.9754556691302811,1.038992821216274,1.038992821216274,1.038992821216274,0.8974012502175718,0.8974012502175718,0.8974012502175718
2016-04-10,1.1276536000096558,1.1276536000096558,1.1276536000096558,1.093752593093975,1.093752593093975,1.093752593093975,1.1479929912509255,1.1479929912509255,1.1479929912509255,1.1340880585482846,1.1340880585482846,1.1340880585482846
2016-04-17,0.9539117188357903,0.9539117188357903,0.9539117188357903,0.8510015507001392,0.8510015507001392,0.8510015507001392,0.9243427998859488,0.9243427998859488,0.9243427998859488,0.8388180943041894,0.8388180943041894,0.8388180943041894
2016-04-24,1.0075584693318504,1.0075584693318504,1.0075584693318504,0.9454649562382128,0.9454649562382128,0.9454649562382128,0.9238028358505104,0.9238028358505104,0.9238028358505104,1.0229696466556588,1.0229696466556588,1.0229696466556588
2016-05-01,1.1768375294367723,1.1768375294367723,1.1768375294367723,1.3272914140080525,1.3272914140080525,1.3272914140080525,1.2373778972969527,1.2373778972969527,1.2373778972969527,1.3972511310843883,1.3972511310843883,1.3972511310843883
2016-05-08,2.0860003982834017,2.0860003982834017,2.0860003982834017,1.9699715926417476,1.9699715926417476,1.9699715926417476,1.9798087763265604,1.9798087763265604,1.9798087763265604,1.8705824153522959,1.8705824153522959,1.8705824153522959
2016-05-15,1.316544285320194,1.316544285320194,1.316544285320194,1.3590962010292305,1.3590962010292305,1.3590962010292305,1.3986579125161231,1.3986579125161231,1.3986579125161231,1.4049622792897094,1.4049622792897094,1.4049622792897094
2016-05-22,1.6316883506387685,1.6316883506387685,1.6316883506387685,1.587844576764144,1.587844576764144,1.587844576764144,1.606747203313147,1.606747203313147,1.606747203313147,1.4814661425654718,1.4814661425654718,1.4814661425654718
2016-05-29,1.8668378518259405,1.8668378518259405,1.8668378518259405,1.8562153809299295,1.8562153809299295,1.8562153809299295,1.6757902667861726,1.6757902667861726,1.6757902667861726,1.6706619842292043,1.6706619842292043,1.6706619842292043
2016-06-05,1.461634428711545,1.461634428711545,1.461634428711545,1.4263197329377282,1.4263197329377282,1.4263197329377282,1.4753564408251334,1.4753564408251334,1.4753564408251334,1.432311439256281,1.432311439256281,1.432311439256281
2016-06-12,0.8939691916082033,0.8939691916082033,0.8939691916082033,1.0185748756355577,1.0185748756355577,1.0185748756355577,1.0047154536334368,1.0047154536334368,1.0047154536334368,0.9110165199218584,0.9110165199218584,0.9110165199218584
2016-06-19,-0.47055517161093285,-0.47055517161093285,-0.47055517161093285,0.04210013215251988,0.04210013215251988,0.04210013215251988,-0.48894751096224737,-0.48894751096224737,-0.48894751096224737,-0.09309503205322156,-0.09309503205322156,-0.09309503205322156
