Date,ProShares UltraShort Consumer Services_etf_Open_average,ProShares UltraShort Consumer Services_etf_Open_max,ProShares UltraShort Consumer Services_etf_Open_min,ProShares UltraShort Consumer Services_etf_High_average,ProShares UltraShort Consumer Services_etf_High_max,ProShares UltraShort Consumer Services_etf_High_min,ProShares UltraShort Consumer Services_etf_Low_average,ProShares UltraShort Consumer Services_etf_Low_max,ProShares UltraShort Consumer Services_etf_Low_min,ProShares UltraShort Consumer Services_etf_Close_average,ProShares UltraShort Consumer Services_etf_Close_max,ProShares UltraShort Consumer Services_etf_Close_min
2016-03-27,-1.3764784938314467,-1.3764784938314467,-1.3764784938314467,-1.423583303136845,-1.423583303136845,-1.423583303136845,-1.4142547858129737,-1.4142547858129737,-1.4142547858129737,-1.4493079007560585,-1.4493079007560585,-1.4493079007560585
2016-04-03,-1.1422414864223267,-1.1422414864223267,-1.1422414864223267,-1.1703308937663761,-1.1703308937663761,-1.1703308937663761,-1.1620561587313383,-1.1620561587313383,-1.1620561587313383,-1.182775283444122,-1.182775283444122,-1.182775283444122
2016-04-10,-1.069324107664555,-1.069324107664555,-1.069324107664555,-1.0888132004358806,-1.0888132004358806,-1.0888132004358806,-1.091489080363209,-1.091489080363209,-1.091489080363209,-1.1060999363008297,-1.1060999363008297,-1.1060999363008297
2016-04-17,-0.8395988968107055,-0.8395988968107055,-0.8395988968107055,-0.8595917066936064,-0.8595917066936064,-0.8595917066936064,-0.8541365558441865,-0.8541365558441865,-0.8541365558441865,-0.8700736459120576,-0.8700736459120576,-0.8700736459120576
2016-04-24,-0.6782112015334804,-0.6782112015334804,-0.6782112015334804,-0.6986416896726944,-0.6986416896726944,-0.6986416896726944,-0.6881253163910682,-0.6881253163910682,-0.6881253163910682,-0.7045219973979112,-0.7045219973979112,-0.7045219973979112
2016-05-01,-0.40437060752126464,-0.40437060752126464,-0.40437060752126464,-0.4312592478848942,-0.4312592478848942,-0.4312592478848942,-0.4499826052370463,-0.4499826052370463,-0.4499826052370463,-0.4800137962564593,-0.4800137962564593,-0.4800137962564593
2016-05-08,-0.39248742675862497,-0.39248742675862497,-0.39248742675862497,-0.16049000750414555,-0.16049000750414555,-0.16049000750414555,-0.409105919825904,-0.409105919825904,-0.409105919825904,-0.13495898086809233,-0.13495898086809233,-0.13495898086809233
2016-05-15,0.22401587024940278,0.22401587024940278,0.22401587024940278,0.22146490764068194,0.22146490764068194,0.22146490764068194,0.23845598103994045,0.23845598103994045,0.23845598103994045,0.23853949463547983,0.23853949463547983,0.23853949463547983
2016-05-22,-0.25444016692602234,-0.25444016692602234,-0.25444016692602234,-0.39488045822983514,-0.39488045822983514,-0.39488045822983514,-0.2076449736190815,-0.2076449736190815,-0.2076449736190815,-0.36163001985260324,-0.36163001985260324,-0.36163001985260324
2016-05-29,-1.234672062190018,-1.234672062190018,-1.234672062190018,-1.2022170844112177,-1.2022170844112177,-1.2022170844112177,-1.2807441392605106,-1.2807441392605106,-1.2807441392605106,-1.217599270977748,-1.217599270977748,-1.217599270977748
2016-06-05,-1.8616246956547806,-1.8616246956547806,-1.8616246956547806,-1.6777368000311512,-1.6777368000311512,-1.6777368000311512,-2.0866818858140275,-2.0866818858140275,-2.0866818858140275,-1.859883823842216,-1.859883823842216,-1.859883823842216
2016-06-12,-0.11305012611313998,-0.11305012611313998,-0.11305012611313998,0.3167120812336937,0.3167120812336937,0.3167120812336937,-0.04924594820694475,-0.04924594820694475,-0.04924594820694475,0.3498942692512824,0.3498942692512824,0.3498942692512824
2016-06-19,0.7278604364713982,0.7278604364713982,0.7278604364713982,0.47171553339123806,0.47171553339123806,0.47171553339123806,0.7778670091727348,0.7778670091727348,0.7778670091727348,0.5052407590994054,0.5052407590994054,0.5052407590994054
2016-06-26,2.0860736995166302,2.0860736995166302,2.0860736995166302,1.8077894266269139,1.8077894266269139,1.8077894266269139,2.084969682871279,2.084969682871279,2.084969682871279,1.7940358599062183,1.7940358599062183,1.7940358599062183
2016-07-03,-0.9593164742281368,-0.9593164742281368,-0.9593164742281368,-1.0073635785166069,-1.0073635785166069,-1.0073635785166069,-0.888992129018587,-0.888992129018587,-0.888992129018587,-0.9420175869301133,-0.9420175869301133,-0.9420175869301133
2016-07-10,-2.169822236582685,-2.169822236582685,-2.169822236582685,-2.146537260129038,-2.146537260129038,-2.146537260129038,-2.6138774929775948,-2.6138774929775948,-2.6138774929775948,-2.571948470482445,-2.571948470482445,-2.571948470482445
2016-07-17,-2.352141796012112,-2.352141796012112,-2.352141796012112,-2.2201618233437332,-2.2201618233437332,-2.2201618233437332,-2.0945685496070263,-2.0945685496070263,-2.0945685496070263,-1.8872899935866823,-1.8872899935866823,-1.8872899935866823
2016-07-24,-1.8199230867238456,-1.8199230867238456,-1.8199230867238456,-1.8490567803206372,-1.8490567803206372,-1.8490567803206372,-1.5843141092802593,-1.5843141092802593,-1.5843141092802593,-1.6448600135944462,-1.6448600135944462,-1.6448600135944462
2016-07-31,-1.7685355135728016,-1.7685355135728016,-1.7685355135728016,-1.7786048161189594,-1.7786048161189594,-1.7786048161189594,-1.6009669407224598,-1.6009669407224598,-1.6009669407224598,-1.6366415150857303,-1.6366415150857303,-1.6366415150857303
2016-08-07,-1.2895051280522183,-1.2895051280522183,-1.2895051280522183,-1.323462361413973,-1.323462361413973,-1.323462361413973,-1.1723921364415377,-1.1723921364415377,-1.1723921364415377,-1.223281595265327,-1.223281595265327,-1.223281595265327
2016-08-14,-0.5453462192026123,-0.5453462192026123,-0.5453462192026123,-0.5796649692930945,-0.5796649692930945,-0.5796649692930945,-0.4595385393503237,-0.4595385393503237,-0.4595385393503237,-0.5054772143620389,-0.5054772143620389,-0.5054772143620389
2016-08-21,-0.47450522758518915,-0.47450522758518915,-0.47450522758518915,-0.5076241317268344,-0.5076241317268344,-0.5076241317268344,-0.3916331192672364,-0.3916331192672364,-0.3916331192672364,-0.4365568882871204,-0.4365568882871204,-0.4365568882871204
2016-08-28,-0.40304196504335693,-0.40304196504335693,-0.40304196504335693,-0.43463996758789314,-0.43463996758789314,-0.43463996758789314,-0.32350767939990155,-0.32350767939990155,-0.32350767939990155,-0.36675632896209065,-0.36675632896209065,-0.36675632896209065
2016-09-04,-0.014100112195098206,-0.014100112195098206,-0.014100112195098206,-0.04945851346387771,-0.04945851346387771,-0.04945851346387771,0.04601338579980666,0.04601338579980666,0.04601338579980666,0.0016521781192331126,0.0016521781192331126,0.0016521781192331126
2016-09-11,0.6086667442899956,0.6086667442899956,0.6086667442899956,0.600467284368499,0.600467284368499,0.600467284368499,0.48151196293064696,0.48151196293064696,0.48151196293064696,0.5994395772531038,0.5994395772531038,0.5994395772531038
2016-09-18,0.0352334198809654,0.0352334198809654,0.0352334198809654,0.01689100319169893,0.01689100319169893,0.01689100319169893,0.11488497219392607,0.11488497219392607,0.11488497219392607,0.07382538634279022,0.07382538634279022,0.07382538634279022
2016-09-25,-0.157713201255859,-0.157713201255859,-0.157713201255859,-0.19030984584516766,-0.19030984584516766,-0.19030984584516766,-0.026193410512178016,-0.026193410512178016,-0.026193410512178016,-0.09194453170298415,-0.09194453170298415,-0.09194453170298415
2016-10-02,0.18916688987334437,0.18916688987334437,0.18916688987334437,0.16132920856791394,0.16132920856791394,0.16132920856791394,0.3675756766892505,0.3675756766892505,0.3675756766892505,0.2862515860994601,0.2862515860994601,0.2862515860994601
2016-10-09,1.8004670292949165,1.8004670292949165,1.8004670292949165,1.8196532709063051,1.8196532709063051,1.8196532709063051,1.8916806831753321,1.8916806831753321,1.8916806831753321,1.8477023145250646,1.8477023145250646,1.8477023145250646
2016-10-16,0.9048385259917632,0.9048385259917632,0.9048385259917632,0.9069749689504091,0.9069749689504091,0.9069749689504091,0.9683466522633478,0.9683466522633478,0.9683466522633478,0.923057769474689,0.923057769474689,0.923057769474689
2016-10-23,1.532238788444001,1.532238788444001,1.532238788444001,1.5780335969206192,1.5780335969206192,1.5780335969206192,1.4391501872365033,1.4391501872365033,1.4391501872365033,1.5420292120786978,1.5420292120786978,1.5420292120786978
2016-10-30,1.7121666411940049,1.7121666411940049,1.7121666411940049,2.0738256892503495,2.0738256892503495,2.0738256892503495,1.820407454335096,1.820407454335096,1.820407454335096,1.8798156701105067,1.8798156701105067,1.8798156701105067
2016-11-06,1.1032290703983276,1.1032290703983276,1.1032290703983276,1.022427264270161,1.022427264270161,1.022427264270161,-0.3409635977803467,-0.3409635977803467,-0.3409635977803467,0.3944840939188426,0.3944840939188426,0.3944840939188426
