Date,First Trust United Kingdom AlphaDEX_etf_Open_average,First Trust United Kingdom AlphaDEX_etf_Open_max,First Trust United Kingdom AlphaDEX_etf_Open_min,First Trust United Kingdom AlphaDEX_etf_High_average,First Trust United Kingdom AlphaDEX_etf_High_max,First Trust United Kingdom AlphaDEX_etf_High_min,First Trust United Kingdom AlphaDEX_etf_Low_average,First Trust United Kingdom AlphaDEX_etf_Low_max,First Trust United Kingdom AlphaDEX_etf_Low_min,First Trust United Kingdom AlphaDEX_etf_Close_average,First Trust United Kingdom AlphaDEX_etf_Close_max,First Trust United Kingdom AlphaDEX_etf_Close_min
2016-03-27,0.6481304103837093,0.6481304103837093,0.6481304103837093,0.8825580480117088,0.8825580480117088,0.8825580480117088,0.8451352575704838,0.8451352575704838,0.8451352575704838,1.132707998874939,1.132707998874939,1.132707998874939
2016-04-03,0.6421474399636734,0.6421474399636734,0.6421474399636734,0.5506797806443465,0.5506797806443465,0.5506797806443465,0.7906370558485353,0.7906370558485353,0.7906370558485353,0.7142908393580948,0.7142908393580948,0.7142908393580948
2016-04-10,1.0044025390528863,1.0044025390528863,1.0044025390528863,0.8366885364069735,0.8366885364069735,0.8366885364069735,0.9669915685116695,0.9669915685116695,0.9669915685116695,0.7563647721762781,0.7563647721762781,0.7563647721762781
2016-04-17,1.0265315561802704,1.0265315561802704,1.0265315561802704,1.021280603203211,1.021280603203211,1.021280603203211,0.954181332183249,0.954181332183249,0.954181332183249,1.0882300678420465,1.0882300678420465,1.0882300678420465
2016-04-24,1.566615449757623,1.566615449757623,1.566615449757623,1.566370503200609,1.566370503200609,1.566370503200609,1.4840193258630492,1.4840193258630492,1.4840193258630492,1.4567207654295644,1.4567207654295644,1.4567207654295644
2016-05-01,0.6719883074621655,0.6719883074621655,0.6719883074621655,0.549271814464866,0.549271814464866,0.549271814464866,0.760064769664194,0.760064769664194,0.760064769664194,0.6287601285715081,0.6287601285715081,0.6287601285715081
2016-05-08,0.002758773193637125,0.002758773193637125,0.002758773193637125,0.011487203341604692,0.011487203341604692,0.011487203341604692,0.0814829543448386,0.0814829543448386,0.0814829543448386,-0.13368905022752373,-0.13368905022752373,-0.13368905022752373
2016-05-15,1.3846184351191504,1.3846184351191504,1.3846184351191504,1.3027153710417334,1.3027153710417334,1.3027153710417334,1.4336888230240457,1.4336888230240457,1.4336888230240457,1.2892672057297083,1.2892672057297083,1.2892672057297083
2016-05-22,2.2451699319396505,2.2451699319396505,2.2451699319396505,2.33697364375841,2.33697364375841,2.33697364375841,2.3609953853647383,2.3609953853647383,2.3609953853647383,2.4649255899614904,2.4649255899614904,2.4649255899614904
2016-05-29,1.1911337410867657,1.1911337410867657,1.1911337410867657,1.246849099971173,1.246849099971173,1.246849099971173,1.1180660436648953,1.1180660436648953,1.1180660436648953,1.275514650588768,1.275514650588768,1.275514650588768
2016-06-05,0.3888291112303161,0.3888291112303161,0.3888291112303161,0.2236820625428344,0.2236820625428344,0.2236820625428344,-0.5391013888589856,-0.5391013888589856,-0.5391013888589856,-0.47061109321924693,-0.47061109321924693,-0.47061109321924693
