Date,Direxion Daily Junior Gold Miners Bear 3X SharesEtf_Open_average,Direxion Daily Junior Gold Miners Bear 3X SharesEtf_Open_max,Direxion Daily Junior Gold Miners Bear 3X SharesEtf_Open_min,Direxion Daily Junior Gold Miners Bear 3X SharesEtf_High_average,Direxion Daily Junior Gold Miners Bear 3X SharesEtf_High_max,Direxion Daily Junior Gold Miners Bear 3X SharesEtf_High_min,Direxion Daily Junior Gold Miners Bear 3X SharesEtf_Low_average,Direxion Daily Junior Gold Miners Bear 3X SharesEtf_Low_max,Direxion Daily Junior Gold Miners Bear 3X SharesEtf_Low_min,Direxion Daily Junior Gold Miners Bear 3X SharesEtf_Close_average,Direxion Daily Junior Gold Miners Bear 3X SharesEtf_Close_max,Direxion Daily Junior Gold Miners Bear 3X SharesEtf_Close_min
2016-05-15,-0.86377225942016,-0.86377225942016,-0.86377225942016,-0.8482361749773872,-0.8482361749773872,-0.8482361749773872,-0.8386457557393302,-0.8386457557393302,-0.8386457557393302,-0.8406204614622697,-0.8406204614622697,-0.8406204614622697
2016-05-22,-0.7488554514014278,-0.7488554514014278,-0.7488554514014278,-0.7335894158229932,-0.7335894158229932,-0.7335894158229932,-0.7247590549136222,-0.7247590549136222,-0.7247590549136222,-0.7082898263947036,-0.7082898263947036,-0.7082898263947036
2016-05-29,-0.7166463859784271,-0.7166463859784271,-0.7166463859784271,-0.7333427932044622,-0.7333427932044622,-0.7333427932044622,-0.7369206937380659,-0.7369206937380659,-0.7369206937380659,-0.7543155715728556,-0.7543155715728556,-0.7543155715728556
2016-06-05,-0.8103233959800542,-0.8103233959800542,-0.8103233959800542,-0.8100256706732374,-0.8100256706732374,-0.8100256706732374,-0.8010346964912568,-0.8010346964912568,-0.8010346964912568,-0.8173521427658483,-0.8173521427658483,-0.8173521427658483
2016-06-12,-0.8812092880655547,-0.8812092880655547,-0.8812092880655547,-0.8788876067886453,-0.8788876067886453,-0.8788876067886453,-0.9092082606232591,-0.9092082606232591,-0.9092082606232591,-0.9432607730903956,-0.9432607730903956,-0.9432607730903956
2016-06-19,-1.071733961211927,-1.071733961211927,-1.071733961211927,-1.0359505127333088,-1.0359505127333088,-1.0359505127333088,-1.062568541258907,-1.062568541258907,-1.062568541258907,-1.0327054560015914,-1.0327054560015914,-1.0327054560015914
2016-06-26,-1.0610079753967612,-1.0610079753967612,-1.0610079753967612,-1.0725974012684276,-1.0725974012684276,-1.0725974012684276,-1.0485761375565765,-1.0485761375565765,-1.0485761375565765,-1.0476494102884057,-1.0476494102884057,-1.0476494102884057
2016-07-03,-1.068671043133318,-1.068671043133318,-1.068671043133318,-1.0832180162493532,-1.0832180162493532,-1.0832180162493532,-1.0692223123271458,-1.0692223123271458,-1.0692223123271458,-1.0600869112341178,-1.0600869112341178,-1.0600869112341178
2016-07-10,-1.067705601486946,-1.067705601486946,-1.067705601486946,-1.0919566582358908,-1.0919566582358908,-1.0919566582358908,-1.0642944752925314,-1.0642944752925314,-1.0642944752925314,-1.0421645323877273,-1.0421645323877273,-1.0421645323877273
2016-07-17,-0.956588578346896,-0.956588578346896,-0.956588578346896,-0.9776305830354691,-0.9776305830354691,-0.9776305830354691,-0.9348821530176338,-0.9348821530176338,-0.9348821530176338,-0.9417716967358224,-0.9417716967358224,-0.9417716967358224
2016-07-24,-0.9529653450800154,-0.9529653450800154,-0.9529653450800154,-0.9764868677669739,-0.9764868677669739,-0.9764868677669739,-0.9538705971535302,-0.9538705971535302,-0.9538705971535302,-0.9687292340020757,-0.9687292340020757,-0.9687292340020757
2016-07-31,-0.8875489267787663,-0.8875489267787663,-0.8875489267787663,-0.9076861970432656,-0.9076861970432656,-0.9076861970432656,-0.8734666064507741,-0.8734666064507741,-0.8734666064507741,-0.8925508048022451,-0.8925508048022451,-0.8925508048022451
2016-08-07,-0.8951225151288078,-0.8951225151288078,-0.8951225151288078,-0.9100805745429762,-0.9100805745429762,-0.9100805745429762,-0.9084910865473121,-0.9084910865473121,-0.9084910865473121,-0.919356799831427,-0.919356799831427,-0.919356799831427
2016-08-14,-0.8955021756888718,-0.8955021756888718,-0.8955021756888718,-0.924983784245009,-0.924983784245009,-0.924983784245009,-0.9038377782738902,-0.9038377782738902,-0.9038377782738902,-0.9203117398591292,-0.9203117398591292,-0.9203117398591292
2016-08-21,-0.8369550607549971,-0.8369550607549971,-0.8369550607549971,-0.8040513933129507,-0.8040513933129507,-0.8040513933129507,-0.8619951317688437,-0.8619951317688437,-0.8619951317688437,-0.7928423406813538,-0.7928423406813538,-0.7928423406813538
2016-08-28,-0.8237173059999321,-0.8237173059999321,-0.8237173059999321,-0.8055964853717243,-0.8055964853717243,-0.8055964853717243,-0.8194480271404184,-0.8194480271404184,-0.8194480271404184,-0.8398925779582062,-0.8398925779582062,-0.8398925779582062
2016-09-04,-0.8604534935965409,-0.8604534935965409,-0.8604534935965409,-0.8068962831466598,-0.8068962831466598,-0.8068962831466598,-0.8404732551667607,-0.8404732551667607,-0.8404732551667607,-0.7559952113301729,-0.7559952113301729,-0.7559952113301729
2016-09-11,-0.6828630955629638,-0.6828630955629638,-0.6828630955629638,-0.7171151821469064,-0.7171151821469064,-0.7171151821469064,-0.6957357291011718,-0.6957357291011718,-0.6957357291011718,-0.6751928301297233,-0.6751928301297233,-0.6751928301297233
2016-09-18,-0.7920146080798643,-0.7920146080798643,-0.7920146080798643,-0.7595362682843817,-0.7595362682843817,-0.7595362682843817,-0.7629696697911654,-0.7629696697911654,-0.7629696697911654,-0.727276644201888,-0.727276644201888,-0.727276644201888
2016-09-25,-0.6831644586374491,-0.6831644586374491,-0.6831644586374491,-0.6444596984684046,-0.6444596984684046,-0.6444596984684046,-0.6397699777713872,-0.6397699777713872,-0.6397699777713872,-0.6036212121587312,-0.6036212121587312,-0.6036212121587312
2016-10-02,-0.18025604311839882,-0.18025604311839882,-0.18025604311839882,-0.05898839617409548,-0.05898839617409548,-0.05898839617409548,-0.14418502471981873,-0.14418502471981873,-0.14418502471981873,-0.08082437582690302,-0.08082437582690302,-0.08082437582690302
2016-10-09,0.05380213625201244,0.05380213625201244,0.05380213625201244,-0.03770798949078925,-0.03770798949078925,-0.03770798949078925,0.02262117591241885,0.02262117591241885,0.02262117591241885,0.09916388391358123,0.09916388391358123,0.09916388391358123
2016-10-16,-0.3948666821539769,-0.3948666821539769,-0.3948666821539769,-0.5247227680318711,-0.5247227680318711,-0.5247227680318711,-0.32059001123647596,-0.32059001123647596,-0.32059001123647596,-0.4971433837628753,-0.4971433837628753,-0.4971433837628753
2016-10-23,0.06867064815737639,0.06867064815737639,0.06867064815737639,-0.045853198355406515,-0.045853198355406515,-0.045853198355406515,-0.054064134746199706,-0.054064134746199706,-0.054064134746199706,-0.009337106072107533,-0.009337106072107533,-0.009337106072107533
2016-10-30,-0.6131974548947533,-0.6131974548947533,-0.6131974548947533,-0.4879690454717718,-0.4879690454717718,-0.4879690454717718,-0.43062173999292624,-0.43062173999292624,-0.43062173999292624,-0.48108391095518516,-0.48108391095518516,-0.48108391095518516
2016-11-06,1.0815849904228758,1.0815849904228758,1.0815849904228758,2.1739313291030262,2.1739313291030262,2.1739313291030262,1.6273068536582365,1.6273068536582365,1.6273068536582365,2.4967591675167466,2.4967591675167466,2.4967591675167466
2016-11-13,2.4387104896790297,2.4387104896790297,2.4387104896790297,2.033192628505302,2.033192628505302,2.033192628505302,2.594736031360749,2.594736031360749,2.594736031360749,1.9447191277799596,1.9447191277799596,1.9447191277799596
