Date,RGSStock_Open_average,RGSStock_Open_max,RGSStock_Open_min,RGSStock_Open_volatility,RGSStock_Open_change,RGSStock_High_average,RGSStock_High_max,RGSStock_High_min,RGSStock_High_volatility,RGSStock_High_change,RGSStock_Low_average,RGSStock_Low_max,RGSStock_Low_min,RGSStock_Low_volatility,RGSStock_Low_change,RGSStock_Close_average,RGSStock_Close_max,RGSStock_Close_min,RGSStock_Close_volatility,RGSStock_Close_change,RGSStock_Volume_average,RGSStock_Volume_max,RGSStock_Volume_min,RGSStock_Volume_volatility,RGSStock_Volume_change
2016-05-15,-2.13743347129232,-1.6777003752557822,-2.394559029852105,1.1061685210977767,-1.054826924201122,-2.044875214607138,-1.5579386708566987,-2.5120982171860753,1.3117098975324615,-1.29109168236039,-2.261141420411095,-1.533732280904527,-3.138349652981217,3.014842428031623,-1.4052286166771806,-2.0805169789569953,-1.6539995921087416,-2.519366710472149,1.5496203162858064,-1.6718649575512745,1.7405997993882854,3.1895791507972353,0.31980008272223454,3.427758347947714,1.2341660573258986
2016-05-22,-2.0850623875907073,-2.015335926063131,-2.0785928730459484,0.1341072903264241,1.47936934260816,-2.1253004718891164,-2.1283544248270005,-1.766227701991551,-0.9231528828160329,0.518314375255929,-1.978342947101622,-2.079787224590168,-1.6093677205204986,-0.085194717922858,1.1882918633516413,-2.053850812509492,-2.1590297676878554,-1.8073687339224143,-0.4682420864117827,0.7243718211259832,-0.42699242320248276,-0.47319249785052625,-0.011614630866344573,-0.49549768544277056,-0.6004021326986878
2016-05-29,-1.6702326213120906,-1.7617021972409657,-1.599673330787102,-0.3419854764807514,0.24759547831709544,-1.6294648862917958,-1.6840101215620134,-1.3448502386050454,-0.9320928402860662,0.01346406523947884,-1.7371147891475924,-1.6861624392200036,-1.3316251289675831,-0.10310164194935778,-0.2430233507986636,-1.6898855901869827,-1.6636461788625194,-1.6137851443177635,0.006038115943572766,-0.4087640445973832,0.14234265953530537,-0.06517747284096716,-0.19425167234474683,-0.012748122011085238,-0.5961673728231885
2016-06-05,-1.4048780447657514,-1.4985629676584493,-1.1736077840028358,-0.7801801936370542,0.5047356659295787,-1.4460781380132421,-1.4897804875109035,-1.2397077592090162,-0.8278599324880833,0.2437353236755599,-1.2846887474685824,-1.436935080126859,-0.8949304411793194,-0.5876259156520631,0.4155633373079611,-1.3503940197452895,-1.514224217352235,-1.0665791026163673,-0.835774398144149,0.19705804792020426,-0.7068186752275741,-0.5825850471292862,-0.5584311501098991,-0.4818150918074149,0.5078829688152892
2016-06-12,-1.3558983375163678,-1.405498398323879,-1.115192585831883,-0.6805668414557501,0.41544413515811224,-1.3741264414715404,-1.3714664162056647,-1.204945012579467,-0.5868063970277566,0.3381323532454662,-1.3174498566542052,-1.4341685848562098,-0.9195236354776011,-0.6318116816775281,0.07982522428011664,-1.394813631711238,-1.5048978032365352,-1.1979007663601564,-0.617805654621294,-0.16808256746776387,-0.29649670698973163,-0.22614470125394281,-0.5754405145051771,-0.12474400392293322,0.6641835174039672
2016-06-19,-1.1379277220586685,-1.2044841444787093,-1.0937641692703812,-0.33162377288441025,-0.2878518373545474,-1.1624445028896337,-1.251789293635928,-0.9497910886194203,-0.8878526668569987,-0.012131393476973966,-1.078896838096481,-1.173993834908124,-0.9684639480329227,-0.16086954121940134,-0.6397712212010331,-1.1953558017820893,-1.3053254688006475,-1.130110792440555,-0.41893407819218886,-0.558267942726192,-0.6687409578659438,0.07863011673893465,-1.0507085165870111,0.2841796896532625,1.8145078496093103
2016-06-26,-1.5787025650382447,-1.5489965979002742,-1.4535407294581901,-0.3528397025979474,-0.07649654173588054,-1.5745002695374617,-1.3784319535729395,-1.6638644672237473,0.2761808715666046,0.49752427870908406,-1.5799036086408693,-1.6257723976698144,-1.2302485264526162,-0.5158246629580776,0.3112666097193319,-1.6039265495602122,-1.3703362685706462,-1.5307477949062933,0.2945113614962057,0.8820355724685861,0.5248887530085308,0.12673574951432406,0.016949005602958107,0.13285657977023055,1.4390936135267867
2016-07-03,-0.8699959892860247,-0.8074684333483384,-0.7264864320710355,-0.2691510341390856,0.8511896069943046,-0.8385196178120573,-0.654288508410615,-0.7861026409372153,0.1334362638217485,0.9624649678431443,-0.7492614774328515,-0.6369922809387588,-0.5773127662017163,-0.021330914682462836,1.023985391307755,-0.74876816707275,-0.5940207272636072,-0.637001119548582,0.07505710462630547,0.9307924211527007,-0.6451043191223427,-0.7272942156262094,0.3765365130246475,-0.846416307850685,-0.5278172721817221
2016-07-10,-0.04838784916992085,-0.06383546243983934,-0.054140465880295155,-0.029216026329765325,0.9585026698756549,-0.11343343891697126,-0.22699405229245345,-0.09377662226907975,-0.3235262043361678,0.6043456916671189,-0.005049323018843506,-0.09948334197169355,0.07760129828961299,-0.33189976513972486,0.561972467733057,-0.07676044179032691,-0.20104013507319785,0.07530881601647274,-0.5917012175742883,0.09712989802870912,-0.9771110661587697,-0.7934439706466747,-0.7867068379734166,-0.7220123246974499,-0.4107862521083568
2016-07-17,-0.1391452932711471,-0.2670193004766584,0.009322275277870608,-0.6904745523995331,-0.15384567728579485,-0.2404226721854518,-0.3950121367268347,-0.09848798704811051,-0.6897019285298586,-0.23101192303268778,-0.06982840829516107,-0.25217655930648797,0.10250041507918023,-0.6517467327687505,-0.1922637113617967,-0.20084730200170223,-0.3474384145452615,-0.01323787940333052,-0.7131785101580256,-0.3268968112621735,-1.481810626100726,-0.7677135814816867,-1.9561924853745818,-0.4590744371286127,0.3644878008901793
2016-07-24,-0.35065546171731854,-0.505738001011829,-0.13046476942320942,-0.9374061640467426,-0.012861277935783533,-0.4028831761927061,-0.5175735692212141,-0.23660926371385504,-0.676504208676108,-0.12808650333666072,-0.30537271625613416,-0.4691729882662413,-0.09606236483477991,-0.6475360093431612,0.11493946454939903,-0.3906995553893422,-0.5766053573414974,-0.13960290922312835,-0.9129019853185217,0.024587537466238138,-1.0424452262176578,-0.7977301655251251,-0.9881787827778985,-0.6806458495018421,0.026663069274871682
2016-07-31,-0.7024559793295615,-0.5662236571576725,-0.6324254196572349,0.06796700922161142,-0.735963729039509,-0.7662426975373571,-0.6513809676746911,-0.7944022545692434,0.1305441371033201,-0.2708738189233955,-0.7319195576096464,-0.6135892663962363,-0.556073195538853,-0.027623553208856906,-0.5339607810987045,-0.788925423745676,-0.7560324035228078,-0.6935666667374124,-0.15792733246714807,-0.07026157435803679,-0.7233859612520788,-0.6813463794092747,-0.5275579094155337,-0.6457612166291959,0.12694557362690043
2016-08-07,-0.6596599287776718,-0.7641911000747139,-0.4524366517663142,-0.7522742188701915,0.07633006751674926,-0.6982960808271732,-0.7353725252939227,-0.576814346394302,-0.44393329678988636,0.30296143282855054,-0.5462102849933181,-0.662574755582732,-0.2843547161892593,-0.6049068852591802,0.3539505067452644,-0.639505989781159,-0.6717651216399598,-0.4812016360379383,-0.4398048964359851,0.511236187494295,-1.265135709781354,-0.773343286959677,-1.505954840903052,-0.5620656741024448,-0.3251106263294837
2016-08-14,-0.46151087727978873,-0.5340492259166548,-0.32766182333544097,-0.48411879682284237,0.23854223772030383,-0.46303449338075325,-0.5376635447678266,-0.4184685996826164,-0.32686140260537394,0.19476713336718457,-0.36893985325593354,-0.423862697029178,-0.23350523189791864,-0.28038717121578277,0.4159939396028176,-0.43535593177464615,-0.4820983000028739,-0.30354353117663235,-0.38650990463390694,0.31689385304837253,-1.190933950600638,-0.7208767275784179,-1.0445619819237857,-0.5937525057372096,0.287552715154516
2016-08-21,0.11315621368062982,0.6549323018094344,0.051533693298431237,1.1906682221158795,0.27232508432860464,0.0455584747011685,0.6205379905842627,0.018133281911654843,1.0829892061902457,-0.010530256993502681,-0.13029169788002926,-0.13319338749630732,-0.2287981075397382,0.150840574022523,-0.4233717176035203,-0.20083363353562364,-0.14407824271401493,-0.4939291782107812,0.5305636692542857,-0.8300673052516769,-0.10836357985420828,0.08840966284612177,-0.08667778362138817,0.1157785448283579,-0.1770187032459916
2016-08-28,-0.6600990691004627,-0.7106338878087162,-0.692304638785399,-0.2218771306901371,0.5295954919523548,-0.6140843706483569,-0.6221161793227633,-0.4628201975787824,-0.44857255491116665,0.5686338776492007,-0.7047576101889178,-0.583517779896311,-0.4749798267709025,-0.161638332865819,0.940725696552948,-0.5806713766354659,-0.6440804764835707,-0.6934142014735193,-0.10190491781523092,0.3923442436588432,-0.27093391223252444,-0.5554427191424188,0.7294369430686252,-0.7554425145600367,-0.7369408461165082
2016-09-04,-0.3461735611958262,-0.5650753802727992,0.009187102733969629,-0.8351998738423704,0.0162153685121782,-0.5129262434625488,-0.7007816468863074,-0.3433827738813539,-0.640605227080462,-0.05534052016379979,-0.27120184580476536,-0.5356707279639656,0.188816267434794,-0.7614843298011007,0.2468548064298547,-0.39775357582677034,-0.6272826866066575,0.0445528564656419,-0.8665626983854283,0.08891522385945047,-0.3737628107440995,-0.5295134668911144,-0.0912666920800158,-0.5643753202945728,-0.7652180189462026
2016-09-11,-0.9826588954555749,-1.0764888974576303,-0.8452137068095651,-0.3430738610520038,0.019078307793817688,-0.9677216931080748,-1.0675060472886022,-0.9736717794231403,-0.16809681625828155,-0.1293074006858984,-0.8499842130077087,-0.8326463962949853,-0.3944502576666939,-0.19037577129047784,-0.18552310385217985,-1.0228402709261104,-1.0434410127452145,-0.7864708376546409,-0.054797909292564694,-0.4607748931265952,0.34328811749782273,0.5676148962537615,-0.16848683146996504,0.6579078926870847,2.320307619845245
2016-09-18,-1.1017539579445046,-0.7979023355107168,-1.0424651016721997,0.3852085845080474,-0.9069170315398554,-1.2384688093303597,-0.9250229239192819,-1.381359622623008,0.538223201574778,-0.3682125642412909,-1.2381043736087693,-1.3867514137329324,-0.7875035375645765,-0.2019292582491483,-0.3045270379922662,-1.3392067269031278,-1.2753538204574808,-1.2810613235558022,0.3759734130898328,-0.11880237182725727,0.49524915127563207,0.1007256219811429,-0.15781252509126056,0.13823434747934696,0.19604596347936518
