Date,ProShares Short MSCI EAFEEtf_Open_average,ProShares Short MSCI EAFEEtf_Open_max,ProShares Short MSCI EAFEEtf_Open_min,ProShares Short MSCI EAFEEtf_High_average,ProShares Short MSCI EAFEEtf_High_max,ProShares Short MSCI EAFEEtf_High_min,ProShares Short MSCI EAFEEtf_Low_average,ProShares Short MSCI EAFEEtf_Low_max,ProShares Short MSCI EAFEEtf_Low_min,ProShares Short MSCI EAFEEtf_Close_average,ProShares Short MSCI EAFEEtf_Close_max,ProShares Short MSCI EAFEEtf_Close_min
2016-08-21,-1.5415788503949002,-1.5415788503949002,-1.5415788503949002,-1.27390811327814,-1.27390811327814,-1.27390811327814,-1.7632308064466984,-1.7632308064466984,-1.7632308064466984,-1.2789183977232983,-1.2789183977232983,-1.2789183977232983
2016-08-28,-1.5802448747725892,-1.5802448747725892,-1.5802448747725892,-1.6538558738633105,-1.6538558738633105,-1.6538558738633105,-1.6896866850064263,-1.6896866850064263,-1.6896866850064263,-1.710314432725772,-1.710314432725772,-1.710314432725772
2016-09-04,-1.4248513770672815,-1.4248513770672815,-1.4248513770672815,-1.2482502508878899,-1.2482502508878899,-1.2482502508878899,-1.4206841990696584,-1.4206841990696584,-1.4206841990696584,-1.1508686050266148,-1.1508686050266148,-1.1508686050266148
2016-09-11,-0.5589040655520521,-0.5589040655520521,-0.5589040655520521,-0.5573542889811401,-0.5573542889811401,-0.5573542889811401,-0.4705281872788962,-0.4705281872788962,-0.4705281872788962,-0.5164737970660135,-0.5164737970660135,-0.5164737970660135
2016-09-18,-1.3249040787451356,-1.3249040787451356,-1.3249040787451356,-1.4582688332681786,-1.4582688332681786,-1.4582688332681786,-1.3749894363056958,-1.3749894363056958,-1.3749894363056958,-1.3767025852164505,-1.3767025852164505,-1.3767025852164505
2016-09-25,-0.9932036215483856,-0.9932036215483856,-0.9932036215483856,-1.1082630651536476,-1.1082630651536476,-1.1082630651536476,-1.1944669561963381,-1.1944669561963381,-1.1944669561963381,-1.198611195473242,-1.198611195473242,-1.198611195473242
2016-10-02,-0.8201005711839016,-0.8201005711839016,-0.8201005711839016,-0.7103345238241511,-0.7103345238241511,-0.7103345238241511,-0.7535032309076001,-0.7535032309076001,-0.7535032309076001,-0.826980393975985,-0.826980393975985,-0.826980393975985
2016-10-09,-0.47885951858301673,-0.47885951858301673,-0.47885951858301673,-0.408090727277333,-0.408090727277333,-0.408090727277333,-0.39522524150649796,-0.39522524150649796,-0.39522524150649796,-0.29777993956870147,-0.29777993956870147,-0.29777993956870147
2016-10-16,-0.3940513288128629,-0.3940513288128629,-0.3940513288128629,-0.5225074017610749,-0.5225074017610749,-0.5225074017610749,-0.4302249816694176,-0.4302249816694176,-0.4302249816694176,-0.5352969499291084,-0.5352969499291084,-0.5352969499291084
2016-10-23,-0.1845438991081788,-0.1845438991081788,-0.1845438991081788,-0.29021990506637996,-0.29021990506637996,-0.29021990506637996,-0.19837007593951106,-0.19837007593951106,-0.19837007593951106,-0.26052965284064056,-0.26052965284064056,-0.26052965284064056
2016-10-30,0.46402307786047764,0.46402307786047764,0.46402307786047764,0.47903847527285914,0.47903847527285914,0.47903847527285914,0.5711614334985978,0.5711614334985978,0.5711614334985978,0.5740985610167016,0.5740985610167016,0.5740985610167016
2016-11-06,0.41610402254267453,0.41610402254267453,0.41610402254267453,0.6066524457902629,0.6066524457902629,0.6066524457902629,0.5457734781619928,0.5457734781619928,0.5457734781619928,0.4957814467244336,0.4957814467244336,0.4957814467244336
2016-11-13,1.2700071279092344,1.2700071279092344,1.2700071279092344,1.2566732230859745,1.2566732230859745,1.2566732230859745,1.363608031011697,1.363608031011697,1.363608031011697,1.3466220871438563,1.3466220871438563,1.3466220871438563
2016-11-20,1.1029634288491657,1.1029634288491657,1.1029634288491657,0.96341103572967,0.96341103572967,0.96341103572967,1.1740860173467529,1.1740860173467529,1.1740860173467529,1.0317769975829902,1.0317769975829902,1.0317769975829902
2016-11-27,1.4361454466111283,1.4361454466111283,1.4361454466111283,1.293927530330105,1.293927530330105,1.293927530330105,1.1576532195439835,1.1576532195439835,1.1576532195439835,1.158862353047414,1.158862353047414,1.158862353047414
2016-12-04,-0.6855160524615255,-0.6855160524615255,-0.6855160524615255,-0.9372222141267199,-0.9372222141267199,-0.9372222141267199,-0.7442364424284107,-0.7442364424284107,-0.7442364424284107,-0.9643741632555135,-0.9643741632555135,-0.9643741632555135
2016-12-11,-0.25980797428907737,-0.25980797428907737,-0.25980797428907737,-0.4475769555152713,-0.4475769555152713,-0.4475769555152713,-0.29423019653163385,-0.29423019653163385,-0.29423019653163385,-0.34361470945992345,-0.34361470945992345,-0.34361470945992345
2016-12-18,-0.32517884775568723,-0.32517884775568723,-0.32517884775568723,-0.5137410457125325,-0.5137410457125325,-0.5137410457125325,-0.2520043460333212,-0.2520043460333212,-0.2520043460333212,-0.45521426064094256,-0.45521426064094256,-0.45521426064094256
2016-12-25,-0.792495054849747,-0.792495054849747,-0.792495054849747,-0.6134638330879495,-0.6134638330879495,-0.6134638330879495,-0.610656726478018,-0.610656726478018,-0.610656726478018,-0.5265066597857545,-0.5265066597857545,-0.5265066597857545
2017-01-01,-1.6261086700766831,-1.6261086700766831,-1.6261086700766831,-1.8358746476685752,-1.8358746476685752,-1.8358746476685752,-1.6144921548518603,-1.6144921548518603,-1.6144921548518603,-1.7486731649880136,-1.7486731649880136,-1.7486731649880136
2017-01-08,-1.8765533593381483,-1.8765533593381483,-1.8765533593381483,-1.9613515753454844,-1.9613515753454844,-1.9613515753454844,-1.8505246765472136,-1.8505246765472136,-1.8505246765472136,-1.9474570962926645,-1.9474570962926645,-1.9474570962926645
2017-01-15,-1.5659084002992363,-1.5659084002992363,-1.5659084002992363,-1.6589021092007805,-1.6589021092007805,-1.6589021092007805,-1.55242753907763,-1.55242753907763,-1.55242753907763,-1.6393254571963034,-1.6393254571963034,-1.6393254571963034
2017-01-22,-1.907701553542739,-1.907701553542739,-1.907701553542739,-1.9047331892721626,-1.9047331892721626,-1.9047331892721626,-1.8057877673644314,-1.8057877673644314,-1.8057877673644314,-1.8276269426315566,-1.8276269426315566,-1.8276269426315566
2017-01-29,-1.6797765504967832,-1.6797765504967832,-1.6797765504967832,-1.698809459232808,-1.698809459232808,-1.698809459232808,-1.6915667784076374,-1.6915667784076374,-1.6915667784076374,-1.6833877020556285,-1.6833877020556285,-1.6833877020556285
2017-02-05,-1.5082728905679397,-1.5082728905679397,-1.5082728905679397,-1.5278396533480663,-1.5278396533480663,-1.5278396533480663,-1.5374467238099698,-1.5374467238099698,-1.5374467238099698,-1.5473449967853676,-1.5473449967853676,-1.5473449967853676
2017-02-12,-1.5669268593879782,-1.5669268593879782,-1.5669268593879782,-1.559121967441275,-1.559121967441275,-1.559121967441275,-1.573296923880232,-1.573296923880232,-1.573296923880232,-1.562331062745963,-1.562331062745963,-1.562331062745963
2017-02-19,-1.3182003519423031,-1.3182003519423031,-1.3182003519423031,-1.3259786825987059,-1.3259786825987059,-1.3259786825987059,-1.3777584484321694,-1.3777584484321694,-1.3777584484321694,-1.343596823970889,-1.343596823970889,-1.343596823970889
2017-02-26,-1.4377331705112824,-1.4377331705112824,-1.4377331705112824,-1.4347536387204716,-1.4347536387204716,-1.4347536387204716,-1.500277650217221,-1.500277650217221,-1.500277650217221,-1.482415404956482,-1.482415404956482,-1.482415404956482
2017-03-05,-1.4340246306360307,-1.4340246306360307,-1.4340246306360307,-1.3777027137035958,-1.3777027137035958,-1.3777027137035958,-1.4067804340091097,-1.4067804340091097,-1.4067804340091097,-1.3827715827983966,-1.3827715827983966,-1.3827715827983966
2017-03-12,-1.73748849532065,-1.73748849532065,-1.73748849532065,-1.7053932930799254,-1.7053932930799254,-1.7053932930799254,-1.6972137914965326,-1.6972137914965326,-1.6972137914965326,-1.6910522023070185,-1.6910522023070185,-1.6910522023070185
2017-03-19,-1.5694538704705738,-1.5694538704705738,-1.5694538704705738,-1.537086426129683,-1.537086426129683,-1.537086426129683,-1.5284965093380285,-1.5284965093380285,-1.5284965093380285,-1.500286051040799,-1.500286051040799,-1.500286051040799
2017-03-26,-1.3863671632033898,-1.3863671632033898,-1.3863671632033898,-1.3829229770298284,-1.3829229770298284,-1.3829229770298284,-1.401757605361111,-1.401757605361111,-1.401757605361111,-1.385833088078835,-1.385833088078835,-1.385833088078835
2017-04-02,-1.1588081463067694,-1.1588081463067694,-1.1588081463067694,-1.1763768896935543,-1.1763768896935543,-1.1763768896935543,-1.1352583047093125,-1.1352583047093125,-1.1352583047093125,-1.1055385037110266,-1.1055385037110266,-1.1055385037110266
2017-04-09,-1.0703229438408097,-1.0703229438408097,-1.0703229438408097,-0.9944517212621089,-0.9944517212621089,-0.9944517212621089,-1.0068710787337711,-1.0068710787337711,-1.0068710787337711,-0.9375205959735348,-0.9375205959735348,-0.9375205959735348
2017-04-16,-1.11311231080063,-1.11311231080063,-1.11311231080063,-1.1368630150383119,-1.1368630150383119,-1.1368630150383119,-1.0930701279721031,-1.0930701279721031,-1.0930701279721031,-1.119137563401012,-1.119137563401012,-1.119137563401012
2017-04-23,-1.9300256096304178,-1.9300256096304178,-1.9300256096304178,-1.8936380244853135,-1.8936380244853135,-1.8936380244853135,-1.8742551587945375,-1.8742551587945375,-1.8742551587945375,-1.8387494497648431,-1.8387494497648431,-1.8387494497648431
2017-04-30,-2.1542683438916685,-2.1542683438916685,-2.1542683438916685,-2.1531997805605347,-2.1531997805605347,-2.1531997805605347,-2.2949527174775173,-2.2949527174775173,-2.2949527174775173,-2.302940278073275,-2.302940278073275,-2.302940278073275
2017-05-07,-1.9215996124393346,-1.9215996124393346,-1.9215996124393346,-1.9243964923613854,-1.9243964923613854,-1.9243964923613854,-1.939853623897925,-1.939853623897925,-1.939853623897925,-1.948029008512947,-1.948029008512947,-1.948029008512947
2017-05-14,-2.0713193549783924,-2.0713193549783924,-2.0713193549783924,-2.095346713826165,-2.095346713826165,-2.095346713826165,-2.0424463357623384,-2.0424463357623384,-2.0424463357623384,-2.0623096741032927,-2.0623096741032927,-2.0623096741032927
2017-05-21,-1.8215712766487158,-1.8215712766487158,-1.8215712766487158,-1.8229968063530437,-1.8229968063530437,-1.8229968063530437,-1.7976839556516837,-1.7976839556516837,-1.7976839556516837,-1.8138959271009838,-1.8138959271009838,-1.8138959271009838
2017-05-28,-1.9410715845859936,-1.9410715845859936,-1.9410715845859936,-1.9559814622300193,-1.9559814622300193,-1.9559814622300193,-1.9483503471357915,-1.9483503471357915,-1.9483503471357915,-1.9443439635428281,-1.9443439635428281,-1.9443439635428281
2017-06-04,-1.4722714506014458,-1.4722714506014458,-1.4722714506014458,-1.4464883576143772,-1.4464883576143772,-1.4464883576143772,-1.4945354837755513,-1.4945354837755513,-1.4945354837755513,-1.4166827556637083,-1.4166827556637083,-1.4166827556637083
2017-06-11,-1.3094347688874641,-1.3094347688874641,-1.3094347688874641,-1.3252642040747487,-1.3252642040747487,-1.3252642040747487,-1.3232070407426344,-1.3232070407426344,-1.3232070407426344,-1.3160711751945569,-1.3160711751945569,-1.3160711751945569
2017-06-18,-1.1487373919197932,-1.1487373919197932,-1.1487373919197932,-1.1543630442972166,-1.1543630442972166,-1.1543630442972166,-1.168624982752737,-1.168624982752737,-1.168624982752737,-1.177519611756179,-1.177519611756179,-1.177519611756179
2017-06-25,-1.0817474873912787,-1.0817474873912787,-1.0817474873912787,-1.0938711437939717,-1.0938711437939717,-1.0938711437939717,-1.0582175344715414,-1.0582175344715414,-1.0582175344715414,-1.057442701898228,-1.057442701898228,-1.057442701898228
2017-07-02,-0.8417427683191938,-0.8417427683191938,-0.8417427683191938,-0.8453350552163965,-0.8453350552163965,-0.8453350552163965,-0.8637398210940606,-0.8637398210940606,-0.8637398210940606,-0.888068371059699,-0.888068371059699,-0.888068371059699
2017-07-09,-1.3599629921024436,-1.3599629921024436,-1.3599629921024436,-1.331802676224554,-1.331802676224554,-1.331802676224554,-1.3245982879429297,-1.3245982879429297,-1.3245982879429297,-1.311692912244869,-1.311692912244869,-1.311692912244869
2017-07-16,-1.3306882572347256,-1.3306882572347256,-1.3306882572347256,-1.2939910525001515,-1.2939910525001515,-1.2939910525001515,-1.2739683734770813,-1.2739683734770813,-1.2739683734770813,-1.2700716768524989,-1.2700716768524989,-1.2700716768524989
2017-07-23,-1.291828853368402,-1.291828853368402,-1.291828853368402,-1.3047410803345936,-1.3047410803345936,-1.3047410803345936,-1.255210344125136,-1.255210344125136,-1.255210344125136,-1.2773620748845267,-1.2773620748845267,-1.2773620748845267
2017-07-30,-1.4835085110668997,-1.4835085110668997,-1.4835085110668997,-1.415053904026525,-1.415053904026525,-1.415053904026525,-1.378606661872487,-1.378606661872487,-1.378606661872487,-1.3856908066524498,-1.3856908066524498,-1.3856908066524498
2017-08-06,-0.7870840324920354,-0.7870840324920354,-0.7870840324920354,-0.7713078018108517,-0.7713078018108517,-0.7713078018108517,-0.7531404362237307,-0.7531404362237307,-0.7531404362237307,-0.7259948409200018,-0.7259948409200018,-0.7259948409200018
2017-08-13,-0.7626257603872355,-0.7626257603872355,-0.7626257603872355,-0.7679714064295738,-0.7679714064295738,-0.7679714064295738,-0.7385004672608566,-0.7385004672608566,-0.7385004672608566,-0.7418893167542274,-0.7418893167542274,-0.7418893167542274
2017-08-20,-1.0068411649192235,-1.0068411649192235,-1.0068411649192235,-1.009987988118674,-1.009987988118674,-1.009987988118674,-0.9132036833571652,-0.9132036833571652,-0.9132036833571652,-0.9370913654969205,-0.9370913654969205,-0.9370913654969205
2017-08-27,-1.1657099175052945,-1.1657099175052945,-1.1657099175052945,-1.1303257078768065,-1.1303257078768065,-1.1303257078768065,-1.067605258780512,-1.067605258780512,-1.067605258780512,-1.060763774203998,-1.060763774203998,-1.060763774203998
2017-09-03,-1.5368770097180218,-1.5368770097180218,-1.5368770097180218,-1.5692109790845208,-1.5692109790845208,-1.5692109790845208,-1.5512263448740076,-1.5512263448740076,-1.5512263448740076,-1.4708303835067746,-1.4708303835067746,-1.4708303835067746
2017-09-10,-1.819813331287774,-1.819813331287774,-1.819813331287774,-1.7918540896269823,-1.7918540896269823,-1.7918540896269823,-1.828953173340001,-1.828953173340001,-1.828953173340001,-1.8398085165674434,-1.8398085165674434,-1.8398085165674434
2017-09-17,-1.8125852270708491,-1.8125852270708491,-1.8125852270708491,-1.8757285751410833,-1.8757285751410833,-1.8757285751410833,-1.8487080675399679,-1.8487080675399679,-1.8487080675399679,-1.841073815021595,-1.841073815021595,-1.841073815021595
2017-09-24,-1.6421963077454786,-1.6421963077454786,-1.6421963077454786,-1.7090321799972716,-1.7090321799972716,-1.7090321799972716,-1.7386436898138247,-1.7386436898138247,-1.7386436898138247,-1.7278768800773525,-1.7278768800773525,-1.7278768800773525
2017-10-01,-1.2882810237450395,-1.2882810237450395,-1.2882810237450395,-1.3569364791878995,-1.3569364791878995,-1.3569364791878995,-1.3962820400524618,-1.3962820400524618,-1.3962820400524618,-1.4528559898986961,-1.4528559898986961,-1.4528559898986961
2017-10-08,-2.0181117392390218,-2.0181117392390218,-2.0181117392390218,-2.0480568669060113,-2.0480568669060113,-2.0480568669060113,-2.0747894847573023,-2.0747894847573023,-2.0747894847573023,-2.036316023726163,-2.036316023726163,-2.036316023726163
2017-10-15,-1.606347577127556,-1.606347577127556,-1.606347577127556,-1.6412729988617387,-1.6412729988617387,-1.6412729988617387,-1.6124520422013506,-1.6124520422013506,-1.6124520422013506,-1.6265310122078058,-1.6265310122078058,-1.6265310122078058
2017-10-22,-1.283641116003385,-1.283641116003385,-1.283641116003385,-1.2428184676107445,-1.2428184676107445,-1.2428184676107445,-1.3523255170915423,-1.3523255170915423,-1.3523255170915423,-1.385991080704262,-1.385991080704262,-1.385991080704262
2017-10-29,-1.5062127551076516,-1.5062127551076516,-1.5062127551076516,-1.5285766064493589,-1.5285766064493589,-1.5285766064493589,-1.546701333467873,-1.546701333467873,-1.546701333467873,-1.5767376344757749,-1.5767376344757749,-1.5767376344757749
2017-11-05,-1.1145702069213925,-1.1145702069213925,-1.1145702069213925,-1.132339587799663,-1.132339587799663,-1.132339587799663,-1.1216255318317692,-1.1216255318317692,-1.1216255318317692,-1.1477984145249613,-1.1477984145249613,-1.1477984145249613
2017-11-12,-0.9335202099632604,-0.9335202099632604,-0.9335202099632604,-0.850820278736239,-0.850820278736239,-0.850820278736239,-0.8866651558037293,-0.8866651558037293,-0.8866651558037293,-0.8446881471178938,-0.8446881471178938,-0.8446881471178938
2017-11-19,-1.681641799275489,-1.681641799275489,-1.681641799275489,-1.7274631889764136,-1.7274631889764136,-1.7274631889764136,-1.7464237592355152,-1.7464237592355152,-1.7464237592355152,-1.7230873894692786,-1.7230873894692786,-1.7230873894692786
2017-11-26,-1.2287396661501995,-1.2287396661501995,-1.2287396661501995,-1.2549558929265219,-1.2549558929265219,-1.2549558929265219,-1.261170998633457,-1.261170998633457,-1.261170998633457,-1.2759193449180977,-1.2759193449180977,-1.2759193449180977
2017-12-03,-1.0469013100235298,-1.0469013100235298,-1.0469013100235298,-1.0896251664251302,-1.0896251664251302,-1.0896251664251302,-1.092405114653375,-1.092405114653375,-1.092405114653375,-1.1234678287545248,-1.1234678287545248,-1.1234678287545248
2017-12-10,-1.024888920015764,-1.024888920015764,-1.024888920015764,-1.060692695364021,-1.060692695364021,-1.060692695364021,-1.1176033150549094,-1.1176033150549094,-1.1176033150549094,-1.0906435178577167,-1.0906435178577167,-1.0906435178577167
2017-12-17,-1.4458812063718705,-1.4458812063718705,-1.4458812063718705,-1.4185584905292132,-1.4185584905292132,-1.4185584905292132,-1.468540718789665,-1.468540718789665,-1.468540718789665,-1.5093721720559428,-1.5093721720559428,-1.5093721720559428
2017-12-24,-1.767451409756366,-1.767451409756366,-1.767451409756366,-1.5637269235719955,-1.5637269235719955,-1.5637269235719955,-1.6805005414620586,-1.6805005414620586,-1.6805005414620586,-1.4893971287090912,-1.4893971287090912,-1.4893971287090912
2017-12-31,-2.421968181506791,-2.421968181506791,-2.421968181506791,-2.4747557388764974,-2.4747557388764974,-2.4747557388764974,-2.4806528253127538,-2.4806528253127538,-2.4806528253127538,-2.5241647177811033,-2.5241647177811033,-2.5241647177811033
