Date,iShares Intermediate Credit Bond_etf_Open_average,iShares Intermediate Credit Bond_etf_Open_max,iShares Intermediate Credit Bond_etf_Open_min,iShares Intermediate Credit Bond_etf_High_average,iShares Intermediate Credit Bond_etf_High_max,iShares Intermediate Credit Bond_etf_High_min,iShares Intermediate Credit Bond_etf_Low_average,iShares Intermediate Credit Bond_etf_Low_max,iShares Intermediate Credit Bond_etf_Low_min,iShares Intermediate Credit Bond_etf_Close_average,iShares Intermediate Credit Bond_etf_Close_max,iShares Intermediate Credit Bond_etf_Close_min
2016-03-27,2.1801893847840974,2.1801893847840974,2.1801893847840974,2.210212140959897,2.210212140959897,2.210212140959897,2.1189259864343093,2.1189259864343093,2.1189259864343093,2.2693132696540843,2.2693132696540843,2.2693132696540843
2016-04-03,1.8297849263646644,1.8297849263646644,1.8297849263646644,1.8993401773158232,1.8993401773158232,1.8993401773158232,1.965064276910781,1.965064276910781,1.965064276910781,1.8542458385603109,1.8542458385603109,1.8542458385603109
2016-04-10,1.4776797568583389,1.4776797568583389,1.4776797568583389,1.7204855417937517,1.7204855417937517,1.7204855417937517,1.639722191839532,1.639722191839532,1.639722191839532,1.7519161548221633,1.7519161548221633,1.7519161548221633
2016-04-17,1.488984876975942,1.488984876975942,1.488984876975942,1.4467205975819222,1.4467205975819222,1.4467205975819222,1.5301486398293074,1.5301486398293074,1.5301486398293074,1.4201282021185424,1.4201282021185424,1.4201282021185424
2016-04-24,1.3789587224387867,1.3789587224387867,1.3789587224387867,1.3833480271616123,1.3833480271616123,1.3833480271616123,1.28784858955224,1.28784858955224,1.28784858955224,1.3904816004054663,1.3904816004054663,1.3904816004054663
2016-05-01,1.3544577403759652,1.3544577403759652,1.3544577403759652,1.2613121737884045,1.2613121737884045,1.2613121737884045,1.2705357525953767,1.2705357525953767,1.2705357525953767,1.1236462390652902,1.1236462390652902,1.1236462390652902
2016-05-08,0.9443350414122288,0.9443350414122288,0.9443350414122288,1.0167763964824332,1.0167763964824332,1.0167763964824332,1.072924153350152,1.072924153350152,1.072924153350152,1.050504580317822,1.050504580317822,1.050504580317822
2016-05-15,0.4252805203924077,0.4252805203924077,0.4252805203924077,0.3347713006306639,0.3347713006306639,0.3347713006306639,0.45676111704170597,0.45676111704170597,0.45676111704170597,0.3841440199890203,0.3841440199890203,0.3841440199890203
2016-05-22,0.4922845807588142,0.4922845807588142,0.4922845807588142,0.43589654946682194,0.43589654946682194,0.43589654946682194,0.2824197897742253,0.2824197897742253,0.2824197897742253,0.32207487337433105,0.32207487337433105,0.32207487337433105
2016-05-29,0.7169289863286534,0.7169289863286534,0.7169289863286534,0.8423399275273094,0.8423399275273094,0.8423399275273094,0.9256617039556236,0.9256617039556236,0.9256617039556236,0.9064243382172764,0.9064243382172764,0.9064243382172764
2016-06-05,1.6215932028915756,1.6215932028915756,1.6215932028915756,1.577582638178287,1.577582638178287,1.577582638178287,1.6445784842406885,1.6445784842406885,1.6445784842406885,1.5544564433186066,1.5544564433186066,1.5544564433186066
2016-06-12,1.8592328015171444,1.8592328015171444,1.8592328015171444,1.6655014327049988,1.6655014327049988,1.6655014327049988,1.4517433433494593,1.4517433433494593,1.4517433433494593,1.390473133999674,1.390473133999674,1.390473133999674
2016-06-19,2.0377656139629847,2.0377656139629847,2.0377656139629847,2.054715352457826,2.054715352457826,2.054715352457826,1.946495684785001,1.946495684785001,1.946495684785001,1.9614531494216627,1.9614531494216627,1.9614531494216627
2016-06-26,2.0422775496330052,2.0422775496330052,2.0422775496330052,2.2381520677770026,2.2381520677770026,2.2381520677770026,2.1404135920493914,2.1404135920493914,2.1404135920493914,2.340448727120954,2.340448727120954,2.340448727120954
2016-07-03,2.0317950519267076,2.0317950519267076,2.0317950519267076,2.1328822793346243,2.1328822793346243,2.1328822793346243,2.1454255825305135,2.1454255825305135,2.1454255825305135,2.2473338650305217,2.2473338650305217,2.2473338650305217
2016-07-10,-3.325824603957192,-3.325824603957192,-3.325824603957192,-3.3255171999615154,-3.3255171999615154,-3.3255171999615154,-3.3258780926833977,-3.3258780926833977,-3.3258780926833977,-3.3255665058269366,-3.3255665058269366,-3.3255665058269366
2016-07-17,-2.2496984806651863,-2.2496984806651863,-2.2496984806651863,-2.2500839368391023,-2.2500839368391023,-2.2500839368391023,-2.2494556160421992,-2.2494556160421992,-2.2494556160421992,-2.2488783559470504,-2.2488783559470504,-2.2488783559470504
2016-07-24,-1.7496313970255852,-1.7496313970255852,-1.7496313970255852,-1.7476317330922269,-1.7476317330922269,-1.7476317330922269,-1.7486593045729082,-1.7486593045729082,-1.7486593045729082,-1.7460952719139051,-1.7460952719139051,-1.7460952719139051
2016-07-31,-1.4417933887944838,-1.4417933887944838,-1.4417933887944838,-1.4432729342291475,-1.4432729342291475,-1.4432729342291475,-1.4442769776337598,-1.4442769776337598,-1.4442769776337598,-1.4450810885097902,-1.4450810885097902,-1.4450810885097902
2016-08-07,-1.2134846642280572,-1.2134846642280572,-1.2134846642280572,-1.2125899499662807,-1.2125899499662807,-1.2125899499662807,-1.212180681513498,-1.212180681513498,-1.212180681513498,-1.2133793458437274,-1.2133793458437274,-1.2133793458437274
