Date,VelocityShares 3x Inverse Natural Gas linked to S&_etf_Open_average,VelocityShares 3x Inverse Natural Gas linked to S&_etf_Open_max,VelocityShares 3x Inverse Natural Gas linked to S&_etf_Open_min,VelocityShares 3x Inverse Natural Gas linked to S&_etf_High_average,VelocityShares 3x Inverse Natural Gas linked to S&_etf_High_max,VelocityShares 3x Inverse Natural Gas linked to S&_etf_High_min,VelocityShares 3x Inverse Natural Gas linked to S&_etf_Low_average,VelocityShares 3x Inverse Natural Gas linked to S&_etf_Low_max,VelocityShares 3x Inverse Natural Gas linked to S&_etf_Low_min,VelocityShares 3x Inverse Natural Gas linked to S&_etf_Close_average,VelocityShares 3x Inverse Natural Gas linked to S&_etf_Close_max,VelocityShares 3x Inverse Natural Gas linked to S&_etf_Close_min
2016-03-27,0.23934607776785738,0.23934607776785738,0.23934607776785738,0.254652356591172,0.254652356591172,0.254652356591172,0.3379293417144717,0.3379293417144717,0.3379293417144717,0.29393052607660075,0.29393052607660075,0.29393052607660075
2016-04-03,-0.32026235677907744,-0.32026235677907744,-0.32026235677907744,-0.3016283853104143,-0.3016283853104143,-0.3016283853104143,-0.213380298777141,-0.213380298777141,-0.213380298777141,-0.1806711684185859,-0.1806711684185859,-0.1806711684185859
2016-04-10,0.02259482566738078,0.02259482566738078,0.02259482566738078,-0.0845981534284198,-0.0845981534284198,-0.0845981534284198,0.05127366778657571,0.05127366778657571,0.05127366778657571,0.03554306911794395,0.03554306911794395,0.03554306911794395
2016-04-17,-1.1715728207989673,-1.1715728207989673,-1.1715728207989673,-1.2036764830467725,-1.2036764830467725,-1.2036764830467725,-1.3327995622255089,-1.3327995622255089,-1.3327995622255089,-1.338538971744109,-1.338538971744109,-1.338538971744109
2016-04-24,-0.8424941550542986,-0.8424941550542986,-0.8424941550542986,-0.8884284590116861,-0.8884284590116861,-0.8884284590116861,-1.2249237625473919,-1.2249237625473919,-1.2249237625473919,-1.1433564023771559,-1.1433564023771559,-1.1433564023771559
2016-05-01,-0.8581982164975054,-0.8581982164975054,-0.8581982164975054,-0.9872566997962566,-0.9872566997962566,-0.9872566997962566,-0.9366279878249356,-0.9366279878249356,-0.9366279878249356,-1.0422209114788954,-1.0422209114788954,-1.0422209114788954
2016-05-08,-1.0829292924951373,-1.0829292924951373,-1.0829292924951373,-1.1727046279508768,-1.1727046279508768,-1.1727046279508768,-1.1146662473477513,-1.1146662473477513,-1.1146662473477513,-1.085924631876188,-1.085924631876188,-1.085924631876188
2016-05-15,-0.8951822314703164,-0.8951822314703164,-0.8951822314703164,-0.8789671697738882,-0.8789671697738882,-0.8789671697738882,-0.7476351723208292,-0.7476351723208292,-0.7476351723208292,-0.7951112619753586,-0.7951112619753586,-0.7951112619753586
2016-05-22,-0.5135640959155531,-0.5135640959155531,-0.5135640959155531,-0.5820334909403723,-0.5820334909403723,-0.5820334909403723,-0.5154885007608273,-0.5154885007608273,-0.5154885007608273,-0.5282134089876205,-0.5282134089876205,-0.5282134089876205
2016-05-29,-1.8303937050543948,-1.8303937050543948,-1.8303937050543948,-1.759790821716206,-1.759790821716206,-1.759790821716206,-1.6719864179534916,-1.6719864179534916,-1.6719864179534916,-1.675024435424432,-1.675024435424432,-1.675024435424432
2016-06-05,-1.9285876817619196,-1.9285876817619196,-1.9285876817619196,-1.9351396001455934,-1.9351396001455934,-1.9351396001455934,-1.8130161234282853,-1.8130161234282853,-1.8130161234282853,-1.9091699449624973,-1.9091699449624973,-1.9091699449624973
2016-06-12,-1.5469781734298194,-1.5469781734298194,-1.5469781734298194,-1.6124307871297774,-1.6124307871297774,-1.6124307871297774,-1.5529520221508244,-1.5529520221508244,-1.5529520221508244,-1.6384852141896762,-1.6384852141896762,-1.6384852141896762
2016-06-19,-1.549223778579608,-1.549223778579608,-1.549223778579608,-1.5684406913898192,-1.5684406913898192,-1.5684406913898192,-1.4973054065464069,-1.4973054065464069,-1.4973054065464069,-1.4952960870713938,-1.4952960870713938,-1.4952960870713938
2016-06-26,-1.6585660594387022,-1.6585660594387022,-1.6585660594387022,-1.6901480274871048,-1.6901480274871048,-1.6901480274871048,-1.7248427753513194,-1.7248427753513194,-1.7248427753513194,-1.7429305418393795,-1.7429305418393795,-1.7429305418393795
2016-07-03,-1.2939799526985578,-1.2939799526985578,-1.2939799526985578,-1.3073597952163318,-1.3073597952163318,-1.3073597952163318,-1.2538326639733803,-1.2538326639733803,-1.2538326639733803,-1.28926834105211,-1.28926834105211,-1.28926834105211
2016-07-10,-0.9863116464044106,-0.9863116464044106,-0.9863116464044106,-0.997207587821625,-0.997207587821625,-0.997207587821625,-1.092747401375745,-1.092747401375745,-1.092747401375745,-1.0585983240776824,-1.0585983240776824,-1.0585983240776824
2016-07-17,-0.9896745880500746,-0.9896745880500746,-0.9896745880500746,-1.0150169486493592,-1.0150169486493592,-1.0150169486493592,-0.9792612862271324,-0.9792612862271324,-0.9792612862271324,-0.9617771974718872,-0.9617771974718872,-0.9617771974718872
2016-07-24,-1.1516711285804242,-1.1516711285804242,-1.1516711285804242,-1.14869846963878,-1.14869846963878,-1.14869846963878,-1.1309827403801442,-1.1309827403801442,-1.1309827403801442,-1.0796715419370027,-1.0796715419370027,-1.0796715419370027
