Date,Teucrium CornEtf_Open_average,Teucrium CornEtf_Open_max,Teucrium CornEtf_Open_min,Teucrium CornEtf_High_average,Teucrium CornEtf_High_max,Teucrium CornEtf_High_min,Teucrium CornEtf_Low_average,Teucrium CornEtf_Low_max,Teucrium CornEtf_Low_min,Teucrium CornEtf_Close_average,Teucrium CornEtf_Close_max,Teucrium CornEtf_Close_min
2016-03-27,-2.5244982628960404,-2.5244982628960404,-2.5244982628960404,-2.288495266023224,-2.288495266023224,-2.288495266023224,-2.4961056845873526,-2.4961056845873526,-2.4961056845873526,-2.3047883128636877,-2.3047883128636877,-2.3047883128636877
2016-04-03,-1.0776119411399234,-1.0776119411399234,-1.0776119411399234,-1.271934329109549,-1.271934329109549,-1.271934329109549,-1.224014515042092,-1.224014515042092,-1.224014515042092,-1.229628986048207,-1.229628986048207,-1.229628986048207
2016-04-10,0.19830171423392223,0.19830171423392223,0.19830171423392223,0.768007756269505,0.768007756269505,0.768007756269505,0.3976429067234778,0.3976429067234778,0.3976429067234778,0.5927233476380872,0.5927233476380872,0.5927233476380872
2016-04-17,1.1454528389983099,1.1454528389983099,1.1454528389983099,0.90919405315039,0.90919405315039,0.90919405315039,0.060532936037809425,0.060532936037809425,0.060532936037809425,-0.17617241237532774,-0.17617241237532774,-0.17617241237532774
2016-04-24,1.7689564170318008,1.7689564170318008,1.7689564170318008,1.7059153039149837,1.7059153039149837,1.7059153039149837,1.7693688909543048,1.7693688909543048,1.7693688909543048,2.043639178568305,2.043639178568305,2.043639178568305
2016-05-01,0.047189543767009366,0.047189543767009366,0.047189543767009366,0.15881184470914123,0.15881184470914123,0.15881184470914123,0.3403269826916917,0.3403269826916917,0.3403269826916917,0.32596093334217785,0.32596093334217785,0.32596093334217785
2016-05-08,0.9863562540068941,0.9863562540068941,0.9863562540068941,1.3428170332335536,1.3428170332335536,1.3428170332335536,1.2478304015911854,1.2478304015911854,1.2478304015911854,1.5696144696396206,1.5696144696396206,1.5696144696396206
2016-05-15,1.3788537765959716,1.3788537765959716,1.3788537765959716,1.3946828824363127,1.3946828824363127,1.3946828824363127,1.287163990928936,1.287163990928936,1.287163990928936,1.3374713179166784,1.3374713179166784,1.3374713179166784
2016-05-22,1.6771368982306911,1.6771368982306911,1.6771368982306911,1.8500411721706826,1.8500411721706826,1.8500411721706826,1.8272123378659182,1.8272123378659182,1.8272123378659182,2.0169999242851016,2.0169999242851016,2.0169999242851016
2016-05-29,1.8287251867600822,1.8287251867600822,1.8287251867600822,1.7689761666361636,1.7689761666361636,1.7689761666361636,1.6949325906084056,1.6949325906084056,1.6949325906084056,1.831574315369837,1.831574315369837,1.831574315369837
