Date,Vanguard Total International BondEtf_Open_average,Vanguard Total International BondEtf_Open_max,Vanguard Total International BondEtf_Open_min,Vanguard Total International BondEtf_High_average,Vanguard Total International BondEtf_High_max,Vanguard Total International BondEtf_High_min,Vanguard Total International BondEtf_Low_average,Vanguard Total International BondEtf_Low_max,Vanguard Total International BondEtf_Low_min,Vanguard Total International BondEtf_Close_average,Vanguard Total International BondEtf_Close_max,Vanguard Total International BondEtf_Close_min
2016-05-15,0.9693603166534774,0.9693603166534774,0.9693603166534774,0.9530576196887769,0.9530576196887769,0.9530576196887769,0.9587162629832451,0.9587162629832451,0.9587162629832451,0.9761680637324299,0.9761680637324299,0.9761680637324299
2016-05-22,1.247124445304104,1.247124445304104,1.247124445304104,1.1902170766349218,1.1902170766349218,1.1902170766349218,1.1444480278463023,1.1444480278463023,1.1444480278463023,1.222719773428224,1.222719773428224,1.222719773428224
2016-05-29,1.1957274139214114,1.1957274139214114,1.1957274139214114,1.5257519046421806,1.5257519046421806,1.5257519046421806,1.3407770151357263,1.3407770151357263,1.3407770151357263,1.5919270094880165,1.5919270094880165,1.5919270094880165
2016-06-05,1.7465551994676698,1.7465551994676698,1.7465551994676698,1.7490609564349773,1.7490609564349773,1.7490609564349773,1.7159515637600018,1.7159515637600018,1.7159515637600018,1.6575643402932374,1.6575643402932374,1.6575643402932374
2016-06-12,1.7053155294057605,1.7053155294057605,1.7053155294057605,1.7826280101802416,1.7826280101802416,1.7826280101802416,1.6554494470185694,1.6554494470185694,1.6554494470185694,1.6039482097858353,1.6039482097858353,1.6039482097858353
2016-06-19,1.3192137840052065,1.3192137840052065,1.3192137840052065,1.632182747731053,1.632182747731053,1.632182747731053,1.4573753611107934,1.4573753611107934,1.4573753611107934,1.4098547718871797,1.4098547718871797,1.4098547718871797
2016-06-26,2.3444171293468314,2.3444171293468314,2.3444171293468314,2.4702563035554013,2.4702563035554013,2.4702563035554013,2.4172564488284327,2.4172564488284327,2.4172564488284327,2.656633246298563,2.656633246298563,2.656633246298563
2016-07-03,2.6944143843762696,2.6944143843762696,2.6944143843762696,2.547321223454002,2.547321223454002,2.547321223454002,2.6488106214656773,2.6488106214656773,2.6488106214656773,2.6351408638753084,2.6351408638753084,2.6351408638753084
2016-07-10,1.9484570929604723,1.9484570929604723,1.9484570929604723,1.7698017273170341,1.7698017273170341,1.7698017273170341,1.8076553881189277,1.8076553881189277,1.8076553881189277,1.7448637090046015,1.7448637090046015,1.7448637090046015
2016-07-17,1.705807422940523,1.705807422940523,1.705807422940523,1.6661489200911603,1.6661489200911603,1.6661489200911603,1.7167853329678515,1.7167853329678515,1.7167853329678515,1.698335910803527,1.698335910803527,1.698335910803527
2016-07-24,1.9668825957009024,1.9668825957009024,1.9668825957009024,1.8468029717661485,1.8468029717661485,1.8468029717661485,1.939141765604413,1.939141765604413,1.939141765604413,1.8468121114305784,1.8468121114305784,1.8468121114305784
2016-07-31,1.3138583164477795,1.3138583164477795,1.3138583164477795,1.2994196985147037,1.2994196985147037,1.2994196985147037,1.3217699921332935,1.3217699921332935,1.3217699921332935,1.2079556646177656,1.2079556646177656,1.2079556646177656
2016-08-07,1.6527918953287037,1.6527918953287037,1.6527918953287037,1.5598078329563043,1.5598078329563043,1.5598078329563043,1.601141237438531,1.601141237438531,1.601141237438531,1.508742213155601,1.508742213155601,1.508742213155601
2016-08-14,1.3368861168221349,1.3368861168221349,1.3368861168221349,1.2735544801069083,1.2735544801069083,1.2735544801069083,1.2394304505488318,1.2394304505488318,1.2394304505488318,1.2195268151943897,1.2195268151943897,1.2195268151943897
2016-08-21,1.2671788800409733,1.2671788800409733,1.2671788800409733,1.2272565021909645,1.2272565021909645,1.2272565021909645,1.1719410625805693,1.1719410625805693,1.1719410625805693,1.1543896295503213,1.1543896295503213,1.1543896295503213
2016-08-28,0.8516065448116404,0.8516065448116404,0.8516065448116404,0.812271292558454,0.812271292558454,0.812271292558454,0.9215132388149277,0.9215132388149277,0.9215132388149277,0.825754924200377,0.825754924200377,0.825754924200377
2016-09-04,0.6102704467997362,0.6102704467997362,0.6102704467997362,0.524866483395869,0.524866483395869,0.524866483395869,0.5226679335005833,0.5226679335005833,0.5226679335005833,0.4770918134796489,0.4770918134796489,0.4770918134796489
2016-09-11,0.19580525900584225,0.19580525900584225,0.19580525900584225,0.11494928994547393,0.11494928994547393,0.11494928994547393,0.10562237840009087,0.10562237840009087,0.10562237840009087,0.16564273931029863,0.16564273931029863,0.16564273931029863
2016-09-18,0.6701611455814396,0.6701611455814396,0.6701611455814396,0.6577513975660119,0.6577513975660119,0.6577513975660119,0.8195759920646638,0.8195759920646638,0.8195759920646638,0.7254137317384866,0.7254137317384866,0.7254137317384866
2016-09-25,1.084559571372362,1.084559571372362,1.084559571372362,1.0248803164093316,1.0248803164093316,1.0248803164093316,0.9453715347159476,0.9453715347159476,0.9453715347159476,0.8742224296438151,0.8742224296438151,0.8742224296438151
2016-10-02,-0.1854974931191498,-0.1854974931191498,-0.1854974931191498,-0.26203236258330065,-0.26203236258330065,-0.26203236258330065,-0.09130962274212567,-0.09130962274212567,-0.09130962274212567,-0.1710024955408685,-0.1710024955408685,-0.1710024955408685
2016-10-09,-0.4135255027409539,-0.4135255027409539,-0.4135255027409539,-0.6103128014942053,-0.6103128014942053,-0.6103128014942053,-0.5130507776874405,-0.5130507776874405,-0.5130507776874405,-0.7434056797723636,-0.7434056797723636,-0.7434056797723636
2016-10-16,-0.44931462473022643,-0.44931462473022643,-0.44931462473022643,-0.5435800622865968,-0.5435800622865968,-0.5435800622865968,-0.28315580597075524,-0.28315580597075524,-0.28315580597075524,-0.46925617066794956,-0.46925617066794956,-0.46925617066794956
2016-10-23,-1.4817610135144215,-1.4817610135144215,-1.4817610135144215,-1.6284095292513163,-1.6284095292513163,-1.6284095292513163,-1.4844273405043629,-1.4844273405043629,-1.4844273405043629,-1.4843009807156677,-1.4843009807156677,-1.4843009807156677
2016-10-30,-1.6407927656803427,-1.6407927656803427,-1.6407927656803427,-1.5691983530513036,-1.5691983530513036,-1.5691983530513036,-1.549978615556185,-1.549978615556185,-1.549978615556185,-1.6301109289855706,-1.6301109289855706,-1.6301109289855706
2016-11-06,-2.9354558388920355,-2.9354558388920355,-2.9354558388920355,-2.980727151728245,-2.980727151728245,-2.980727151728245,-3.1210021582653935,-3.1210021582653935,-3.1210021582653935,-3.0464096739667488,-3.0464096739667488,-3.0464096739667488
2016-11-13,-2.4168863354974226,-2.4168863354974226,-2.4168863354974226,-2.5173215033455607,-2.5173215033455607,-2.5173215033455607,-2.6075162336375755,-2.6075162336375755,-2.6075162336375755,-2.543775284899785,-2.543775284899785,-2.543775284899785
