Date,BONTQStock_Open_average,BONTQStock_Open_max,BONTQStock_Open_min,BONTQStock_Open_volatility,BONTQStock_Open_change,BONTQStock_High_average,BONTQStock_High_max,BONTQStock_High_min,BONTQStock_High_volatility,BONTQStock_High_change,BONTQStock_Low_average,BONTQStock_Low_max,BONTQStock_Low_min,BONTQStock_Low_volatility,BONTQStock_Low_change,BONTQStock_Close_average,BONTQStock_Close_max,BONTQStock_Close_min,BONTQStock_Close_volatility,BONTQStock_Close_change,BONTQStock_Volume_average,BONTQStock_Volume_max,BONTQStock_Volume_min,BONTQStock_Volume_volatility,BONTQStock_Volume_change
2016-05-15,-0.8462407253942749,-0.791937847956984,-0.8857988745180513,0.09962953262847266,-0.8222719318225139,-0.9596515674677966,-0.7813697841090594,-1.0595422218995763,0.3537473063370061,-0.9466668438934378,-0.891733324742243,-0.894980868585337,-0.9367660316783385,0.1194055158307429,-0.717578080345483,-1.0213827212852369,-1.0839995580404045,-0.9147268302844762,-0.43026066295687,-0.634805869642672,-0.13223719555720873,-0.5030167570469857,0.7254102700831988,-0.6562688613522631,-0.1302537510300124
2016-05-22,-1.3193096450272694,-1.4430452571748025,-1.1960177802909406,-0.9138333658465626,-0.022360752422134908,-1.2909655684635777,-1.4563749324599948,-1.0798237166316806,-1.0412434799242951,-0.038578206993303416,-1.289341440398584,-1.3963691305980328,-1.0973946439754878,-0.9304065634642709,0.2469646042765653,-1.348884818545569,-1.5131511898791181,-1.1503204748875424,-0.938231259764178,0.1127312473715296,-0.22582447836929256,-0.416016447975817,-0.5876596158172737,-0.3601335062479276,-0.5675797146444992
2016-05-29,-1.1167215981627547,-1.0595282599264848,-1.1041602522103582,-0.11337993927921258,1.1467469217725155,-1.0065427243884997,-0.9772198268604997,-1.0641936697850436,-0.07335520258587358,0.4456549390926733,-1.1033848527352237,-0.9572032733042971,-1.057197708181318,0.16097041659419126,0.3831418915019463,-1.057001936469656,-1.1184217591657766,-1.1165727673917705,-0.22886905258842652,0.395552962255143,0.031826625988875125,0.06148801527575015,-0.3180408401715794,0.1088007792501468,-0.2060970905461777
2016-06-05,-0.9445013020257131,-1.03494544931795,-0.8333427895221761,-0.7708672113925976,0.42590631527875933,-1.0185551628222218,-1.1627684021546307,-0.8822653011217128,-0.9620473385567231,0.2008044353168711,-0.9571023649928251,-1.0143755466091684,-0.8379988769762791,-0.7539136282675291,0.2536308471533515,-0.9488774326583359,-1.0743635341958728,-0.8457693731911008,-0.8266268621546847,-0.20460601436797926,-1.047051045300486,-0.799409747348066,-0.7276474982071363,-0.7513993159589982,0.0577647035390568
2016-06-12,-1.2538004632233781,-1.254659556592977,-1.1713442186770422,-0.8270945663566993,-0.17732338532299635,-1.2616426504689915,-1.3028356550876543,-1.1628199678499251,-0.8742418612711392,-0.19962368394846008,-1.2578995550551244,-1.2794691604009705,-1.3311665605680854,-0.2552385808790399,-0.5869339339675987,-1.358606970896955,-1.3666791586239637,-1.4259416783041254,-0.3717981072791408,-0.5715100969554782,-0.685289279311397,-0.4318031100364135,-1.011635000623636,-0.3365891555841261,0.3295118441734688
2016-06-19,-1.3927011657433737,-1.4143682077193576,-1.3367864545305874,-0.9078958097050923,-0.15608900662864572,-1.4375151084607984,-1.508204793634135,-1.3438689000866713,-1.0514530493666392,-0.08241332838951405,-1.3277401949542647,-1.4192291376855573,-1.2126265761462676,-1.0910574430489615,-0.04498023647206226,-1.4257540418722816,-1.4607082319092057,-1.3000632376808512,-0.8984951900013803,-0.15871139317388824,-0.9138584824879505,-0.7058362003802668,-0.6432205174574458,-0.6686345614676212,0.045177667878983696
2016-06-26,-1.5245197217823923,-1.445427845491627,-1.4657615041294536,-0.6300946532356342,0.4235853279494671,-1.4481620067357845,-1.4098149251021348,-1.3939606771145312,-0.697030673175637,0.35834036722258794,-1.485157752782353,-1.4322993198517617,-1.3637119829606248,-0.691091640819168,0.6041502198018153,-1.511283450595889,-1.4223697431085773,-1.402417082373197,-0.5949495177036177,0.5369734423899095,-0.5860051326524639,-0.5378908062784427,-0.2979109918808252,-0.5315747715497117,0.10185243227652943
2016-07-03,-1.285510601704571,-1.3146675386385045,-1.2461160894206302,-0.8721287099903494,0.18296693412195855,-1.3047108835991499,-1.3953710242159312,-1.1663158921826378,-1.1822431004027278,0.053988611560617954,-1.3092129633191791,-1.3401089565355149,-1.1931586613919996,-0.9293093143199149,0.27309775796367397,-1.300539330225633,-1.351493085545984,-1.2317140020846844,-0.8138352522515038,0.4253296726924472,-0.8017587853525581,-0.6519651772814412,-0.47936649125424463,-0.6322771298108852,-0.1002475817729224
2016-07-10,-1.019661824864927,-0.8516175153852453,-1.0134042683513247,0.10981580264613712,0.5004677998840179,-0.9734411263875924,-0.9237826886107545,-0.9909825736222189,-0.3088133250755828,-0.06533527368344735,-1.0489591751594507,-1.0812031163845226,-0.9793737715235808,-0.7574046452185672,0.6557134371787717,-0.9655394502609224,-0.8699786375826879,-0.9099047701401356,-0.26691979562716106,0.25932153290044907,-0.3363561640204737,-0.33428522253993803,-1.100060668760536,-0.2346596116021543,-0.43918161041318504
2016-07-17,-0.9098490761960686,-0.950763266035273,-0.8064436628423997,-0.9681804915322362,0.5088392869803509,-0.9553140063300435,-1.0688306690981475,-0.852490362432856,-1.312033290731323,0.3874135496240713,-0.8491972687756535,-0.9415462680896822,-0.7368575729622779,-1.057209245012679,0.3767938633163903,-0.8733240049316876,-0.9326149203786189,-0.7373373217381451,-1.3778842312338064,0.44280787469282046,-0.9435932910429007,-0.5921821274924014,-1.2588965043667342,-0.45552383517478645,0.005779312881121218
