Date,PowerShares DB EnergyEtf_Open_average,PowerShares DB EnergyEtf_Open_max,PowerShares DB EnergyEtf_Open_min,PowerShares DB EnergyEtf_High_average,PowerShares DB EnergyEtf_High_max,PowerShares DB EnergyEtf_High_min,PowerShares DB EnergyEtf_Low_average,PowerShares DB EnergyEtf_Low_max,PowerShares DB EnergyEtf_Low_min,PowerShares DB EnergyEtf_Close_average,PowerShares DB EnergyEtf_Close_max,PowerShares DB EnergyEtf_Close_min
2016-05-15,1.9729166095741584,1.9729166095741584,1.9729166095741584,1.9632963071424825,1.9632963071424825,1.9632963071424825,1.98764344041061,1.98764344041061,1.98764344041061,1.9347684629059756,1.9347684629059756,1.9347684629059756
2016-05-22,1.7393430754663823,1.7393430754663823,1.7393430754663823,1.7808178426095913,1.7808178426095913,1.7808178426095913,1.762120796860891,1.762120796860891,1.762120796860891,1.8349864419268043,1.8349864419268043,1.8349864419268043
2016-05-29,1.7222392122196912,1.7222392122196912,1.7222392122196912,1.661260263722928,1.661260263722928,1.661260263722928,1.6664869395906514,1.6664869395906514,1.6664869395906514,1.6577203792101696,1.6577203792101696,1.6577203792101696
2016-06-05,1.7415454199455744,1.7415454199455744,1.7415454199455744,1.7000232778976232,1.7000232778976232,1.7000232778976232,1.711773407687911,1.711773407687911,1.711773407687911,1.665087169900759,1.665087169900759,1.665087169900759
2016-06-12,1.1606179800928185,1.1606179800928185,1.1606179800928185,1.3020767203531778,1.3020767203531778,1.3020767203531778,1.2143541145720615,1.2143541145720615,1.2143541145720615,1.3257015274764996,1.3257015274764996,1.3257015274764996
2016-06-19,1.1026693945076924,1.1026693945076924,1.1026693945076924,1.1523634553696647,1.1523634553696647,1.1523634553696647,1.165659972440403,1.165659972440403,1.165659972440403,1.1153255267045203,1.1153255267045203,1.1153255267045203
2016-06-26,1.2399355942865986,1.2399355942865986,1.2399355942865986,1.4549182191234458,1.4549182191234458,1.4549182191234458,1.2784315642239397,1.2784315642239397,1.2784315642239397,1.4980544738894233,1.4980544738894233,1.4980544738894233
2016-07-03,0.6481043230072724,0.6481043230072724,0.6481043230072724,0.5748885345649217,0.5748885345649217,0.5748885345649217,0.5943093467145508,0.5943093467145508,0.5943093467145508,0.5757352347466188,0.5757352347466188,0.5757352347466188
2016-07-10,0.6811219238128116,0.6811219238128116,0.6811219238128116,0.620099049943711,0.620099049943711,0.620099049943711,0.723627384008509,0.723627384008509,0.723627384008509,0.6207361874705025,0.6207361874705025,0.6207361874705025
2016-07-17,0.12948651278060658,0.12948651278060658,0.12948651278060658,0.023288308268363752,0.023288308268363752,0.023288308268363752,0.06038931586352144,0.06038931586352144,0.06038931586352144,0.018647611878566266,0.018647611878566266,0.018647611878566266
