Date,Direxion Daily Financial Bear 3X SharesEtf_Open_average,Direxion Daily Financial Bear 3X SharesEtf_Open_max,Direxion Daily Financial Bear 3X SharesEtf_Open_min,Direxion Daily Financial Bear 3X SharesEtf_High_average,Direxion Daily Financial Bear 3X SharesEtf_High_max,Direxion Daily Financial Bear 3X SharesEtf_High_min,Direxion Daily Financial Bear 3X SharesEtf_Low_average,Direxion Daily Financial Bear 3X SharesEtf_Low_max,Direxion Daily Financial Bear 3X SharesEtf_Low_min,Direxion Daily Financial Bear 3X SharesEtf_Close_average,Direxion Daily Financial Bear 3X SharesEtf_Close_max,Direxion Daily Financial Bear 3X SharesEtf_Close_min
2016-05-15,-1.104240012220208,-1.104240012220208,-1.104240012220208,-1.1763184878130863,-1.1763184878130863,-1.1763184878130863,-1.1390522815818842,-1.1390522815818842,-1.1390522815818842,-1.1396301609207264,-1.1396301609207264,-1.1396301609207264
2016-05-22,-1.3017065896545377,-1.3017065896545377,-1.3017065896545377,-1.349839815808277,-1.349839815808277,-1.349839815808277,-1.3211933563409215,-1.3211933563409215,-1.3211933563409215,-1.3699499439152056,-1.3699499439152056,-1.3699499439152056
2016-05-29,-1.1246235664341386,-1.1246235664341386,-1.1246235664341386,-1.0698206899462415,-1.0698206899462415,-1.0698206899462415,-1.1136519194732175,-1.1136519194732175,-1.1136519194732175,-1.1364135503921158,-1.1364135503921158,-1.1364135503921158
2016-06-05,-0.9108802039730254,-0.9108802039730254,-0.9108802039730254,-0.8980745203143039,-0.8980745203143039,-0.8980745203143039,-0.8654818851671592,-0.8654818851671592,-0.8654818851671592,-0.8562482259195912,-0.8562482259195912,-0.8562482259195912
2016-06-12,-0.5768056804496684,-0.5768056804496684,-0.5768056804496684,-0.5313160756517258,-0.5313160756517258,-0.5313160756517258,-0.4959815010173341,-0.4959815010173341,-0.4959815010173341,-0.48251380508035335,-0.48251380508035335,-0.48251380508035335
2016-06-19,-0.12535848296308477,-0.12535848296308477,-0.12535848296308477,-0.19974928494418293,-0.19974928494418293,-0.19974928494418293,-0.3757779233957458,-0.3757779233957458,-0.3757779233957458,-0.07170501772270767,-0.07170501772270767,-0.07170501772270767
2016-06-26,-0.7361404049970915,-0.7361404049970915,-0.7361404049970915,-0.7870590631707602,-0.7870590631707602,-0.7870590631707602,-0.728104050186685,-0.728104050186685,-0.728104050186685,-0.6890844955125618,-0.6890844955125618,-0.6890844955125618
2016-07-03,-0.7943662248561768,-0.7943662248561768,-0.7943662248561768,-0.8684904030672901,-0.8684904030672901,-0.8684904030672901,-0.8570959918445336,-0.8570959918445336,-0.8570959918445336,-0.9290677509575141,-0.9290677509575141,-0.9290677509575141
2016-07-10,-1.8322314175088417,-1.8322314175088417,-1.8322314175088417,-1.6708707811431955,-1.6708707811431955,-1.6708707811431955,-1.781089141132437,-1.781089141132437,-1.781089141132437,-1.685171424564744,-1.685171424564744,-1.685171424564744
2016-07-17,-1.597829302477664,-1.597829302477664,-1.597829302477664,-1.7225225276739968,-1.7225225276739968,-1.7225225276739968,-1.7097798019204893,-1.7097798019204893,-1.7097798019204893,-1.7953194480900208,-1.7953194480900208,-1.7953194480900208
2016-07-24,-1.6370815734866055,-1.6370815734866055,-1.6370815734866055,-1.7116396138118377,-1.7116396138118377,-1.7116396138118377,-1.6529726664649016,-1.6529726664649016,-1.6529726664649016,-1.6171014774098675,-1.6171014774098675,-1.6171014774098675
2016-07-31,-1.5641888267221808,-1.5641888267221808,-1.5641888267221808,-1.6239972720389069,-1.6239972720389069,-1.6239972720389069,-1.7130516634918496,-1.7130516634918496,-1.7130516634918496,-1.758898324354128,-1.758898324354128,-1.758898324354128
2016-08-07,-1.4606749998928132,-1.4606749998928132,-1.4606749998928132,-1.5451039616742857,-1.5451039616742857,-1.5451039616742857,-1.5016320179264713,-1.5016320179264713,-1.5016320179264713,-1.4966688475678067,-1.4966688475678067,-1.4966688475678067
2016-08-14,-1.4959756177988714,-1.4959756177988714,-1.4959756177988714,-1.472270203031055,-1.472270203031055,-1.472270203031055,-1.4359587912586758,-1.4359587912586758,-1.4359587912586758,-1.4188484348425665,-1.4188484348425665,-1.4188484348425665
2016-08-21,-1.5730283318948497,-1.5730283318948497,-1.5730283318948497,-1.505207520099585,-1.505207520099585,-1.505207520099585,-1.6995407130383218,-1.6995407130383218,-1.6995407130383218,-1.4754415495611042,-1.4754415495611042,-1.4754415495611042
2016-08-28,-1.7904112329640998,-1.7904112329640998,-1.7904112329640998,-1.8395233255123769,-1.8395233255123769,-1.8395233255123769,-1.880014180847089,-1.880014180847089,-1.880014180847089,-1.7855417158874411,-1.7855417158874411,-1.7855417158874411
2016-09-04,-1.5424123066222253,-1.5424123066222253,-1.5424123066222253,-1.2384107959494832,-1.2384107959494832,-1.2384107959494832,-1.4831368936156653,-1.4831368936156653,-1.4831368936156653,-1.0883061294234129,-1.0883061294234129,-1.0883061294234129
2016-09-11,-0.9209686770703289,-0.9209686770703289,-0.9209686770703289,-0.8176208061908451,-0.8176208061908451,-0.8176208061908451,-0.8311458224144394,-0.8311458224144394,-0.8311458224144394,-0.7713527286513479,-0.7713527286513479,-0.7713527286513479
2016-09-18,-1.172264922815858,-1.172264922815858,-1.172264922815858,-1.2483386996671801,-1.2483386996671801,-1.2483386996671801,-1.1649246613504787,-1.1649246613504787,-1.1649246613504787,-1.1189039556161757,-1.1189039556161757,-1.1189039556161757
2016-09-25,-0.7978043276528177,-0.7978043276528177,-0.7978043276528177,-0.8513238533202145,-0.8513238533202145,-0.8513238533202145,-0.935367217325322,-0.935367217325322,-0.935367217325322,-0.8878072752917071,-0.8878072752917071,-0.8878072752917071
2016-10-02,-0.8218345126432499,-0.8218345126432499,-0.8218345126432499,-0.781856238502202,-0.781856238502202,-0.781856238502202,-0.8248105511254836,-0.8248105511254836,-0.8248105511254836,-0.8044383706239999,-0.8044383706239999,-0.8044383706239999
2016-10-09,-0.7462329670006166,-0.7462329670006166,-0.7462329670006166,-0.6852272264492623,-0.6852272264492623,-0.6852272264492623,-0.7419557755051082,-0.7419557755051082,-0.7419557755051082,-0.60192640646974,-0.60192640646974,-0.60192640646974
