Date,Guggenheim CurrencyShares Swedish KronaEtf_Open_average,Guggenheim CurrencyShares Swedish KronaEtf_Open_max,Guggenheim CurrencyShares Swedish KronaEtf_Open_min,Guggenheim CurrencyShares Swedish KronaEtf_High_average,Guggenheim CurrencyShares Swedish KronaEtf_High_max,Guggenheim CurrencyShares Swedish KronaEtf_High_min,Guggenheim CurrencyShares Swedish KronaEtf_Low_average,Guggenheim CurrencyShares Swedish KronaEtf_Low_max,Guggenheim CurrencyShares Swedish KronaEtf_Low_min,Guggenheim CurrencyShares Swedish KronaEtf_Close_average,Guggenheim CurrencyShares Swedish KronaEtf_Close_max,Guggenheim CurrencyShares Swedish KronaEtf_Close_min
2016-03-27,2.0812604800062253,2.0812604800062253,2.0812604800062253,2.155578722632567,2.155578722632567,2.155578722632567,2.0759851887770155,2.0759851887770155,2.0759851887770155,2.155578722632567,2.155578722632567,2.155578722632567
2016-04-03,1.564238629293309,1.564238629293309,1.564238629293309,1.5510140063149767,1.5510140063149767,1.5510140063149767,1.4953993717512635,1.4953993717512635,1.4953993717512635,1.5042819003504568,1.5042819003504568,1.5042819003504568
2016-04-10,1.394672374536763,1.394672374536763,1.394672374536763,1.38567513271228,1.38567513271228,1.38567513271228,1.4110172962697407,1.4110172962697407,1.4110172962697407,1.3991257210707932,1.3991257210707932,1.3991257210707932
2016-04-17,1.451382161517523,1.451382161517523,1.451382161517523,1.4504862483679997,1.4504862483679997,1.4504862483679997,1.1191100144004549,1.1191100144004549,1.1191100144004549,1.110094462593687,1.110094462593687,1.110094462593687
2016-04-24,1.2209640857920996,1.2209640857920996,1.2209640857920996,1.2378026548178993,1.2378026548178993,1.2378026548178993,1.3230232268989894,1.3230232268989894,1.3230232268989894,1.3351666135251163,1.3351666135251163,1.3351666135251163
2016-05-01,0.7803229455696271,0.7803229455696271,0.7803229455696271,0.7654456428154854,0.7654456428154854,0.7654456428154854,0.854564412649412,0.854564412649412,0.854564412649412,0.8353999315488709,0.8353999315488709,0.8353999315488709
2016-05-08,-0.17181106741253277,-0.17181106741253277,-0.17181106741253277,-0.15344769305820133,-0.15344769305820133,-0.15344769305820133,-0.1354357364468276,-0.1354357364468276,-0.1354357364468276,-0.11796723479435822,-0.11796723479435822,-0.11796723479435822
2016-05-15,-0.7163964762323659,-0.7163964762323659,-0.7163964762323659,-0.6161518029843605,-0.6161518029843605,-0.6161518029843605,-0.7278448718262674,-0.7278448718262674,-0.7278448718262674,-0.5978274431966731,-0.5978274431966731,-0.5978274431966731
2016-05-22,-0.8405511069369889,-0.8405511069369889,-0.8405511069369889,-0.8647829542124619,-0.8647829542124619,-0.8647829542124619,-0.845932687459359,-0.845932687459359,-0.845932687459359,-0.8755617323008784,-0.8755617323008784,-0.8755617323008784
2016-05-29,-0.926915059151646,-0.926915059151646,-0.926915059151646,-0.9443683801407703,-0.9443683801407703,-0.9443683801407703,-0.9150572087661786,-0.9150572087661786,-0.9150572087661786,-0.9396108651550961,-0.9396108651550961,-0.9396108651550961
2016-06-05,-0.6609657281418004,-0.6609657281418004,-0.6609657281418004,-0.7004361651234854,-0.7004361651234854,-0.7004361651234854,-0.6300881134741682,-0.6300881134741682,-0.6300881134741682,-0.6790053256028146,-0.6790053256028146,-0.6790053256028146
2016-06-12,-1.6045128486286357,-1.6045128486286357,-1.6045128486286357,-1.6366606210704386,-1.6366606210704386,-1.6366606210704386,-1.765200659377715,-1.765200659377715,-1.765200659377715,-1.8017651871726565,-1.8017651871726565,-1.8017651871726565
