Date,Direxion Daily FTSE CHINA Bear 3x SharesEtf_Open_average,Direxion Daily FTSE CHINA Bear 3x SharesEtf_Open_max,Direxion Daily FTSE CHINA Bear 3x SharesEtf_Open_min,Direxion Daily FTSE CHINA Bear 3x SharesEtf_High_average,Direxion Daily FTSE CHINA Bear 3x SharesEtf_High_max,Direxion Daily FTSE CHINA Bear 3x SharesEtf_High_min,Direxion Daily FTSE CHINA Bear 3x SharesEtf_Low_average,Direxion Daily FTSE CHINA Bear 3x SharesEtf_Low_max,Direxion Daily FTSE CHINA Bear 3x SharesEtf_Low_min,Direxion Daily FTSE CHINA Bear 3x SharesEtf_Close_average,Direxion Daily FTSE CHINA Bear 3x SharesEtf_Close_max,Direxion Daily FTSE CHINA Bear 3x SharesEtf_Close_min
2016-05-15,-0.29721171229692,-0.29721171229692,-0.29721171229692,-0.3898795816482623,-0.3898795816482623,-0.3898795816482623,-0.2743509308770242,-0.2743509308770242,-0.2743509308770242,-0.3040411380363001,-0.3040411380363001,-0.3040411380363001
2016-05-22,-0.8164496169477061,-0.8164496169477061,-0.8164496169477061,-0.7823964557893538,-0.7823964557893538,-0.7823964557893538,-0.7487095827577126,-0.7487095827577126,-0.7487095827577126,-0.7722638545889615,-0.7722638545889615,-0.7722638545889615
2016-05-29,-1.0469218078858276,-1.0469218078858276,-1.0469218078858276,-1.017644488093852,-1.017644488093852,-1.017644488093852,-1.0254221442705345,-1.0254221442705345,-1.0254221442705345,-1.05255474383524,-1.05255474383524,-1.05255474383524
2016-06-05,-0.9339588418278489,-0.9339588418278489,-0.9339588418278489,-0.949834839102128,-0.949834839102128,-0.949834839102128,-0.9205577255212083,-0.9205577255212083,-0.9205577255212083,-0.9236178573405752,-0.9236178573405752,-0.9236178573405752
2016-06-12,-0.5661283317220397,-0.5661283317220397,-0.5661283317220397,-0.5516462097731767,-0.5516462097731767,-0.5516462097731767,-0.5058709297396558,-0.5058709297396558,-0.5058709297396558,-0.567302232753151,-0.567302232753151,-0.567302232753151
2016-06-19,-0.6691971555264841,-0.6691971555264841,-0.6691971555264841,-0.637630499016724,-0.637630499016724,-0.637630499016724,-0.8088928796973588,-0.8088928796973588,-0.8088928796973588,-0.5599310454942539,-0.5599310454942539,-0.5599310454942539
2016-06-26,-1.5710352207005607,-1.5710352207005607,-1.5710352207005607,-1.6305878085523842,-1.6305878085523842,-1.6305878085523842,-1.540957260294051,-1.540957260294051,-1.540957260294051,-1.5659870312062454,-1.5659870312062454,-1.5659870312062454
2016-07-03,-1.280894491955311,-1.280894491955311,-1.280894491955311,-1.329570918728086,-1.329570918728086,-1.329570918728086,-1.3819026043181748,-1.3819026043181748,-1.3819026043181748,-1.4208749106201017,-1.4208749106201017,-1.4208749106201017
2016-07-10,-2.1803306113897025,-2.1803306113897025,-2.1803306113897025,-2.1789017144543417,-2.1789017144543417,-2.1789017144543417,-2.1334119503595823,-2.1334119503595823,-2.1334119503595823,-2.172039631017618,-2.172039631017618,-2.172039631017618
2016-07-17,-1.8944918089806393,-1.8944918089806393,-1.8944918089806393,-1.9380049333078444,-1.9380049333078444,-1.9380049333078444,-1.8921564471896637,-1.8921564471896637,-1.8921564471896637,-1.9570466793354266,-1.9570466793354266,-1.9570466793354266
2016-07-24,-1.5416761851690022,-1.5416761851690022,-1.5416761851690022,-1.5780004797352387,-1.5780004797352387,-1.5780004797352387,-1.6047603150890475,-1.6047603150890475,-1.6047603150890475,-1.6211729304238482,-1.6211729304238482,-1.6211729304238482
2016-07-31,-1.5945064216606515,-1.5945064216606515,-1.5945064216606515,-1.6089884673854042,-1.6089884673854042,-1.6089884673854042,-1.5973114266664057,-1.5973114266664057,-1.5973114266664057,-1.6307509102423337,-1.6307509102423337,-1.6307509102423337
2016-08-07,-1.8650507991082859,-1.8650507991082859,-1.8650507991082859,-1.84477718180733,-1.84477718180733,-1.84477718180733,-1.827268772741635,-1.827268772741635,-1.827268772741635,-1.8132821598507876,-1.8132821598507876,-1.8132821598507876
2016-08-14,-1.7729275433827885,-1.7729275433827885,-1.7729275433827885,-1.7181849933925086,-1.7181849933925086,-1.7181849933925086,-1.7348110334398277,-1.7348110334398277,-1.7348110334398277,-1.723066670625892,-1.723066670625892,-1.723066670625892
2016-08-21,-1.4757115762297004,-1.4757115762297004,-1.4757115762297004,-1.337042191287731,-1.337042191287731,-1.337042191287731,-1.5273846241886597,-1.5273846241886597,-1.5273846241886597,-1.3507186164864433,-1.3507186164864433,-1.3507186164864433
2016-08-28,-1.4987468469780683,-1.4987468469780683,-1.4987468469780683,-1.5032005944723674,-1.5032005944723674,-1.5032005944723674,-1.5090803162208657,-1.5090803162208657,-1.5090803162208657,-1.498181492867887,-1.498181492867887,-1.498181492867887
2016-09-04,-1.535344682043486,-1.535344682043486,-1.535344682043486,-1.4241255715531582,-1.4241255715531582,-1.4241255715531582,-1.4855278428646703,-1.4855278428646703,-1.4855278428646703,-1.3831229463469352,-1.3831229463469352,-1.3831229463469352
2016-09-11,-1.156140080253895,-1.156140080253895,-1.156140080253895,-1.1422363889768048,-1.1422363889768048,-1.1422363889768048,-1.1323212055163911,-1.1323212055163911,-1.1323212055163911,-1.1604939669523315,-1.1604939669523315,-1.1604939669523315
2016-09-18,-1.2127204003332035,-1.2127204003332035,-1.2127204003332035,-1.228632378458598,-1.228632378458598,-1.228632378458598,-1.2006652507515108,-1.2006652507515108,-1.2006652507515108,-1.1873436932205692,-1.1873436932205692,-1.1873436932205692
2016-09-25,-1.0232754510054325,-1.0232754510054325,-1.0232754510054325,-1.0612833722880648,-1.0612833722880648,-1.0612833722880648,-1.0633581996214243,-1.0633581996214243,-1.0633581996214243,-1.0768252221157422,-1.0768252221157422,-1.0768252221157422
2016-10-02,-1.189251314822553,-1.189251314822553,-1.189251314822553,-1.1406940820697595,-1.1406940820697595,-1.1406940820697595,-1.1616142027675096,-1.1616142027675096,-1.1616142027675096,-1.1544444241766336,-1.1544444241766336,-1.1544444241766336
