Date,PowerShares High Yield Equity Dividend Achievers PEtf_Open_average,PowerShares High Yield Equity Dividend Achievers PEtf_Open_max,PowerShares High Yield Equity Dividend Achievers PEtf_Open_min,PowerShares High Yield Equity Dividend Achievers PEtf_High_average,PowerShares High Yield Equity Dividend Achievers PEtf_High_max,PowerShares High Yield Equity Dividend Achievers PEtf_High_min,PowerShares High Yield Equity Dividend Achievers PEtf_Low_average,PowerShares High Yield Equity Dividend Achievers PEtf_Low_max,PowerShares High Yield Equity Dividend Achievers PEtf_Low_min,PowerShares High Yield Equity Dividend Achievers PEtf_Close_average,PowerShares High Yield Equity Dividend Achievers PEtf_Close_max,PowerShares High Yield Equity Dividend Achievers PEtf_Close_min
2016-05-15,1.0561953841320995,1.0561953841320995,1.0561953841320995,1.0328621420818078,1.0328621420818078,1.0328621420818078,1.0953085285299362,1.0953085285299362,1.0953085285299362,1.081399495533213,1.081399495533213,1.081399495533213
2016-05-22,1.3869624895908752,1.3869624895908752,1.3869624895908752,1.3075417271838292,1.3075417271838292,1.3075417271838292,1.389428686460311,1.389428686460311,1.389428686460311,1.3661018609515039,1.3661018609515039,1.3661018609515039
2016-05-29,1.4184721381547474,1.4184721381547474,1.4184721381547474,1.3970852246700138,1.3970852246700138,1.3970852246700138,1.4051142903534428,1.4051142903534428,1.4051142903534428,1.4272151894718192,1.4272151894718192,1.4272151894718192
2016-06-05,1.611441483930367,1.611441483930367,1.611441483930367,1.5535756447853986,1.5535756447853986,1.5535756447853986,1.4940649349187738,1.4940649349187738,1.4940649349187738,1.4429522606415792,1.4429522606415792,1.4429522606415792
2016-06-12,1.1533064887731985,1.1533064887731985,1.1533064887731985,1.2027488120582537,1.2027488120582537,1.2027488120582537,1.2523313559390916,1.2523313559390916,1.2523313559390916,1.2071686977159677,1.2071686977159677,1.2071686977159677
2016-06-19,1.2291670067149771,1.2291670067149771,1.2291670067149771,1.2802826076227176,1.2802826076227176,1.2802826076227176,1.0371840590792947,1.0371840590792947,1.0371840590792947,1.0245515395902915,1.0245515395902915,1.0245515395902915
2016-06-26,1.6035126571196028,1.6035126571196028,1.6035126571196028,1.5750875729539824,1.5750875729539824,1.5750875729539824,1.6707443805347963,1.6707443805347963,1.6707443805347963,1.6304444042432458,1.6304444042432458,1.6304444042432458
2016-07-03,1.494789170204456,1.494789170204456,1.494789170204456,1.5912859336166552,1.5912859336166552,1.5912859336166552,1.5774128136426029,1.5774128136426029,1.5774128136426029,1.668736515427344,1.668736515427344,1.668736515427344
2016-07-10,1.9160979481671845,1.9160979481671845,1.9160979481671845,1.9371452308925179,1.9371452308925179,1.9371452308925179,2.0183017850176572,2.0183017850176572,2.0183017850176572,2.010471545855664,2.010471545855664,2.010471545855664
2016-07-17,1.6783187291398134,1.6783187291398134,1.6783187291398134,1.7067226971831801,1.7067226971831801,1.7067226971831801,1.7529946741955444,1.7529946741955444,1.7529946741955444,1.7859367254466019,1.7859367254466019,1.7859367254466019
2016-07-24,1.4269651978298412,1.4269651978298412,1.4269651978298412,1.4761721410317883,1.4761721410317883,1.4761721410317883,1.441486972612106,1.441486972612106,1.441486972612106,1.5135447261686261,1.5135447261686261,1.5135447261686261
2016-07-31,1.183109181385988,1.183109181385988,1.183109181385988,1.2541684979840968,1.2541684979840968,1.2541684979840968,1.1681218500467,1.1681218500467,1.1681218500467,1.2605071362472244,1.2605071362472244,1.2605071362472244
2016-08-07,1.2281326308884877,1.2281326308884877,1.2281326308884877,1.1879590627391685,1.1879590627391685,1.1879590627391685,1.28763756372887,1.28763756372887,1.28763756372887,1.1288332862848636,1.1288332862848636,1.1288332862848636
2016-08-14,1.2507427414171093,1.2507427414171093,1.2507427414171093,1.1389839808928364,1.1389839808928364,1.1389839808928364,1.2136442122380098,1.2136442122380098,1.2136442122380098,1.1389169550310412,1.1389169550310412,1.1389169550310412
2016-08-21,1.153643787425307,1.153643787425307,1.153643787425307,1.206872217398899,1.206872217398899,1.206872217398899,0.9614653339730022,0.9614653339730022,0.9614653339730022,0.9116062150335813,0.9116062150335813,0.9116062150335813
2016-08-28,0.7955849652584349,0.7955849652584349,0.7955849652584349,0.8866132292066248,0.8866132292066248,0.8866132292066248,0.9352571085058555,0.9352571085058555,0.9352571085058555,1.0005592685923985,1.0005592685923985,1.0005592685923985
2016-09-04,1.0091629410573306,1.0091629410573306,1.0091629410573306,0.8617010709243594,0.8617010709243594,0.8617010709243594,0.3442916519706734,0.3442916519706734,0.3442916519706734,0.1651367727624614,0.1651367727624614,0.1651367727624614
2016-09-11,-0.21050244717249397,-0.21050244717249397,-0.21050244717249397,-0.2091887558016593,-0.2091887558016593,-0.2091887558016593,-0.15762494395486734,-0.15762494395486734,-0.15762494395486734,-0.09933527071588195,-0.09933527071588195,-0.09933527071588195
2016-09-18,0.7295916971349544,0.7295916971349544,0.7295916971349544,0.6606067867497515,0.6606067867497515,0.6606067867497515,0.7336181639732736,0.7336181639732736,0.7336181639732736,0.5900325035703904,0.5900325035703904,0.5900325035703904
2016-09-25,0.682075853771751,0.682075853771751,0.682075853771751,0.8294549577483322,0.8294549577483322,0.8294549577483322,0.9103410941140772,0.9103410941140772,0.9103410941140772,0.8855834193488937,0.8855834193488937,0.8855834193488937
2016-10-02,0.3070159201593741,0.3070159201593741,0.3070159201593741,0.17940261653687434,0.17940261653687434,0.17940261653687434,0.11716409559389254,0.11716409559389254,0.11716409559389254,0.09118016343583306,0.09118016343583306,0.09118016343583306
2016-10-09,-0.3066627002199643,-0.3066627002199643,-0.3066627002199643,-0.2802377646688448,-0.2802377646688448,-0.2802377646688448,-0.1791503411051085,-0.1791503411051085,-0.1791503411051085,-0.40373397442558284,-0.40373397442558284,-0.40373397442558284
2016-10-16,-0.6987265131856742,-0.6987265131856742,-0.6987265131856742,-0.8042722520010638,-0.8042722520010638,-0.8042722520010638,-0.5041249047542155,-0.5041249047542155,-0.5041249047542155,-0.5029154076398584,-0.5029154076398584,-0.5029154076398584
2016-10-23,-1.0734952730011034,-1.0734952730011034,-1.0734952730011034,-0.9460749799751806,-0.9460749799751806,-0.9460749799751806,-0.8756019220368237,-0.8756019220368237,-0.8756019220368237,-1.0146554119134754,-1.0146554119134754,-1.0146554119134754
2016-10-30,-1.7009728943099067,-1.7009728943099067,-1.7009728943099067,-1.788389265799138,-1.788389265799138,-1.788389265799138,-1.4204675885392917,-1.4204675885392917,-1.4204675885392917,-1.596839786102052,-1.596839786102052,-1.596839786102052
2016-11-06,0.4928861943424871,0.4928861943424871,0.4928861943424871,0.43965787399828776,0.43965787399828776,0.43965787399828776,0.6439317059672827,0.6439317059672827,0.6439317059672827,0.7778602647527209,0.7778602647527209,0.7778602647527209
2016-11-13,1.9567082583849318,1.9567082583849318,1.9567082583849318,1.7790814517385085,1.7790814517385085,1.7790814517385085,1.9185575744581795,1.9185575744581795,1.9185575744581795,1.7937656199830585,1.7937656199830585,1.7937656199830585
2016-11-20,2.340685770272663,2.340685770272663,2.340685770272663,2.4685316025387722,2.4685316025387722,2.4685316025387722,2.56704276609968,2.56704276609968,2.56704276609968,2.496953106546885,2.496953106546885,2.496953106546885
2016-11-27,2.027649472468542,2.027649472468542,2.027649472468542,2.0834024732134506,2.0834024732134506,2.0834024732134506,2.1156083422488297,2.1156083422488297,2.1156083422488297,1.9791323189481762,1.9791323189481762,1.9791323189481762
2016-12-04,2.9587869603959605,2.9587869603959605,2.9587869603959605,2.9882456435102083,2.9882456435102083,2.9882456435102083,2.9233047097414473,2.9233047097414473,2.9233047097414473,2.964642415574535,2.964642415574535,2.964642415574535
2016-12-11,2.341966505830122,2.341966505830122,2.341966505830122,2.250711167299903,2.250711167299903,2.250711167299903,2.2145280934694465,2.2145280934694465,2.2145280934694465,2.071660429113653,2.071660429113653,2.071660429113653
2016-12-18,1.909760556175118,1.909760556175118,1.909760556175118,1.9454262166950527,1.9454262166950527,1.9454262166950527,2.000196472899174,2.000196472899174,2.000196472899174,1.944617927650083,1.944617927650083,1.944617927650083
2016-12-25,1.674375364614237,1.674375364614237,1.674375364614237,1.6324887958229866,1.6324887958229866,1.6324887958229866,1.5694356553080602,1.5694356553080602,1.5694356553080602,1.5141957340047152,1.5141957340047152,1.5141957340047152
2017-01-01,1.4564571473183285,1.4564571473183285,1.4564571473183285,1.4606513685983284,1.4606513685983284,1.4606513685983284,1.491679651740764,1.491679651740764,1.491679651740764,1.4725030546608804,1.4725030546608804,1.4725030546608804
