Date,ProShares UltraShort MSCI Brazil CappedEtf_Open_average,ProShares UltraShort MSCI Brazil CappedEtf_Open_max,ProShares UltraShort MSCI Brazil CappedEtf_Open_min,ProShares UltraShort MSCI Brazil CappedEtf_High_average,ProShares UltraShort MSCI Brazil CappedEtf_High_max,ProShares UltraShort MSCI Brazil CappedEtf_High_min,ProShares UltraShort MSCI Brazil CappedEtf_Low_average,ProShares UltraShort MSCI Brazil CappedEtf_Low_max,ProShares UltraShort MSCI Brazil CappedEtf_Low_min,ProShares UltraShort MSCI Brazil CappedEtf_Close_average,ProShares UltraShort MSCI Brazil CappedEtf_Close_max,ProShares UltraShort MSCI Brazil CappedEtf_Close_min
2016-05-15,-0.8406570473417808,-0.8406570473417808,-0.8406570473417808,-0.8525891845818651,-0.8525891845818651,-0.8525891845818651,-0.8374292693722715,-0.8374292693722715,-0.8374292693722715,-0.8333617105279995,-0.8333617105279995,-0.8333617105279995
2016-05-22,-0.686184976613491,-0.686184976613491,-0.686184976613491,-0.6835863596650809,-0.6835863596650809,-0.6835863596650809,-0.6514952298175334,-0.6514952298175334,-0.6514952298175334,-0.6452766528258465,-0.6452766528258465,-0.6452766528258465
2016-05-29,-0.7144136443809187,-0.7144136443809187,-0.7144136443809187,-0.722143609102057,-0.722143609102057,-0.722143609102057,-0.7194159476176418,-0.7194159476176418,-0.7194159476176418,-0.7458948664905857,-0.7458948664905857,-0.7458948664905857
2016-06-05,-0.78361104385634,-0.78361104385634,-0.78361104385634,-0.7490574339732119,-0.7490574339732119,-0.7490574339732119,-0.7520263031246829,-0.7520263031246829,-0.7520263031246829,-0.7132869706012274,-0.7132869706012274,-0.7132869706012274
2016-06-12,-0.6851023411846011,-0.6851023411846011,-0.6851023411846011,-0.7065570007408739,-0.7065570007408739,-0.7065570007408739,-0.667978363281191,-0.667978363281191,-0.667978363281191,-0.6720042295858936,-0.6720042295858936,-0.6720042295858936
2016-06-19,-0.6961783442649166,-0.6961783442649166,-0.6961783442649166,-0.7207447683812528,-0.7207447683812528,-0.7207447683812528,-0.7207314080341389,-0.7207314080341389,-0.7207314080341389,-0.7009866627850525,-0.7009866627850525,-0.7009866627850525
2016-06-26,-1.0273088909184025,-1.0273088909184025,-1.0273088909184025,-1.0342055555925902,-1.0342055555925902,-1.0342055555925902,-1.0239129246545133,-1.0239129246545133,-1.0239129246545133,-1.0344870903205723,-1.0344870903205723,-1.0344870903205723
2016-07-03,-1.1516877662087435,-1.1516877662087435,-1.1516877662087435,-1.1043852392282807,-1.1043852392282807,-1.1043852392282807,-1.1224094751571285,-1.1224094751571285,-1.1224094751571285,-1.0920101866294556,-1.0920101866294556,-1.0920101866294556
2016-07-10,-1.8998744573426187,-1.8998744573426187,-1.8998744573426187,-1.9032459964169224,-1.9032459964169224,-1.9032459964169224,-1.8954171506546933,-1.8954171506546933,-1.8954171506546933,-1.942640367459647,-1.942640367459647,-1.942640367459647
2016-07-17,-1.8498094000206786,-1.8498094000206786,-1.8498094000206786,-1.880136445518324,-1.880136445518324,-1.880136445518324,-1.9175755694185583,-1.9175755694185583,-1.9175755694185583,-1.9701592431078756,-1.9701592431078756,-1.9701592431078756
2016-07-24,-1.705344506758239,-1.705344506758239,-1.705344506758239,-1.735468499568747,-1.735468499568747,-1.735468499568747,-1.787711103864259,-1.787711103864259,-1.787711103864259,-1.8355410851881233,-1.8355410851881233,-1.8355410851881233
2016-07-31,-1.7594188365490422,-1.7594188365490422,-1.7594188365490422,-1.7238948059426715,-1.7238948059426715,-1.7238948059426715,-1.746379652349974,-1.746379652349974,-1.746379652349974,-1.7677098223245098,-1.7677098223245098,-1.7677098223245098
2016-08-07,-1.685832705632779,-1.685832705632779,-1.685832705632779,-1.6940131262198403,-1.6940131262198403,-1.6940131262198403,-1.7292710660134774,-1.7292710660134774,-1.7292710660134774,-1.6675247182253696,-1.6675247182253696,-1.6675247182253696
2016-08-14,-1.4657808041650804,-1.4657808041650804,-1.4657808041650804,-1.4728971728613867,-1.4728971728613867,-1.4728971728613867,-1.4736743281367328,-1.4736743281367328,-1.4736743281367328,-1.497162438587856,-1.497162438587856,-1.497162438587856
2016-08-21,-1.2830795982748306,-1.2830795982748306,-1.2830795982748306,-1.1538484442896955,-1.1538484442896955,-1.1538484442896955,-1.3278790899211563,-1.3278790899211563,-1.3278790899211563,-1.1177823696336036,-1.1177823696336036,-1.1177823696336036
2016-08-28,-1.2290870106138707,-1.2290870106138707,-1.2290870106138707,-1.2580012499977615,-1.2580012499977615,-1.2580012499977615,-1.2147774211703826,-1.2147774211703826,-1.2147774211703826,-1.260859354167276,-1.260859354167276,-1.260859354167276
2016-09-04,-1.1401649250734769,-1.1401649250734769,-1.1401649250734769,-1.035050776017986,-1.035050776017986,-1.035050776017986,-1.0627385539816592,-1.0627385539816592,-1.0627385539816592,-0.9523506741098048,-0.9523506741098048,-0.9523506741098048
2016-09-11,-0.8026105132643645,-0.8026105132643645,-0.8026105132643645,-0.818741630875107,-0.818741630875107,-0.818741630875107,-0.7910829837285742,-0.7910829837285742,-0.7910829837285742,-0.8223442064603793,-0.8223442064603793,-0.8223442064603793
2016-09-18,-1.0300557258769512,-1.0300557258769512,-1.0300557258769512,-1.02099536449885,-1.02099536449885,-1.02099536449885,-0.9824090181520304,-0.9824090181520304,-0.9824090181520304,-0.9575398575476979,-0.9575398575476979,-0.9575398575476979
2016-09-25,-0.8960787807692633,-0.8960787807692633,-0.8960787807692633,-0.9039623662211103,-0.9039623662211103,-0.9039623662211103,-0.8521353830460844,-0.8521353830460844,-0.8521353830460844,-0.8525247580765024,-0.8525247580765024,-0.8525247580765024
2016-10-02,-1.0992875774808568,-1.0992875774808568,-1.0992875774808568,-1.0557758798622083,-1.0557758798622083,-1.0557758798622083,-1.044542237767692,-1.044542237767692,-1.044542237767692,-1.0710467264260846,-1.0710467264260846,-1.0710467264260846
2016-10-09,-1.1523989574878717,-1.1523989574878717,-1.1523989574878717,-1.1921875729199214,-1.1921875729199214,-1.1921875729199214,-1.1455215585673595,-1.1455215585673595,-1.1455215585673595,-1.1308033488389306,-1.1308033488389306,-1.1308033488389306
2016-10-16,-1.2972145490921683,-1.2972145490921683,-1.2972145490921683,-1.366012639817158,-1.366012639817158,-1.366012639817158,-1.311091386371358,-1.311091386371358,-1.311091386371358,-1.3445339783689776,-1.3445339783689776,-1.3445339783689776
2016-10-23,-1.2561716043784485,-1.2561716043784485,-1.2561716043784485,-1.265797022328652,-1.265797022328652,-1.265797022328652,-1.2550421650206978,-1.2550421650206978,-1.2550421650206978,-1.2409691815605268,-1.2409691815605268,-1.2409691815605268
2016-10-30,-0.851019430758164,-0.851019430758164,-0.851019430758164,-0.8942824579477241,-0.8942824579477241,-0.8942824579477241,-0.9286886918399618,-0.9286886918399618,-0.9286886918399618,-0.8419435962772757,-0.8419435962772757,-0.8419435962772757
2016-11-06,-0.003074103755363816,-0.003074103755363816,-0.003074103755363816,0.3502295252377545,0.3502295252377545,0.3502295252377545,0.0009608563014772824,0.0009608563014772824,0.0009608563014772824,0.0207467656153496,0.0207467656153496,0.0207467656153496
2016-11-13,-0.08316767974425476,-0.08316767974425476,-0.08316767974425476,-0.06398327254590734,-0.06398327254590734,-0.06398327254590734,0.007287082258785327,0.007287082258785327,0.007287082258785327,0.0363105624728997,0.0363105624728997,0.0363105624728997
2016-11-20,-0.11896556825026444,-0.11896556825026444,-0.11896556825026444,-0.26879403428341697,-0.26879403428341697,-0.26879403428341697,-0.04914034136740519,-0.04914034136740519,-0.04914034136740519,-0.12108292115083218,-0.12108292115083218,-0.12108292115083218
2016-11-27,0.800634260561024,0.800634260561024,0.800634260561024,0.5895286532985039,0.5895286532985039,0.5895286532985039,0.6858827795685112,0.6858827795685112,0.6858827795685112,0.7139590809587414,0.7139590809587414,0.7139590809587414
2016-12-04,-0.04025088208656258,-0.04025088208656258,-0.04025088208656258,-0.2384916903340959,-0.2384916903340959,-0.2384916903340959,-0.10769249045302055,-0.10769249045302055,-0.10769249045302055,-0.04604877252750202,-0.04604877252750202,-0.04604877252750202
2016-12-11,0.7199818829634924,0.7199818829634924,0.7199818829634924,0.6956307680248864,0.6956307680248864,0.6956307680248864,0.7680780211964797,0.7680780211964797,0.7680780211964797,0.8094949269029166,0.8094949269029166,0.8094949269029166
2016-12-18,0.21256492951894754,0.21256492951894754,0.21256492951894754,-0.04667437979734444,-0.04667437979734444,-0.04667437979734444,0.22167896075980217,0.22167896075980217,0.22167896075980217,-0.008967088881528282,-0.008967088881528282,-0.008967088881528282
2016-12-25,-0.8323443316942122,-0.8323443316942122,-0.8323443316942122,-0.7293227028548159,-0.7293227028548159,-0.7293227028548159,-0.7132079608674532,-0.7132079608674532,-0.7132079608674532,-0.6980818407021292,-0.6980818407021292,-0.6980818407021292
2017-01-01,-1.5347304223412108,-1.5347304223412108,-1.5347304223412108,-1.4763542929850086,-1.4763542929850086,-1.4763542929850086,-1.4307767051505578,-1.4307767051505578,-1.4307767051505578,-1.4753925374523602,-1.4753925374523602,-1.4753925374523602
2017-01-08,-1.7526396783394969,-1.7526396783394969,-1.7526396783394969,-1.738420830235884,-1.738420830235884,-1.738420830235884,-1.7194003277379235,-1.7194003277379235,-1.7194003277379235,-1.7717528381076788,-1.7717528381076788,-1.7717528381076788
