Date,PowerShares Variable Rate Preferred PortfolioEtf_Open_average,PowerShares Variable Rate Preferred PortfolioEtf_Open_max,PowerShares Variable Rate Preferred PortfolioEtf_Open_min,PowerShares Variable Rate Preferred PortfolioEtf_High_average,PowerShares Variable Rate Preferred PortfolioEtf_High_max,PowerShares Variable Rate Preferred PortfolioEtf_High_min,PowerShares Variable Rate Preferred PortfolioEtf_Low_average,PowerShares Variable Rate Preferred PortfolioEtf_Low_max,PowerShares Variable Rate Preferred PortfolioEtf_Low_min,PowerShares Variable Rate Preferred PortfolioEtf_Close_average,PowerShares Variable Rate Preferred PortfolioEtf_Close_max,PowerShares Variable Rate Preferred PortfolioEtf_Close_min
2016-05-15,1.4054203301314652,1.4054203301314652,1.4054203301314652,1.3874630247866704,1.3874630247866704,1.3874630247866704,1.44663354416227,1.44663354416227,1.44663354416227,1.46902464354546,1.46902464354546,1.46902464354546
2016-05-22,1.6297997532665942,1.6297997532665942,1.6297997532665942,1.7108860632157497,1.7108860632157497,1.7108860632157497,1.715898841581599,1.715898841581599,1.715898841581599,1.7212698710431764,1.7212698710431764,1.7212698710431764
2016-05-29,1.598278006249954,1.598278006249954,1.598278006249954,1.7084153269823932,1.7084153269823932,1.7084153269823932,1.5919240495221634,1.5919240495221634,1.5919240495221634,1.7244225444413621,1.7244225444413621,1.7244225444413621
2016-06-05,1.5234843934647495,1.5234843934647495,1.5234843934647495,1.6336541237481712,1.6336541237481712,1.6336541237481712,1.5373456922871005,1.5373456922871005,1.5373456922871005,1.522631312361565,1.522631312361565,1.522631312361565
2016-06-12,1.1623806337521234,1.1623806337521234,1.1623806337521234,1.2182971677095782,1.2182971677095782,1.2182971677095782,1.1991287017488055,1.1991287017488055,1.1991287017488055,1.1833338125633979,1.1833338125633979,1.1833338125633979
2016-06-19,1.0260925007557251,1.0260925007557251,1.0260925007557251,1.2410697640487016,1.2410697640487016,1.2410697640487016,1.130270959046127,1.130270959046127,1.130270959046127,1.2653770453768673,1.2653770453768673,1.2653770453768673
2016-06-26,1.4291407754667158,1.4291407754667158,1.4291407754667158,1.4596055866044109,1.4596055866044109,1.4596055866044109,1.4533167933659124,1.4533167933659124,1.4533167933659124,1.5239888122184904,1.5239888122184904,1.5239888122184904
2016-07-03,1.5412063447023936,1.5412063447023936,1.5412063447023936,1.5386052842004552,1.5386052842004552,1.5386052842004552,1.6181503777565078,1.6181503777565078,1.6181503777565078,1.5538503421160703,1.5538503421160703,1.5538503421160703
2016-07-10,1.590279218608774,1.590279218608774,1.590279218608774,1.6008746651880983,1.6008746651880983,1.6008746651880983,1.4573006817494891,1.4573006817494891,1.4573006817494891,1.5600166357631802,1.5600166357631802,1.5600166357631802
2016-07-17,1.7263389983602286,1.7263389983602286,1.7263389983602286,1.7253196776387456,1.7253196776387456,1.7253196776387456,1.7571899358540253,1.7571899358540253,1.7571899358540253,1.7343279423434006,1.7343279423434006,1.7343279423434006
