Date,PowerShares Emerging Markets Sovereign DebtEtf_Open_average,PowerShares Emerging Markets Sovereign DebtEtf_Open_max,PowerShares Emerging Markets Sovereign DebtEtf_Open_min,PowerShares Emerging Markets Sovereign DebtEtf_High_average,PowerShares Emerging Markets Sovereign DebtEtf_High_max,PowerShares Emerging Markets Sovereign DebtEtf_High_min,PowerShares Emerging Markets Sovereign DebtEtf_Low_average,PowerShares Emerging Markets Sovereign DebtEtf_Low_max,PowerShares Emerging Markets Sovereign DebtEtf_Low_min,PowerShares Emerging Markets Sovereign DebtEtf_Close_average,PowerShares Emerging Markets Sovereign DebtEtf_Close_max,PowerShares Emerging Markets Sovereign DebtEtf_Close_min
2016-05-15,0.8731166070221427,0.8731166070221427,0.8731166070221427,0.7772639788288239,0.7772639788288239,0.7772639788288239,0.7271099764514011,0.7271099764514011,0.7271099764514011,0.694301205577438,0.694301205577438,0.694301205577438
2016-05-22,0.7889062364239733,0.7889062364239733,0.7889062364239733,0.6992973307675432,0.6992973307675432,0.6992973307675432,0.7197243696027875,0.7197243696027875,0.7197243696027875,0.7307620620324617,0.7307620620324617,0.7307620620324617
2016-05-29,0.9622823711205326,0.9622823711205326,0.9622823711205326,1.1151249727275727,1.1151249727275727,1.1151249727275727,1.062104942948332,1.062104942948332,1.062104942948332,1.2086516340165476,1.2086516340165476,1.2086516340165476
2016-06-05,1.429363912548217,1.429363912548217,1.429363912548217,1.374638140535112,1.374638140535112,1.374638140535112,1.415263552799599,1.415263552799599,1.415263552799599,1.4010706775582624,1.4010706775582624,1.4010706775582624
2016-06-12,0.7566790831866284,0.7566790831866284,0.7566790831866284,0.7795175553032067,0.7795175553032067,0.7795175553032067,0.8396180614176867,0.8396180614176867,0.8396180614176867,0.8021077231458695,0.8021077231458695,0.8021077231458695
2016-06-19,0.9194476661264115,0.9194476661264115,0.9194476661264115,0.9126562922857976,0.9126562922857976,0.9126562922857976,0.7669330535691052,0.7669330535691052,0.7669330535691052,0.8802917859709005,0.8802917859709005,0.8802917859709005
2016-06-26,2.5456804414886482,2.5456804414886482,2.5456804414886482,2.4596110256483987,2.4596110256483987,2.4596110256483987,2.0274934885487186,2.0274934885487186,2.0274934885487186,2.233837373545388,2.233837373545388,2.233837373545388
2016-07-03,2.470661972873141,2.470661972873141,2.470661972873141,2.595090074390723,2.595090074390723,2.595090074390723,2.6881617838035536,2.6881617838035536,2.6881617838035536,2.7344452067946245,2.7344452067946245,2.7344452067946245
2016-07-10,2.2216301711411486,2.2216301711411486,2.2216301711411486,2.2487581307488194,2.2487581307488194,2.2487581307488194,2.4483619947335917,2.4483619947335917,2.4483619947335917,2.30923919856706,2.30923919856706,2.30923919856706
2016-07-17,2.0298268486508126,2.0298268486508126,2.0298268486508126,1.9870970384408855,1.9870970384408855,1.9870970384408855,2.1387843570321703,2.1387843570321703,2.1387843570321703,2.013772718070511,2.013772718070511,2.013772718070511
