Date,ProShares UltraShort GoldEtf_Open_average,ProShares UltraShort GoldEtf_Open_max,ProShares UltraShort GoldEtf_Open_min,ProShares UltraShort GoldEtf_High_average,ProShares UltraShort GoldEtf_High_max,ProShares UltraShort GoldEtf_High_min,ProShares UltraShort GoldEtf_Low_average,ProShares UltraShort GoldEtf_Low_max,ProShares UltraShort GoldEtf_Low_min,ProShares UltraShort GoldEtf_Close_average,ProShares UltraShort GoldEtf_Close_max,ProShares UltraShort GoldEtf_Close_min
2016-03-27,-0.5296849184265345,-0.5296849184265345,-0.5296849184265345,-0.5371945160322741,-0.5371945160322741,-0.5371945160322741,-0.5445961171968877,-0.5445961171968877,-0.5445961171968877,-0.6249827040387452,-0.6249827040387452,-0.6249827040387452
2016-04-03,-0.653126313001611,-0.653126313001611,-0.653126313001611,-0.719332780392499,-0.719332780392499,-0.719332780392499,-0.6582534739854962,-0.6582534739854962,-0.6582534739854962,-0.7102937550717475,-0.7102937550717475,-0.7102937550717475
2016-04-10,-0.4687113136288844,-0.4687113136288844,-0.4687113136288844,-0.5168485288669941,-0.5168485288669941,-0.5168485288669941,-0.4790494319359335,-0.4790494319359335,-0.4790494319359335,-0.5363190828418092,-0.5363190828418092,-0.5363190828418092
2016-04-17,-0.6075867704951102,-0.6075867704951102,-0.6075867704951102,-0.44915652010113283,-0.44915652010113283,-0.44915652010113283,-0.5220912256346996,-0.5220912256346996,-0.5220912256346996,-0.44875264389346015,-0.44875264389346015,-0.44875264389346015
2016-04-24,-1.3733653374798835,-1.3733653374798835,-1.3733653374798835,-1.5319628738315378,-1.5319628738315378,-1.5319628738315378,-1.730373985286976,-1.730373985286976,-1.730373985286976,-1.9810478621085472,-1.9810478621085472,-1.9810478621085472
2016-05-01,-1.8070803604016614,-1.8070803604016614,-1.8070803604016614,-1.8976226451090172,-1.8976226451090172,-1.8976226451090172,-1.7780757059674666,-1.7780757059674666,-1.7780757059674666,-1.8286657255129788,-1.8286657255129788,-1.8286657255129788
2016-05-08,-1.0868167372349906,-1.0868167372349906,-1.0868167372349906,-1.074098185518627,-1.074098185518627,-1.074098185518627,-0.9612474259156363,-0.9612474259156363,-0.9612474259156363,-1.1700191553930488,-1.1700191553930488,-1.1700191553930488
2016-05-15,-0.5686460507379477,-0.5686460507379477,-0.5686460507379477,-0.479398516118447,-0.479398516118447,-0.479398516118447,-0.36630102751926025,-0.36630102751926025,-0.36630102751926025,-0.39317932475477113,-0.39317932475477113,-0.39317932475477113
2016-05-22,1.0740908987426103,1.0740908987426103,1.0740908987426103,1.2172637820723253,1.2172637820723253,1.2172637820723253,1.2185870319328753,1.2185870319328753,1.2185870319328753,1.28094812679119,1.28094812679119,1.28094812679119
2016-05-29,0.16561401705677925,0.16561401705677925,0.16561401705677925,-0.03155646687411552,-0.03155646687411552,-0.03155646687411552,0.05964167403065757,0.05964167403065757,0.05964167403065757,-0.1262055866387917,-0.1262055866387917,-0.1262055866387917
2016-06-05,-1.2636977596792784,-1.2636977596792784,-1.2636977596792784,-1.1510853197453248,-1.1510853197453248,-1.1510853197453248,-1.0537272925580219,-1.0537272925580219,-1.0537272925580219,-1.094339971421332,-1.094339971421332,-1.094339971421332
2016-06-12,-1.491651214215009,-1.491651214215009,-1.491651214215009,-1.4777745265628264,-1.4777745265628264,-1.4777745265628264,-1.5384382984454574,-1.5384382984454574,-1.5384382984454574,-1.5731712314694501,-1.5731712314694501,-1.5731712314694501
2016-06-19,-2.10219391429312,-2.10219391429312,-2.10219391429312,-1.7887979227538702,-1.7887979227538702,-1.7887979227538702,-1.9510051121869516,-1.9510051121869516,-1.9510051121869516,-1.8015652099573196,-1.8015652099573196,-1.8015652099573196
2016-06-26,-1.8485545229826563,-1.8485545229826563,-1.8485545229826563,-1.9274974386455446,-1.9274974386455446,-1.9274974386455446,-1.8366706305314082,-1.8366706305314082,-1.8366706305314082,-1.8928650165833651,-1.8928650165833651,-1.8928650165833651
2016-07-03,-1.8043811421859188,-1.8043811421859188,-1.8043811421859188,-1.7851556170351075,-1.7851556170351075,-1.7851556170351075,-1.7824367046228973,-1.7824367046228973,-1.7824367046228973,-1.795680299148201,-1.795680299148201,-1.795680299148201
2016-07-10,-0.9426997579454064,-0.9426997579454064,-0.9426997579454064,-1.0499564644843105,-1.0499564644843105,-1.0499564644843105,-1.0083128508775219,-1.0083128508775219,-1.0083128508775219,-0.9873962936548342,-0.9873962936548342,-0.9873962936548342
2016-07-17,-0.8586160827509551,-0.8586160827509551,-0.8586160827509551,-0.8904541827457481,-0.8904541827457481,-0.8904541827457481,-0.737808223980831,-0.737808223980831,-0.737808223980831,-0.7785403545098769,-0.7785403545098769,-0.7785403545098769
2016-07-24,-1.0962056790764416,-1.0962056790764416,-1.0962056790764416,-1.1469529205021052,-1.1469529205021052,-1.1469529205021052,-1.1548482018235626,-1.1548482018235626,-1.1548482018235626,-1.1689033575997752,-1.1689033575997752,-1.1689033575997752
2016-07-31,-0.9899555769539163,-0.9899555769539163,-0.9899555769539163,-0.9161055292260629,-0.9161055292260629,-0.9161055292260629,-0.8784052523072834,-0.8784052523072834,-0.8784052523072834,-0.7727900193887709,-0.7727900193887709,-0.7727900193887709
2016-08-07,-0.950006182219971,-0.950006182219971,-0.950006182219971,-0.7602970906452633,-0.7602970906452633,-0.7602970906452633,-0.8654981774070852,-0.8654981774070852,-0.8654981774070852,-0.6362719083994485,-0.6362719083994485,-0.6362719083994485
2016-08-14,-0.6714235308228714,-0.6714235308228714,-0.6714235308228714,-0.7452984536685974,-0.7452984536685974,-0.7452984536685974,-0.623706934897345,-0.623706934897345,-0.623706934897345,-0.6169112005542223,-0.6169112005542223,-0.6169112005542223
2016-08-21,-0.2873955084865718,-0.2873955084865718,-0.2873955084865718,-0.2064672816183782,-0.2064672816183782,-0.2064672816183782,-0.47967913627656844,-0.47967913627656844,-0.47967913627656844,-0.09078465524144975,-0.09078465524144975,-0.09078465524144975
2016-08-28,0.06945629693505631,0.06945629693505631,0.06945629693505631,0.04322273768287802,0.04322273768287802,0.04322273768287802,0.18040870104200538,0.18040870104200538,0.18040870104200538,-0.014056092043958395,-0.014056092043958395,-0.014056092043958395
2016-09-04,-0.1384595734241445,-0.1384595734241445,-0.1384595734241445,-0.3402557398579995,-0.3402557398579995,-0.3402557398579995,-0.02292026255962279,-0.02292026255962279,-0.02292026255962279,0.0,0.0,0.0
2016-09-11,1.750901084202415,1.750901084202415,1.750901084202415,1.4230015771316087,1.4230015771316087,1.4230015771316087,1.82412114241018,1.82412114241018,1.82412114241018,1.511858840067345,1.511858840067345,1.511858840067345
2016-09-18,-0.40707100473820146,-0.40707100473820146,-0.40707100473820146,-0.761603763887273,-0.761603763887273,-0.761603763887273,-0.12574739695861603,-0.12574739695861603,-0.12574739695861603,-0.29445481773117943,-0.29445481773117943,-0.29445481773117943
2016-09-25,0.43793438037297433,0.43793438037297433,0.43793438037297433,1.034175082944694,1.034175082944694,1.034175082944694,0.7117920382541777,0.7117920382541777,0.7117920382541777,0.9799867958021526,0.9799867958021526,0.9799867958021526
2016-10-02,2.819760206235681,2.819760206235681,2.819760206235681,3.040602171065978,3.040602171065978,3.040602171065978,2.8771445351497236,2.8771445351497236,2.8771445351497236,2.964812194294675,2.964812194294675,2.964812194294675
2016-10-09,2.313310974369238,2.313310974369238,2.313310974369238,1.9764699318586079,1.9764699318586079,1.9764699318586079,2.201463974870644,2.201463974870644,2.201463974870644,2.162436662672135,2.162436662672135,2.162436662672135
